NtsbNo,EventType,Mkey,EventDate,City,State,Country,ReportNo,N#,SerialNumber,HasSafetyRec,Mode,TopicMode,ReportType,OriginalPublishedDate,DocketOriginalPublishedDate,HighestInjuryLevel,FatalInjuryCount,SeriousInjuryCount,MinorInjuryCount,OnboardInjuryCount,OnGroundInjuryCount,ProbableCause,Findings,EventID,Latitude,Longitude,Make,Model,AirCraftCategory,AirportID,AirportName,AmateurBuilt,NumberOfEngines,EngineType,Scheduled,PurposeOfFlight,FAR,AirCraftDamage,WeatherCondition,Operator,BroadPhaseofFlight,ReportStatus,RepGenFlag,MostRecentReportType,DocketUrl,ReportUrl,first_bad_date,second_bad_date
ERA26LA174,Accident,202830,2026-04-13,The Rock,GA,USA,NA,N63405,172S10849,False,Aviation,Aviation,Approved by Office Director,2026-06-22,NA,None,0,0,0,0,0,"The pilot’s improper landing flare, which resulted in a hard, porpoised landing.",Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained; Personnel issues - Task performance - Use of equip/info - Student/instructed pilot,Accident,32.955645,-84.26503,CESSNA,172S,Airplane,OPN,THOMASTON-UPSON COUNTY,False,1,Reciprocating,False,Instructional,091,Substantial,Visual (VMC); Visual (VMC),US Aviation Academy,Landing,Completed,False,Approved by Office Director,NA,NA,4/13/2026,13-4-2026
ERA26LA210,Accident,203017,2026-05-15,Athens,GA,USA,NA,N519JS,75052,False,Aviation,Aviation,Approved by Office Director,2026-07-30,NA,None,0,0,0,0,0,"Contamination of the left wheel brake system with debris, which resulted in a loss of directional control during takeoff.",Aircraft - Aircraft systems - Landing gear system - Damaged/degraded,Accident,33.948917,-83.33706,JOHN BRADLEY,VANS RV-7,Airplane,AHN,ATHENS/BEN EPPS,True,1,Reciprocating,False,Flight test,091,Substantial,Visual (VMC); Visual (VMC),On File,Takeoff,Completed,False,Approved by Office Director,NA,NA,5/15/2026,15-5-2026
ERA26LA216,Accident,203057,2026-05-23,Doerun,GA,USA,NA,N8288G,18801287,False,Aviation,Aviation,Approved by Office Director,NA,NA,None,0,0,0,0,0,NA,NA,Accident,31.348442,-83.89832,CESSNA,A188B,Airplane,NA,NA,False,1,NA,False,Aerial application,137,Substantial,Visual (VMC),On File,Takeoff; Enroute; Enroute,Ongoing,False,Approved by Office Director,NA,NA,5/23/2026,23-5-2026
CEN26FA207,Accident,203083,2026-05-30,Dawsonville,GA,USA,NA,N4488H,0139,False,Aviation,Aviation,Approved by Office Director,NA,NA,Fatal,2,1,0,3,0,NA,NA,Accident,34.384019,-84.194833,ROBINSON HELICOPTER CO,R66,Helicopter,NA,NA,False,1,NA,False,Business,135,Substantial,Instrument (IMC),Prestige Helicopters,Maneuvering,Ongoing,False,Approved by Office Director,NA,NA,5/30/2026,30-5-2026
ENG26LA026,Incident,203106,2026-06-02,Athens,GA,USA,NA,N129KA,580,False,Aviation,Aviation,Approved by Office Director,NA,NA,None,0,0,0,0,0,NA,NA,Incident,33.949367,-83.325452,CIRRUS,SF50,Airplane,AHN,ATHENS/BEN EPPS,False,1,NA,False,Personal,091,Minor,Visual (VMC),Haven Steel Products,InitialClimb,Ongoing,False,Approved by Office Director,NA,NA,6/2/2026,2-6-2026
ERA26LA251,Accident,203266,2026-06-26,Cleveland,GA,USA,NA,N3993C,AR-31,False,Aviation,Aviation,Approved by Office Director,NA,NA,Minor,0,0,0,2,0,NA,NA,Accident,34.57595,-83.71169,JONES PETER M,BOEING/JONES 75,Airplane,0GE5,NA,False,1,NA,False,Personal,091,Substantial,Visual (VMC); Visual (VMC),On File,EmergencyDescent; Landing; Landing; InitialClimb,Ongoing,False,Approved by Office Director,NA,NA,6/26/2026,26-6-2026
ERA26FA270,Accident,203376,2026-07-13,Metter,GA,USA,NA,N55FD,TC-1857,False,Aviation,Aviation,Approved by Office Director,NA,NA,Fatal,1,0,0,1,0,NA,NA,Accident,32.358113,-82.100859,BEECH,95-B55 (T42A),Airplane,MHP,JOHN EDWIN JONES SR FLD/METTER MUNI,False,2,NA,False,Personal,091,Destroyed,Visual (VMC),On File,InitialClimb,Ongoing,False,Approved by Office Director,NA,NA,7/13/2026,13-7-2026
ERA26LA272,Accident,203398,2026-07-10,Hartwell,GA,USA,NA,N1838C,25982,False,Aviation,Aviation,Approved by Office Director,NA,NA,Minor,0,0,1,1,0,NA,NA,Accident,34.377344,-82.897148,CESSNA,170B,Airplane,0GA1,MUSTANG FLD,False,1,NA,False,Personal,091,Substantial,Visual (VMC),On File,Takeoff; Takeoff,Ongoing,False,Approved by Office Director,NA,NA,7/10/2026,10-7-2026
ERA25LA242,Accident,200393,2025-06-26,Nahunta,GA,USA,NA,N4953N,18267478,False,Aviation,Aviation,Approved by Office Director,NA,NA,None,0,0,0,0,0,NA,NA,Accident,31.206069,-81.905986,CESSNA,182Q,Airplane,4J1,BRANTLEY COUNTY,False,1,NA,False,Personal,091,Substantial,Visual (VMC),On File,Standing,Ongoing,False,Approved by Office Director,NA,NA,6/26/2025,26-6-2025
DCA25LA269,Accident,200620,2025-07-21,Jacksonville,GA,USA,NA,N229JQ; N229JQ,17000219; 17000219,False,Aviation,Aviation,Approved by Office Director,2026-03-17,NA,Serious,0,0,0,1,0,The airplane’s encounter with unanticipated moderate turbulence.,Environmental issues - Conditions/weather/phenomena - Turbulence - Awareness of condition; Environmental issues - Conditions/weather/phenomena - Turbulence - Effect on operation,Accident,30.7707,-81.572,EMBRAER-EMPRESA BRASILEIRA DE; EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-200 LR; ERJ 170-200 LR,Airplane; Airplane,NA,NA,False,2,Turbo fan; Turbo fan,True,NA,121; 121,None; None,Instrument (IMC),DELTA AIR LINES INC; DELTA AIR LINES INC,Enroute,Completed,False,Approved by Office Director,NA,NA,7/21/2025,21-7-2025
ERA25LA294,Accident,200752,2025-08-09,Chamblee,GA,USA,NA,N1080H,28-7715306,False,Aviation,Aviation,Approved by Office Director,NA,NA,Serious,0,2,1,3,0,NA,NA,Accident,33.875551,-84.309596,PIPER,PA-28-151,Airplane,PDK,DEKALB-PEACHTREE,False,1,NA,False,Instructional,091,Substantial,Visual (VMC),On File,UncontrolledDescent; InitialClimb; EmergencyDescent,Ongoing,False,Approved by Office Director,NA,NA,8/9/2025,9-8-2025
ERA25FA310,Accident,200847,2025-08-23,Milledgeville,GA,USA,NA,N7664Q,310Q0443,False,Aviation,Aviation,Approved by Office Director,NA,NA,Fatal,1,0,0,1,0,NA,NA,Accident,33.145364,-83.367475,CESSNA,310Q,Airplane,MLJ,BALDWIN COUNTY RGNL,False,2,NA,False,Personal,091,Destroyed,Visual (VMC),On File,Approach,Ongoing,False,Approved by Office Director,NA,NA,8/23/2025,23-8-2025
ERA25LA338,Accident,200975,2025-09-10,Monroe,GA,USA,NA,N992MR,3265,False,Aviation,Aviation,Approved by Office Director,NA,NA,Serious,0,2,0,2,0,NA,NA,Accident,33.728719,-83.671983,BELL,206,Helicopter,18GA,SLEEPY HOLLOW,False,1,NA,False,Instructional,091,Destroyed,Visual (VMC),On File,Maneuvering,Ongoing,False,Approved by Office Director,NA,NA,9/10/2025,10-9-2025
ERA25LA358,Accident,201058,2025-09-20,Blue Ridge,GA,USA,NA,N1176R,18281688,False,Aviation,Aviation,Approved by Office Director,2025-12-04,NA,None,0,0,0,0,0,"The pilot’s failure to obtain the proper touchdown point, which resulted in a runway overrun.",Personnel issues - Action/decision - Info processing/decision - Pilot; Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained,Accident,34.861443,-84.382449,CESSNA,182,Airplane,57GA,BLUE RIDGE SKYPORT,False,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC); Visual (VMC); Visual (VMC); Visual (VMC),On File,Landing; Landing; Landing,Completed,False,Approved by Office Director,NA,NA,9/20/2025,20-9-2025
ERA25LA378,Accident,201791,2025-08-18,Albany,GA,USA,NA,N7001B,T660-191DC,False,Aviation,Aviation,Approved by Office Director,NA,NA,Minor,0,0,0,1,0,NA,NA,Accident,31.53,-84.194,THRUSH AIRCRAFT LLC,S2R-T660,Airplane,ABY,Southwest Georgia Regional Airport,False,1,NA,False,Flight test,091,Substantial,Visual (VMC),Thrush Aircraft LLC,Landing; Landing; Landing; Landing; Landing,Ongoing,False,Approved by Office Director,NA,NA,8/18/2025,18-8-2025
ERA26LA012,Accident,201843,2025-10-11,Sandersville,GA,USA,NA,N4390L,17254471,False,Aviation,Aviation,Approved by Office Director,NA,NA,Minor,0,0,0,1,0,NA,NA,Accident,32.973411,-82.856064,CESSNA,172,Airplane,OKZ,KAOLIN FLD,False,1,NA,False,Positioning,091,Substantial,Visual (VMC); Visual (VMC),AERO SCIENCE INTERNATIONAL LLC,Takeoff,Ongoing,False,Approved by Office Director,NA,NA,10/11/2025,11-10-2025
ERA26LA020,Accident,201907,2025-10-13,Canon,GA,USA,NA,N1882V,14062,False,Aviation,Aviation,Approved by Office Director,2025-12-11,NA,None,0,0,0,0,0,"The pilot’s inadvertent application of brakes during the landing roll, which resulted in a noseover.",Personnel issues - Task performance - Use of equip/info - Pilot; Aircraft - Aircraft systems - Landing gear system - Incorrect use/operation,Accident,34.340361,-83.130806,CESSNA,140,Airplane,18A,FRANKLIN-HART,False,1,Reciprocating,False,Instructional,091,Substantial,Visual (VMC),On File,Landing,Completed,False,Approved by Office Director,NA,NA,10/13/2025,13-10-2025
ERA26LA030,Accident,201951,2025-10-28,McRae-Helena,GA,USA,NA,N222HF,0247,False,Aviation,Aviation,Approved by Office Director,2026-05-14,NA,None,0,0,0,0,0,"The pilot’s failure to extend the nose landing gear, which resulted in a nose gear up landing. Contributing to the accident was the pilot’s inappropriate decision to continue to fly with known delamination damage to the propeller.",Personnel issues - Action/decision - Info processing/decision - Pilot; Aircraft - Aircraft systems - Landing gear system - Not used/operated; Personnel issues - Action/decision - Action - Pilot,Accident,32.092047,-82.881729000000007,HUGH NUNNALLY FARRIOR,COZY MK IV,Airplane,MQW,TELFAIR-WHEELER,True,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC),On File,Enroute; Landing,Completed,False,Approved by Office Director,NA,NA,10/28/2025,28-10-2025
ERA26LA036,Accident,201975,2025-11-07,Cuthbert,GA,USA,NA,N549PS,C0549,False,Aviation,Aviation,Approved by Office Director,2026-01-09,NA,Minor,0,0,1,1,0,"The pilot’s failure to maintain clearance from trees and terrain while maneuvering for a precautionary landing, at low altitude and at night.",Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained; Personnel issues - Action/decision - Info processing/decision - Pilot,Accident,31.700968,-84.814486,CZECH SPORT AIRCRAFT A S,SPORTCRUISER,Airplane,25J,LOWER CHATTAHOOCHEE RGNL,False,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC); Visual (VMC),N549PS LLC,Maneuvering,Completed,False,Approved by Office Director,NA,NA,11/7/2025,7-11-2025
ERA26LA040,Accident,202009,2025-11-16,Woodfin Mill,GA,USA,NA,N327HP,3257152,False,Aviation,Aviation,Approved by Office Director,NA,NA,Minor,0,0,1,1,0,NA,NA,Accident,33.09,-84.26,PIPER,PA-32R-301T,Airplane,NA,NA,False,1,NA,False,Positioning,091,Substantial,Visual (VMC),Outter Banks Air Charters,Enroute,Ongoing,False,Approved by Office Director,NA,NA,11/16/2025,16-11-2025
ERA26LA055,Accident,202061,2025-11-14,Savannah,GA,USA,NA,N163BR,2007,False,Aviation,Aviation,Approved by Office Director,NA,NA,None,0,0,0,0,0,NA,NA,Accident,32.008889,-81.086194,PERRY WILLIAM,LANCAIR IV P,Airplane,SVN,HUNTER AAF,True,1,NA,False,Business,091,Substantial,Visual (VMC),MATPRO SERVICE CORPORATION,Enroute,Ongoing,False,Approved by Office Director,NA,NA,11/14/2025,14-11-2025
ERA26LA057,Accident,202071,2025-11-26,Eastman,GA,USA,NA,N441HG; N441HG,4496003; 4496003,False,Aviation,Aviation,Approved by Office Director,2026-05-21,NA,None,0,0,0,0,0,The flight instructors failure to extend the landing gear before landing.,Personnel issues - Action/decision - Action - Pilot; Aircraft - Aircraft systems - Landing gear system - Not used/operated,Accident,32.215388,-83.129084,PIPER; PIPER,PA-44-180; PA-44-180,Airplane; Airplane,EZM,HEART OF GEORGIA RGNL,False,2,Reciprocating; Reciprocating,False,Instructional,091; 091,Substantial; Substantial,Visual (VMC); Visual (VMC),On File; On File,Landing,Completed,False,Approved by Office Director,NA,NA,11/26/2025,26-11-2025
ERA24LA392,Accident,195170,2024-09-23,LaGrange,GA,USA,NA,N4298V,28-8316059,False,Aviation,Aviation,Approved by Office Director,2025-10-22,NA,Minor,0,0,0,2,0,"Improper manufacture of a cylinder exhaust valve guide by the engine manufacturer, which resulted in a stuck exhaust valve and a partial loss of engine power during initial climb.",Aircraft - Aircraft power plant - Engine (reciprocating) - Failure; Organizational issues - Development - Manufacture/production - Manufacturer,Accident,33.009151,-85.073204,PIPER,PA28,Airplane,LGC,LaGrange-Calloway Airport,False,1,Reciprocating,False,Instructional,091,Substantial,Visual (VMC),Airventures,EmergencyDescent; Landing; Landing; InitialClimb,Completed,False,Approved by Office Director,NA,NA,9/23/2024,23-9-2024
ERA25FA008,Accident,195304,2024-10-14,Savannah,GA,USA,NA,N336LV,336-0176,False,Aviation,Aviation,Approved by Office Director,NA,NA,Fatal,1,0,1,2,0,NA,NA,Accident,32,-81,CESSNA,336,Airplane,SVN,HUNTER AAF,False,2,NA,False,Personal,091,Substantial,Visual (VMC),On File,EmergencyDescent; UncontrolledDescent; Approach,Ongoing,False,Approved by Office Director,NA,NA,10/14/2024,14-10-2024
ERA25LA010,Accident,195307,2024-10-11,Nicklesville,GA,USA,NA,N357PC,DH106,False,Aviation,Aviation,Approved by Office Director,2025-01-21,NA,None,0,0,0,0,0,"The pilot’s inadequate preflight inspection, fuel planning, and improper fuel management during flight, which resulted in a total loss of engine power due to fuel exhaustion and a subsequent off-airport hard landing.",Personnel issues - Task performance - Planning/preparation - Pilot; Personnel issues - Task performance - Inspection - Pilot; Aircraft - Fluids/misc hardware - Fluids - Fluid management,Accident,34.6019,-84.7767,DITSLER PAUL A,DAKOTA HAWK,Airplane,N/A,NA,True,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC),On File,Enroute; Landing; EmergencyDescent,Completed,False,Approved by Office Director,NA,NA,10/11/2024,11-10-2024
ERA25LA016,Accident,195324,2024-10-16,Newnan,GA,USA,NA,N41370,28-7415187,False,Aviation,Aviation,Approved by Office Director,2025-05-06,NA,None,0,0,0,0,0,"The pilot’s inadequate use of carburetor heat during the engine run-up, which resulted in a partial loss of power due to carburetor icing during takeoff.",Environmental issues - Conditions/weather/phenomena - Temp/humidity/pressure - Contributed to outcome; Environmental issues - Conditions/weather/phenomena - Temp/humidity/pressure - Effect on equipment; Personnel issues - Action/decision - Action - Pilot,Accident,33.33,-84.77,PIPER,PA-28-151,Airplane,CCO,NEWNAN COWETA COUNTY,False,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC),On File,InitialClimb; Landing,Completed,False,Approved by Office Director,NA,NA,10/16/2024,16-10-2024
ERA25LA017,Accident,195326,2024-10-16,East Ellijay,GA,USA,NA,N1242M,18264256,False,Aviation,Aviation,Approved by Office Director,2025-04-22,NA,Minor,0,0,3,3,0,"The pilot’s inadequate compensation for winds during landing., which resulted in a loss of control and an aerodynamic stall.",Personnel issues - Task performance - Use of equip/info - Pilot; Environmental issues - Conditions/weather/phenomena - Wind - Response/compensation,Accident,34.624525,-84.531549,CESSNA,182,Airplane,49A,GILMER COUNTY,False,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC); Visual (VMC),On File,Approach; Landing,Completed,False,Approved by Office Director,NA,NA,10/16/2024,16-10-2024
ERA25LA019,Accident,195345,2024-10-18,Gainesville,GA,USA,NA,N11519,15075481,False,Aviation,Aviation,Approved by Office Director,NA,NA,Fatal,1,0,0,1,0,NA,NA,Accident,34.272626,-83.830226,CESSNA,150,Airplane,GVL,LEE GILMER MEML,False,1,NA,False,Personal,091,Substantial,NA,On File,Landing; Approach,Ongoing,False,Approved by Office Director,NA,NA,10/18/2024,18-10-2024
OPS24LA045,Incident,195365,2024-09-29,Brunswick,GA,USA,NA,N70FC; N70FC,525B-0339; 525B-0339,False,Aviation,Aviation,Approved by Office Director,2025-04-01,NA,None,0,0,0,0,0,"The flight crew’s failure to properly identify the airport and runway of intended landing, and the lack of verification of their airplane’s position using all available navigation information.",Personnel issues - Task performance - Use of equip/info - Flight crew; Personnel issues - Action/decision - Info processing/decision - Flight crew,Incident,31.26,-81.47,CESSNA; CESSNA,525; 525,Airplane; Airplane,KBQK,Brunswick Golden Isles Airport,False,2,Turbo fan; Turbo fan,False,NA,135; 135,None; None,Visual (VMC),Mountain Aviation LLC; Mountain Aviation LLC,Landing,Completed,False,Approved by Office Director,NA,NA,9/29/2024,29-9-2024
ERA25LA040,Accident,195452,2024-11-05,Waycross,GA,USA,NA,N11AS,790541D,False,Aviation,Aviation,Approved by Office Director,2025-01-21,NA,Minor,0,0,1,1,0,"An encounter with a foreign object, which resulted in a loss of control and collision with terrain.",Aircraft - Aircraft structures - Empennage structure - Damaged/degraded; Aircraft - Aircraft propeller/rotor - Tail rotor drive system - Damaged/degraded; Environmental issues - Physical environment - Object/animal/substance - Effect on equipment,Accident,31.248389,-82.395389,HUGHES,369D,Helicopter,AYS,WAYCROSS-WARE COUNTY,False,1,Turbo shaft,False,External load,133,Substantial,Visual (VMC),AVIATION ADVANTAGE LLC,Maneuvering; Maneuvering,Completed,False,Approved by Office Director,NA,NA,11/5/2024,5-11-2024
ERA25LA042,Accident,195476,2024-11-08,Cleveland,GA,USA,NA,N69LM,81427,False,Aviation,Aviation,Approved by Office Director,2025-01-23,NA,Minor,0,0,1,1,0,A nose landing gear collapse on landing and subsequent nose over.,Aircraft - Aircraft systems - Landing gear system - Failure,Accident,34.561763,-83.713513,VANS,RV8-A,Airplane,0GE5,MOUNTAIN AIRPARK,True,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC),On File,Landing; Landing,Completed,False,Approved by Office Director,NA,NA,11/8/2024,8-11-2024
ERA25LA055,Accident,195533,2024-11-17,Senoia,GA,USA,NA,N15641,1000,False,Aviation,Aviation,Approved by Office Director,2025-06-20,NA,None,0,0,0,0,0,"The pilot’s improper flare, which resulted in a hard landing, and landing gear collapse.",Personnel issues - Psychological - Attention/monitoring - Pilot; Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained; Personnel issues - Action/decision - Action - Pilot,Accident,33.290257,-84.542612,BRUNNER-WINKLE,BIRD A,Airplane,64GA,"Big ""T"" Airport",True,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC),On File,Landing; Landing; Landing,Completed,False,Approved by Office Director,NA,NA,11/17/2024,17-11-2024
ERA25LA064,Accident,199379,2024-11-20,Centralhatchee,GA,USA,NA,N17GF,CA026,False,Aviation,Aviation,Approved by Office Director,NA,NA,Serious,0,1,0,1,0,NA,NA,Accident,33.358115,-85.119144,AMS FLIGHT D O O,CARAT A,Glider,7GE5,Sunset Strip Airport,False,1,NA,False,Personal,091,Substantial,Visual (VMC),T2 AEROSPACE INC,Landing; Enroute,Ongoing,False,Approved by Office Director,NA,NA,11/20/2024,20-11-2024
ERA25LA067,Accident,199389,2024-11-07,Ball Ground,GA,USA,NA,N6444W,P210-00781,False,Aviation,Aviation,Approved by Office Director,2025-06-13,NA,None,0,0,0,0,0,"The pilot and the flight instructor’s failure to maintain control of the airplane during a simulated loss of engine power during takeoff, which resulted in a runway excursion, and collision with a taxiway sign.",Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained; Personnel issues - Task performance - Use of equip/info - Instructor/check pilot; Personnel issues - Task performance - Use of equip/info - Pilot,Accident,34.310842,-84.42362,CESSNA,P210,Airplane,CNI,CHEROKEE COUNTY RGNL,False,1,Reciprocating,False,Instructional,091,Substantial,Visual (VMC),On File,Landing; Landing; Landing; Takeoff; Landing; Landing,Completed,False,Approved by Office Director,NA,NA,11/7/2024,7-11-2024
ERA25LA070,Accident,199398,2024-12-07,Valdosta,GA,USA,NA,N100SW,CLAPP05,False,Aviation,Aviation,Approved by Office Director,2025-04-22,NA,Serious,0,1,0,1,0,A hard landing and subsequent gear collapse due to the pilot’s failure to securely close the airplane canopy and its subsequent opening on short final.,Personnel issues - Action/decision - Action - Pilot; Aircraft - Aircraft structures - Doors - Incorrect use/operation,Accident,30.768563,-83.271157,WILLIAM M CLAPP,CLAPP-SABERWING,Airplane,VLD,Valdosta Regional,True,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC); Visual (VMC),On File,Landing; Approach; Approach; Landing,Completed,False,Approved by Office Director,NA,NA,12/7/2024,7-12-2024
ERA25LA073,Accident,199408,2024-12-11,Atlanta,GA,USA,NA,N981AG; N981AG,560-0466; 560-0466,False,Aviation,Aviation,Approved by Office Director,2025-07-03,NA,None,0,0,0,0,0,"The vehicle driver’s inadequate visual lookout while driving on a non-licensed vehicle roadway in restricted visibility conditions, which resulted in a collision with a taxiing airplane.",Personnel issues - Psychological - Attention/monitoring - Ground crew; Environmental issues - Conditions/weather/phenomena - Light condition - Response/compensation; Environmental issues - Conditions/weather/phenomena - Ceiling/visibility/precip - Response/compensation,Accident,33.651196,-84.422137,CESSNA; CESSNA,560; 560,Airplane; Airplane,ATL,Hartsfield/Jackson Atlanta International Airport,False,2,Turbo fan; Turbo fan,False,Positioning,091; 091,Substantial; Substantial,Instrument (IMC),"Aitheras Aviation group, LLC; Aitheras Aviation group, LLC",Taxi,Completed,False,Approved by Office Director,NA,NA,12/11/2024,11-12-2024
