NtsbNo,EventType,Mkey,EventDate,City,State,Country,ReportNo,N#,SerialNumber,HasSafetyRec,Mode,TopicMode,ReportType,OriginalPublishedDate,DocketOriginalPublishedDate,HighestInjuryLevel,FatalInjuryCount,SeriousInjuryCount,MinorInjuryCount,OnboardInjuryCount,OnGroundInjuryCount,ProbableCause,Findings,EventID,Latitude,Longitude,Make,Model,AirCraftCategory,AirportID,AirportName,AmateurBuilt,NumberOfEngines,EngineType,Scheduled,PurposeOfFlight,FAR,AirCraftDamage,WeatherCondition,Operator,BroadPhaseofFlight,ReportStatus,RepGenFlag,MostRecentReportType,DocketUrl,ReportUrl,first_bad_date,second_bad_date
WPR26LA271,Accident,203438,2026-07-18,North Plains,OR,USA,NA,N922SB,917922,False,Aviation,Aviation,Approved by Office Director,NA,NA,None,0,0,0,0,0,NA,NA,Accident,45.604004,-123.02482,LET,L-23 SUPER BLANIK,Glider,1OR4,NORTH PLAINS,False,0,NA,False,Personal,091,Substantial,NA,WILLAMETTE VALLEY SOARING CLUB INC,Landing,Ongoing,False,Approved by Office Director,NA,NA,7/18/2026,18-7-2026
WPR26LA279,Accident,203470,2026-07-15,Medford,OR,USA,NA,N5002P,NA,False,Aviation,Aviation,Approved by Office Director,NA,NA,None,0,0,0,0,0,NA,NA,Accident,NA,NA,PIPER,PA-24,NA,NA,NA,False,NA,NA,False,NA,091,NA,NA,NA,Landing,Ongoing,False,Approved by Office Director,NA,NA,7/15/2026,15-7-2026
WPR25LA196,Accident,200439,2025-06-24,Pendleton,OR,USA,NA,N2051U,2046C,False,Aviation,Aviation,Approved by Office Director,2025-08-21,NA,None,0,0,0,0,0,"The pilot’s failure to maintain directional control during landing, in gusting crosswind conditions.",Environmental issues - Conditions/weather/phenomena - Wind - Effect on operation; Personnel issues - Task performance - Use of equip/info - Pilot; Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained,Accident,45.6721,-118.7886,MAULE,M-4-220C,Airplane,PDT,Eastern Oregon Regional At Pendelton,False,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC); Visual (VMC),On File,Landing; Landing; Landing; Landing; Landing,Completed,False,Approved by Office Director,NA,NA,6/24/2025,24-6-2025
WPR25LA211,Accident,200546,2025-07-13,Sisters,OR,USA,NA,N787LF,172S11125,False,Aviation,Aviation,Approved by Office Director,NA,NA,Serious,0,0,0,3,0,NA,NA,Accident,44.304458,-121.53909,CESSNA,172S,Airplane,6K5,SISTERS EAGLE AIR,False,1,NA,False,Instructional,091,Destroyed,Visual (VMC),Fly North of Known LLC.,InitialClimb,Ongoing,False,Approved by Office Director,NA,NA,7/13/2025,13-7-2025
WPR25LA228,Accident,200656,2025-07-23,Astoria,OR,USA,NA,N3785Q,D-8413,False,Aviation,Aviation,Approved by Office Director,NA,NA,None,0,0,0,0,0,NA,NA,Accident,46.157909,-123.8239,BEECH,V35,Airplane,AST,ASTORIA RGNL,False,1,NA,False,Personal,091,Substantial,Visual (VMC),GO FLY MISSOULA LLC,Approach,Ongoing,False,Approved by Office Director,NA,NA,7/23/2025,23-7-2025
WPR25LA241,Accident,200717,2025-07-28,Inhama,OR,USA,NA,N71879,18259789,False,Aviation,Aviation,Approved by Office Director,2026-05-14,NA,None,0,0,0,0,0,"The pilot’s failure to maintain clearance from trees while taxiing, which resulted in a wing strike.",Personnel issues - Task performance - Use of equip/info - Pilot; Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained; Environmental issues - Physical environment - Object/animal/substance - Contributed to outcome; Personnel issues - Psychological - Attention/monitoring - Pilot,Accident,45.431933,-116.69142,CESSNA,182M,Airplane,25U,MEMALOOSE USFS,False,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC); Visual (VMC),MYL High Flying Club,Taxi,Completed,False,Approved by Office Director,NA,NA,7/28/2025,28-7-2025
WPR25LA263,Accident,200873,2025-08-23,Lakeview,OR,USA,NA,N185GG,18502787,False,Aviation,Aviation,Approved by Office Director,2025-09-26,NA,None,0,0,0,0,0,"The pilot’s failure to maintain directional control during the landing roll, in gusting crosswind conditions.",Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained; Personnel issues - Task performance - Use of equip/info - Pilot; Environmental issues - Conditions/weather/phenomena - Wind - Effect on operation,Accident,42.15624,-120.40377,CESSNA,A185F,Airplane,LKV,Lake County Airport,False,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC),On File,Landing; Landing; Landing; Landing,Completed,False,Approved by Office Director,NA,NA,8/23/2025,23-8-2025
WPR25LA267,Accident,200891,2025-08-18,Albany,OR,USA,NA,N824DW,001,False,Aviation,Aviation,Approved by Office Director,NA,NA,None,0,0,0,0,0,NA,NA,Accident,44.69044,-123.10748,DAVID ULLMAN,JABIRWATT,Airplane,NA,NA,True,1,NA,False,Personal,091,Substantial,Visual (VMC),On File,Enroute; Enroute,Ongoing,False,Approved by Office Director,NA,NA,8/18/2025,18-8-2025
WPR25LA273,Incident,200936,2025-09-02,Portland,OR,USA,NA,N820MS,626,False,Aviation,Aviation,Approved by Office Director,NA,NA,None,0,0,0,0,0,NA,NA,Incident,45.588709,-122.59686,GULFSTREAM AEROSPACE,G-V,Airplane,PDX,PORTLAND INTL,False,2,NA,False,Personal,091,Minor,Visual (VMC),SPEEDERO LLC,Standing,Ongoing,False,Approved by Office Director,NA,NA,9/2/2025,2-9-2025
WPR25LA287,Accident,201042,2025-09-13,Cave Junction,OR,USA,NA,N139SB,FF00-2-00013,False,Aviation,Aviation,Approved by Office Director,2025-12-04,NA,Serious,0,0,0,1,0,"The non-certificated pilot's improper landing flare in turbulent wind conditions, which resulted in a hard landing.",Environmental issues - Conditions/weather/phenomena - Turbulence - Effect on operation; Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained; Personnel issues - Experience/knowledge - Experience/qualifications - Pilot; Personnel issues - Task performance - Use of equip/info - Pilot,Accident,42.1036,-123.68241,BRISENO SAMUEL,KOLB FIREFLY,Airplane,3S4,ILLINOIS VALLEY,True,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC),On File,Landing,Completed,False,Approved by Office Director,NA,NA,9/13/2025,13-9-2025
WPR25LA296,Accident,201731,2025-08-19,Albany,OR,USA,NA,N20490,17261333,False,Aviation,Aviation,Approved by Office Director,2025-10-30,NA,None,0,0,0,0,0,The pilot’s improper landing flare and subsequent improper recovery from a bounced landing.,Personnel issues - Task performance - Use of equip/info - Pilot; Personnel issues - Action/decision - Action - Pilot; Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained,Accident,44.64,-123.06,CESSNA,172M,Airplane,S12,Albany Municipal Airport,False,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC),On File,Landing; Landing; Landing,Completed,False,Approved by Office Director,NA,NA,8/19/2025,19-8-2025
WPR26LA018,Accident,201848,2025-10-09,Imnaha,OR,USA,NA,N249MD,18051501,False,Aviation,Aviation,Approved by Office Director,2026-01-09,NA,Minor,0,0,0,1,0,"The pilot’s continued application of brakes during an aborted takeoff in a tailwind on down-sloping terrain, which resulted in a nose-over.",Personnel issues - Action/decision - Info processing/decision - Pilot; Environmental issues - Physical environment - Terrain - Contributed to outcome; Aircraft - Aircraft systems - Landing gear system - Incorrect use/operation; Environmental issues - Conditions/weather/phenomena - Wind - Contributed to outcome,Accident,45.667924,-116.6188,CESSNA,180,Airplane,OR9,Lord Flat USFS Airport,False,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC),On File,Takeoff,Completed,False,Approved by Office Director,NA,NA,10/9/2025,9-10-2025
WPR26LA049,Accident,202039,2025-11-20,Shady Cove,OR,USA,NA,N43AH,7-8037,False,Aviation,Aviation,Approved by Office Director,2026-02-13,NA,Minor,0,0,1,1,0,"The pilot’s improper throttle input during an approach, which resulted in a rapid descent, hard landing and runway excursion.",Personnel issues - Action/decision - Action - Pilot; Aircraft - Aircraft power plant - Engine controls - Incorrect use/operation,Accident,42.608724,-122.82943,ZENAIR LTD,STOL CH 701,Airplane,OG31,Shady Cove Airpark,True,1,Reciprocating,False,Flight test,091,Substantial,Visual (VMC); Visual (VMC),On File,Landing; Approach; Landing,Completed,False,Approved by Office Director,NA,NA,11/20/2025,20-11-2025
WPR25FA002,Accident,195256,2024-10-03,Roseburg,OR,USA,NA,N19252,1652,False,Aviation,Aviation,Approved by Office Director,NA,NA,Fatal,0,0,0,1,0,NA,NA,Accident,43.215477,-123.40549,TAYLOR,J-2,Airplane,5S1,George Felt Airport,False,1,NA,False,Personal,091,Substantial,Visual (VMC),On File,Landing; InitialClimb,Ongoing,False,Approved by Office Director,NA,NA,10/3/2024,3-10-2024
WPR25LA010,Accident,195294,2024-10-09,Vale,OR,USA,NA,N646H,1099,False,Aviation,Aviation,Approved by Office Director,2025-04-08,NA,None,0,0,0,0,0,"The pilot’s failure to maintain engine and rotor rpm during takeoff, that resulted in a hard landing.",Personnel issues - Task performance - Use of equip/info - Pilot; Aircraft - Aircraft propeller/rotor - Main rotor system - Capability exceeded; Aircraft - Aircraft power plant - Engine (reciprocating) - Incorrect use/operation; Aircraft - Aircraft propeller/rotor - Main rotor system - Incorrect use/operation,Accident,44.206733,-117.48245,ENSTROM HELICOPTER CORP,280C,Helicopter,NA,NA,False,1,Reciprocating,False,Aerial application,137,Substantial,Visual (VMC),On File,Maneuvering,Completed,False,Approved by Office Director,NA,NA,10/9/2024,9-10-2024
WPR25LA017,Accident,195320,2024-10-13,Creswell,OR,USA,NA,N35281,17702306,False,Aviation,Aviation,Approved by Office Director,2025-04-08,NA,None,0,0,0,0,0,The pilot’s loss of aircraft control during the landing flare and subsequent aborted landing.,Personnel issues - Task performance - Use of equip/info - Pilot; Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained,Accident,43.93075,-123.00666,CESSNA,177B,Airplane,77S,Hobby Field Airport,False,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC),On File,Landing; Landing; Landing,Completed,False,Approved by Office Director,NA,NA,10/13/2024,13-10-2024
WPR25LA018,Accident,195327,2024-10-06,Venator,OR,USA,NA,N7847C,31046,False,Aviation,Aviation,Approved by Office Director,2025-04-22,NA,None,0,0,0,0,0,The inadvertent application of brakes during landing that resulted in a ground loop.,Personnel issues - Task performance - Use of equip/info - Unknown/Not determined; Aircraft - Aircraft systems - Landing gear system - Unintentional use/operation,Accident,43.380225,-118.28509,CESSNA,180,Airplane,NA,NA,False,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC); Visual (VMC),On File,Landing,Completed,False,Approved by Office Director,NA,NA,10/6/2024,6-10-2024
WPR25LA024,Accident,195364,2024-10-19,Beaver Marsh,OR,USA,NA,N929EH,40131,False,Aviation,Aviation,Approved by Office Director,NA,NA,None,0,0,0,0,0,NA,NA,Accident,43.079849,-121.81372,HAYDEN ED,RV10,Airplane,NA,NA,True,1,NA,False,Personal,091,Substantial,Visual (VMC),SOARING LLC,Enroute,Ongoing,False,Approved by Office Director,NA,NA,10/19/2024,19-10-2024
WPR25LA034,Accident,195470,2024-11-07,Durkee,OR,USA,NA,N4361R,12816,False,Aviation,Aviation,Approved by Office Director,2025-12-10,NA,None,0,0,0,0,0,"The pilot's inadequate performance planning, which resulted in insufficient engine power to transition into an out-of-ground-effect hover at a high gross weight.",Aircraft - Aircraft oper/perf/capability - Aircraft capability - Capability exceeded; Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Attain/maintain not possible; Personnel issues - Action/decision - Action - Pilot; Personnel issues - Task performance - Planning/preparation - Pilot,Accident,44.665687,-117.32766,ROBINSON HELICOPTER COMPANY,R44 II,Helicopter,NA,NA,False,1,Reciprocating,False,External load,133,Substantial,Visual (VMC),ELKHORN AVIATION INC,Maneuvering; Landing; Maneuvering,Completed,False,Approved by Office Director,NA,NA,11/7/2024,7-11-2024
WPR25LA054,Accident,199386,2024-12-04,Glen Avon,OR,USA,NA,N5330Q,15073230,False,Aviation,Aviation,Approved by Office Director,NA,NA,None,0,0,0,0,0,NA,NA,Accident,45.036,-122.45066,CESSNA,150L,Airplane,NA,NA,False,1,NA,False,Personal,091,Substantial,Visual (VMC),BEND AIRCRAFT MECHANICS LLC,Enroute,Ongoing,False,Approved by Office Director,NA,NA,12/4/2024,4-12-2024
WPR25LA063,Accident,199433,2024-12-16,Pendleton,OR,USA,NA,N209PA; N209PA; N209PA; N209PA; N209PA; N209PA,178650100G; 178650100G; 178650100G; 178650100G; 178650100G; 178650100G,False,Aviation,Aviation,Approved by Office Director,2025-04-22,NA,None,0,0,0,0,0,"An improper altitude indication from a recent software update, which resulted in a loss of engine power in flight.",Aircraft - Aircraft systems - Indicating/recording systems - Malfunction,Accident,45.695096,-118.84336,AMAZON.COM SERVICES LLC; AMAZON.COM SERVICES LLC; AMAZON.COM SERVICES LLC; AMAZON.COM SERVICES LLC; AMAZON.COM SERVICES LLC; AMAZON.COM SERVICES LLC,MK30; MK30; MK30; MK30; MK30; MK30,Helicopter; Helicopter; Helicopter; Helicopter; Helicopter; Helicopter,PDT,EASTERN OREGON RGNL AT PENDLETON,False,6,Electric; Electric; Electric; Electric; Electric; Electric,False,Flight test,091; 091; 091; 091; 091; 091,Substantial; Substantial; Substantial; Substantial; Substantial; Substantial,Visual (VMC); Visual (VMC),AMAZON.COM SERVICES LLC; AMAZON.COM SERVICES LLC; AMAZON.COM SERVICES LLC; AMAZON.COM SERVICES LLC; AMAZON.COM SERVICES LLC; AMAZON.COM SERVICES LLC,Landing,Completed,False,Approved by Office Director,NA,NA,12/16/2024,16-12-2024
WPR25LA064,Accident,199434,2024-12-16,Pendleton,OR,USA,NA,N223PA; N223PA; N223PA; N223PA; N223PA; N223PA,178650100M; 178650100M; 178650100M; 178650100M; 178650100M; 178650100M,False,Aviation,Aviation,Approved by Office Director,2025-04-22,NA,None,0,0,0,0,0,The incorrect altitude indication by test software during landing.,Aircraft - Aircraft systems - Indicating/recording systems - Malfunction,Accident,45.695096,-118.84336,AMAZON.COM SERVICES LLC; AMAZON.COM SERVICES LLC; AMAZON.COM SERVICES LLC; AMAZON.COM SERVICES LLC; AMAZON.COM SERVICES LLC; AMAZON.COM SERVICES LLC,MK30; MK30; MK30; MK30; MK30; MK30,Helicopter; Helicopter; Helicopter; Helicopter; Helicopter; Helicopter,PDT,EASTERN OREGON RGNL AT PENDLETON,False,6,Electric; Electric; Electric; Electric; Electric; Electric,False,Flight test,091; 091; 091; 091; 091; 091,Substantial; Substantial; Substantial; Substantial; Substantial; Substantial,Visual (VMC); Visual (VMC),AMAZON.COM SERVICES LLC; AMAZON.COM SERVICES LLC; AMAZON.COM SERVICES LLC; AMAZON.COM SERVICES LLC; AMAZON.COM SERVICES LLC; AMAZON.COM SERVICES LLC,Landing,Completed,False,Approved by Office Director,NA,NA,12/16/2024,16-12-2024
WPR25LA103,Accident,199746,2025-02-21,Pendleton,OR,USA,NA,N265PA; N265PA; N265PA; N265PA; N265PA; N265PA,178650100U; 178650100U; 178650100U; 178650100U; 178650100U; 178650100U,False,Aviation,Aviation,Approved by Office Director,2025-05-09,NA,None,0,0,0,0,0,"The unmanned aircraft system’s failure to maintain clearance from an obstacle, which resulted in a loss of control and impact with terrain.",Personnel issues - Task performance - Use of equip/info - Pilot; Environmental issues - Physical environment - Object/animal/substance - Effect on operation,Accident,45.701787,-118.86429,AMAZON.COM SERVICES LLC; AMAZON.COM SERVICES LLC; AMAZON.COM SERVICES LLC; AMAZON.COM SERVICES LLC; AMAZON.COM SERVICES LLC; AMAZON.COM SERVICES LLC,MK30; MK30; MK30; MK30; MK30; MK30,Helicopter; Helicopter; Helicopter; Helicopter; Helicopter; Helicopter,PDT,EASTERN OREGON RGNL AT PENDLETON,False,6,Electric; Electric; Electric; Electric; Electric; Electric,False,Flight test,091; 091; 091; 091; 091; 091,Substantial; Substantial; Substantial; Substantial; Substantial; Substantial,Visual (VMC),AMAZON.COM SERVICES LLC; AMAZON.COM SERVICES LLC; AMAZON.COM SERVICES LLC; AMAZON.COM SERVICES LLC; AMAZON.COM SERVICES LLC; AMAZON.COM SERVICES LLC,InitialClimb; Landing,Completed,False,Approved by Office Director,NA,NA,2/21/2025,21-2-2025
WPR25LA120,Accident,199924,2025-03-26,Madras,OR,USA,NA,N1418C,22-1175,False,Aviation,Aviation,Approved by Office Director,2025-06-05,NA,None,0,0,0,0,0,The pilot’s loss of control during landing roll with gusty winds.,Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Attain/maintain not possible; Environmental issues - Conditions/weather/phenomena - Wind - Ability to respond/compensate; Environmental issues - Conditions/weather/phenomena - Wind - Effect on operation,Accident,44.666675,-121.15346,PIPER,PA-22,Airplane,S33,Madras Municipal,False,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC),Christian Morris,Landing,Completed,False,Approved by Office Director,NA,NA,3/26/2025,26-3-2025
WPR25LA124,Accident,199972,2025-04-07,North Bend,OR,USA,NA,N826E,42000170,False,Aviation,Aviation,Approved by Office Director,NA,NA,Serious,0,0,0,5,0,NA,NA,Accident,43.423888,-124.23847,HONDA AIRCRAFT CO LLC,HA-420,Airplane,OTH,Southwest Oregon Regional Airport,False,2,NA,False,Executive/Corporate,091,Substantial,Unknown,ANDY LEAVITT ENTERPRISES LLC,Landing,Ongoing,False,Approved by Office Director,NA,NA,4/7/2025,7-4-2025
WPR25LA138,Accident,200048,2025-04-19,Hood River,OR,USA,NA,N5786S,115,False,Aviation,Aviation,Approved by Office Director,2025-07-03,NA,None,0,0,0,0,0,The glider’s encounter with atmospheric conditions where the lift was not sufficient to maintain flight.,Environmental issues - Conditions/weather/phenomena - Temp/humidity/pressure - Contributed to outcome; Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Attain/maintain not possible,Accident,45.67428,-121.52163,SCHWEIZER,SGS 2-33A,Glider,4S2,KEN JERNSTEDT AIRFIELD,False,0,NA,False,Instructional,091,Substantial,Visual (VMC); Visual (VMC),On File,Landing; Approach,Completed,False,Approved by Office Director,NA,NA,4/19/2025,19-4-2025
WPR25LA143,Accident,200077,2025-04-28,Lakeview,OR,USA,NA,N4505R,28-21205,False,Aviation,Aviation,Approved by Office Director,2025-07-03,NA,Serious,0,0,0,2,0,The pilot’s failure to maintain directional control during the landing roll.,Personnel issues - Task performance - Use of equip/info - Pilot; Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained,Accident,42.161111,-120.39908,PIPER,PA-28-140,Airplane,LKV,LAKE COUNTY,False,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC),On File,Landing; Landing; Landing; Landing,Completed,False,Approved by Office Director,NA,NA,4/28/2025,28-4-2025
WPR25LA144,Accident,200078,2025-04-26,Ontario,OR,USA,NA,N8657R,193,False,Aviation,Aviation,Approved by Office Director,2026-05-14,NA,Minor,0,0,0,1,0,"The pilot's exceedance of the airplane's critical angle of attack during the final approach to land, which resulted in an aerodynamic stall and impact with terrain.",Personnel issues - Task performance - Use of equip/info - Pilot; Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained; Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained,Accident,44.020181,-117.01386,SCHWEIZER,SGS 1-26B,Glider,ONO,ONTARIO MUNI,False,0,NA,False,Personal,091,Substantial,Visual (VMC),On File,Landing; Landing,Completed,False,Approved by Office Director,NA,NA,4/26/2025,26-4-2025
WPR25FA156,Accident,200167,2025-05-17,Prineville,OR,USA,NA,N163AK,0097,False,Aviation,Aviation,Approved by Office Director,NA,NA,Fatal,0,0,0,2,0,NA,NA,Accident,44.297356,-120.90052,DB AEROCOPTER LTD,AK1-3,Helicopter,S39,NA,False,1,NA,False,Instructional,091,Substantial,Visual (VMC),On File,Unknown,Ongoing,False,Approved by Office Director,NA,NA,5/17/2025,17-5-2025
WPR25LA191,Accident,200418,2025-05-03,Owyhee,OR,USA,NA,N40JL,JA318-09-13,False,Aviation,Aviation,Approved by Office Director,2025-10-09,NA,None,0,0,0,0,0,The pilot’s failure to maintain directional control during landing.,Personnel issues - Task performance - Use of equip/info - Pilot; Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained,Accident,43.425519,-117.34618,JEREMY S LEZIN,JUST SUPERSTOL,Airplane,28U,OWYHEE RESERVOIR STATE,True,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC); Visual (VMC),On File,Landing,Completed,False,Approved by Office Director,NA,NA,5/3/2025,3-5-2025
ANC24LA022,Accident,194056,2024-03-31,Hermiston,OR,USA,NA,N188CG,KA18184375,False,Aviation,Aviation,Approved by Office Director,2024-12-02,NA,None,0,0,0,0,0,"The pilot’s failure to maintain directional control during takeoff, which resulted in a nose over. Contributing to the accident was the flight instructor’s delayed remedial action.",Personnel issues - Action/decision - Action - Instructor/check pilot; Personnel issues - Task performance - Use of equip/info - Instructor/check pilot; Personnel issues - Task performance - Use of equip/info - Pilot; Personnel issues - Psychological - Attention/monitoring - Instructor/check pilot,Accident,45.82868,-119.26041,CORY GREEN,KITFOX SERIES 7 STI,Airplane,KHRI,Hermiston Municipal Airport,True,1,Reciprocating,False,Instructional,091,Substantial,Visual (VMC); Visual (VMC),Bracher Farms,Takeoff,Completed,False,Approved by Office Director,NA,NA,3/31/2024,31-3-2024
WPR24LA136,Accident,194171,2024-04-30,Scappoose,OR,USA,NA,N1657D,20299,False,Aviation,Aviation,Approved by Office Director,2024-11-19,NA,None,0,0,0,0,0,The pilot’s failure to maintain aircraft control during the landing roll in gusting wind conditions.,Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained; Environmental issues - Conditions/weather/phenomena - Wind - Effect on operation; Personnel issues - Task performance - Use of equip/info - Pilot,Accident,45,-122,CESSNA,170B,Airplane,SPB,SCAPPOOSE,False,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC),On File,Landing; Landing; Landing,Completed,False,Approved by Office Director,NA,NA,4/30/2024,30-4-2024
