NtsbNo,EventType,Mkey,EventDate,City,State,Country,ReportNo,N#,SerialNumber,HasSafetyRec,Mode,TopicMode,ReportType,OriginalPublishedDate,DocketOriginalPublishedDate,HighestInjuryLevel,FatalInjuryCount,SeriousInjuryCount,MinorInjuryCount,OnboardInjuryCount,OnGroundInjuryCount,ProbableCause,Findings,EventID,Latitude,Longitude,Make,Model,AirCraftCategory,AirportID,AirportName,AmateurBuilt,NumberOfEngines,EngineType,Scheduled,PurposeOfFlight,FAR,AirCraftDamage,WeatherCondition,Operator,BroadPhaseofFlight,ReportStatus,RepGenFlag,MostRecentReportType,DocketUrl,ReportUrl,first_bad_date,second_bad_date
WPR26LA107,Accident,202498,2026-02-24,Big Bear,CA,USA,NA,N811LE,30-1224,False,Aviation,Aviation,Approved by Office Director,NA,NA,None,0,0,0,0,0,NA,NA,Accident,34.263778,-116.85602,PIPER,PA-30,Airplane,L35,BIG BEAR CITY,False,2,NA,False,Personal,091,Substantial,Visual (VMC); Visual (VMC),On File,Landing,Ongoing,False,Approved by Office Director,NA,NA,2/24/2026,24-2-2026
WPR26FA109,Accident,202565,2026-02-28,Oroville,CA,USA,NA,N3170Z,22-7122,False,Aviation,Aviation,Approved by Office Director,NA,NA,Fatal,0,0,0,1,0,NA,NA,Accident,39.665913,-121.65727,PIPER,PA-22-150,Airplane,CA92,PARADISE SKYPARK,False,1,NA,False,Personal,091,Destroyed,Visual (VMC),On File,Approach; Unknown,Ongoing,False,Approved by Office Director,NA,NA,2/28/2026,28-2-2026
DCA26LA184,Incident,202579,2026-03-02,Los Angeles,CA,USA,NA,N24972,40939,False,Aviation,Aviation,Approved by Office Director,NA,NA,None,0,0,0,0,0,NA,NA,Incident,33.942368,-118.40354,BOEING,787-9,Airplane,LAX,LOS ANGELES INTL,False,2,NA,True,NA,121,None,Visual (VMC); Visual (VMC); Visual (VMC); Visual (VMC); Visual (VMC),UNITED AIRLINES INC,Enroute; Landing,Ongoing,False,Approved by Office Director,NA,NA,3/2/2026,2-3-2026
WPR26LA115,Accident,202591,2026-03-02,Atwater,CA,USA,NA,N258MF,0003,False,Aviation,Aviation,Approved by Office Director,NA,NA,None,0,0,0,0,0,NA,NA,Accident,37.383492,-120.57472,MIGHTYFLY INC,MF-100,Airplane,MER,NA,False,8,NA,False,NA,107,Destroyed,NA,MIGHTYFLY INC,Maneuvering,Ongoing,False,Approved by Office Director,NA,NA,3/2/2026,2-3-2026
WPR26FA121,Accident,202626,2026-03-09,Mojave,CA,USA,NA,N530XX,0710FF,False,Aviation,Aviation,Approved by Office Director,NA,NA,Fatal,0,0,0,1,0,NA,NA,Accident,35.038279,-118.26446,MD HELICOPTERS INC,369FF,Helicopter,NA,NA,False,2,NA,False,External load,133,Substantial,Visual (VMC),FERGUSON AND SONS CONSTRUCTION LLC,Maneuvering,Ongoing,False,Approved by Office Director,NA,NA,3/9/2026,9-3-2026
WPR26LA124,Accident,202637,2026-03-11,Upland,CA,USA,NA,N29138,21059815,False,Aviation,Aviation,Approved by Office Director,2026-05-07,NA,Minor,0,0,0,1,0,"The pilot’s improper approach, which resulted in a long landing, runway excursion, and a nose over.",Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Incorrect use/operation; Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained,Accident,34.111609,-117.68738,CESSNA,T210,Airplane,CCB,CABLE,False,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC); Visual (VMC),On File,Landing,Completed,False,Approved by Office Director,NA,NA,3/11/2026,11-3-2026
WPR26FA130,Accident,202675,2026-03-23,Olympic Valley,CA,USA,NA,N2882W,E-452,False,Aviation,Aviation,Approved by Office Director,NA,NA,Fatal,0,0,0,1,0,NA,NA,Accident,39.176506,-120.24677,BEECH,A36,Airplane,NA,NA,False,1,NA,False,Personal,091,Substantial,Visual (VMC),On File,Enroute,Ongoing,False,Approved by Office Director,NA,NA,3/23/2026,23-3-2026
WPR26LA135,Accident,202685,2026-03-20,Big Bear,CA,USA,NA,N9368A,7447,False,Aviation,Aviation,Approved by Office Director,2026-06-17,NA,None,0,0,0,0,0,The pilot's failure to maintain directional control during the landing roll with a quartering tailwind.,Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained; Personnel issues - Task performance - Use of equip/info - Pilot; Environmental issues - Conditions/weather/phenomena - Wind - Effect on operation,Accident,34.2638,-116.856,CESSNA,195,Airplane,L35,BIG BEAR CITY,False,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC); Visual (VMC),On File,Landing; Landing; Landing; Landing,Completed,False,Approved by Office Director,NA,NA,3/20/2026,20-3-2026
WPR26LA143,Accident,202717,2026-03-27,Lincoln,CA,USA,NA,N11446,C0203-0277,False,Aviation,Aviation,Approved by Office Director,2026-08-11,NA,None,0,0,0,0,0,"The pilot's failure to properly flare the airplane during landing, which resulted in a hard landing and separation of the main landing gear. Contributing to the accident was the improper installation and over torquing of the landing gear attachment hardware, which reduced the load-carrying capacity of the landing gear clamping brackets.",Personnel issues - Task performance - Use of equip/info - Pilot; Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained; Aircraft - Aircraft systems - Landing gear system - Capability exceeded; Aircraft - Aircraft systems - Landing gear system - Incorrect service/maintenance,Accident,38.909167,-121.35133,Paul D Cannon,Kitfox Light Squared,Airplane,LHM,Lincoln Regional / Karl Harder Field,True,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC),On File,Landing; Landing; Landing; Landing,Completed,False,Approved by Office Director,NA,NA,3/27/2026,27-3-2026
WPR26LA144,Accident,202718,2026-03-26,Los Angeles,CA,USA,NA,N24932,15280456,False,Aviation,Aviation,Approved by Office Director,2026-06-17,NA,None,0,0,0,0,0,The pilot’s failure to maintain adequate clearance from a jet blast fence during taxi.,Personnel issues - Psychological - Attention/monitoring - Pilot; Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained; Environmental issues - Physical environment - Object/animal/substance - Ability to respond/compensate,Accident,34.217245,-118.49078,CESSNA,152,Airplane,VNY,Van Nuys,False,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC); Visual (VMC),On File,Taxi,Completed,False,Approved by Office Director,NA,NA,3/26/2026,26-3-2026
WPR26LA148,Accident,202775,2026-03-23,Chula Vista,CA,USA,NA,N120LF,1042,False,Aviation,Aviation,Approved by Office Director,2026-07-01,NA,None,0,0,0,0,0,"The pilot’s improper landing flare, which resulted in a bounced landing and a subsequent runway excursion.",Personnel issues - Task performance - Use of equip/info - Pilot; Personnel issues - Experience/knowledge - Experience/qualifications - Pilot; Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained,Accident,32.633372,-116.89031,QUICKSILVER,GT-400,Airplane,0CL3,JOHN NICHOL'S FLD,True,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC); Visual (VMC),On File,Landing; Landing,Completed,False,Approved by Office Director,NA,NA,3/23/2026,23-3-2026
ANC26FA024,Accident,202790,2026-04-09,Avalon,CA,USA,NA,N166TW,161,False,Aviation,Aviation,Approved by Office Director,NA,NA,Fatal,0,0,0,2,0,NA,NA,Accident,33.322789,-118.35079,AIRPLANE FACTORY (PTY) LTD THE,SLING,Airplane,NA,NA,False,1,NA,False,Personal,091,Substantial,Visual (VMC),SARNER JASON L,Unknown,Ongoing,False,Approved by Office Director,NA,NA,4/9/2026,9-4-2026
WPR26LA158,Accident,202810,2026-04-13,Williams,CA,USA,NA,N77UK,31088,False,Aviation,Aviation,Approved by Office Director,NA,NA,Minor,0,0,0,1,0,NA,NA,Accident,39.163502,-122.13164,ALEXANDER SCHLEICHER GMBH & CO,ASH 31 MI,Glider,CN12,Williams Gliderport,False,1,NA,False,Personal,091,Substantial,Visual (VMC),On File,InitialClimb; Maneuvering; Maneuvering,Ongoing,False,Approved by Office Director,NA,NA,4/13/2026,13-4-2026
WPR26LA159,Accident,202836,2026-04-13,Fullerton,CA,USA,NA,N285AH,1863,False,Aviation,Aviation,Approved by Office Director,2026-06-22,NA,Minor,0,0,0,1,0,"The pilot’s loss of control during takeoff, due to the seat sliding aft.",Aircraft - Aircraft systems - Equipment/furnishings - Malfunction; Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Attain/maintain not possible; Personnel issues - Task performance - Use of equip/info - Pilot; Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Attain/maintain not possible,Accident,33.872014,-117.97978,CIRRUS DESIGN CORP,SR22T,Airplane,FUL,Fullerton Municipal Airport,False,1,Reciprocating,False,Executive/Corporate,091,Substantial,Visual (VMC); Visual (VMC),On File,Takeoff; Takeoff,Completed,False,Approved by Office Director,NA,NA,4/13/2026,13-4-2026
WPR26LA164,Accident,202856,2026-04-20,Pacoima,CA,USA,NA,N2126F,172S10458,False,Aviation,Aviation,Approved by Office Director,NA,NA,Serious,0,0,0,1,0,NA,NA,Accident,34.266896,-118.4206,CESSNA,172S,Airplane,WHP,WHITEMAN,False,1,NA,False,Personal,091,Substantial,Visual (VMC),On File,Approach,Ongoing,False,Approved by Office Director,NA,NA,4/20/2026,20-4-2026
WPR26LA169,Accident,202904,2026-04-22,Carlsbad,CA,USA,NA,N733WT,17268613,False,Aviation,Aviation,Approved by Office Director,NA,NA,None,0,0,0,0,0,NA,NA,Accident,33.12825,-117.28008,CESSNA,172N,Airplane,KCRQ,NA,False,1,NA,False,Personal,091,Substantial,NA,ANDERSON AVIATION SERVICES INC,Landing,Ongoing,False,Approved by Office Director,NA,NA,4/22/2026,22-4-2026
WPR26LA170,Accident,202905,2026-04-27,Elk Grove,CA,USA,NA,N355WC,1293,False,Aviation,Aviation,Approved by Office Director,2026-08-11,NA,None,0,0,0,0,0,"The pilot’s delayed decision to deflate the balloon during a static display in windy conditions, which resulted in a loss of control and impact with a building. Contributing to the accident was the proximity of the balloon from structures during a static display.",Personnel issues - Action/decision - Action - Pilot; Aircraft - Aircraft handling/service - Parking/securing - Incorrect use/operation; Environmental issues - Conditions/weather/phenomena - Wind - Effect on equipment,Accident,38.3821,-121.34727,BALONY KUBICEK SPOL SRO,BB100Z,Balloon,NA,N/A,False,0,NA,False,Personal,091,Substantial,Visual (VMC); Visual (VMC),Wim Scott van der Horst,InitialClimb; Unknown,Completed,False,Approved by Office Director,NA,NA,4/27/2026,27-4-2026
WPR26LA171,Accident,202909,2026-04-25,Redding,CA,USA,NA,N6130F,21059030,False,Aviation,Aviation,Approved by Office Director,2026-07-30,NA,None,0,0,0,0,0,The pilot’s failure to extend the landing gear before landing due to distraction and his failure to conduct the before landing checklist.,Personnel issues - Task performance - Use of equip/info - Pilot; Personnel issues - Psychological - Attention/monitoring - Pilot; Aircraft - Aircraft systems - Landing gear system - Not used/operated; Personnel issues - Psychological - Attention/monitoring - Pilot,Accident,40.57368,-122.40733,CESSNA,210,Airplane,O85,BENTON FLD,False,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC),On File,Landing,Completed,False,Approved by Office Director,NA,NA,4/25/2026,25-4-2026
WPR26LA173,Accident,202929,2026-04-18,Salinas,CA,USA,NA,N143AW,1030 AT 912 LSA,False,Aviation,Aviation,Approved by Office Director,NA,NA,None,0,0,0,0,0,NA,NA,Accident,36.667411,-121.61363,PIPISTREL D O O,ALPHA TRAINER,Airplane,SNS,Salinas Municipal Airport,False,1,NA,False,Instructional,091,Substantial,Visual (VMC),APOGEE AIR VENTURE LLC,InitialClimb; InitialClimb; Approach; Landing,Ongoing,False,Approved by Office Director,NA,NA,4/18/2026,18-4-2026
ANC26FA039,Accident,202952,2026-05-07,Armistead,CA,USA,NA,N227TF,18281826,False,Aviation,Aviation,Approved by Office Director,NA,NA,Fatal,0,0,0,2,0,NA,NA,Accident,35.5,-117.85,CESSNA,182T,Airplane,NA,NA,False,1,NA,False,Instructional,091,Substantial,Visual (VMC),TOP FLIGHT AVIATION INC,Unknown,Ongoing,False,Approved by Office Director,NA,NA,5/7/2026,7-5-2026
WPR26LA182,Accident,202973,2026-05-12,Jurupa Valley,CA,USA,NA,N5832L,AA5-0232,False,Aviation,Aviation,Approved by Office Director,NA,NA,None,0,0,0,0,0,NA,NA,Accident,33.989026,-117.40765,AMERICAN,AA-5,Airplane,RIR,FLABOB,False,1,NA,False,Personal,091,Substantial,NA,On File,Landing,Ongoing,False,Approved by Office Director,NA,NA,5/12/2026,12-5-2026
WPR26LA194,Accident,203008,2026-05-13,Palo Alto,CA,USA,NA,N40CT,V00300,False,Aviation,Aviation,Approved by Office Director,2026-07-01,NA,Minor,0,0,0,1,0,"The pilot’s failure to maintain directional control during the landing roll, in gusting crosswind conditions.",Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained; Environmental issues - Conditions/weather/phenomena - Wind - Effect on equipment; Personnel issues - Task performance - Use of equip/info - Pilot; Environmental issues - Conditions/weather/phenomena - Wind - Effect on equipment; Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained,Accident,37.46,-122.12,AUTOGYRO,CAVALON,Gyroplane,KPAO,Palo Alto Airport,True,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC),On File,Landing; Landing; Landing; Landing,Completed,False,Approved by Office Director,NA,NA,5/13/2026,13-5-2026
WPR26FA198,Accident,203043,2026-05-23,Woodlake,CA,USA,NA,N4452H,24-0738,False,Aviation,Aviation,Approved by Office Director,NA,NA,Fatal,0,0,0,1,0,NA,NA,Accident,36.399411,-119.11846,MOONEY,M20J,Airplane,O42,WOODLAKE,False,1,NA,False,Personal,091,Destroyed,Visual (VMC),On File,Maneuvering,Ongoing,False,Approved by Office Director,NA,NA,5/23/2026,23-5-2026
WPR26LA204,Accident,203102,2026-05-30,Robbins,CA,USA,NA,N5111A,602-0427,False,Aviation,Aviation,Approved by Office Director,NA,NA,Minor,0,0,0,1,0,NA,NA,Accident,38.877441,-121.69006,AIR TRACTOR INC,AT-602,Airplane,NA,NA,False,1,NA,False,Aerial application,137,Substantial,Visual (VMC),BASIN AVIATION INC,Enroute,Ongoing,False,Approved by Office Director,NA,NA,5/30/2026,30-5-2026
WPR26LA207,Accident,203108,2026-06-01,Wheeler Ridge,CA,USA,NA,N88755,2252,False,Aviation,Aviation,Approved by Office Director,NA,NA,None,0,0,0,0,0,NA,NA,Accident,35,-119,BELL,47G-2,Helicopter,NA,NA,False,1,NA,False,NA,137,Substantial,NA,On File,Takeoff,Ongoing,False,Approved by Office Director,NA,NA,6/1/2026,1-6-2026
WPR26LA213,Accident,203154,2026-05-27,Big Bend,CA,USA,NA,N135DS,30,False,Aviation,Aviation,Approved by Office Director,NA,NA,Serious,0,0,0,2,0,NA,NA,Accident,38.223942,-122.45005,Moose,SR 2500,Airplane,0Q3,Sonoma Valley Airport,True,1,NA,False,Personal,091,Substantial,Visual (VMC); Visual (VMC),JM Environmental INC,Landing; Takeoff,Ongoing,False,Approved by Office Director,NA,NA,5/27/2026,27-5-2026
WPR26LA220,Accident,203179,2026-06-11,Morgan Hill,CA,USA,NA,N55231,172S11414,False,Aviation,Aviation,Approved by Office Director,NA,NA,None,0,0,0,0,0,NA,NA,Accident,37.129839,-121.63298,CESSNA,172S,Airplane,E16,NA,False,1,NA,False,Instructional,091,Substantial,Visual (VMC),GOLF NOVEMBER AERO LLC,Maneuvering,Ongoing,False,Approved by Office Director,NA,NA,6/11/2026,11-6-2026
WPR26LA222,Accident,203196,2026-06-17,DEATH VALLEY,CA,USA,NA,N96FA,172S10002,False,Aviation,Aviation,Approved by Office Director,NA,NA,None,0,0,0,0,0,NA,NA,Accident,36.4605,-116.8798,CESSNA,172S,Airplane,L06,Furnace Creek Airport,False,1,NA,False,Personal,091,Substantial,Visual (VMC),On File,Landing,Ongoing,False,Approved by Office Director,NA,NA,6/17/2026,17-6-2026
WPR26LA226,Accident,203224,2026-06-21,Los Angeles,CA,USA,NA,N2194S,R18201312,False,Aviation,Aviation,Approved by Office Director,NA,NA,None,0,0,0,0,0,NA,NA,Accident,34.210302,-118.48855,CESSNA,TR182,Airplane,VNY,VAN NUYS,False,1,NA,False,Personal,091,Substantial,Visual (VMC),On File,Landing,Ongoing,False,Approved by Office Director,NA,NA,6/21/2026,21-6-2026
WPR26LA227,Accident,203227,2026-06-21,Healdsburg,CA,USA,NA,N8329H,32,False,Aviation,Aviation,Approved by Office Director,NA,NA,None,0,0,0,0,0,NA,NA,Accident,38.615934,-122.76603,EMIGH,TROJAN A2,Airplane,NA,NA,False,1,NA,False,Instructional,091,Substantial,Visual (VMC),On File,Enroute,Ongoing,False,Approved by Office Director,NA,NA,6/21/2026,21-6-2026
WPR26LA228,Accident,203230,2026-06-16,Los Angeles,CA,USA,NA,N84BZ,L2K-133,False,Aviation,Aviation,Approved by Office Director,NA,NA,Minor,0,0,0,1,0,NA,NA,Accident,34.258482,-118.41116,LANCAIR,LEGACY 2000,Airplane,WHP,Whiteman,True,1,NA,False,Personal,091,Substantial,Visual (VMC),On File,Landing,Ongoing,False,Approved by Office Director,NA,NA,6/16/2026,16-6-2026
WPR26LA237,Accident,203283,2026-06-29,San Jose,CA,USA,NA,N423AG,M01235,False,Aviation,Aviation,Approved by Office Director,NA,NA,Serious,0,1,1,2,0,NA,NA,Accident,37.338687,-121.82438,AUTOGYRO,MT03,Gyroplane,RHV,Reid Hillview of Santa-Clara County,False,1,NA,False,Personal,091,Substantial,Visual (VMC),On File,Takeoff,Ongoing,False,Approved by Office Director,NA,NA,6/29/2026,29-6-2026
WPR26LA239,Accident,203286,2026-06-27,El Cajon,CA,USA,NA,N1607D,20249,False,Aviation,Aviation,Approved by Office Director,NA,NA,None,0,0,0,0,0,NA,NA,Accident,32.825122,-116.97272,CESSNA,170A,Airplane,KSEE,Gillespie Field,False,1,NA,False,Instructional,091,Substantial,Visual (VMC),On File,Landing,Ongoing,False,Approved by Office Director,NA,NA,6/27/2026,27-6-2026
WPR26LA240,Accident,203288,2026-06-27,Santa Paula,CA,USA,NA,N501CR,73-30607,False,Aviation,Aviation,Approved by Office Director,NA,NA,Serious,0,0,0,1,0,NA,NA,Accident,34.35545,-119.03677,BELLANCA,17 30,Airplane,KSZP,Santa Paula,False,1,NA,False,Personal,091,Substantial,Visual (VMC),On File,Approach,Ongoing,False,Approved by Office Director,NA,NA,6/27/2026,27-6-2026
WPR26LA246,Accident,203336,2026-07-05,Lake Elsinore,CA,USA,NA,N5790S,117,False,Aviation,Aviation,Approved by Office Director,NA,NA,Serious,0,1,0,0,1,NA,NA,Accident,33.632978,-117.30157,SCHWEIZER,SGS 2-33A,Glider,CA89,NA,False,0,NA,False,Personal,091,Substantial,Visual (VMC),LAKE ELSINORE SOARING CLUB,Landing,Ongoing,False,Approved by Office Director,NA,NA,7/5/2026,5-7-2026
WPR26LA251,Accident,203355,2026-07-07,Novato,CA,USA,NA,N45886,2413,False,Aviation,Aviation,Approved by Office Director,NA,NA,None,0,0,0,0,0,NA,NA,Accident,38.147964,-122.5603,LUSCOMBE,8A,Airplane,DVO,GNOSS FLD,False,1,NA,False,Personal,091,Substantial,Visual (VMC),On File,InitialClimb; Landing,Ongoing,False,Approved by Office Director,NA,NA,7/7/2026,7-7-2026
WPR26LA256,Accident,203390,2026-07-10,Mojave,CA,USA,NA,N845PS,116845,False,Aviation,Aviation,Approved by Office Director,NA,NA,None,0,0,0,0,0,NA,NA,Accident,35.059149,-118.14861,CANADAIR LTD,CF-5D,Airplane,MHV,Mojave Air and Space Port,False,4,NA,False,Business,091,Substantial,Visual (VMC),On File,Landing,Ongoing,False,Approved by Office Director,NA,NA,7/10/2026,10-7-2026
WPR26LA260,Accident,203404,2026-07-14,Auburn,CA,USA,NA,N5051W,527-79,False,Aviation,Aviation,Approved by Office Director,NA,NA,Minor,0,0,0,2,0,NA,NA,Accident,38.95482,-121.08172,BELLANCA,8KCAB,Airplane,AUN,AUBURN MUNI,False,1,NA,False,Instructional,091,Substantial,Visual (VMC),FOX TWO LLC,Landing,Ongoing,False,Approved by Office Director,NA,NA,7/14/2026,14-7-2026
WPR26FA262,Accident,203407,2026-07-16,Yuba City,CA,USA,NA,N98GB,NA,False,Aviation,Aviation,Approved by Office Director,NA,NA,Fatal,0,0,0,1,0,NA,NA,Accident,NA,NA,BINSE GERALD R,BINSE RV-4,NA,NA,NA,False,NA,NA,False,NA,091,NA,NA,NA,Unknown,Ongoing,False,Approved by Office Director,NA,NA,7/16/2026,16-7-2026
WPR26LA263,Accident,203408,2026-07-15,Montague,CA,USA,NA,N920KB,27123,False,Aviation,Aviation,Approved by Office Director,NA,NA,None,0,0,0,0,0,NA,NA,Accident,41.79832,-122.47101,SCHLEICHER,ASW-27,Glider,SIY,SISKIYOU COUNTY,False,0,NA,False,Glider tow,091,Substantial,NA,On File,InitialClimb; Landing,Ongoing,False,Approved by Office Director,NA,NA,7/15/2026,15-7-2026
