State,Type of Government,Name of Government,Government Function,Full-time Employees,Full-time Employees Data Flag,Full-time Payroll,Full-time Payroll Data Flag,Part-time Employees,Part-time Employees Data Flag,Part-time Payroll,Part-time Payroll Data Flag,Individual Unit ID,Census Region,County Name,FIPS State,FIPS County,Population/Enrollment/Function Code,Year of Population/Enrollment,School Level,Probability of Selection,Worksheet Code,New Individual Unit ID
Oklahoma,County,Atoka,Judicial and Legal,5,R,14449,R,0,R,0,R,37100300300000,South,Atoka,40,005,13912,20,NA,1,04,111271
Oklahoma,County,Atoka,Police Protection - Persons with Power of Arrest,11,R,34875,R,0,R,0,R,37100300300000,South,Atoka,40,005,13912,20,NA,1,04,111271
Oklahoma,County,Atoka,Corrections,12,R,23658,R,3,R,1256,R,37100300300000,South,Atoka,40,005,13912,20,NA,1,04,111271
Oklahoma,County,Atoka,Highways,37,R,90693,R,2,R,2567,R,37100300300000,South,Atoka,40,005,13912,20,NA,1,04,111271
Oklahoma,County,Atoka,Hospitals,92,R,416486,R,23,R,37635,R,37100300300000,South,Atoka,40,005,13912,20,NA,1,04,111271
Oklahoma,County,Atoka,All other and unallocable,4,R,8678,R,0,R,0,R,37100300300000,South,Atoka,40,005,13912,20,NA,1,04,111271
Oklahoma,County,Beaver,Total - All Government Employment Functions,104,R,489673,R,37,R,93405,R,37100400400000,South,Beaver,40,007,5207,20,NA,1,04,132916
Oklahoma,County,Beaver,Financial Administration,7,R,18996,R,2,R,2719,R,37100400400000,South,Beaver,40,007,5207,20,NA,1,04,132916
Oklahoma,County,Beaver,Other Government Administration,8,R,36243,R,0,R,0,R,37100400400000,South,Beaver,40,007,5207,20,NA,1,04,132916
Oklahoma,County,Beaver,Judicial and Legal,3,R,8299,R,0,R,0,R,37100400400000,South,Beaver,40,007,5207,20,NA,1,04,132916
Oklahoma,County,Beaver,Police Protection - Persons with Power of Arrest,5,R,15516,R,0,R,0,R,37100400400000,South,Beaver,40,007,5207,20,NA,1,04,132916
Oklahoma,County,Beaver,Police Protection - Other,6,R,16329,R,2,R,4032,R,37100400400000,South,Beaver,40,007,5207,20,NA,1,04,132916
Oklahoma,County,Beaver,Highways,35,R,121355,R,3,R,5572,R,37100400400000,South,Beaver,40,007,5207,20,NA,1,04,132916
Oklahoma,County,Beaver,Hospitals,28,R,241518,R,27,R,78856,R,37100400400000,South,Beaver,40,007,5207,20,NA,1,04,132916
Oklahoma,County,Beaver,Housing and Community Development,5,C,11916,C,0,C,0,C,37100400400000,South,Beaver,40,007,5207,20,NA,1,04,132916
Oklahoma,County,Beaver,Natural Resources,1,C,2888,C,0,C,0,C,37100400400000,South,Beaver,40,007,5207,20,NA,1,04,132916
Oklahoma,County,Beaver,Libraries,1,R,3258,R,3,R,2226,R,37100400400000,South,Beaver,40,007,5207,20,NA,1,04,132916
Oklahoma,County,Beaver,All other and unallocable,5,C,13355,C,0,C,0,C,37100400400000,South,Beaver,40,007,5207,20,NA,1,04,132916
Oklahoma,County,Beckham,Total - All Government Employment Functions,92,R,298964,R,4,R,4262,C,37100500500000,South,Beckham,40,009,21468,20,NA,1,04,173320
Oklahoma,County,Beckham,Financial Administration,15,R,45964,R,2,C,4162,C,37100500500000,South,Beckham,40,009,21468,20,NA,1,04,173320
Oklahoma,County,Beckham,Other Government Administration,8,R,37776,R,2,R,100,R,37100500500000,South,Beckham,40,009,21468,20,NA,1,04,173320
Oklahoma,County,Beckham,Judicial and Legal,7,R,20984,R,0,R,0,R,37100500500000,South,Beckham,40,009,21468,20,NA,1,04,173320
Oklahoma,County,Beckham,Police Protection - Persons with Power of Arrest,12,R,41676,R,0,R,0,R,37100500500000,South,Beckham,40,009,21468,20,NA,1,04,173320
Oklahoma,County,Beckham,Police Protection - Other,7,R,20604,R,0,R,0,R,37100500500000,South,Beckham,40,009,21468,20,NA,1,04,173320
Oklahoma,County,Beckham,Corrections,15,R,39426,R,0,R,0,R,37100500500000,South,Beckham,40,009,21468,20,NA,1,04,173320
Oklahoma,County,Beckham,Highways,22,R,75184,R,0,R,0,R,37100500500000,South,Beckham,40,009,21468,20,NA,1,04,173320
Oklahoma,County,Beckham,Health,1,R,3400,R,0,R,0,R,37100500500000,South,Beckham,40,009,21468,20,NA,1,04,173320
Oklahoma,County,Beckham,All other and unallocable,5,R,13950,R,0,R,0,R,37100500500000,South,Beckham,40,009,21468,20,NA,1,04,173320
Oklahoma,County,Blaine,Total - All Government Employment Functions,98,R,334766,R,6,C,3443,C,37100600600000,South,Blaine,40,011,9447,20,NA,1,04,173321
Oklahoma,County,Blaine,Financial Administration,11,R,35494,R,0,R,0,R,37100600600000,South,Blaine,40,011,9447,20,NA,1,04,173321
Oklahoma,County,Blaine,Other Government Administration,18,C,85082,C,0,C,0,C,37100600600000,South,Blaine,40,011,9447,20,NA,1,04,173321
Oklahoma,County,Blaine,Judicial and Legal,6,R,19203,R,0,R,0,R,37100600600000,South,Blaine,40,011,9447,20,NA,1,04,173321
Oklahoma,County,Blaine,Police Protection - Persons with Power of Arrest,16,R,49275,R,3,C,3200,C,37100600600000,South,Blaine,40,011,9447,20,NA,1,04,173321
Oklahoma,County,Blaine,Police Protection - Other,10,R,29340,R,0,R,0,R,37100600600000,South,Blaine,40,011,9447,20,NA,1,04,173321
Oklahoma,County,Blaine,Highways,29,R,91508,R,1,R,173,R,37100600600000,South,Blaine,40,011,9447,20,NA,1,04,173321
Oklahoma,County,Blaine,Health,1,C,4429,C,0,C,0,C,37100600600000,South,Blaine,40,011,9447,20,NA,1,04,173321
Oklahoma,County,Blaine,All other and unallocable,7,R,20436,R,2,R,70,R,37100600600000,South,Blaine,40,011,9447,20,NA,1,04,173321
Oklahoma,County,Bryan,Total - All Government Employment Functions,150,G,520005,G,0,G,0,G,37100700700000,South,Bryan,40,013,48998,20,NA,1,04,173322
Oklahoma,County,Bryan,Financial Administration,18,G,73001,G,0,G,0,G,37100700700000,South,Bryan,40,013,48998,20,NA,1,04,173322
Oklahoma,County,Bryan,Other Government Administration,8,G,30673,G,0,G,0,G,37100700700000,South,Bryan,40,013,48998,20,NA,1,04,173322
Oklahoma,County,Bryan,Judicial and Legal,13,G,49042,G,0,G,0,G,37100700700000,South,Bryan,40,013,48998,20,NA,1,04,173322
Oklahoma,County,Bryan,Police Protection - Persons with Power of Arrest,19,G,72136,G,0,G,0,G,37100700700000,South,Bryan,40,013,48998,20,NA,1,04,173322
Oklahoma,County,Bryan,Police Protection - Other,3,G,10037,G,0,G,0,G,37100700700000,South,Bryan,40,013,48998,20,NA,1,04,173322
Oklahoma,County,Bryan,Corrections,36,G,85418,G,0,G,0,G,37100700700000,South,Bryan,40,013,48998,20,NA,1,04,173322
Oklahoma,County,Bryan,Highways,49,G,185338,G,0,G,0,G,37100700700000,South,Bryan,40,013,48998,20,NA,1,04,173322
Oklahoma,County,Bryan,All other and unallocable,4,G,14360,G,0,G,0,G,37100700700000,South,Bryan,40,013,48998,20,NA,1,04,173322
Oklahoma,County,Caddo,Total - All Government Employment Functions,118,R,381078,R,11,C,18700,R,37100800800000,South,Caddo,40,015,28684,20,NA,1,04,132917
Oklahoma,County,Caddo,Financial Administration,18,C,54417,C,0,C,0,C,37100800800000,South,Caddo,40,015,28684,20,NA,1,04,132917
Oklahoma,County,Caddo,Other Government Administration,12,C,48935,C,0,C,0,C,37100800800000,South,Caddo,40,015,28684,20,NA,1,04,132917
Oklahoma,County,Caddo,Judicial and Legal,17,R,58923,R,4,C,6562,C,37100800800000,South,Caddo,40,015,28684,20,NA,1,04,132917
Oklahoma,County,Caddo,Corrections,17,R,54074,R,4,R,11150,R,37100800800000,South,Caddo,40,015,28684,20,NA,1,04,132917
Oklahoma,County,Caddo,Highways,39,R,120460,R,0,R,0,R,37100800800000,South,Caddo,40,015,28684,20,NA,1,04,132917
Oklahoma,County,Caddo,Parks and Recreation,0,C,0,C,1,C,464,C,37100800800000,South,Caddo,40,015,28684,20,NA,1,04,132917
Oklahoma,County,Caddo,Natural Resources,1,R,3246,R,0,R,0,R,37100800800000,South,Caddo,40,015,28684,20,NA,1,04,132917
Oklahoma,County,Caddo,All other and unallocable,14,C,41024,C,2,C,524,C,37100800800000,South,Caddo,40,015,28684,20,NA,1,04,132917
Oklahoma,County,Canadian,Total - All Government Employment Functions,363,R,1508697,R,19,R,28338,R,37100900900000,South,Canadian,40,017,153192,20,NA,1,04,209147
Oklahoma,County,Canadian,Financial Administration,57,R,226778,R,0,R,0,R,37100900900000,South,Canadian,40,017,153192,20,NA,1,04,209147
Oklahoma,County,Canadian,Other Government Administration,8,R,57806,R,0,R,0,R,37100900900000,South,Canadian,40,017,153192,20,NA,1,04,209147
Oklahoma,County,Canadian,Judicial and Legal,22,R,86422,R,0,R,0,R,37100900900000,South,Canadian,40,017,153192,20,NA,1,04,209147
Oklahoma,County,Canadian,Police Protection - Persons with Power of Arrest,57,R,275034,R,5,R,6894,R,37100900900000,South,Canadian,40,017,153192,20,NA,1,04,209147
Oklahoma,County,Canadian,Police Protection - Other,23,R,97802,R,0,R,0,R,37100900900000,South,Canadian,40,017,153192,20,NA,1,04,209147
Oklahoma,County,Canadian,Corrections,107,R,385776,R,7,R,13402,R,37100900900000,South,Canadian,40,017,153192,20,NA,1,04,209147
Oklahoma,County,Canadian,Highways,40,R,151430,R,0,R,0,R,37100900900000,South,Canadian,40,017,153192,20,NA,1,04,209147
Oklahoma,County,Canadian,Solid Waste Management,32,R,161809,R,1,C,1176,C,37100900900000,South,Canadian,40,017,153192,20,NA,1,04,209147
Oklahoma,County,Canadian,Parks and Recreation,5,R,18196,R,0,R,0,R,37100900900000,South,Canadian,40,017,153192,20,NA,1,04,209147
Oklahoma,County,Canadian,Natural Resources,1,C,4300,C,6,C,6866,C,37100900900000,South,Canadian,40,017,153192,20,NA,1,04,209147
Oklahoma,County,Canadian,All other and unallocable,11,C,43344,C,0,C,0,C,37100900900000,South,Canadian,40,017,153192,20,NA,1,04,209147
Oklahoma,County,Carter,Total - All Government Employment Functions,144,R,573830,R,7,R,3958,R,37101001000000,South,Carter,40,019,48353,20,NA,1,04,111272
Oklahoma,County,Carter,Financial Administration,26,R,101955,R,0,R,0,R,37101001000000,South,Carter,40,019,48353,20,NA,1,04,111272
Oklahoma,County,Carter,Other Government Administration,3,R,17375,R,3,R,150,R,37101001000000,South,Carter,40,019,48353,20,NA,1,04,111272
Oklahoma,County,Carter,Judicial and Legal,10,R,39986,R,1,R,1380,R,37101001000000,South,Carter,40,019,48353,20,NA,1,04,111272
Oklahoma,County,Carter,Police Protection - Persons with Power of Arrest,19,R,75277,R,1,C,883,C,37101001000000,South,Carter,40,019,48353,20,NA,1,04,111272
Oklahoma,County,Carter,Police Protection - Other,3,R,11985,R,0,R,0,R,37101001000000,South,Carter,40,019,48353,20,NA,1,04,111272
Oklahoma,County,Carter,Corrections,33,R,123261,R,1,R,1430,R,37101001000000,South,Carter,40,019,48353,20,NA,1,04,111272
Oklahoma,County,Carter,Highways,48,R,196613,R,0,R,0,R,37101001000000,South,Carter,40,019,48353,20,NA,1,04,111272
Oklahoma,County,Carter,All other and unallocable,2,R,7379,R,1,C,114,C,37101001000000,South,Carter,40,019,48353,20,NA,1,04,111272
Oklahoma,County,Cherokee,Total - All Government Employment Functions,141,R,454470,R,14,R,8748,R,37101101100000,South,Cherokee,40,021,49019,20,NA,1,04,191242
Oklahoma,County,Cherokee,Financial Administration,21,R,67654,R,0,R,0,R,37101101100000,South,Cherokee,40,021,49019,20,NA,1,04,191242
Oklahoma,County,Cherokee,Other Government Administration,7,R,30152,R,3,R,450,R,37101101100000,South,Cherokee,40,021,49019,20,NA,1,04,191242
Oklahoma,County,Cherokee,Judicial and Legal,11,R,35898,R,1,R,450,R,37101101100000,South,Cherokee,40,021,49019,20,NA,1,04,191242
Oklahoma,County,Cherokee,Police Protection - Persons with Power of Arrest,30,R,95236,R,4,R,3244,R,37101101100000,South,Cherokee,40,021,49019,20,NA,1,04,191242
Oklahoma,County,Cherokee,Police Protection - Other,5,R,14376,R,0,R,0,R,37101101100000,South,Cherokee,40,021,49019,20,NA,1,04,191242
Oklahoma,County,Cherokee,Highways,52,R,168914,R,2,R,1200,R,37101101100000,South,Cherokee,40,021,49019,20,NA,1,04,191242
Oklahoma,County,Cherokee,Solid Waste Management,8,R,23280,R,1,C,886,C,37101101100000,South,Cherokee,40,021,49019,20,NA,1,04,191242
Oklahoma,County,Cherokee,All other and unallocable,7,R,18960,R,3,R,2518,R,37101101100000,South,Cherokee,40,021,49019,20,NA,1,04,191242
Oklahoma,County,Choctaw,Total - All Government Employment Functions,172,R,560845,R,31,R,51299,R,37101201200000,South,Choctaw,40,023,14646,20,NA,1,04,173323
Oklahoma,County,Choctaw,Financial Administration,13,R,31900,R,0,R,0,R,37101201200000,South,Choctaw,40,023,14646,20,NA,1,04,173323
Oklahoma,County,Choctaw,Other Government Administration,8,R,31887,R,0,R,0,R,37101201200000,South,Choctaw,40,023,14646,20,NA,1,04,173323
Oklahoma,County,Choctaw,Judicial and Legal,5,R,12100,R,0,R,0,R,37101201200000,South,Choctaw,40,023,14646,20,NA,1,04,173323
Oklahoma,County,Choctaw,Police Protection - Persons with Power of Arrest,4,R,11800,R,0,R,0,R,37101201200000,South,Choctaw,40,023,14646,20,NA,1,04,173323
Oklahoma,County,Choctaw,Police Protection - Other,2,C,9800,C,0,C,0,C,37101201200000,South,Choctaw,40,023,14646,20,NA,1,04,173323
Oklahoma,County,Choctaw,Corrections,7,R,16601,R,0,R,0,R,37101201200000,South,Choctaw,40,023,14646,20,NA,1,04,173323
Oklahoma,County,Choctaw,Highways,26,R,61399,R,0,R,0,R,37101201200000,South,Choctaw,40,023,14646,20,NA,1,04,173323
Oklahoma,County,Choctaw,Health,3,C,14800,C,0,C,0,C,37101201200000,South,Choctaw,40,023,14646,20,NA,1,04,173323
Oklahoma,County,Choctaw,Hospitals,95,R,341011,R,30,R,50570,R,37101201200000,South,Choctaw,40,023,14646,20,NA,1,04,173323
Oklahoma,County,Choctaw,Libraries,1,C,4197,C,0,C,0,C,37101201200000,South,Choctaw,40,023,14646,20,NA,1,04,173323
Oklahoma,County,Choctaw,All other and unallocable,8,C,25350,C,1,R,729,R,37101201200000,South,Choctaw,40,023,14646,20,NA,1,04,173323
Oklahoma,County,Cimarron,Total - All Government Employment Functions,61,G,139527,G,4,G,3589,G,37101301300000,South,Cimarron,40,025,2145,20,NA,1,04,173324
Oklahoma,County,Cimarron,Financial Administration,6,G,10419,G,0,G,0,G,37101301300000,South,Cimarron,40,025,2145,20,NA,1,04,173324
Oklahoma,County,Cimarron,Other Government Administration,10,G,26382,G,1,G,22,G,37101301300000,South,Cimarron,40,025,2145,20,NA,1,04,173324
Oklahoma,County,Cimarron,Judicial and Legal,1,G,2631,G,0,G,0,G,37101301300000,South,Cimarron,40,025,2145,20,NA,1,04,173324
Oklahoma,County,Cimarron,Police Protection - Persons with Power of Arrest,4,G,7498,G,0,G,0,G,37101301300000,South,Cimarron,40,025,2145,20,NA,1,04,173324
Oklahoma,County,Cimarron,Police Protection - Other,3,G,4307,G,2,G,2961,G,37101301300000,South,Cimarron,40,025,2145,20,NA,1,04,173324
Oklahoma,County,Cimarron,Highways,36,G,86270,G,0,G,0,G,37101301300000,South,Cimarron,40,025,2145,20,NA,1,04,173324
Oklahoma,County,Cimarron,Libraries,1,G,2020,G,1,G,606,G,37101301300000,South,Cimarron,40,025,2145,20,NA,1,04,173324
Oklahoma,County,Cleveland,Total - All Government Employment Functions,400,G,1577659,G,22,G,21415,G,37101401400000,South,Cleveland,40,027,287066,20,NA,1,04,225362
Oklahoma,County,Cleveland,Financial Administration,64,G,296495,G,1,G,3845,G,37101401400000,South,Cleveland,40,027,287066,20,NA,1,04,225362
Oklahoma,County,Cleveland,Other Government Administration,31,G,158908,G,3,G,1987,G,37101401400000,South,Cleveland,40,027,287066,20,NA,1,04,225362
Oklahoma,County,Cleveland,Judicial and Legal,44,G,149413,G,6,G,6099,G,37101401400000,South,Cleveland,40,027,287066,20,NA,1,04,225362
Oklahoma,County,Cleveland,Police Protection - Persons with Power of Arrest,77,G,309818,G,0,G,0,G,37101401400000,South,Cleveland,40,027,287066,20,NA,1,04,225362
Oklahoma,County,Cleveland,Corrections,112,G,375866,G,1,G,2213,G,37101401400000,South,Cleveland,40,027,287066,20,NA,1,04,225362
Oklahoma,County,Cleveland,Highways,46,G,187804,G,0,G,0,G,37101401400000,South,Cleveland,40,027,287066,20,NA,1,04,225362
Oklahoma,County,Cleveland,All other and unallocable,26,G,99355,G,11,G,7271,G,37101401400000,South,Cleveland,40,027,287066,20,NA,1,04,225362
Oklahoma,County,Coal,Total - All Government Employment Functions,54,G,151952,G,14,G,21803,G,37101501500000,South,Coal,40,029,5587,20,NA,1,04,173325
Oklahoma,County,Coal,Other Government Administration,22,G,66898,G,0,G,0,G,37101501500000,South,Coal,40,029,5587,20,NA,1,04,173325
Oklahoma,County,Coal,Police Protection - Persons with Power of Arrest,6,G,14645,G,6,G,7814,G,37101501500000,South,Coal,40,029,5587,20,NA,1,04,173325
Oklahoma,County,Coal,Corrections,1,G,2439,G,6,G,10899,G,37101501500000,South,Coal,40,029,5587,20,NA,1,04,173325
Oklahoma,County,Coal,Highways,25,G,67970,G,1,G,1862,G,37101501500000,South,Coal,40,029,5587,20,NA,1,04,173325
Oklahoma,County,Coal,Solid Waste Management,0,G,0,G,1,G,1228,G,37101501500000,South,Coal,40,029,5587,20,NA,1,04,173325
Oklahoma,County,Comanche,Total - All Government Employment Functions,2068,G,12193750,G,370,G,645404,G,37101601600000,South,Comanche,40,031,121099,20,NA,1,04,173326
Oklahoma,County,Comanche,Financial Administration,26,R,96626,R,4,C,4785,C,37101601600000,South,Comanche,40,031,121099,20,NA,1,04,173326
Oklahoma,County,Comanche,Other Government Administration,14,R,54431,R,0,R,0,R,37101601600000,South,Comanche,40,031,121099,20,NA,1,04,173326
Oklahoma,County,Comanche,Judicial and Legal,21,R,64078,R,1,R,1131,R,37101601600000,South,Comanche,40,031,121099,20,NA,1,04,173326
Oklahoma,County,Comanche,Police Protection - Persons with Power of Arrest,44,R,107917,R,0,R,0,R,37101601600000,South,Comanche,40,031,121099,20,NA,1,04,173326
Oklahoma,County,Comanche,Police Protection - Other,13,R,51995,R,0,R,0,R,37101601600000,South,Comanche,40,031,121099,20,NA,1,04,173326
Oklahoma,County,Comanche,Corrections,31,R,87085,R,4,R,4182,R,37101601600000,South,Comanche,40,031,121099,20,NA,1,04,173326
Oklahoma,County,Comanche,Highways,46,R,147024,R,4,C,5232,C,37101601600000,South,Comanche,40,031,121099,20,NA,1,04,173326
Oklahoma,County,Comanche,Hospitals,1867,G,11563695,G,349,G,628244,G,37101601600000,South,Comanche,40,031,121099,20,NA,1,04,173326
Oklahoma,County,Comanche,All other and unallocable,6,R,20897,R,8,R,1830,R,37101601600000,South,Comanche,40,031,121099,20,NA,1,04,173326
Oklahoma,County,Cotton,Total - All Government Employment Functions,58,G,145873,G,3,G,2380,G,37101701700000,South,Cotton,40,033,5676,20,NA,1,04,132918
Oklahoma,County,Cotton,Financial Administration,13,G,36036,G,0,G,0,G,37101701700000,South,Cotton,40,033,5676,20,NA,1,04,132918
Oklahoma,County,Cotton,Judicial and Legal,6,G,13949,G,0,G,0,G,37101701700000,South,Cotton,40,033,5676,20,NA,1,04,132918
Oklahoma,County,Cotton,Police Protection - Persons with Power of Arrest,7,G,17515,G,0,G,0,G,37101701700000,South,Cotton,40,033,5676,20,NA,1,04,132918
Oklahoma,County,Cotton,Police Protection - Other,8,G,16148,G,1,G,1284,G,37101701700000,South,Cotton,40,033,5676,20,NA,1,04,132918
Oklahoma,County,Cotton,Highways,20,G,51894,G,1,G,485,G,37101701700000,South,Cotton,40,033,5676,20,NA,1,04,132918
Oklahoma,County,Cotton,All other and unallocable,4,G,10331,G,1,G,611,G,37101701700000,South,Cotton,40,033,5676,20,NA,1,04,132918
Oklahoma,County,Craig,Total - All Government Employment Functions,309,G,1314761,G,63,G,152200,G,37101801800000,South,Craig,40,035,14194,20,NA,1,04,132919
Oklahoma,County,Craig,Financial Administration,8,G,25429,G,1,G,1442,G,37101801800000,South,Craig,40,035,14194,20,NA,1,04,132919
Oklahoma,County,Craig,Other Government Administration,12,G,42734,G,0,G,0,G,37101801800000,South,Craig,40,035,14194,20,NA,1,04,132919
Oklahoma,County,Craig,Judicial and Legal,6,G,18118,G,0,G,0,G,37101801800000,South,Craig,40,035,14194,20,NA,1,04,132919
Oklahoma,County,Craig,Police Protection - Persons with Power of Arrest,11,G,48193,G,0,G,0,G,37101801800000,South,Craig,40,035,14194,20,NA,1,04,132919
Oklahoma,County,Craig,Police Protection - Other,2,G,5354,G,0,G,0,G,37101801800000,South,Craig,40,035,14194,20,NA,1,04,132919
Oklahoma,County,Craig,Corrections,15,G,24919,G,0,G,0,G,37101801800000,South,Craig,40,035,14194,20,NA,1,04,132919
Oklahoma,County,Craig,Highways,32,G,98846,G,3,G,6260,G,37101801800000,South,Craig,40,035,14194,20,NA,1,04,132919
