fiscal_year,state_name,county,congressional_district,program_area,program,zip_code,persistent_poverty_community_status,borrower_name,project_name,investment_type,city,lender_name,funding_code,naics_industry_sector,county_fips,naics_national_industry_code,naics_national_industry,portfolio_type,project_announced_description,investment_dollars,number_of_investments
2026,South Dakota,Brookings,At-Large,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,FAIRWAY INDEPENDENT MORTGAGE CORPORATION,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,46011,NA,Not Available,Residential,Detailed Project Description Not Available,464646,1
2026,South Dakota,Brookings,At-Large,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,FIRST INTERNATIONAL BANK & TRUST,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,46011,NA,Not Available,Residential,Detailed Project Description Not Available,328282,1
2026,South Dakota,Brookings,At-Large,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,FIRST PREMIER BANK,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,46011,NA,Not Available,Residential,Detailed Project Description Not Available,245757,1
2026,South Dakota,Brookings,At-Large,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,NEIGHBORS BANK,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,46011,NA,Not Available,Residential,Detailed Project Description Not Available,159595,1
2026,South Dakota,Brown,At-Large,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,AREA FEDERAL CREDIT UNION,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,46013,NA,Not Available,Residential,Detailed Project Description Not Available,1476563,7
2026,South Dakota,Brown,At-Large,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,"CORTRUST MORTGAGE, INC.",SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,46013,NA,Not Available,Residential,Detailed Project Description Not Available,141570,1
2026,South Dakota,Brown,At-Large,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,DACOTAH BANK,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,46013,NA,Not Available,Residential,Detailed Project Description Not Available,1193261,6
2026,South Dakota,Brown,At-Large,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,DAKOTALAND FEDERAL CREDIT UNION,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,46013,NA,Not Available,Residential,Detailed Project Description Not Available,599850,3
2026,South Dakota,Brown,At-Large,Single Family Housing,Repair Grant (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Grant Funds,City Name Withheld,Not Applicable,504 COMBINATION LOAN & GRANT,Real Estate and Rental and Leasing,46013,NA,Not Available,Residential,Detailed Project Description Not Available,10000,1
2026,South Dakota,Brown,At-Large,Single Family Housing,Repair Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Direct,City Name Withheld,Not Applicable,504 COMBINATION LOAN & GRANT,Real Estate and Rental and Leasing,46013,NA,Not Available,Residential,Detailed Project Description Not Available,14900,1
2026,South Dakota,Brule,At-Large,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,GRANDVIEW APTS,Grant Funds,City Name Withheld,Not Applicable,RENEWAL / REPLACEMENT -FAMILY,Real Estate and Rental and Leasing,46015,NA,Not Available,Residential,Detailed Project Description Not Available,62016,1
2026,South Dakota,Brule,At-Large,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,RIVER VIEW PLAZA,Grant Funds,City Name Withheld,Not Applicable,RENEWAL  / REPLACEMENT - ELDERLY,Real Estate and Rental and Leasing,46015,NA,Not Available,Residential,Detailed Project Description Not Available,79257,1
2026,South Dakota,Brule,At-Large,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,FIRST INTERSTATE BANK,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,46015,NA,Not Available,Residential,Detailed Project Description Not Available,101010,1
2026,South Dakota,Brule,At-Large,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,NEIGHBORS BANK,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,46015,NA,Not Available,Residential,Detailed Project Description Not Available,168686,1
2026,South Dakota,Buffalo,At-Large,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Persistent Poverty Community,Name Withheld,MARY MANOR APTS,Grant Funds,City Name Withheld,Not Applicable,RENEWAL  / REPLACEMENT - ELDERLY,Real Estate and Rental and Leasing,46017,NA,Not Available,Residential,Detailed Project Description Not Available,88053,1
2026,South Dakota,Butte,At-Large,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,"BOWDEN, KERBI DBA BOWDEN PROPERTIES LLC",Grant Funds,City Name Withheld,Not Applicable,MFH REVITALIZATION - TENANT VOUCHERS,Real Estate and Rental and Leasing,46019,NA,Not Available,Residential,Detailed Project Description Not Available,5016,1
2026,South Dakota,Butte,At-Large,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,JOHN BURNS APTS,Grant Funds,City Name Withheld,Not Applicable,RENEWAL / REPLACEMENT -FAMILY,Real Estate and Rental and Leasing,46019,NA,Not Available,Residential,Detailed Project Description Not Available,190885,1
2026,South Dakota,Butte,At-Large,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,GATEWAY FIRST BANK,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,46019,NA,Not Available,Residential,Detailed Project Description Not Available,333333,1
2026,South Dakota,Butte,At-Large,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,"PLANET HOME LENDING , LLC",SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,46019,NA,Not Available,Residential,Detailed Project Description Not Available,196868,1
2026,South Dakota,Butte,At-Large,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,"UNITED WHOLESALE MORTGAGE, LLC",SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,46019,NA,Not Available,Residential,Detailed Project Description Not Available,288393,1
2026,South Dakota,Campbell,At-Large,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,POLLOCK HOUSING,Grant Funds,City Name Withheld,Not Applicable,RENEWAL / REPLACEMENT -FAMILY,Real Estate and Rental and Leasing,46021,NA,Not Available,Residential,Detailed Project Description Not Available,6774,1
2026,South Dakota,Charles Mix,At-Large,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Persistent Poverty Community,Name Withheld,LAKESIDE MANOR APTS,Grant Funds,City Name Withheld,Not Applicable,RENEWAL / REPLACEMENT -FAMILY,Real Estate and Rental and Leasing,46023,NA,Not Available,Residential,Detailed Project Description Not Available,59670,1
2026,South Dakota,Charles Mix,At-Large,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,FIRST DAKOTA NATIONAL BANK,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,46023,NA,Not Available,Residential,Detailed Project Description Not Available,363636,2
2026,South Dakota,Clark,At-Large,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,"MCELHANY, LESLIE",Grant Funds,City Name Withheld,Not Applicable,MFH REVITALIZATION - TENANT VOUCHERS,Real Estate and Rental and Leasing,46025,NA,Not Available,Residential,Detailed Project Description Not Available,864,1
2026,South Dakota,Clark,At-Large,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,FAIRWAY INDEPENDENT MORTGAGE CORPORATION,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,46025,NA,Not Available,Residential,Detailed Project Description Not Available,272625,2
2026,South Dakota,Clay,At-Large,Community Facilities,Grant (CF),57073,Persistent Poverty Community,"CLAY RURAL WATER SYSTEM, INC.",HYDRO-VACUUM TRAILER,Grant Funds,Wakonda,Not Applicable,CF GRANT DISASTER ASSISTANCE FUND,Other or Not Defined,46027,9999,OTHER,Commercial,"This USDA Rural Development investment will purchase a hydro-vacuum system for the Clay Rural Water System, Inc. A federally declared disaster in the summer of 2024 damaged portions of the water distribution system due to flooding. The hydro-vacuum system will allow silt and debris removal, while also allowing repairs to be completed more safely, with reduced property damage and fewer road and traffic impacts.",96800,1
2026,South Dakota,Clay,At-Large,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Persistent Poverty Community,Name Withheld,CHANCELLOR APT,Grant Funds,City Name Withheld,Not Applicable,MFH REVITALIZATION - TENANT VOUCHERS,Real Estate and Rental and Leasing,46027,NA,Not Available,Residential,Detailed Project Description Not Available,5340,1
2026,South Dakota,Clay,At-Large,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Persistent Poverty Community,Name Withheld,FRANKLIN ST HOMES,Grant Funds,City Name Withheld,Not Applicable,RENEWAL  / REPLACEMENT - ELDERLY,Real Estate and Rental and Leasing,46027,NA,Not Available,Residential,Detailed Project Description Not Available,78197,1
2026,South Dakota,Clay,At-Large,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Persistent Poverty Community,Name Withheld,PARKWOOD APTS,Grant Funds,City Name Withheld,Not Applicable,RENEWAL / REPLACEMENT -FAMILY,Real Estate and Rental and Leasing,46027,NA,Not Available,Residential,Detailed Project Description Not Available,134316,1
2026,South Dakota,Clay,At-Large,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Persistent Poverty Community,Name Withheld,RIVER COURT APTS,Grant Funds,City Name Withheld,Not Applicable,RENEWAL  / REPLACEMENT - ELDERLY,Real Estate and Rental and Leasing,46027,NA,Not Available,Residential,Detailed Project Description Not Available,63484,1
2026,South Dakota,Clay,At-Large,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Persistent Poverty Community,Name Withheld,RIVERWOOD APTS,Grant Funds,City Name Withheld,Not Applicable,RENEWAL / REPLACEMENT -FAMILY,Real Estate and Rental and Leasing,46027,NA,Not Available,Residential,Detailed Project Description Not Available,175415,1
2026,South Dakota,Clay,At-Large,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,"CU MORTGAGE DIRECT, LLC",SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,46027,NA,Not Available,Residential,Detailed Project Description Not Available,239370,1
2026,South Dakota,Clay,At-Large,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,FIRST DAKOTA NATIONAL BANK,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,46027,NA,Not Available,Residential,Detailed Project Description Not Available,187800,1
2026,South Dakota,Clay,At-Large,Water and Environmental,Direct Loan (WEP),57073,Persistent Poverty Community,"CLAY RURAL WATER SYSTEM, INC.",Generators with Pad,Loan Funds - Direct,Wakonda,Not Applicable,(LOAN ONLY) WATER ONLY,Utilities,46027,NA,Not Available,Commercial,"USDA Rural Development funds will purchase two Parallel 500-kiloWatt standby diesel generators for Clay County Rural Water System, Inc. The generators will supply sufficient backup power for the treatment and support systems in the event of a power outage.",2072000,1
2026,South Dakota,Codington,At-Large,Business Programs,Advanced Biofuel Payment Program,57201,Not Persistent Poverty Community,"GLACIAL LAKES CORN PROCESSORS, LLC",NOT AVAILABLE,Grant Funds,Watertown,Not Applicable,GRANT FOR PROD OF ADV BIOFUEL,Other or Not Defined,46029,NA,Not Available,Commercial,Detailed Project Description Not Available,2683,1
2026,South Dakota,Codington,At-Large,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,CHRISTIANSON APTS,Grant Funds,City Name Withheld,Not Applicable,RENEWAL / REPLACEMENT -FAMILY,Real Estate and Rental and Leasing,46029,NA,Not Available,Residential,Detailed Project Description Not Available,218287,1
2026,South Dakota,Codington,At-Large,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,COLONIAL APARTMENTS,Grant Funds,City Name Withheld,Not Applicable,RENEWAL  / REPLACEMENT - ELDERLY,Real Estate and Rental and Leasing,46029,NA,Not Available,Residential,Detailed Project Description Not Available,79683,1
2026,South Dakota,Codington,At-Large,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,CORNELL APARTMENTS,Grant Funds,City Name Withheld,Not Applicable,RENEWAL / REPLACEMENT -FAMILY,Real Estate and Rental and Leasing,46029,NA,Not Available,Residential,Detailed Project Description Not Available,107297,1
2026,South Dakota,Codington,At-Large,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,CORNELL II APTS,Grant Funds,City Name Withheld,Not Applicable,RENEWAL / REPLACEMENT -FAMILY,Real Estate and Rental and Leasing,46029,NA,Not Available,Residential,Detailed Project Description Not Available,118865,1
2026,South Dakota,Codington,At-Large,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,DUZA ENTERPRISES,Grant Funds,City Name Withheld,Not Applicable,MFH REVITALIZATION - TENANT VOUCHERS,Real Estate and Rental and Leasing,46029,NA,Not Available,Residential,Detailed Project Description Not Available,5004,1
2026,South Dakota,Codington,At-Large,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,"ENDRES, LARRY",Grant Funds,City Name Withheld,Not Applicable,MFH REVITALIZATION - TENANT VOUCHERS,Real Estate and Rental and Leasing,46029,NA,Not Available,Residential,Detailed Project Description Not Available,11292,2
2026,South Dakota,Codington,At-Large,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,HSA-701 1ST AVE NE,Grant Funds,City Name Withheld,Not Applicable,RENEWAL  / REPLACEMENT - ELDERLY,Real Estate and Rental and Leasing,46029,NA,Not Available,Residential,Detailed Project Description Not Available,44370,1
