fiscal_year,state_name,county,congressional_district,program_area,program,zip_code,persistent_poverty_community_status,borrower_name,project_name,investment_type,city,lender_name,funding_code,naics_industry_sector,county_fips,naics_national_industry_code,naics_national_industry,portfolio_type,project_announced_description,investment_dollars,number_of_investments
2026,Hawaii,Hawaii,02,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,FAIRWAY INDEPENDENT MORTGAGE CORPORATION,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,15001,NA,Not Available,Residential,Detailed Project Description Not Available,450000,1
2026,Hawaii,Hawaii,02,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,GUILD MORTGAGE COMPANY LLC,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,15001,NA,Not Available,Residential,Detailed Project Description Not Available,1416160,3
2026,Hawaii,Hawaii,02,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,NEIGHBORS BANK,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,15001,NA,Not Available,Residential,Detailed Project Description Not Available,328282,1
2026,Hawaii,Hawaii,02,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,"UNITED WHOLESALE MORTGAGE, LLC",SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,15001,NA,Not Available,Residential,Detailed Project Description Not Available,818181,2
2026,Hawaii,Honolulu,01,Business Programs,Rural Business Development Grant (RBDG),96822,Not Persistent Poverty Community,UNIVERSITY OF HAWAII,FY 26 RBDG SECD (GOFARM),Grant Funds,Honolulu,Not Applicable,SECD RB DEV ENTERPRISE GRANT,"Professional, Scientific, and Technical Services",15003,541715,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Commercial,"The project supports agricultural producers across Hawai'i by connecting them with agribusiness education, individualized technical assistance, financing options, and market development resources. Leveraging Go Farm Hawai'i's statewide network of partners, including agricultural agencies, nonprofits, lenders, and community organizations. The project improves coordination of services and expands access to programs that strengthen these small businesses business opportunities. Through this collaboration, these producers gain the tools needed to enhance operations and support long term sustainability in Hawai'i's rural communities.",130581,1
2026,Hawaii,Honolulu,01,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,D E THOMPSON APARTMENTS,Grant Funds,City Name Withheld,Not Applicable,RENEWAL  / REPLACEMENT - ELDERLY,Real Estate and Rental and Leasing,15003,NA,Not Available,Residential,Detailed Project Description Not Available,1024266,1
2026,Hawaii,Honolulu,01,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,"DHI MORTGAGE COMPANY, LTD.",SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,15003,NA,Not Available,Residential,Detailed Project Description Not Available,610045,1
2026,Hawaii,Honolulu,01,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,"HOUSE OF FINANCE, INC.",SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,15003,NA,Not Available,Residential,Detailed Project Description Not Available,1328282,2
2026,Hawaii,Honolulu,01,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,"KIND LENDING, LLC",SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,15003,NA,Not Available,Residential,Detailed Project Description Not Available,651515,1
2026,Hawaii,Honolulu,01,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,"PENNYMAC LOAN SERVICES, LLC",SEC 502 GUARANTEED SINGLE FAMILY HOUSING REFINANCE LOANS WITH ANNUAL FEES,Real Estate and Rental and Leasing,15003,NA,Not Available,Residential,Detailed Project Description Not Available,419212,1
2026,Hawaii,Honolulu,01,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,"PRIME LENDING, A PLAINS CAPITAL CO.",SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,15003,NA,Not Available,Residential,Detailed Project Description Not Available,478787,1
2026,Hawaii,Honolulu,01,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,"UNITED WHOLESALE MORTGAGE, LLC",SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,15003,NA,Not Available,Residential,Detailed Project Description Not Available,388787,1
2026,Hawaii,Honolulu,02,Business Programs,Business and Industry Loan Guarantees (B&I) (BP),96707,Not Persistent Poverty Community,R&L OHANA INSULATION INC. ETAL,FY '26 B&I GUAR LOAN,Loan Funds - Guaranteed,Kapolei,STONE BANK,GUARANTEED B&I 3% FEE LOAN,Other or Not Defined,15003,472132,Not Available,Commercial,"This Rural Development investment will assist R&L Ohana Insulation, Inc. with purchasing a commercial property in Kapolei, Oahu. The business has a staff of 55.",6900000,1
2026,Hawaii,Honolulu,02,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,HALEIWA SENIOR CTZN,Grant Funds,City Name Withheld,Not Applicable,RENEWAL  / REPLACEMENT - ELDERLY,Real Estate and Rental and Leasing,15003,NA,Not Available,Residential,Detailed Project Description Not Available,884908,1
2026,Hawaii,Honolulu,02,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,KUNIA VILLAGE II,Grant Funds,City Name Withheld,Not Applicable,RENEWAL / REPLACEMENT -LABOR HOUSING,Real Estate and Rental and Leasing,15003,NA,Not Available,Residential,Detailed Project Description Not Available,746102,1
2026,Hawaii,Honolulu,02,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,WHITMORE CIRCLE APT,Grant Funds,City Name Withheld,Not Applicable,RENEWAL  / REPLACEMENT - ELDERLY,Real Estate and Rental and Leasing,15003,NA,Not Available,Residential,Detailed Project Description Not Available,661233,1
2026,Hawaii,Honolulu,02,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,"CMG MORTGAGE, INC",SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,15003,NA,Not Available,Residential,Detailed Project Description Not Available,474747,1
2026,Hawaii,Honolulu,02,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,"PARAMOUNT RESIDENTIAL MORTGAGE GROUP,INC",SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,15003,NA,Not Available,Residential,Detailed Project Description Not Available,570707,1
2026,Hawaii,Honolulu,02,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,"PENNYMAC LOAN SERVICES, LLC",SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,15003,NA,Not Available,Residential,Detailed Project Description Not Available,572000,1
2026,Hawaii,Honolulu,02,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,"THE LOAN STORE, INC.",SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,15003,NA,Not Available,Residential,Detailed Project Description Not Available,353535,1
2026,Hawaii,Honolulu,02,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,"UNITED WHOLESALE MORTGAGE, LLC",SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,15003,NA,Not Available,Residential,Detailed Project Description Not Available,348484,1
2026,Hawaii,Honolulu,02,Water and Environmental,Direct Loan and Grant (WEP),96791,Not Persistent Poverty Community,Mokuleia Shores AOAO,Wastewater Treatment System Improvements,Grant Funds,Waialua,Not Applicable,(COMB LOAN & GRANT) WASTE DISPOSAL ONLY,Utilities,15003,NA,Not Available,Commercial,Mokuleia Shores is a rural residential community located along the northern coast of the island of O'ahu. The wastewater treatment facility servicing the 12 residential units shows signs of deterioration and inefficient performance. The State Department of Health recommended replacement before failure and compromise to the wastewater treatment system. The Water and Environmental Programs Water and Waste Disposal Direct Loan and Grant will provide the funding needed to replace the existing wastewater treatment facility for safer and more efficient processing of the community's wastewater.,354000,1
2026,Hawaii,Honolulu,02,Water and Environmental,Direct Loan and Grant (WEP),96791,Not Persistent Poverty Community,Mokuleia Shores AOAO,Wastewater Treatment System Improvements,Loan Funds - Direct,Waialua,Not Applicable,(COMB LOAN & GRANT) WASTE DISPOSAL ONLY,Utilities,15003,NA,Not Available,Commercial,Mokuleia Shores is a rural residential community located along the northern coast of the island of O'ahu. The wastewater treatment facility servicing the 12 residential units shows signs of deterioration and inefficient performance. The State Department of Health recommended replacement before failure and compromise to the wastewater treatment system. The Water and Environmental Programs Water and Waste Disposal Direct Loan and Grant will provide the funding needed to replace the existing wastewater treatment facility for safer and more efficient processing of the community's wastewater.,433000,1
2026,Hawaii,Kauai,02,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,"012007ORKFORCE HOUSING, LP",Grant Funds,City Name Withheld,Not Applicable,MFH REVITALIZATION - TENANT VOUCHERS,Real Estate and Rental and Leasing,15007,NA,Not Available,Residential,Detailed Project Description Not Available,14796,1
2026,Hawaii,Kauai,02,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,PUA LOKE HOUSING PARTNERS LP,Grant Funds,City Name Withheld,Not Applicable,MFH REVITALIZATION - TENANT VOUCHERS,Real Estate and Rental and Leasing,15007,NA,Not Available,Residential,Detailed Project Description Not Available,17244,1
2026,Hawaii,Kauai,02,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Persistent Poverty Community,Name Withheld,HALE OHANA APTS,Grant Funds,City Name Withheld,Not Applicable,RENEWAL / REPLACEMENT -FAMILY,Real Estate and Rental and Leasing,15007,NA,Not Available,Residential,Detailed Project Description Not Available,1144187,1
2026,Hawaii,Kauai,02,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,MLD MORTGAGE INC.,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,15007,NA,Not Available,Residential,Detailed Project Description Not Available,433939,1
2026,Hawaii,Maui,02,Business Programs,Advanced Biofuel Payment Program,96733,Not Persistent Poverty Community,PACIFIC BIODIESEL TECHNOLOGIES LLC,NOT AVAILABLE,Grant Funds,Kahului,Not Applicable,GRANT FOR PROD OF ADV BIOFUEL,Other or Not Defined,15009,NA,Not Available,Commercial,Detailed Project Description Not Available,32504,6
2026,Hawaii,Maui,02,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,HALE KUPUNA O LANAI,Grant Funds,City Name Withheld,Not Applicable,RENEWAL  / REPLACEMENT - ELDERLY,Real Estate and Rental and Leasing,15009,NA,Not Available,Residential,Detailed Project Description Not Available,358968,1
2026,Hawaii,Maui,02,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,HALE MAHAOLU EHIKU,Grant Funds,City Name Withheld,Not Applicable,RENEWAL  / REPLACEMENT - ELDERLY,Real Estate and Rental and Leasing,15009,NA,Not Available,Residential,Detailed Project Description Not Available,332381,1
2026,Hawaii,Maui,02,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,LUANA GARDENS II,Grant Funds,City Name Withheld,Not Applicable,RENEWAL / REPLACEMENT -FAMILY,Real Estate and Rental and Leasing,15009,NA,Not Available,Residential,Detailed Project Description Not Available,93009,1
2025,Hawaii,Hawaii,02,Business Programs,Rural Business Development Grant (RBDG),96720,Not Persistent Poverty Community,CHANGEMAKERS COMMUNITY ECONOMIC DEVELOP,FY '25 RBDG,Grant Funds,Hilo,Not Applicable,RBCS ENTERPRISE GRANTS,Educational Services,15001,611710,EDUCATIONAL SUPPORT SERVICES,Commercial,This Rural Development investment will provide technical assistance services and resources to other rural small business with Entrepreneurial training to help sustain and grow their operation.,3898,1
2025,Hawaii,Hawaii,02,Business Programs,Value Added Producer Grant (VAPG),96755,Not Persistent Poverty Community,SPICY NINJA SAUCE LLC,FY25 VAPG (WORKING CAPITAL),Grant Funds,Kapaau,Not Applicable,LAMP VALUE ADDED PRODUCER GRANT MANDATORY,Manufacturing,15001,311421,FRUIT AND VEGETABLE CANNING,Commercial,"This Rural Development investment will assist Spicy Ninja Sauce LLC expand their Salt and Honey product lines through marketing, production, and distribution tasks. They hope to further elevate their presence to a wider audience. Their prior Value-Added Producer Grant award assisted in expanding their hot sauce line with their variety of farm grown hot peppers. In this project, they will use the hot peppers in the honey and salt product lines, in which they will also combine other farm grown products such as their various types of fruits, herbs, and spices.",250000,1
2025,Hawaii,Hawaii,02,Business Programs,Value Added Producer Grant (VAPG),96783,Not Persistent Poverty Community,SUGAR HILL FARMSTEAD LLC,FY25 VAPG,Grant Funds,Pepeekeo,Not Applicable,VALUE-ADDED PRODUCER DVLP GRANTS-DISCR,Retail Trade,15001,44245,Not Available,Commercial,"This Rural Development investment will be used to support the expansion of processing and marketing operations at Sugar Hill Farmstead LLC in Pepe'ekeo, Hawai'i. The funding will enable the applicant to meet growing statewide demand for locally raised meats by enhancing distribution capabilities. This expansion will improve access to high-quality, locally sourced meat products and contribute to the resilience and sustainability of Hawai'i's food system.",22730,1
2025,Hawaii,Hawaii,02,Community Facilities,Grant (CF),96750,Not Persistent Poverty Community,KUA O KANAUEUE,KUA FY'24 CDS KITCHEN IMPROVEM,Grant Funds,Kealalekua,Not Applicable,CPF/CDS - CF,Other or Not Defined,15001,9992,OTHER -  CULTURAL & EDUCATIONAL RELATED SERVICES,Commercial,"This Rural Development investment will be used to construct a kitchen facility to support local farmers. Farmers in Hawaii's Ka'u district and the South and North Kona districts will be able to convert their agricultural products into higher-value food products. The proposed facility addresses a critical need for adequate community facilities for food preparation, value-added production, food storage and distribution. Funding from this grant will also be used to improve the access road to the facility.",488000,1
2025,Hawaii,Hawaii,02,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,HUALALAI ELDERLY 2,Grant Funds,City Name Withheld,Not Applicable,RENEWAL  / REPLACEMENT - ELDERLY,Real Estate and Rental and Leasing,15001,NA,Not Available,Residential,Detailed Project Description Not Available,482561,1
2025,Hawaii,Hawaii,02,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,HUALALAI ELDERLY HSG. PHASE 3 L.P.,Grant Funds,City Name Withheld,Not Applicable,RENEWAL  / REPLACEMENT - ELDERLY,Real Estate and Rental and Leasing,15001,NA,Not Available,Residential,Detailed Project Description Not Available,393689,1
2025,Hawaii,Hawaii,02,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,HUALALAI ELDLY HSG,Grant Funds,City Name Withheld,Not Applicable,RENEWAL  / REPLACEMENT - ELDERLY,Real Estate and Rental and Leasing,15001,NA,Not Available,Residential,Detailed Project Description Not Available,428969,1
2025,Hawaii,Hawaii,02,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Persistent Poverty Community,Name Withheld,KAUHALE OLU APARTMENTS,Grant Funds,City Name Withheld,Not Applicable,RENEWAL / REPLACEMENT -FAMILY,Real Estate and Rental and Leasing,15001,NA,Not Available,Residential,Detailed Project Description Not Available,2100814,2
2025,Hawaii,Hawaii,02,Single Family Housing,Direct Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Direct,City Name Withheld,Not Applicable,502 LOAN - GENERAL INTEREST SUBSIDY LOW & OTHER INCOME,Real Estate and Rental and Leasing,15001,NA,Not Available,Residential,Detailed Project Description Not Available,816198,2
2025,Hawaii,Hawaii,02,Single Family Housing,Direct Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Direct,City Name Withheld,Not Applicable,502 LOAN - SELF HELP SUBSIDY LOW & OTHER INCOME,Real Estate and Rental and Leasing,15001,NA,Not Available,Residential,Detailed Project Description Not Available,510023,2
2025,Hawaii,Hawaii,02,Single Family Housing,Direct Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Direct,City Name Withheld,Not Applicable,502 LOAN - SELF HELP SUBSIDY VERY LOW INCOME,Real Estate and Rental and Leasing,15001,NA,Not Available,Residential,Detailed Project Description Not Available,299142,1
2025,Hawaii,Hawaii,02,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,"CLICK N' CLOSE, INC.",SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,15001,NA,Not Available,Residential,Detailed Project Description Not Available,1287271,4
2025,Hawaii,Hawaii,02,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,"CMG MORTGAGE, INC",SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,15001,NA,Not Available,Residential,Detailed Project Description Not Available,424242,1
2025,Hawaii,Hawaii,02,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,CROSS COUNTRY MORTGAGE LLC,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,15001,NA,Not Available,Residential,Detailed Project Description Not Available,371717,1
2025,Hawaii,Hawaii,02,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,FAIRWAY INDEPENDENT MORTGAGE CORPORATION,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,15001,NA,Not Available,Residential,Detailed Project Description Not Available,232323,1
2025,Hawaii,Hawaii,02,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,GUILD MORTGAGE COMPANY LLC,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,15001,NA,Not Available,Residential,Detailed Project Description Not Available,439393,1
2025,Hawaii,Hawaii,02,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,"HOMEBRIDGE FINANCIAL SERVICES, INC.",SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,15001,NA,Not Available,Residential,Detailed Project Description Not Available,325252,1
2025,Hawaii,Hawaii,02,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,"KIND LENDING, LLC",SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,15001,NA,Not Available,Residential,Detailed Project Description Not Available,469696,1
2025,Hawaii,Hawaii,02,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,MASON-MCDUFFIE MORTGAGE CORPORATION,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,15001,NA,Not Available,Residential,Detailed Project Description Not Available,313131,1
2025,Hawaii,Hawaii,02,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,"THE LOAN STORE, INC.",SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,15001,NA,Not Available,Residential,Detailed Project Description Not Available,318181,1
