fiscal_year,state_name,county,congressional_district,program_area,program,zip_code,persistent_poverty_community_status,borrower_name,project_name,investment_type,city,lender_name,funding_code,naics_industry_sector,county_fips,naics_national_industry_code,naics_national_industry,portfolio_type,project_announced_description,investment_dollars,number_of_investments
2026,Arizona,Apache,Multiple/Unknown Districts,Single Family Housing,Repair Grant (SFH),Zip Code Withheld,Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Grant Funds,City Name Withheld,Not Applicable,504 GRANT,Real Estate and Rental and Leasing,04001,NA,Not Available,Residential,Detailed Project Description Not Available,10000,1
2026,Arizona,Cochise,06,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,COCHISE APTS,Grant Funds,City Name Withheld,Not Applicable,RENEWAL / REPLACEMENT -FAMILY,Real Estate and Rental and Leasing,04003,NA,Not Available,Residential,Detailed Project Description Not Available,334664,1
2026,Arizona,Cochise,06,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,COCHISE VILLAGE APT,Grant Funds,City Name Withheld,Not Applicable,RENEWAL / REPLACEMENT -FAMILY,Real Estate and Rental and Leasing,04003,NA,Not Available,Residential,Detailed Project Description Not Available,316734,1
2026,Arizona,Cochise,06,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,HUACHUCA DESERT APT,Grant Funds,City Name Withheld,Not Applicable,RENEWAL / REPLACEMENT -FAMILY,Real Estate and Rental and Leasing,04003,NA,Not Available,Residential,Detailed Project Description Not Available,392472,1
2026,Arizona,Cochise,06,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,SUNDANCE APARTMENTS,Grant Funds,City Name Withheld,Not Applicable,RENEWAL / REPLACEMENT -FAMILY,Real Estate and Rental and Leasing,04003,NA,Not Available,Residential,Detailed Project Description Not Available,179993,1
2026,Arizona,Cochise,06,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,AMERICAN PACIFIC MORTGAGE CORPORATION,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,04003,NA,Not Available,Residential,Detailed Project Description Not Available,728281,3
2026,Arizona,Cochise,06,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,BOXCAR MORTGAGE LLC,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,04003,NA,Not Available,Residential,Detailed Project Description Not Available,201515,1
2026,Arizona,Cochise,06,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,CROSS COUNTRY MORTGAGE LLC,SEC 502 GUARANTEED SINGLE FAMILY HOUSING REFINANCE LOANS WITH ANNUAL FEES,Real Estate and Rental and Leasing,04003,NA,Not Available,Residential,Detailed Project Description Not Available,203580,1
2026,Arizona,Cochise,06,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,FAIRWAY INDEPENDENT MORTGAGE CORPORATION,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,04003,NA,Not Available,Residential,Detailed Project Description Not Available,171491,1
2026,Arizona,Cochise,06,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,"GUARANTEED RATE AFFINITY, LLC",SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,04003,NA,Not Available,Residential,Detailed Project Description Not Available,232323,1
2026,Arizona,Cochise,06,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,"INSPIRE HOME LOANS, INC.",SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,04003,NA,Not Available,Residential,Detailed Project Description Not Available,247464,1
2026,Arizona,Cochise,06,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,"NEIGHBORHOOD LOANS, INC",SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,04003,NA,Not Available,Residential,Detailed Project Description Not Available,284444,1
2026,Arizona,Cochise,06,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,"NEIGHBORHOOD LOANS, INC",SEC 502 GUARANTEED SINGLE FAMILY HOUSING REFINANCE LOANS WITH ANNUAL FEES,Real Estate and Rental and Leasing,04003,NA,Not Available,Residential,Detailed Project Description Not Available,217575,1
2026,Arizona,Cochise,06,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,NOVA FINANCIAL AND INVESTMENT CORP,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,04003,NA,Not Available,Residential,Detailed Project Description Not Available,607575,3
2026,Arizona,Cochise,06,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,T2 FINANCIAL LLC,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,04003,NA,Not Available,Residential,Detailed Project Description Not Available,340314,2
2026,Arizona,Cochise,06,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,"UNITED WHOLESALE MORTGAGE, LLC",SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,04003,NA,Not Available,Residential,Detailed Project Description Not Available,403282,1
2026,Arizona,Cochise,07,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,CASA DE ORO APTS.,Grant Funds,City Name Withheld,Not Applicable,RENEWAL  / REPLACEMENT - ELDERLY,Real Estate and Rental and Leasing,04003,NA,Not Available,Residential,Detailed Project Description Not Available,188017,1
2026,Arizona,Cochise,07,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,COPPER CITY VILLAS,Grant Funds,City Name Withheld,Not Applicable,RENEWAL / REPLACEMENT -FAMILY,Real Estate and Rental and Leasing,04003,NA,Not Available,Residential,Detailed Project Description Not Available,270435,1
2026,Arizona,Cochise,07,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,ESPERANZA SENIOR APARTMENTS,Grant Funds,City Name Withheld,Not Applicable,RENEWAL  / REPLACEMENT - ELDERLY,Real Estate and Rental and Leasing,04003,NA,Not Available,Residential,Detailed Project Description Not Available,205882,1
2026,Arizona,Cochise,07,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,"AMERICAN FINANCIAL RESOURCES, LLC",SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,04003,NA,Not Available,Residential,Detailed Project Description Not Available,363635,2
2026,Arizona,Cochise,07,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,"CLICK N' CLOSE, INC.",SEC 502 GUARANTEED SINGLE FAMILY HOUSING REFINANCE LOANS WITH ANNUAL FEES,Real Estate and Rental and Leasing,04003,NA,Not Available,Residential,Detailed Project Description Not Available,240404,1
2026,Arizona,Cochise,07,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,"EQUITY PRIME MORTGAGE, LLC",SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,04003,NA,Not Available,Residential,Detailed Project Description Not Available,610605,3
2026,Arizona,Cochise,07,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,GUILD MORTGAGE COMPANY LLC,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,04003,NA,Not Available,Residential,Detailed Project Description Not Available,641312,3
2026,Arizona,Cochise,07,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,JMAC LENDING INC,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,04003,NA,Not Available,Residential,Detailed Project Description Not Available,1524239,7
2026,Arizona,Cochise,07,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,NOVA FINANCIAL AND INVESTMENT CORP,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,04003,NA,Not Available,Residential,Detailed Project Description Not Available,540403,3
2026,Arizona,Cochise,07,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,NOVA FINANCIAL AND INVESTMENT CORP,SEC 502 GUARANTEED SINGLE FAMILY HOUSING REFINANCE LOANS WITH ANNUAL FEES,Real Estate and Rental and Leasing,04003,NA,Not Available,Residential,Detailed Project Description Not Available,188742,1
2026,Arizona,Cochise,07,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,"PARAMOUNT RESIDENTIAL MORTGAGE GROUP,INC",SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,04003,NA,Not Available,Residential,Detailed Project Description Not Available,244949,1
2026,Arizona,Cochise,07,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,"PENNYMAC LOAN SERVICES, LLC",SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,04003,NA,Not Available,Residential,Detailed Project Description Not Available,895605,4
2026,Arizona,Cochise,07,Single Family Housing,Repair Grant (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Grant Funds,City Name Withheld,Not Applicable,504 COMBINATION LOAN & GRANT,Real Estate and Rental and Leasing,04003,NA,Not Available,Residential,Detailed Project Description Not Available,10000,1
2026,Arizona,Cochise,07,Single Family Housing,Repair Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Direct,City Name Withheld,Not Applicable,504 COMBINATION LOAN & GRANT,Real Estate and Rental and Leasing,04003,NA,Not Available,Residential,Detailed Project Description Not Available,7275,1
2026,Arizona,Coconino,02,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,CANYON LAKE APTS,Grant Funds,City Name Withheld,Not Applicable,RENEWAL  / REPLACEMENT - ELDERLY,Real Estate and Rental and Leasing,04005,NA,Not Available,Residential,Detailed Project Description Not Available,172772,1
2026,Arizona,Coconino,02,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,ESCALANTE APARTMENT,Grant Funds,City Name Withheld,Not Applicable,RENEWAL / REPLACEMENT -FAMILY,Real Estate and Rental and Leasing,04005,NA,Not Available,Residential,Detailed Project Description Not Available,252495,1
2026,Arizona,Coconino,02,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,GUILD MORTGAGE COMPANY LLC,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,04005,NA,Not Available,Residential,Detailed Project Description Not Available,191919,1
2026,Arizona,Gila,02,Business Programs,Rural Economic Development Loan and Grant (REDLG),85550,Not Persistent Poverty Community,SAN CARLOS APACHE TELECOMMUNICATIONS UTI,FY26-REDG-SCATUI-GILSON WASH,Grant Funds,Peridot,Not Applicable,RURAL ECONOMIC DEVELOPMENT GRANT - ELECTRIC FARM BILL,Information,04007,51711,WIRED TELECOMMUNICATIONS CARRIERS,Commercial,"This Rural Development assistance will be used to provide financing for the construction of a 12,600 sq. ft. Fire/EMS Substation in the small, unincorporated community of Gilson Wash, Arizona on the San Carlos Apache Reservation. This project will expand and improve emergency medical and safety services and decrease response times by providing a permanent space dedicated to providing critical emergency services in this historically underserved population in a medically underserved rural tribal area.",300000,1
2026,Arizona,Gila,02,Business Programs,Rural Economic Development Loan and Grant (REDLG),85550,Not Persistent Poverty Community,SAN CARLOS APACHE TELECOMMUNICATIONS UTI,FY26-REDL-SCATUI-GILSON WASH,Loan Funds - Direct,Peridot,Not Applicable,RURAL ECONOMIC DEVELOPMENT LOANS (TELEPHONE),Information,04007,517111,Not Available,Commercial,"This Rural Development assistance will be used to provide financing for the construction of a 12,300 sq. ft. Fire/EMS substation in the small, unincorporated community of Gilson Wash, Arizona on the San Carlos Apache Reservation. This project will expand and improve emergency medical and safety services and decrease response times by providing a permanent space dedicated to providing critical emergency services in this historically underserved population in a medically underserved rural tribal area.",1000000,1
2026,Arizona,Gila,02,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,MOUNT VIEW APTS,Grant Funds,City Name Withheld,Not Applicable,RENEWAL  / REPLACEMENT - ELDERLY,Real Estate and Rental and Leasing,04007,NA,Not Available,Residential,Detailed Project Description Not Available,198936,1
2026,Arizona,Gila,02,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,PAYSON APARTMENTS,Grant Funds,City Name Withheld,Not Applicable,RENEWAL / REPLACEMENT -FAMILY,Real Estate and Rental and Leasing,04007,NA,Not Available,Residential,Detailed Project Description Not Available,155777,1
2026,Arizona,Gila,02,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,PAYSON SENIOR APTS,Grant Funds,City Name Withheld,Not Applicable,RENEWAL  / REPLACEMENT - ELDERLY,Real Estate and Rental and Leasing,04007,NA,Not Available,Residential,Detailed Project Description Not Available,459337,1
2026,Arizona,Gila,02,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,AMERICAN PACIFIC MORTGAGE CORPORATION,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,04007,NA,Not Available,Residential,Detailed Project Description Not Available,348484,1
2026,Arizona,Gila,02,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,"EQUITY PRIME MORTGAGE, LLC",SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,04007,NA,Not Available,Residential,Detailed Project Description Not Available,270707,1
2026,Arizona,Gila,02,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,GENEVA FINANCIAL LLC,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,04007,NA,Not Available,Residential,Detailed Project Description Not Available,474141,2
2026,Arizona,Gila,02,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,IXONIA BANK,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,04007,NA,Not Available,Residential,Detailed Project Description Not Available,343434,1
2026,Arizona,Gila,02,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,"KIND LENDING, LLC",SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,04007,NA,Not Available,Residential,Detailed Project Description Not Available,301010,1
2026,Arizona,Gila,02,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,PLAINS COMMERCE BANK,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,04007,NA,Not Available,Residential,Detailed Project Description Not Available,127272,1
2026,Arizona,Gila,02,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,SUN AMERICAN MORTGAGE COMPANY,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,04007,NA,Not Available,Residential,Detailed Project Description Not Available,432323,2
2026,Arizona,Gila,02,Single Family Housing,Repair Grant (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Grant Funds,City Name Withheld,Not Applicable,504 COMBINATION LOAN & GRANT,Real Estate and Rental and Leasing,04007,NA,Not Available,Residential,Detailed Project Description Not Available,10000,1
2026,Arizona,Gila,02,Single Family Housing,Repair Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Direct,City Name Withheld,Not Applicable,504 COMBINATION LOAN & GRANT,Real Estate and Rental and Leasing,04007,NA,Not Available,Residential,Detailed Project Description Not Available,1455,1
2026,Arizona,Gila,02,Water and Environmental,Colonia Grant (WEP),85532,Not Persistent Poverty Community,TRI-CITY REGIONAL SANITARY DISTRICT,Phase 1 - Sewer Collection & Treatment,Grant Funds,Central Heights,Not Applicable,(GRANT ONLY) 306C WASTE DISPOSAL ONLY (COLONIAS),Utilities,04007,NA,Not Available,Commercial,"This Rural Development investment will be used to address a lack of funding. Together with obligated funds, it will allow construction and establish a waste treatment facility and collection system between Globe & Miami, Arizona. This Colonia area is in desperate need of a centralized collection system to prevent further waste contamination due to a multitude of failing septic systems and cesspools causing health & sanitary conditions. The system will serve a population of about 5,500 with a median household income of $39,662.",8000000,1
2026,Arizona,Gila,02,Water and Environmental,Direct Loan (WEP),85532,Not Persistent Poverty Community,TRI-CITY REGIONAL SANITARY DISTRICT,Phase 1 - Sewer Collection & Treatment,Loan Funds - Direct,Central Heights,Not Applicable,(LOAN ONLY) WASTE DISPOSAL ONLY,Utilities,04007,NA,Not Available,Commercial,"This Rural Development investment will address a lack of funding previously obligated to allow construction to establish a waste treatment facility and collection system between Globe & Miami, AZ, a Colonia area in desperate need of a centralized collection system to prevent further contamination of waste due to a multitude of failing septic systems and cesspools causing health & sanitary conditions. The system will serve a population of about 5,500 with a median household income of $39,662.",11300000,1
2026,Arizona,Graham,06,Business Programs,Rural Economic Development Loan and Grant (REDLG),85543,Persistent Poverty Community,"GRAHAM COUNTY ELECTRIC COOPERATIVE, INC.",FY25 REDL (KT MANAGEMENT LLC),Loan Funds - Direct,Pima,Not Applicable,PP-REDL-ELECTRIC REDL - FINANCING (ELECTRIC) - LOAN,Retail Trade,04009,457110,Not Available,Commercial,"This Rural Development investment will be used to provide a zero-interest loan to a small rural business in Pima, Arizona to construct a Circle K convenience store and gas station in Graham County.",1000000,1
2026,Arizona,Graham,06,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Persistent Poverty Community,Name Withheld,SUNSHINE VALLEY APARTMENTS,Grant Funds,City Name Withheld,Not Applicable,RENEWAL  / REPLACEMENT - ELDERLY,Real Estate and Rental and Leasing,04009,NA,Not Available,Residential,Detailed Project Description Not Available,379379,1
2026,Arizona,Graham,06,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,AMERICAN PACIFIC MORTGAGE CORPORATION,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,04009,NA,Not Available,Residential,Detailed Project Description Not Available,518181,2
2026,Arizona,Graham,06,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,BOXCAR MORTGAGE LLC,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,04009,NA,Not Available,Residential,Detailed Project Description Not Available,1082423,4
2026,Arizona,Graham,06,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,FAIRWAY INDEPENDENT MORTGAGE CORPORATION,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,04009,NA,Not Available,Residential,Detailed Project Description Not Available,2412469,9
