fiscal_year,state_name,county,congressional_district,program_area,program,zip_code,persistent_poverty_community_status,borrower_name,project_name,investment_type,city,lender_name,funding_code,naics_industry_sector,county_fips,naics_national_industry_code,naics_national_industry,portfolio_type,project_announced_description,investment_dollars,number_of_investments
2026,Montana,Carbon,02,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,FRONTIER RED LODGE,Grant Funds,City Name Withheld,Not Applicable,RENEWAL / REPLACEMENT -FAMILY,Real Estate and Rental and Leasing,30009,NA,Not Available,Residential,Detailed Project Description Not Available,117076,1
2026,Montana,Carbon,02,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,RED LODGE APTS,Grant Funds,City Name Withheld,Not Applicable,RENEWAL / REPLACEMENT -FAMILY,Real Estate and Rental and Leasing,30009,NA,Not Available,Residential,Detailed Project Description Not Available,138781,1
2026,Montana,Carbon,02,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,"CMG MORTGAGE, INC",SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,30009,NA,Not Available,Residential,Detailed Project Description Not Available,370707,1
2026,Montana,Cascade,02,Single Family Housing,Direct Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Direct,City Name Withheld,Not Applicable,502 LOAN - MSHH SET ASIDE SELF HELP SUBSIDY LOW & OTHER INCOME,Real Estate and Rental and Leasing,30013,NA,Not Available,Residential,Detailed Project Description Not Available,1551632,6
2026,Montana,Cascade,02,Single Family Housing,Direct Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Direct,City Name Withheld,Not Applicable,502 LOAN - MSHH SET ASIDE SELF HELP SUBSIDY VERY LOW INCOME,Real Estate and Rental and Leasing,30013,NA,Not Available,Residential,Detailed Project Description Not Available,1256796,5
2026,Montana,Cascade,02,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,OPPORTUNITY BANK OF MONTANA,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,30013,NA,Not Available,Residential,Detailed Project Description Not Available,625252,2
2026,Montana,Cascade,02,Single Family Housing,Repair Grant (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Grant Funds,City Name Withheld,Not Applicable,504 COMBINATION LOAN & GRANT,Real Estate and Rental and Leasing,30013,NA,Not Available,Residential,Detailed Project Description Not Available,10000,1
2026,Montana,Cascade,02,Single Family Housing,Repair Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Direct,City Name Withheld,Not Applicable,504 COMBINATION LOAN & GRANT,Real Estate and Rental and Leasing,30013,NA,Not Available,Residential,Detailed Project Description Not Available,15000,1
2026,Montana,Chouteau,02,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,CANYON VILLAS,Grant Funds,City Name Withheld,Not Applicable,RENEWAL / REPLACEMENT -FAMILY,Real Estate and Rental and Leasing,30015,NA,Not Available,Residential,Detailed Project Description Not Available,54667,1
2026,Montana,Chouteau,02,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,CENTENNIAL LODGE,Grant Funds,City Name Withheld,Not Applicable,RENEWAL / REPLACEMENT -FAMILY,Real Estate and Rental and Leasing,30015,NA,Not Available,Residential,Detailed Project Description Not Available,42876,1
2026,Montana,Chouteau,02,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,FAIRWAY INDEPENDENT MORTGAGE CORPORATION,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,30015,NA,Not Available,Residential,Detailed Project Description Not Available,267676,1
2026,Montana,Custer,02,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,CUSTER VILLAGE,Grant Funds,City Name Withheld,Not Applicable,RENEWAL / REPLACEMENT -FAMILY,Real Estate and Rental and Leasing,30017,NA,Not Available,Residential,Detailed Project Description Not Available,124085,1
2026,Montana,Custer,02,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,NEIGHBORS BANK,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,30017,NA,Not Available,Residential,Detailed Project Description Not Available,212121,1
2026,Montana,Custer,02,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,STOCKMAN BANK,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,30017,NA,Not Available,Residential,Detailed Project Description Not Available,281009,2
2026,Montana,Custer,02,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,"UNITED WHOLESALE MORTGAGE, LLC",SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,30017,NA,Not Available,Residential,Detailed Project Description Not Available,545352,3
2026,Montana,Custer,02,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,US BANK,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,30017,NA,Not Available,Residential,Detailed Project Description Not Available,146464,1
2026,Montana,Daniels,02,Water and Environmental,Direct Loan and Grant (WEP),59263,Not Persistent Poverty Community,"Scobey, City of",DMHC Utility Lines - Water,Grant Funds,Scobey,Not Applicable,(COMB LOAN & GRANT) WATER ONLY,Utilities,30019,NA,Not Available,Commercial,"This investment by USDA will help the City of Scobey in northeastern Montana to extend utility service lines to a new community hospital site, which has been annexed into the city. This important project will help the community maintain health care access and assist in attracting and recruiting business and professionals to the community.",315000,1
2026,Montana,Daniels,02,Water and Environmental,Direct Loan and Grant (WEP),59263,Not Persistent Poverty Community,"Scobey, City of",DMHC Utility Lines - Water,Loan Funds - Direct,Scobey,Not Applicable,(COMB LOAN & GRANT) WATER ONLY,Utilities,30019,NA,Not Available,Commercial,"This investment by USDA will help the City of Scobey in northeastern Montana to extend utility service lines to a new community hospital site, which has been annexed into the city. This important project will help the community maintain health care access and assist in attracting and recruiting business and professionals to the community.",400000,1
2026,Montana,Dawson,02,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,AMERICAN NEIGHBORHOOD MORTGAGE ACCEPT CO,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,30021,NA,Not Available,Residential,Detailed Project Description Not Available,391413,2
2026,Montana,Dawson,02,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,"EQUITY PRIME MORTGAGE, LLC",SEC 502 GUARANTEED SINGLE FAMILY HOUSING REFINANCE LOANS WITH ANNUAL FEES,Real Estate and Rental and Leasing,30021,NA,Not Available,Residential,Detailed Project Description Not Available,192929,1
2026,Montana,Deer Lodge,01,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,"GOPRIME MORTGAGE, INC",SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,30023,NA,Not Available,Residential,Detailed Project Description Not Available,237373,1
2026,Montana,Fallon,02,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,FREEDOM MORTGAGE CORPORATION,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,30025,NA,Not Available,Residential,Detailed Project Description Not Available,134848,1
2026,Montana,Fergus,02,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,"LOWER, LLC",SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,30027,NA,Not Available,Residential,Detailed Project Description Not Available,208585,1
2026,Montana,Fergus,02,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,"NEW AMERICAN FUNDING, LLC",SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,30027,NA,Not Available,Residential,Detailed Project Description Not Available,131767,1
2026,Montana,Fergus,02,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,STOCKMAN BANK,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,30027,NA,Not Available,Residential,Detailed Project Description Not Available,525252,2
2026,Montana,Flathead,01,Business Programs,Business and Industry Loan Guarantees (B&I) (BP),59937,Not Persistent Poverty Community,"DAFO, LLC",FY 26 B&I DUCK INN LODGE,Loan Funds - Guaranteed,Whitefish,"READYCAP COMMERCIAL, LLC",GUARANTEED B&I 3% FEE LOAN,Accommodation and Food Services,30029,721110,HOTELS (EXCEPT CASINO HOTELS) AND MOTELS,Commercial,"USDA Rural Development is partnering with lender ReadyCap Commercial to provide a loan guarantee to DAFO, LLC to purchase The Duck Inn. The Duck Inn is an independent 16-room hotel located in Whitefish, Montana. DAFO, LLC will refinance the existing short-term, high-interest seller financing and use the loan for working capital during management changes. The local economy of Whitefish is largely driven by year-round tourism, as it is positioned nearby Glacier National Park and mountain resorts.",1825000,1
2026,Montana,Flathead,01,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,BIG MOUNTAIN ASSOC REM SPECIALISTS,Grant Funds,City Name Withheld,Not Applicable,MFH REVITALIZATION - TENANT VOUCHERS,Real Estate and Rental and Leasing,30029,NA,Not Available,Residential,Detailed Project Description Not Available,100200,10
2026,Montana,Flathead,01,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,BIGFORK SENIOR HOUSING,Grant Funds,City Name Withheld,Not Applicable,RENEWAL  / REPLACEMENT - ELDERLY,Real Estate and Rental and Leasing,30029,NA,Not Available,Residential,Detailed Project Description Not Available,275610,1
2026,Montana,Flathead,01,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,CHERRY ORCHARD APTS,Grant Funds,City Name Withheld,Not Applicable,RENEWAL  / REPLACEMENT - ELDERLY,Real Estate and Rental and Leasing,30029,NA,Not Available,Residential,Detailed Project Description Not Available,214430,1
2026,Montana,Flathead,01,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,COLORADO VILLAGE,Grant Funds,City Name Withheld,Not Applicable,RENEWAL / REPLACEMENT -FAMILY,Real Estate and Rental and Leasing,30029,NA,Not Available,Residential,Detailed Project Description Not Available,194474,1
2026,Montana,Flathead,01,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,COLUMBIA ARMS APTS,Grant Funds,City Name Withheld,Not Applicable,RENEWAL  / REPLACEMENT - ELDERLY,Real Estate and Rental and Leasing,30029,NA,Not Available,Residential,Detailed Project Description Not Available,86839,1
2026,Montana,Flathead,01,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,"ELLIJAY COX CREEK, LP",Grant Funds,City Name Withheld,Not Applicable,MFH REVITALIZATION - TENANT VOUCHERS,Real Estate and Rental and Leasing,30029,NA,Not Available,Residential,Detailed Project Description Not Available,9540,1
2026,Montana,Flathead,01,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,KALISPELL SR APARTMENTS,Grant Funds,City Name Withheld,Not Applicable,RENEWAL  / REPLACEMENT - ELDERLY,Real Estate and Rental and Leasing,30029,NA,Not Available,Residential,Detailed Project Description Not Available,329510,1
2026,Montana,Flathead,01,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,LITTLE JON APTS,Grant Funds,City Name Withheld,Not Applicable,RENEWAL / REPLACEMENT -FAMILY,Real Estate and Rental and Leasing,30029,NA,Not Available,Residential,Detailed Project Description Not Available,227567,1
2026,Montana,Flathead,01,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,"PURDY, TANNER",Grant Funds,City Name Withheld,Not Applicable,MFH REVITALIZATION - TENANT VOUCHERS,Real Estate and Rental and Leasing,30029,NA,Not Available,Residential,Detailed Project Description Not Available,4364,1
2026,Montana,Flathead,01,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,STONE CREEK APTS,Grant Funds,City Name Withheld,Not Applicable,RENEWAL  / REPLACEMENT - ELDERLY,Real Estate and Rental and Leasing,30029,NA,Not Available,Residential,Detailed Project Description Not Available,170067,1
2026,Montana,Flathead,01,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,TEAKETTLE VISTA II,Grant Funds,City Name Withheld,Not Applicable,RENEWAL  / REPLACEMENT - ELDERLY,Real Estate and Rental and Leasing,30029,NA,Not Available,Residential,Detailed Project Description Not Available,141966,1
2026,Montana,Flathead,01,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,WATKINS DEV LLP,Grant Funds,City Name Withheld,Not Applicable,MFH REVITALIZATION - TENANT VOUCHERS,Real Estate and Rental and Leasing,30029,NA,Not Available,Residential,Detailed Project Description Not Available,46692,8
2026,Montana,Flathead,01,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,WATKINS DEVELOPMENT LLP,Grant Funds,City Name Withheld,Not Applicable,MFH REVITALIZATION - TENANT VOUCHERS,Real Estate and Rental and Leasing,30029,NA,Not Available,Residential,Detailed Project Description Not Available,6300,1
2026,Montana,Flathead,01,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,WESTWIND VILLAGE APARTMENTS,Grant Funds,City Name Withheld,Not Applicable,RENEWAL / REPLACEMENT -FAMILY,Real Estate and Rental and Leasing,30029,NA,Not Available,Residential,Detailed Project Description Not Available,261423,1
2026,Montana,Flathead,01,Single Family Housing,Direct Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Direct,City Name Withheld,Not Applicable,502 LOAN - GENERAL INTEREST SUBSIDY LOW & OTHER INCOME,Real Estate and Rental and Leasing,30029,NA,Not Available,Residential,Detailed Project Description Not Available,369100,1
2026,Montana,Flathead,01,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,"AMERICAN FINANCIAL RESOURCES, LLC",SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,30029,NA,Not Available,Residential,Detailed Project Description Not Available,381818,1
2026,Montana,Flathead,01,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,"CALCON MUTUAL MORTGAGE, LLC",SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,30029,NA,Not Available,Residential,Detailed Project Description Not Available,484848,1
2026,Montana,Flathead,01,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,CROSS COUNTRY MORTGAGE LLC,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,30029,NA,Not Available,Residential,Detailed Project Description Not Available,393200,1
2026,Montana,Gallatin,01,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,BIG SKY VILLAS,Grant Funds,City Name Withheld,Not Applicable,RENEWAL / REPLACEMENT -FAMILY,Real Estate and Rental and Leasing,30031,NA,Not Available,Residential,Detailed Project Description Not Available,138164,1
2026,Montana,Gallatin,01,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,GALLATIN FORKS,Grant Funds,City Name Withheld,Not Applicable,RENEWAL / REPLACEMENT -FAMILY,Real Estate and Rental and Leasing,30031,NA,Not Available,Residential,Detailed Project Description Not Available,136020,1
2026,Montana,Gallatin,01,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,"KIND LENDING, LLC",SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,30031,NA,Not Available,Residential,Detailed Project Description Not Available,292929,1
2026,Montana,Gallatin,01,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,STOCKMAN BANK,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,30031,NA,Not Available,Residential,Detailed Project Description Not Available,342400,1
2026,Montana,Glacier,01,Business Programs,Rural Business Development Grant (RBDG),59427,Persistent Poverty Community,GLACIER COUNTY REGIONAL PORT AUTHORITY,FY 25 RBDG SUNSET RV PARK,Grant Funds,Cut Bank,Not Applicable,RBCS ENTERPRISE GRANTS,"Professional, Scientific, and Technical Services",30035,541690,OTHER SCIENTIFIC AND TECHNICAL CONSULTING SERVICES,Commercial,"This investment by USDA Rural Development will go to Glacier County Regional Port Authority, an economic development organization in Cut Bank, Montana, to develop of an engineering report for the Sunset RV Park, located in Cut Bank. The engineering report of Sunset RV Park water and sewer system improvements is needed for the resort to comply with state regulations and continue their customer and business growth.",32000,1
2026,Montana,Glacier,01,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Persistent Poverty Community,Name Withheld,CUT BANK VILLAS,Grant Funds,City Name Withheld,Not Applicable,RENEWAL  / REPLACEMENT - ELDERLY,Real Estate and Rental and Leasing,30035,NA,Not Available,Residential,Detailed Project Description Not Available,131118,1
2026,Montana,Glacier,01,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,STOCKMAN BANK,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,30035,NA,Not Available,Residential,Detailed Project Description Not Available,209673,2
2026,Montana,Granite,01,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,WATKINS DEVELOPMENT LLP,Grant Funds,City Name Withheld,Not Applicable,MFH REVITALIZATION - TENANT VOUCHERS,Real Estate and Rental and Leasing,30039,NA,Not Available,Residential,Detailed Project Description Not Available,25640,6
2026,Montana,Hill,02,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,HAVRE DAY ACTIVITY CENTER SUPPORTED LIVING COMPLEX,Grant Funds,City Name Withheld,Not Applicable,RENEWAL  / REPLACEMENT - ELDERLY,Real Estate and Rental and Leasing,30041,NA,Not Available,Residential,Detailed Project Description Not Available,12812,1
2026,Montana,Hill,02,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,GUILD MORTGAGE COMPANY LLC,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,30041,NA,Not Available,Residential,Detailed Project Description Not Available,90909,1
2026,Montana,Hill,02,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,"KIND LENDING, LLC",SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,30041,NA,Not Available,Residential,Detailed Project Description Not Available,132020,1
2026,Montana,Hill,02,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,NEIGHBORS BANK,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,30041,NA,Not Available,Residential,Detailed Project Description Not Available,139393,1
2026,Montana,Hill,02,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,"SERVION, INC.",SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,30041,NA,Not Available,Residential,Detailed Project Description Not Available,443433,2
