fiscal_year,state_name,county,congressional_district,program_area,program,zip_code,persistent_poverty_community_status,borrower_name,project_name,investment_type,city,lender_name,funding_code,naics_industry_sector,county_fips,naics_national_industry_code,naics_national_industry,portfolio_type,project_announced_description,investment_dollars,number_of_investments
2026,New Jersey,Camden,01,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,BRIARCLIFF,Grant Funds,City Name Withheld,Not Applicable,RENEWAL / REPLACEMENT -FAMILY,Real Estate and Rental and Leasing,34007,NA,Not Available,Residential,Detailed Project Description Not Available,80330,1
2026,New Jersey,Camden,01,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,DEER PARK MANOR LLC,Grant Funds,City Name Withheld,Not Applicable,MFH REVITALIZATION - TENANT VOUCHERS,Real Estate and Rental and Leasing,34007,NA,Not Available,Residential,Detailed Project Description Not Available,101808,32
2026,New Jersey,Camden,01,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,DOBCO ASSOCIATES,Grant Funds,City Name Withheld,Not Applicable,MFH REVITALIZATION - TENANT VOUCHERS,Real Estate and Rental and Leasing,34007,NA,Not Available,Residential,Detailed Project Description Not Available,6072,2
2026,New Jersey,Camden,01,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,EDGEWOOD ACRES,Grant Funds,City Name Withheld,Not Applicable,RENEWAL  / REPLACEMENT - ELDERLY,Real Estate and Rental and Leasing,34007,NA,Not Available,Residential,Detailed Project Description Not Available,508762,1
2026,New Jersey,Camden,01,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,EDGEWOOD ACRES 3,Grant Funds,City Name Withheld,Not Applicable,RENEWAL  / REPLACEMENT - ELDERLY,Real Estate and Rental and Leasing,34007,NA,Not Available,Residential,Detailed Project Description Not Available,220946,1
2026,New Jersey,Camden,01,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,EDGEWOOD GARDENS 1,Grant Funds,City Name Withheld,Not Applicable,RENEWAL / REPLACEMENT -FAMILY,Real Estate and Rental and Leasing,34007,NA,Not Available,Residential,Detailed Project Description Not Available,243463,1
2026,New Jersey,Camden,01,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,EDGEWOOD GARDENS 2,Grant Funds,City Name Withheld,Not Applicable,RENEWAL / REPLACEMENT -FAMILY,Real Estate and Rental and Leasing,34007,NA,Not Available,Residential,Detailed Project Description Not Available,219323,1
2026,New Jersey,Camden,01,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,HAYS MILL ASSOCIATES II LP,Grant Funds,City Name Withheld,Not Applicable,RENEWAL  / REPLACEMENT - ELDERLY,Real Estate and Rental and Leasing,34007,NA,Not Available,Residential,Detailed Project Description Not Available,70720,1
2026,New Jersey,Camden,01,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,QUAIL RIDGE APT LP,Grant Funds,City Name Withheld,Not Applicable,RENEWAL / REPLACEMENT -FAMILY,Real Estate and Rental and Leasing,34007,NA,Not Available,Residential,Detailed Project Description Not Available,282357,1
2026,New Jersey,Camden,01,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,TAMERLANE APARTMENT,Grant Funds,City Name Withheld,Not Applicable,RENEWAL / REPLACEMENT -FAMILY,Real Estate and Rental and Leasing,34007,NA,Not Available,Residential,Detailed Project Description Not Available,2245084,1
2026,New Jersey,Camden,01,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,THE MEWS AT ST. MARY'S,Grant Funds,City Name Withheld,Not Applicable,MFH REVITALIZATION - TENANT VOUCHERS,Real Estate and Rental and Leasing,34007,NA,Not Available,Residential,Detailed Project Description Not Available,7068,1
2026,New Jersey,Camden,01,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,VALLEY STREAM APTS,Grant Funds,City Name Withheld,Not Applicable,RENEWAL / REPLACEMENT -FAMILY,Real Estate and Rental and Leasing,34007,NA,Not Available,Residential,Detailed Project Description Not Available,62049,1
2026,New Jersey,Camden,01,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,WINSLOW CCUM 1 URAH,Grant Funds,City Name Withheld,Not Applicable,MFH REVITALIZATION - TENANT VOUCHERS,Real Estate and Rental and Leasing,34007,NA,Not Available,Residential,Detailed Project Description Not Available,10428,1
2026,New Jersey,Camden,01,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,WINSLOW CCUM 1A URBAN RENEWAL AFFOR,Grant Funds,City Name Withheld,Not Applicable,MFH REVITALIZATION - TENANT VOUCHERS,Real Estate and Rental and Leasing,34007,NA,Not Available,Residential,Detailed Project Description Not Available,3288,1
2026,New Jersey,Camden,01,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,"WINSLOW CCUM1 URBAN RENEWAL AFFORDABLE HOUSING, LLC",Grant Funds,City Name Withheld,Not Applicable,MFH REVITALIZATION - TENANT VOUCHERS,Real Estate and Rental and Leasing,34007,NA,Not Available,Residential,Detailed Project Description Not Available,3288,1
2026,New Jersey,Camden,01,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,"PROSPERITY HOME MORTGAGE, LLC",SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,34007,NA,Not Available,Residential,Detailed Project Description Not Available,282727,1
2026,New Jersey,Camden,01,Single Family Housing,Repair Grant (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Grant Funds,City Name Withheld,Not Applicable,504 GRANT,Real Estate and Rental and Leasing,34007,NA,Not Available,Residential,Detailed Project Description Not Available,10000,1
2026,New Jersey,Cape May,02,Single Family Housing,Direct Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Direct,City Name Withheld,Not Applicable,502 LOAN - GENERAL INTEREST SUBSIDY LOW & OTHER INCOME,Real Estate and Rental and Leasing,34009,NA,Not Available,Residential,Detailed Project Description Not Available,375050,1
2026,New Jersey,Cape May,02,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,"PENNYMAC LOAN SERVICES, LLC",SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,34009,NA,Not Available,Residential,Detailed Project Description Not Available,449494,1
2026,New Jersey,Cumberland,02,Business Programs,Business and Industry Loan Guarantees (B&I) (BP),08332,Not Persistent Poverty Community,HEARTLAND-CUMBERLAND DEVELOPMENT LLC,FY26 B&I CCIA,Loan Funds - Guaranteed,Millville,"PATHWARD, NATIONAL ASSOCIATION",GUARANTEED B&I 3% FEE LOAN,Manufacturing,34011,333310,Not Available,Commercial,"This Rural Development loan guarantee will assist Heartland-Cumberland Development LLC, located in Millville New Jersey retrofit a reverse osmosis system for the Cumberland County Improvement Authority. Implementing onsite leachate treatment will significantly improve operational efficiency by eliminating the need for offsite disposal, reducing transportation costs, and streamlining waste-management processes. Heartland-Cumberland Development LLC specializes in sustainable industrial wastewater treatment.",4571000,1
2026,New Jersey,Cumberland,02,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,"ALLIED MORTGAGE GROUP, INC.",SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,34011,NA,Not Available,Residential,Detailed Project Description Not Available,272727,1
2026,New Jersey,Cumberland,02,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,NATION ONE MORTGAGE CORPORATION,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,34011,NA,Not Available,Residential,Detailed Project Description Not Available,402019,2
2026,New Jersey,Cumberland,02,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,"PENNYMAC LOAN SERVICES, LLC",SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,34011,NA,Not Available,Residential,Detailed Project Description Not Available,257575,1
2026,New Jersey,Gloucester,01,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,MIMOSA RIDGE,Grant Funds,City Name Withheld,Not Applicable,RENEWAL / REPLACEMENT -FAMILY,Real Estate and Rental and Leasing,34015,NA,Not Available,Residential,Detailed Project Description Not Available,156170,1
2026,New Jersey,Gloucester,01,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,MONROE TOWNE EAST,Grant Funds,City Name Withheld,Not Applicable,RENEWAL / REPLACEMENT -FAMILY,Real Estate and Rental and Leasing,34015,NA,Not Available,Residential,Detailed Project Description Not Available,233021,1
2026,New Jersey,Gloucester,01,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,MONROE TOWNE I,Grant Funds,City Name Withheld,Not Applicable,RENEWAL / REPLACEMENT -FAMILY,Real Estate and Rental and Leasing,34015,NA,Not Available,Residential,Detailed Project Description Not Available,133447,1
2026,New Jersey,Gloucester,01,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,MONROE TOWNE II,Grant Funds,City Name Withheld,Not Applicable,RENEWAL / REPLACEMENT -FAMILY,Real Estate and Rental and Leasing,34015,NA,Not Available,Residential,Detailed Project Description Not Available,129519,1
2026,New Jersey,Gloucester,01,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,ROYAL OAK APTS,Grant Funds,City Name Withheld,Not Applicable,RENEWAL / REPLACEMENT -FAMILY,Real Estate and Rental and Leasing,34015,NA,Not Available,Residential,Detailed Project Description Not Available,219843,1
2026,New Jersey,Gloucester,01,Single Family Housing,Direct Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Direct,City Name Withheld,Not Applicable,502 LOAN - GENERAL INTEREST SUBSIDY LOW & OTHER INCOME,Real Estate and Rental and Leasing,34015,NA,Not Available,Residential,Detailed Project Description Not Available,375000,1
2026,New Jersey,Gloucester,01,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,MERIDIAN BANK,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,34015,NA,Not Available,Residential,Detailed Project Description Not Available,248989,1
2026,New Jersey,Gloucester,02,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,KINGSWAY APARTMENTS,Grant Funds,City Name Withheld,Not Applicable,RENEWAL  / REPLACEMENT - ELDERLY,Real Estate and Rental and Leasing,34015,NA,Not Available,Residential,Detailed Project Description Not Available,152980,1
2026,New Jersey,Gloucester,02,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,MULLICA WEST APARTMENTS LIMITED PARTNERSHIP,Grant Funds,City Name Withheld,Not Applicable,RENEWAL / REPLACEMENT -FAMILY,Real Estate and Rental and Leasing,34015,NA,Not Available,Residential,Detailed Project Description Not Available,567363,1
2026,New Jersey,Gloucester,02,Single Family Housing,Direct Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Direct,City Name Withheld,Not Applicable,502 LOAN - GENERAL INTEREST SUBSIDY LOW & OTHER INCOME,Real Estate and Rental and Leasing,34015,NA,Not Available,Residential,Detailed Project Description Not Available,369000,1
2026,New Jersey,Gloucester,02,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,"AFFORDABLE MORTGAGE ADVISORS, LLC",SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,34015,NA,Not Available,Residential,Detailed Project Description Not Available,320202,1
2026,New Jersey,Gloucester,02,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,FAIRWAY INDEPENDENT MORTGAGE CORPORATION,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,34015,NA,Not Available,Residential,Detailed Project Description Not Available,282727,1
2026,New Jersey,Gloucester,02,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,GUARANTEED RATE INC.,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,34015,NA,Not Available,Residential,Detailed Project Description Not Available,669191,2
2026,New Jersey,Gloucester,02,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,NATION ONE MORTGAGE CORPORATION,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,34015,NA,Not Available,Residential,Detailed Project Description Not Available,651514,2
2026,New Jersey,Hunterdon,07,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,"RHAF COMPANY, LLC C/O CERVELLI MNGMT",Grant Funds,City Name Withheld,Not Applicable,RENEWAL / REPLACEMENT -FAMILY,Real Estate and Rental and Leasing,34019,NA,Not Available,Residential,Detailed Project Description Not Available,511419,1
2026,New Jersey,Middlesex,12,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,BARCLAY VILLAGE,Grant Funds,City Name Withheld,Not Applicable,RENEWAL  / REPLACEMENT - ELDERLY,Real Estate and Rental and Leasing,34023,NA,Not Available,Residential,Detailed Project Description Not Available,284280,1
2026,New Jersey,Middlesex,12,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,BI BENEFICIAL HOPEWELL L.P. HOPEWELL GARDENS,Grant Funds,City Name Withheld,Not Applicable,MFH REVITALIZATION - TENANT VOUCHERS,Real Estate and Rental and Leasing,34023,NA,Not Available,Residential,Detailed Project Description Not Available,11508,1
2026,New Jersey,Middlesex,12,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,CHARLESTON PLACE II,Grant Funds,City Name Withheld,Not Applicable,RENEWAL  / REPLACEMENT - ELDERLY,Real Estate and Rental and Leasing,34023,NA,Not Available,Residential,Detailed Project Description Not Available,219686,1
2026,New Jersey,Middlesex,12,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,VILLAGE SENIOR HSG,Grant Funds,City Name Withheld,Not Applicable,RENEWAL  / REPLACEMENT - ELDERLY,Real Estate and Rental and Leasing,34023,NA,Not Available,Residential,Detailed Project Description Not Available,104891,1
2026,New Jersey,Middlesex,12,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,WOODHAVEN TERRACE,Grant Funds,City Name Withheld,Not Applicable,RENEWAL / REPLACEMENT -FAMILY,Real Estate and Rental and Leasing,34023,NA,Not Available,Residential,Detailed Project Description Not Available,208241,1
2026,New Jersey,Morris,07,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,HERITAGE MANOR MENDHAM AREA SR HSG,Grant Funds,City Name Withheld,Not Applicable,RENEWAL  / REPLACEMENT - ELDERLY,Real Estate and Rental and Leasing,34027,NA,Not Available,Residential,Detailed Project Description Not Available,179669,1
2026,New Jersey,Morris,07,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,ROBERT E COLE APT CHESTER AREA SR HSG,Grant Funds,City Name Withheld,Not Applicable,RENEWAL  / REPLACEMENT - ELDERLY,Real Estate and Rental and Leasing,34027,NA,Not Available,Residential,Detailed Project Description Not Available,210138,1
2026,New Jersey,Morris,07,Single Family Housing,Guaranteed Loan (SFH),Zip Code Withheld,Not Persistent Poverty Community,Name Withheld,NOT AVAILABLE,Loan Funds - Guaranteed,City Name Withheld,CROSS COUNTRY MORTGAGE LLC,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOAN WITH ANNUAL FEES,Real Estate and Rental and Leasing,34027,NA,Not Available,Residential,Detailed Project Description Not Available,313131,1
