cms_certification_number_ccn,provider_name,provider_address,city_town,state,zip_code,telephone_number,provider_ssa_county_code,county_parish,urban,ownership_type,number_of_certified_beds,average_number_of_residents_per_day,average_number_of_residents_per_day_footnote,provider_type,provider_resides_in_hospital,legal_business_name,date_first_approved_to_provide_medicare_and_medicaid_services,chain_name,chain_id,number_of_facilities_in_chain,chain_average_overall_5_star_rating,chain_average_health_inspection_rating,chain_average_staffing_rating,chain_average_qm_rating,continuing_care_retirement_community,special_focus_status,abuse_icon,most_recent_health_inspection_more_than_2_years_ago,provider_changed_ownership_in_last_12_months,with_a_resident_and_family_council,automatic_sprinkler_systems_in_all_required_areas,overall_rating,overall_rating_footnote,health_inspection_rating,health_inspection_rating_footnote,qm_rating,qm_rating_footnote,long_stay_qm_rating,long_stay_qm_rating_footnote,short_stay_qm_rating,short_stay_qm_rating_footnote,staffing_rating,staffing_rating_footnote,reported_staffing_footnote,physical_therapist_staffing_footnote,reported_nurse_aide_staffing_hours_per_resident_per_day,reported_lpn_staffing_hours_per_resident_per_day,reported_rn_staffing_hours_per_resident_per_day,reported_licensed_staffing_hours_per_resident_per_day,reported_total_nurse_staffing_hours_per_resident_per_day,total_number_of_nurse_staff_hours_per_resident_per_day_on_the_weekend,registered_nurse_hours_per_resident_per_day_on_the_weekend,reported_physical_therapist_staffing_hours_per_resident_per_day,total_nursing_staff_turnover,total_nursing_staff_turnover_footnote,registered_nurse_turnover,registered_nurse_turnover_footnote,number_of_administrators_who_have_left_the_nursing_home,administrator_turnover_footnote,nursing_case_mix_index,nursing_case_mix_index_ratio,case_mix_nurse_aide_staffing_hours_per_resident_per_day,case_mix_lpn_staffing_hours_per_resident_per_day,case_mix_rn_staffing_hours_per_resident_per_day,case_mix_total_nurse_staffing_hours_per_resident_per_day,case_mix_weekend_total_nurse_staffing_hours_per_resident_per_day,adjusted_nurse_aide_staffing_hours_per_resident_per_day,adjusted_lpn_staffing_hours_per_resident_per_day,adjusted_rn_staffing_hours_per_resident_per_day,adjusted_total_nurse_staffing_hours_per_resident_per_day,adjusted_weekend_total_nurse_staffing_hours_per_resident_per_day,rating_cycle_1_standard_survey_health_date,rating_cycle_1_total_number_of_health_deficiencies,rating_cycle_1_number_of_standard_health_deficiencies,rating_cycle_1_number_of_complaint_health_deficiencies,rating_cycle_1_health_deficiency_score,rating_cycle_1_number_of_health_revisits,rating_cycle_1_health_revisit_score,rating_cycle_1_total_health_score,rating_cycle_2_standard_health_survey_date,rating_cycle_2_3_total_number_of_health_deficiencies,rating_cycle_2_number_of_standard_health_deficiencies,rating_cycle_2_3_number_of_complaint_health_deficiencies,rating_cycle_2_3_health_deficiency_score,rating_cycle_2_3_number_of_health_revisits,rating_cycle_2_3_health_revisit_score,rating_cycle_2_3_total_health_score,total_weighted_health_survey_score,number_of_citations_from_infection_control_inspections,number_of_fines,total_amount_of_fines_in_dollars,number_of_payment_denials,total_number_of_penalties,location,latitude,longitude,geocoding_footnote,processing_date
265120,ST SOPHIA HEALTH & REHABILITATION CENTER,936 CHARBONIER ROAD,FLORISSANT,MO,63031,3148314800,940,St. Louis,Y,For profit - Limited Liability company,240,165.5,NA,Medicare and Medicaid,N,ST SOPHIA HEALTHCARE LLC,1975-03-20,MGM HEALTHCARE,348,32,2.4,2.2,1.7,3.9,N,NA,N,N,N,Resident,Yes,1,NA,1,NA,4,NA,5,NA,1,NA,1,NA,NA,NA,2.11137,0.61108,0.27952,0.89059,3.00197,2.57635,0.17922,0.03043,60.7,NA,40,NA,1,NA,1.61476,1.16029,2.70574,0.99821,0.7882,4.49215,3.98514,1.80699,0.52298,0.23922,2.5692,2.20494,2025-01-28,39,14,29,271,1,0,271,2023-05-25,28,14,14,243,1,0,243,264,NA,3,69203,1,4,"936 CHARBONIER ROAD,FLORISSANT,MO,63031",38.8013,-90.346,NA,2026-06-01
265121,FRIENDSHIP VILLAGE CHESTERFIELD,15250 VILLAGE VIEW DRIVE,CHESTERFIELD,MO,63017,6367330199,940,St. Louis,Y,Non profit - Corporation,98,90.2,NA,Medicare and Medicaid,N,FRIENDSHIP VILLAGE OF WEST COUNTY,1975-10-15,NA,NA,NA,NA,NA,NA,NA,Y,NA,N,N,N,Resident,Yes,5,NA,4,NA,3,NA,3,NA,2,NA,5,NA,NA,NA,3.20594,0.77721,0.73057,1.50778,4.71373,4.25204,0.40184,0.07459,47.8,NA,20,NA,0,NA,1.18246,0.84966,1.98136,0.73097,0.57719,3.28952,2.91824,3.74688,0.90835,0.85384,5.50907,4.96948,2024-09-12,8,7,1,44,1,0,44,2023-07-26,10,3,9,56,1,0,56,47,NA,0,0,0,0,"15250 VILLAGE VIEW DRIVE,CHESTERFIELD,MO,63017",38.6644,-90.544,NA,2026-06-01
265123,LEBANON NORTH NURSING & REHAB,596 MORTON ROAD,LEBANON,MO,65536,4175329173,520,Laclede,N,For profit - Individual,180,77,NA,Medicare and Medicaid,N,N & R OF LEBANON NORTH LLC,1976-01-01,JAMES & JUDY LINCOLN,290,56,2.4,2.7,2.1,2.6,N,NA,N,Y,N,Resident,Yes,1,NA,1,NA,1,NA,1,NA,2,NA,2,NA,NA,NA,2.21123,0.49252,0.33039,0.82291,3.03414,2.66469,0.27783,0.02743,57.9,NA,NA,27,0,NA,1.20551,0.86622,2.01998,0.74522,0.58844,3.35363,2.97512,2.53492,0.56462,0.37875,3.47829,3.05476,2024-05-23,27,8,20,196,2,98,294,2022-08-26,24,9,15,156,1,0,156,259.5,NA,2,37779,0,2,"596 MORTON ROAD,LEBANON,MO,65536",37.6695,-92.658,NA,2026-06-01
265130,BIG BEND WOODS HEALTHCARE CENTER,110 HIGHLAND AVENUE,VALLEY PARK,MO,63088,6362255144,940,St. Louis,Y,For profit - Individual,135,89.8,NA,Medicare and Medicaid,N,BBW MANAGEMENT GROUP LLC,1977-05-01,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,None,Yes,2,NA,3,NA,2,NA,5,NA,1,NA,1,NA,NA,NA,1.98524,0.55741,0.27203,0.82945,2.81469,2.47462,0.24421,0.00871,68.6,NA,55.6,NA,0,NA,1.49873,1.07692,2.51131,0.92649,0.73157,4.16937,3.69879,1.83058,0.51399,0.25084,2.59541,2.28183,2025-09-12,9,9,4,52,1,0,52,2024-02-08,28,19,9,184,1,0,184,85,NA,1,85176,1,2,"110 HIGHLAND AVENUE,VALLEY PARK,MO,63088",38.5583,-90.49,NA,2026-06-01
265136,FRIENDSHIP VILLAGE SUNSET HILLS,12651 VILLAGE CIRCLE DRIVE,SAINT LOUIS,MO,63127,3142707777,940,St. Louis,Y,Non profit - Corporation,144,133.7,NA,Medicare and Medicaid,N,FRIENDSHIP VILLAGE OF SOUTH COUNTY,1978-12-19,NA,NA,NA,NA,NA,NA,NA,Y,NA,N,N,N,Resident,Yes,3,NA,3,NA,4,NA,4,NA,3,NA,4,NA,NA,NA,2.93816,1.10721,0.52651,1.63372,4.57188,4.51235,0.44091,0.02253,43.3,NA,42.1,NA,0,NA,1.21286,0.87151,2.0323,0.74977,0.59203,3.3741,2.99328,3.34783,1.26159,0.59992,5.20934,5.14152,2025-01-28,9,9,0,52,1,0,52,2023-09-28,9,7,6,80,1,0,80,59,NA,1,14433,0,1,"12651 VILLAGE CIRCLE DRIVE,SAINT LOUIS,MO,63127",38.5221,-90.405,NA,2026-06-01
265140,MARYMOUNT MANOR,313 AUGUSTINE RD,EUREKA,MO,63025,6369386770,940,St. Louis,Y,For profit - Corporation,174,76.4,NA,Medicare and Medicaid,N,MARYMOUNT MANOR LLC,1979-03-23,RILEY SPENCE SENIOR LIVING,658,5,1.2,2.6,1.4,1.4,N,NA,N,N,N,Resident,Yes,1,NA,2,NA,1,NA,2,NA,1,NA,3,NA,NA,NA,2.83817,0.42669,0.47176,0.89844,3.73661,3.43589,0.36627,0,54,NA,50,NA,2,NA,1.06703,0.76672,1.78794,0.65961,0.52084,2.96839,2.63336,3.67589,0.55263,0.611,4.83952,4.45003,2025-06-13,16,15,1,68,1,0,68,2024-03-28,23,15,12,279,1,0,279,120.75,NA,1,132696,0,1,"313 AUGUSTINE RD,EUREKA,MO,63025",38.4955,-90.615,NA,2026-06-01
265142,CHATEAU GIRARDEAU,3120 INDEPENDENCE STREET,CAPE GIRARDEAU,MO,63703,5733351281,150,Cape Girardeau,Y,Non profit - Other,75,50.8,NA,Medicare and Medicaid,N,"CAPE RETIREMENT COMMUNITY, INC.",1982-07-23,NA,NA,NA,NA,NA,NA,NA,Y,NA,N,N,N,Resident,Yes,4,NA,4,NA,2,NA,1,NA,3,NA,3,NA,NA,NA,2.68052,1.35611,0.57068,1.92679,4.60731,3.91396,0.33264,0.12311,61.6,NA,62.5,NA,0,NA,1.42437,1.02349,2.38672,0.88052,0.69527,3.96251,3.51527,2.60073,1.31574,0.55369,4.47016,3.79745,2025-01-23,7,7,0,28,1,0,28,2023-11-16,5,5,0,24,1,0,24,27,NA,0,0,0,0,"3120 INDEPENDENCE STREET,CAPE GIRARDEAU,MO,63703",37.308,-89.569,NA,2026-06-01
265149,FOUR SEASONS LIVING CENTER,2800 HIGHWAY TT,SEDALIA,MO,65301,6608268803,790,Pettis,N,For profit - Corporation,239,231,NA,Medicare and Medicaid,N,"FOUR SEASONS LIVING CENTER, LLC",1980-10-01,RELIANT CARE MANAGEMENT,446,32,1.2,1.7,1,1.9,N,NA,Y,N,N,None,Yes,1,NA,1,NA,1,20,1,20,NA,20,1,NA,NA,NA,1.01725,0.16228,0.06093,0.22321,1.24046,1.15584,0.04581,0.01242,68.3,NA,60,NA,NA,26,1.60378,1.1524,2.68734,0.99143,0.78285,4.46161,3.95805,0.87656,0.13984,0.0525,1.0689,0.99598,2025-12-08,26,15,13,255,1,0,255,2024-10-25,17,8,10,136,1,0,136,225.25,NA,2,25605,0,2,"2800 HIGHWAY TT,SEDALIA,MO,65301",38.6852,-93.153,NA,2026-06-01
265155,"NHC HEALTHCARE, WEST PLAINS",211 DAVIS DRIVE,WEST PLAINS,MO,65775,4172560798,450,Howell,N,For profit - Corporation,114,72.3,NA,Medicare and Medicaid,N,NHC HEALTHCARE-WEST PLAINS LLC,1982-01-27,NATIONAL HEALTHCARE CORPORATION,364,69,3.9,3.4,3.3,4.5,N,NA,N,N,N,Resident,Yes,5,NA,5,NA,5,NA,5,NA,4,NA,4,NA,NA,NA,2.09499,0.61638,0.69224,1.30862,3.40361,3.22183,0.5562,0.01405,45.5,NA,38.5,NA,0,NA,1.15493,0.82988,1.93523,0.71396,0.56375,3.21294,2.85031,2.50684,0.73755,0.82833,4.07271,3.85519,2025-02-07,5,5,0,28,1,0,28,2023-12-07,0,0,0,0,0,0,0,21,NA,0,0,0,0,"211 DAVIS DRIVE,WEST PLAINS,MO,65775",36.7275,-91.878,NA,2026-06-01
265156,DELMAR GARDENS ON THE GREEN,15197 CLAYTON ROAD,CHESTERFIELD,MO,63017,6363947515,940,St. Louis,Y,For profit - Corporation,138,85.4,NA,Medicare and Medicaid,N,"DELMAR GARDENS ON THE GREEN OPERATING, LLC",1982-02-22,DELMAR GARDENS,180,12,2.9,3.1,2.9,2.4,N,NA,N,N,N,Resident,Yes,2,NA,3,NA,1,NA,1,NA,1,NA,3,NA,NA,NA,3.54182,0.83286,0.36878,1.20165,4.74347,4.44871,0.22087,0.05539,58.1,NA,62.5,NA,1,NA,1.34026,0.96305,2.24577,0.82852,0.65421,3.72851,3.30769,3.65206,0.85879,0.38026,4.8911,4.58717,2024-10-04,12,11,3,96,1,0,96,2023-04-05,10,6,4,60,1,0,60,87,NA,1,46589,1,2,"15197 CLAYTON ROAD,CHESTERFIELD,MO,63017",38.6107,-90.557,NA,2026-06-01
265157,SPRINGFIELD REHABILITATION & HEALTH CARE CENTER,2800 SOUTH FORT AVENUE,SPRINGFIELD,MO,65807,4178820035,380,Greene,Y,For profit - Corporation,146,113.7,NA,Medicare and Medicaid,N,NHC HEALTHCARE-SPRINGFIELD MISSOURI LLC,1982-02-15,NATIONAL HEALTHCARE CORPORATION,364,69,3.9,3.4,3.3,4.5,N,NA,N,Y,N,Resident,Yes,4,NA,3,NA,5,NA,5,NA,5,NA,4,NA,NA,NA,2.19312,0.35109,0.72657,1.07766,3.27078,2.73808,0.51454,0.05399,47.5,NA,12.5,NA,0,NA,1.13656,0.81668,1.90445,0.7026,0.55478,3.16184,2.80497,2.66666,0.4269,0.88345,3.97701,3.32929,2024-05-10,19,18,1,128,1,0,128,2022-01-27,6,1,5,24,1,0,24,102,NA,0,0,0,0,"2800 SOUTH FORT AVENUE,SPRINGFIELD,MO,65807",37.1642,-93.309,NA,2026-06-01
265158,"NHC HEALTHCARE, DESLOGE",801 BRIM STREET,DESLOGE,MO,63601,5734310223,930,St. Francois,N,For profit - Corporation,120,66,NA,Medicare and Medicaid,N,NHC HEALTHCARE-DESLOGE LLC,1982-02-15,NATIONAL HEALTHCARE CORPORATION,364,69,3.9,3.4,3.3,4.5,N,NA,N,N,N,Resident,Yes,4,NA,4,NA,3,NA,3,NA,NA,2,3,NA,NA,NA,1.85952,0.62274,0.73724,1.35998,3.2195,2.57024,0.48919,0.14541,65.5,NA,36.4,NA,1,NA,1.18554,0.85187,1.98652,0.73288,0.57869,3.29809,2.92585,2.16763,0.72592,0.85939,3.75294,2.9961,2025-04-24,8,8,1,32,1,0,32,2024-03-29,11,11,0,60,1,0,60,39,NA,0,0,0,0,"801 BRIM STREET,DESLOGE,MO,63601",37.8626,-90.528,NA,2026-06-01
265159,"MARY, QUEEN AND MOTHER CENTER",7601 WATSON ROAD,SHREWSBURY,MO,63119,3149618000,940,St. Louis,Y,Non profit - Church related,217,73.6,NA,Medicare and Medicaid,N,MARY QUEEN AND MOTHER ASSOCIATION,1982-03-05,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,None,Yes,2,NA,2,NA,4,NA,4,NA,3,NA,3,NA,NA,NA,2.37454,0.8575,0.40418,1.26169,3.63623,3.23892,0.18028,0.21167,52.6,NA,0,NA,0,NA,1.23173,0.88506,2.06391,0.76143,0.60124,3.42658,3.03983,2.66419,0.9621,0.45349,4.07978,3.634,2025-03-24,8,5,3,157,1,0,157,2024-01-08,8,8,0,48,1,0,48,129.75,NA,1,19133,2,3,"7601 WATSON ROAD,SHREWSBURY,MO,63119",38.5777,-90.329,NA,2026-06-01
265160,LEWIS & CLARK GARDENS,1221 BOONES LICK ROAD,SAINT CHARLES,MO,63301,6369466140,910,St. Charles,Y,For profit - Limited Liability company,142,88,NA,Medicare and Medicaid,N,N & R OF ST CHARLES LLC,1982-02-17,JAMES & JUDY LINCOLN,290,56,2.4,2.7,2.1,2.6,N,NA,Y,N,N,Resident,Yes,1,NA,1,NA,2,NA,2,NA,NA,2,3,NA,NA,NA,2.7497,0.48399,0.31135,0.79534,3.54505,2.82522,0.2184,0.00561,55.6,NA,60,NA,1,NA,1.08519,0.77977,1.81837,0.67084,0.52971,3.01893,2.67819,3.5017,0.61636,0.3965,4.51456,3.59787,2024-08-08,22,11,11,168,2,84,252,2022-12-02,22,5,17,241,1,0,241,249.25,NA,3,139916,1,4,"1221 BOONES LICK ROAD,SAINT CHARLES,MO,63301",38.7735,-90.501,NA,2026-06-01
265161,WILSON'S CREEK NURSING & REHAB,3403 WEST MT VERNON,SPRINGFIELD,MO,65802,4178645600,380,Greene,Y,For profit - Limited Liability company,172,129.7,NA,Medicare and Medicaid,N,N & R OF SPRINGFIELD WEST LLC,1982-01-11,JAMES & JUDY LINCOLN,290,56,2.4,2.7,2.1,2.6,N,NA,N,N,N,Both,Yes,5,NA,5,NA,4,NA,4,NA,NA,2,4,NA,NA,NA,2.08456,0.33647,0.35023,0.6867,2.77125,2.50917,0.29745,7.7e-4,30.8,NA,30,NA,0,NA,0.91608,0.65825,1.535,0.5663,0.44716,2.54846,2.26083,3.14472,0.50758,0.52835,4.18065,3.78528,2025-08-14,0,0,0,0,0,0,0,2023-11-30,11,8,3,64,1,0,64,16,NA,0,0,0,0,"3403 WEST MT VERNON,SPRINGFIELD,MO,65802",37.2049,-93.347,NA,2026-06-01
