cms_certification_number_ccn,provider_name,provider_address,city_town,state,zip_code,telephone_number,provider_ssa_county_code,county_parish,urban,ownership_type,number_of_certified_beds,average_number_of_residents_per_day,average_number_of_residents_per_day_footnote,provider_type,provider_resides_in_hospital,legal_business_name,date_first_approved_to_provide_medicare_and_medicaid_services,chain_name,chain_id,number_of_facilities_in_chain,chain_average_overall_5_star_rating,chain_average_health_inspection_rating,chain_average_staffing_rating,chain_average_qm_rating,continuing_care_retirement_community,special_focus_status,abuse_icon,most_recent_health_inspection_more_than_2_years_ago,provider_changed_ownership_in_last_12_months,with_a_resident_and_family_council,automatic_sprinkler_systems_in_all_required_areas,overall_rating,overall_rating_footnote,health_inspection_rating,health_inspection_rating_footnote,qm_rating,qm_rating_footnote,long_stay_qm_rating,long_stay_qm_rating_footnote,short_stay_qm_rating,short_stay_qm_rating_footnote,staffing_rating,staffing_rating_footnote,reported_staffing_footnote,physical_therapist_staffing_footnote,reported_nurse_aide_staffing_hours_per_resident_per_day,reported_lpn_staffing_hours_per_resident_per_day,reported_rn_staffing_hours_per_resident_per_day,reported_licensed_staffing_hours_per_resident_per_day,reported_total_nurse_staffing_hours_per_resident_per_day,total_number_of_nurse_staff_hours_per_resident_per_day_on_the_weekend,registered_nurse_hours_per_resident_per_day_on_the_weekend,reported_physical_therapist_staffing_hours_per_resident_per_day,total_nursing_staff_turnover,total_nursing_staff_turnover_footnote,registered_nurse_turnover,registered_nurse_turnover_footnote,number_of_administrators_who_have_left_the_nursing_home,administrator_turnover_footnote,nursing_case_mix_index,nursing_case_mix_index_ratio,case_mix_nurse_aide_staffing_hours_per_resident_per_day,case_mix_lpn_staffing_hours_per_resident_per_day,case_mix_rn_staffing_hours_per_resident_per_day,case_mix_total_nurse_staffing_hours_per_resident_per_day,case_mix_weekend_total_nurse_staffing_hours_per_resident_per_day,adjusted_nurse_aide_staffing_hours_per_resident_per_day,adjusted_lpn_staffing_hours_per_resident_per_day,adjusted_rn_staffing_hours_per_resident_per_day,adjusted_total_nurse_staffing_hours_per_resident_per_day,adjusted_weekend_total_nurse_staffing_hours_per_resident_per_day,rating_cycle_1_standard_survey_health_date,rating_cycle_1_total_number_of_health_deficiencies,rating_cycle_1_number_of_standard_health_deficiencies,rating_cycle_1_number_of_complaint_health_deficiencies,rating_cycle_1_health_deficiency_score,rating_cycle_1_number_of_health_revisits,rating_cycle_1_health_revisit_score,rating_cycle_1_total_health_score,rating_cycle_2_standard_health_survey_date,rating_cycle_2_3_total_number_of_health_deficiencies,rating_cycle_2_number_of_standard_health_deficiencies,rating_cycle_2_3_number_of_complaint_health_deficiencies,rating_cycle_2_3_health_deficiency_score,rating_cycle_2_3_number_of_health_revisits,rating_cycle_2_3_health_revisit_score,rating_cycle_2_3_total_health_score,total_weighted_health_survey_score,number_of_citations_from_infection_control_inspections,number_of_fines,total_amount_of_fines_in_dollars,number_of_payment_denials,total_number_of_penalties,location,latitude,longitude,geocoding_footnote,processing_date
275044,MOUNT ASCENSION TRANSITIONAL CARE OF CASCADIA,2475 WINNE AVE,HELENA,MT,59601,4064421350,240,Lewis And Clark,Y,For profit - Corporation,108,74.5,NA,Medicare and Medicaid,N,"HELENA EAST OF CASCADIA, LLC",1973-09-18,CASCADIA HEALTHCARE,118,44,3.2,2.9,2.8,4,N,SFF Candidate,N,N,N,Resident,Yes,1,NA,1,NA,1,NA,1,NA,2,NA,2,NA,NA,NA,1.84781,0.57671,0.67384,1.25054,3.09835,2.63333,0.2586,0.01191,56.9,NA,57.1,NA,0,NA,1.33366,0.95831,2.23472,0.82444,0.65099,3.71016,3.29141,1.91475,0.5976,0.69824,3.21059,2.72871,2026-02-26,31,16,19,216,1,0,216,2025-01-16,21,7,17,168,1,0,168,204,NA,3,94212,0,3,"2475 WINNE AVE,HELENA,MT,59601",46.5814,-112,NA,2026-06-01
275047,LIVINGSTON HEALTH & REHABILITATION CENTER,510 S 14TH ST,LIVINGSTON,MT,59047,4062220672,330,Park,N,For profit - Corporation,115,55.4,NA,Medicare and Medicaid,N,LIVINGSTON SNF OPERATIONS LLC,1974-08-01,EVERGREEN HEALTHCARE GROUP,846,43,2.4,2.3,3.3,3,N,NA,N,N,N,Resident,Yes,2,NA,2,NA,2,NA,2,NA,1,NA,3,NA,NA,NA,2.19808,0.40827,0.7072,1.11548,3.31356,3.12439,0.5615,0,68.8,NA,60,NA,1,NA,1.31012,0.94139,2.19527,0.80989,0.6395,3.64467,3.23331,2.31862,0.43067,0.74599,3.49528,3.29574,2025-06-05,13,6,7,68,1,0,68,2024-07-03,20,8,13,172,1,0,172,94,NA,1,17404,0,1,"510 S 14TH ST,LIVINGSTON,MT,59047",45.6493,-110.57,NA,2026-06-01
275049,POLSON HEALTH & REHABILITATION CENTER,9 14TH AVE W,POLSON,MT,59860,4068834378,230,Lake,N,For profit - Limited Liability company,70,52.4,NA,Medicare and Medicaid,N,POLSON SNF OPERATIONS LLC,1979-12-01,EVERGREEN HEALTHCARE GROUP,846,43,2.4,2.3,3.3,3,N,NA,N,N,N,Both,Yes,4,NA,4,NA,4,NA,4,NA,4,NA,4,NA,NA,NA,1.72803,0.51394,0.79767,1.31161,3.03964,2.67559,0.70015,0,45.7,NA,33.3,NA,0,NA,1.12642,0.80939,1.88746,0.69633,0.54983,3.13362,2.77994,2.12007,0.63054,0.97864,3.72925,3.2826,2025-11-17,3,1,2,20,1,0,20,2024-09-12,10,7,3,76,1,0,76,34,NA,1,17404,0,1,"9 14TH AVE W,POLSON,MT,59860",47.6824,-114.16,NA,2026-06-01
275056,ELKHORN HEALTHCARE AND REHABILITATION,474 HWY 282,CLANCY,MT,59634,4069338311,210,Jefferson,Y,For profit - Corporation,70,63.9,NA,Medicare and Medicaid,N,CLANCY NURSING AND REHAB CENTER LLC,1977-05-23,EDURO HEALTHCARE,193,35,2.3,2.4,2,3.2,N,NA,N,N,N,Resident,Yes,2,NA,2,NA,3,NA,4,NA,2,NA,3,NA,NA,NA,1.89619,0.38259,0.53183,0.91442,2.81061,2.36288,0.32703,0.01637,51,NA,NA,27,0,NA,1.02604,0.73726,1.71926,0.63428,0.50083,2.85437,2.53221,2.55398,0.51532,0.71632,3.78561,3.18256,2026-02-10,16,16,0,124,1,0,124,2024-12-19,5,4,1,28,1,0,28,100,NA,0,0,0,0,"474 HWY 282,CLANCY,MT,59634",46.4532,-111.98,NA,2026-06-01
275060,COPPER RIDGE HEALTH AND REHABILITATION CENTER,3251 NETTIE ST,BUTTE,MT,59701,4067233225,460,Silver Bow,N,For profit - Corporation,186,66.9,NA,Medicare and Medicaid,N,COPPER RIDGE NURSING AND REHAB CENTER LLC,1977-12-01,EDURO HEALTHCARE,193,35,2.3,2.4,2,3.2,N,NA,N,N,N,Resident,Yes,4,NA,4,NA,3,NA,2,NA,4,NA,3,NA,NA,NA,2.02326,0.63996,0.66295,1.30291,3.32617,2.96377,0.4189,0.20065,43.9,NA,50,NA,0,NA,1.27871,0.91882,2.14264,0.79047,0.62417,3.55728,3.15579,2.18665,0.69164,0.71648,3.59477,3.2031,2025-04-10,3,3,1,20,1,0,20,2024-03-28,17,7,10,116,1,0,116,44,NA,1,9311,0,1,"3251 NETTIE ST,BUTTE,MT,59701",45.9904,-112.49,NA,2026-06-01
275061,LOGAN HEALTH CARE CENTER - SHELBY,630 PARK DRIVE,SHELBY,MT,59474,4064343260,500,Toole,N,Non profit - Corporation,53,NA,10,Medicare and Medicaid,N,LOGAN HEALTH CARE CENTER - SHELBY,1977-06-01,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Both,Yes,3,NA,4,NA,4,NA,4,NA,NA,2,1,23,23,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,26,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-07,6,6,0,32,1,0,32,2024-05-08,7,5,2,52,1,0,52,37,NA,2,66499,0,2,"630 PARK DRIVE,SHELBY,MT,59474",48.5086,-111.85,NA,2026-06-01
275065,COMMUNITY NURSING HOME OF ANACONDA,615 MAIN ST,ANACONDA,MT,59711,4065638414,110,Deer Lodge,N,Non profit - Corporation,62,16.8,NA,Medicare and Medicaid,Y,COMMUNITY HOSPITAL OF ANACONDA,1977-06-01,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Resident,Yes,2,NA,3,NA,3,NA,3,NA,NA,2,1,25,25,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,26,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-12-17,14,13,1,108,1,0,108,2024-08-28,6,4,2,32,1,0,32,89,NA,0,0,0,0,"615 MAIN ST,ANACONDA,MT,59711",46.1252,-112.95,NA,2026-06-01
275066,GALLATIN REST HOME,1221 W DURSTON RD,BOZEMAN,MT,59715,4065823300,150,Gallatin,Y,Government - County,69,52.9,NA,Medicare and Medicaid,N,GALLATIN COUNTY,1977-05-01,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Resident,Yes,4,NA,4,NA,2,NA,2,NA,3,NA,3,NA,NA,NA,2.78607,0.84558,0.53103,1.37662,4.16269,3.30316,0.32671,0.06731,60.6,NA,54.5,NA,0,NA,1.35297,0.97218,2.26707,0.83638,0.66042,3.76387,3.33906,2.84579,0.86371,0.54242,4.25192,3.37396,2025-06-05,7,7,1,52,1,0,52,2024-07-02,4,2,2,40,1,0,40,49,NA,1,55413,0,1,"1221 W DURSTON RD,BOZEMAN,MT,59715",45.6856,-111.05,NA,2026-06-01
275067,GLENDIVE MEDICAL CENTER N H,202 PROSPECT DR,GLENDIVE,MT,59330,4063453320,100,Dawson,N,Non profit - Corporation,36,34.9,NA,Medicare and Medicaid,Y,GLENDIVE MEDICAL CENTER INC,1977-08-01,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Resident,Yes,3,NA,3,NA,2,NA,2,NA,NA,2,4,NA,NA,NA,3.3903,0.49342,0.87906,1.37248,4.76277,4.18307,0.73804,0,72.2,NA,66.7,NA,NA,26,1.13815,0.81782,1.90711,0.70358,0.55556,3.16624,2.80888,4.1166,0.59913,1.06738,5.78311,5.07922,2025-09-11,8,6,3,72,1,0,72,2024-08-01,5,5,0,40,1,0,40,64,NA,1,30810,1,2,"202 PROSPECT DR,GLENDIVE,MT,59330",47.1169,-104.7,NA,2026-06-01
275069,HOT SPRINGS HEALTH & REHABILITATION CENTER,600 1ST AVE N,HOT SPRINGS,MT,59845,4067412992,440,Sanders,N,For profit - Corporation,40,31.1,NA,Medicare and Medicaid,N,HOT SPRINGS SNF OPERATIONS LLC,1977-09-01,EVERGREEN HEALTHCARE GROUP,846,43,2.4,2.3,3.3,3,N,NA,N,N,N,Both,Yes,4,NA,4,NA,3,NA,3,NA,NA,2,4,NA,NA,NA,1.86793,0.22311,0.88286,1.10597,2.9739,2.78071,0.71526,0,57.6,NA,50,NA,1,NA,1.08605,0.78038,1.81981,0.67137,0.53013,3.02131,2.68031,2.3769,0.28391,1.12341,3.78422,3.53838,2026-02-10,3,3,0,16,1,0,16,2024-12-19,14,11,3,116,1,0,116,41,NA,1,22614,0,1,"600 1ST AVE N,HOT SPRINGS,MT,59845",47.6099,-114.68,NA,2026-06-01
275070,SHERIDAN MEMORIAL NURSING HOME,440 W LAUREL AVE,PLENTYWOOD,MT,59254,4067653700,450,Sheridan,N,Non profit - Corporation,45,25,NA,Medicare and Medicaid,N,SHERIDAN MEMORIAL HOSPITAL ASSOCIATION,1977-08-01,NA,NA,NA,NA,NA,NA,NA,N,NA,Y,N,N,Resident,Yes,1,NA,2,NA,1,NA,1,NA,NA,2,4,NA,NA,NA,4.16823,0.43976,1.15017,1.58993,5.75816,4.94769,0.58769,0,61.4,NA,66.7,NA,0,NA,1.16899,0.83998,1.95879,0.72265,0.57061,3.25205,2.885,4.92764,0.51988,1.35973,6.80725,5.84912,2025-07-30,9,5,4,100,1,0,100,2024-07-03,8,4,4,40,1,0,40,85,NA,1,15935,0,1,"440 W LAUREL AVE,PLENTYWOOD,MT,59254",48.7787,-104.56,NA,2026-06-01
275072,ROSEBUD HEALTH CARE CENTER,383 N 17TH AVE,FORSYTH,MT,59327,4063464243,430,Rosebud,N,Non profit - Corporation,31,14.2,NA,Medicare and Medicaid,Y,ROSEBUD COMMUNITY HOSPITAL INC,1977-11-01,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Both,Yes,5,NA,5,NA,4,NA,4,NA,NA,2,5,NA,NA,NA,2.85759,0.16233,2.51854,2.68087,5.53847,4.73236,1.84163,0,40,NA,11.1,NA,NA,26,1.10405,0.79332,1.84998,0.6825,0.53892,3.0714,2.72474,3.57692,0.2032,3.15252,6.93264,5.92362,2025-12-18,3,3,0,36,1,0,36,2024-10-10,0,0,0,0,0,0,0,27,NA,0,0,0,0,"383 N 17TH AVE,FORSYTH,MT,59327",46.2713,-106.67,NA,2026-06-01
275073,FAITH LUTHERAN HOME,1000 6TH AVE N,WOLF POINT,MT,59201,4066531400,420,Roosevelt,N,For profit - Limited Liability company,60,39.8,NA,Medicare and Medicaid,N,Legal Business Name Not Available,1977-09-01,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Resident,Yes,3,NA,2,NA,3,NA,3,NA,NA,2,5,NA,NA,NA,3.90253,0.14611,1.3946,1.54071,5.44324,4.84405,1.07834,0,37.5,NA,25,NA,NA,26,1.04182,0.74861,1.74571,0.64404,0.50854,2.89828,2.57116,5.17667,0.19381,1.84993,7.22041,6.4256,2025-04-23,9,8,1,88,1,0,88,2024-05-08,12,5,8,100,1,0,100,91,NA,1,22825,0,1,"1000 6TH AVE N,WOLF POINT,MT,59201",48.059,-106.05,NA,2026-06-01
275079,WIBAUX COUNTY NURSING HOME,712 WIBAUX ST S,WIBAUX,MT,59353,4067962429,540,Wibaux,N,Non profit - Corporation,40,30.9,NA,Medicare and Medicaid,N,WIBAUX COUNTY NURSING HOME OF WIBAUX MONTANA,1977-11-01,NA,NA,NA,NA,NA,NA,NA,N,NA,Y,N,N,Resident,Yes,1,NA,1,NA,2,NA,2,NA,NA,2,4,NA,NA,NA,2.25072,0.11049,0.81454,0.92504,3.17576,2.55519,0.60341,0.00129,40,NA,33.3,NA,1,NA,1.04628,0.75181,1.75318,0.64679,0.51072,2.9106900000000002,2.58217,2.97285,0.14594,1.07588,4.19467,3.37499,2025-03-13,16,9,11,203,1,0,203,2024-02-29,7,4,3,72,1,0,72,170.25,NA,1,16985,0,1,"712 WIBAUX ST S,WIBAUX,MT,59353",46.9806,-104.19,NA,2026-06-01
275080,COONEY HEALTHCARE AND REHABILITATION,2555 E BROADWAY,HELENA,MT,59601,4064471651,240,Lewis And Clark,Y,For profit - Limited Liability company,90,65.8,NA,Medicare and Medicaid,N,HELENA NURSING AND REHAB CENTER LLC,1977-05-01,EDURO HEALTHCARE,193,35,2.3,2.4,2,3.2,N,SFF Candidate,Y,N,N,Resident,Yes,1,NA,1,NA,2,NA,1,NA,4,NA,2,NA,NA,NA,1.4407,0.41112,0.8449,1.25602,2.69672,1.95737,0.4918,0.01665,84.9,NA,57.1,NA,0,NA,1.33901,0.96215,2.24368,0.82775,0.6536,3.72503,3.3046,1.48693,0.42431,0.87201,2.78324,2.02017,2025-09-11,34,20,16,324,1,0,324,2024-08-15,24,12,12,271,1,0,271,310.75,NA,5,247212,1,6,"2555 E BROADWAY,HELENA,MT,59601",46.5842,-111.99,NA,2026-06-01
