cms_certification_number_ccn,provider_name,provider_address,city_town,state,zip_code,telephone_number,provider_ssa_county_code,county_parish,urban,ownership_type,number_of_certified_beds,average_number_of_residents_per_day,average_number_of_residents_per_day_footnote,provider_type,provider_resides_in_hospital,legal_business_name,date_first_approved_to_provide_medicare_and_medicaid_services,chain_name,chain_id,number_of_facilities_in_chain,chain_average_overall_5_star_rating,chain_average_health_inspection_rating,chain_average_staffing_rating,chain_average_qm_rating,continuing_care_retirement_community,special_focus_status,abuse_icon,most_recent_health_inspection_more_than_2_years_ago,provider_changed_ownership_in_last_12_months,with_a_resident_and_family_council,automatic_sprinkler_systems_in_all_required_areas,overall_rating,overall_rating_footnote,health_inspection_rating,health_inspection_rating_footnote,qm_rating,qm_rating_footnote,long_stay_qm_rating,long_stay_qm_rating_footnote,short_stay_qm_rating,short_stay_qm_rating_footnote,staffing_rating,staffing_rating_footnote,reported_staffing_footnote,physical_therapist_staffing_footnote,reported_nurse_aide_staffing_hours_per_resident_per_day,reported_lpn_staffing_hours_per_resident_per_day,reported_rn_staffing_hours_per_resident_per_day,reported_licensed_staffing_hours_per_resident_per_day,reported_total_nurse_staffing_hours_per_resident_per_day,total_number_of_nurse_staff_hours_per_resident_per_day_on_the_weekend,registered_nurse_hours_per_resident_per_day_on_the_weekend,reported_physical_therapist_staffing_hours_per_resident_per_day,total_nursing_staff_turnover,total_nursing_staff_turnover_footnote,registered_nurse_turnover,registered_nurse_turnover_footnote,number_of_administrators_who_have_left_the_nursing_home,administrator_turnover_footnote,nursing_case_mix_index,nursing_case_mix_index_ratio,case_mix_nurse_aide_staffing_hours_per_resident_per_day,case_mix_lpn_staffing_hours_per_resident_per_day,case_mix_rn_staffing_hours_per_resident_per_day,case_mix_total_nurse_staffing_hours_per_resident_per_day,case_mix_weekend_total_nurse_staffing_hours_per_resident_per_day,adjusted_nurse_aide_staffing_hours_per_resident_per_day,adjusted_lpn_staffing_hours_per_resident_per_day,adjusted_rn_staffing_hours_per_resident_per_day,adjusted_total_nurse_staffing_hours_per_resident_per_day,adjusted_weekend_total_nurse_staffing_hours_per_resident_per_day,rating_cycle_1_standard_survey_health_date,rating_cycle_1_total_number_of_health_deficiencies,rating_cycle_1_number_of_standard_health_deficiencies,rating_cycle_1_number_of_complaint_health_deficiencies,rating_cycle_1_health_deficiency_score,rating_cycle_1_number_of_health_revisits,rating_cycle_1_health_revisit_score,rating_cycle_1_total_health_score,rating_cycle_2_standard_health_survey_date,rating_cycle_2_3_total_number_of_health_deficiencies,rating_cycle_2_number_of_standard_health_deficiencies,rating_cycle_2_3_number_of_complaint_health_deficiencies,rating_cycle_2_3_health_deficiency_score,rating_cycle_2_3_number_of_health_revisits,rating_cycle_2_3_health_revisit_score,rating_cycle_2_3_total_health_score,total_weighted_health_survey_score,number_of_citations_from_infection_control_inspections,number_of_fines,total_amount_of_fines_in_dollars,number_of_payment_denials,total_number_of_penalties,location,latitude,longitude,geocoding_footnote,processing_date
295026,GROVER C DILS MEDICAL CENTER SNF,"700 N SPRING ST, BOX 1010-C-ADM BLDG",CALIENTE,NV,89008,7757263171,080,Lincoln,N,Government - Hospital district,16,15,NA,Medicare and Medicaid,Y,LINCOLN COUNTY HOSPITAL DISTRICT,1974-09-27,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Resident,Partial,5,NA,3,NA,5,NA,5,NA,NA,2,5,NA,NA,NA,1.94031,0.55624,2.041,2.59724,4.53755,3.72059,1.08184,0,31.8,NA,20,NA,NA,27,1.02976,0.73994,1.72549,0.63658,0.50265,2.86472,2.54139,2.60396,0.74649,2.73909,6.08954,4.99315,2025-04-25,9,9,0,72,1,0,72,2024-05-02,7,7,0,28,1,0,28,61,NA,0,0,0,0,"700 N SPRING ST, BOX 1010-C-ADM BLDG,CALIENTE,NV,89008",37.6254,-114.51,NA,2026-06-01
295029,WHITE PINE CARE CENTER,1500 AVENUE G,ELY,NV,89301,7752898801,160,White Pine,N,For profit - Limited Liability company,97,41.7,NA,Medicare and Medicaid,N,EVERGREEN AT ELY LLC,1976-04-14,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Resident,Yes,2,NA,3,NA,3,NA,3,NA,4,NA,1,NA,NA,NA,1.88686,0.51889,0.38661,0.9055,2.79236,2.51128,0.35596,0.00463,40,NA,80,NA,3,NA,1.22878,0.88294,2.05897,0.75961,0.5998,3.41838,3.03256,2.1221,0.58358,0.43481,3.14049,2.82437,2025-05-07,7,7,7,32,1,0,32,2024-04-19,14,14,0,68,1,0,68,41,NA,0,0,0,0,"1500 AVENUE G,ELY,NV,89301",39.2571,-114.86,NA,2026-06-01
295036,NORTH LAS VEGAS CARE CENTER,3215 E. CHEYENNE AVE.,NORTH LAS VEGAS,NV,89030,7026497800,010,Clark,Y,For profit - Individual,182,151.5,NA,Medicare and Medicaid,N,"THI OF NEVADA II AT NORTH LAS VEGAS, LLC",1980-09-15,FUNDAMENTAL HEALTHCARE,231,68,2.4,2.5,2.2,3.6,N,NA,N,N,N,Resident,Yes,2,NA,2,NA,3,NA,4,NA,2,NA,2,NA,NA,NA,2.15502,0.93194,0.45571,1.38765,3.54267,3.21363,0.29408,0.07907,49.6,NA,78.6,NA,0,NA,1.30374,0.9368,2.18457,0.80594,0.63639,3.6269,3.21755,2.28434,0.98787,0.48306,3.75527,3.40648,2025-08-29,13,12,2,52,1,0,52,2024-09-11,13,7,6,68,1,0,68,56,NA,1,9311,0,1,"3215 E. CHEYENNE AVE.,NORTH LAS VEGAS,NV,89030",36.2176,-115.1,NA,2026-06-01
295037,HENDERSON HEALTH AND REHABILITATION,1180 E. LAKE MEAD PARKWAY,HENDERSON,NV,89015,7025658555,010,Clark,Y,For profit - Corporation,266,237,NA,Medicare and Medicaid,N,"MOON COVE HEALTHCARE, INC.",1983-06-20,THE ENSIGN GROUP,507,342,3.2,2.9,2.4,4.4,N,NA,N,N,N,Resident,Yes,2,NA,2,NA,4,NA,5,NA,3,NA,4,NA,NA,NA,1.87182,0.8391,0.69715,1.53625,3.40807,3.08798,0.63691,0.05512,39.2,NA,30.6,NA,0,NA,1.28768,0.92527,2.15767,0.79602,0.62855,3.58224,3.17792,2.00889,0.90054,0.7482,3.65763,3.3141,2025-08-01,11,9,2,52,1,0,52,2024-08-23,15,6,11,84,1,0,84,60,NA,1,40830,0,1,"1180 E. LAKE MEAD PARKWAY,HENDERSON,NV,89015",36.0624,-114.96,NA,2026-06-01
295040,SAINT JOSEPH TRANSITIONAL REHABILITATION CENTER,2035 W. CHARLESTON BLVD.,LAS VEGAS,NV,89102,7023867980,010,Clark,Y,For profit - Limited Liability company,100,95.9,NA,Medicare and Medicaid,N,"ST. JOSEPH TRANSITIONAL REHABILITATION CENTER, LLC",1988-01-19,GENESIS HEALTHCARE,237,187,2.4,2.3,2.5,3.6,N,NA,N,N,N,Resident,Yes,4,NA,3,NA,5,NA,5,NA,3,NA,2,NA,NA,NA,2.04103,0.89547,0.77932,1.67479,3.71582,3.51379,0.59602,0.056,42.1,NA,31.3,NA,1,NA,2.13797,1.53625,3.58244,1.32165,1.0436,5.94769,5.2764,1.31931,0.57883,0.50375,2.40188,2.27129,2025-09-12,10,10,1,40,1,0,40,2024-09-19,7,6,1,28,1,0,28,37,NA,0,0,0,0,"2035 W. CHARLESTON BLVD.,LAS VEGAS,NV,89102",36.1588,-115.17,NA,2026-06-01
295041,OASIS NURSING & REHAB OF GREEN VALLEY,100 DELMAR GARDENS DRIVE,HENDERSON,NV,89074,7023616111,010,Clark,Y,For profit - Limited Liability company,242,186.9,NA,Medicare and Medicaid,N,HENDERSON DELMAR NV OPCO LLC,1988-06-24,VALLEY WEST HEALTH,744,12,3.3,3.3,3,3,N,NA,N,N,N,Resident,Yes,3,NA,3,NA,3,NA,3,NA,3,NA,4,NA,NA,NA,2.5304,1.15512,0.57112,1.72624,4.25664,4.03238,0.48341,0.02992,41.5,NA,23.8,NA,0,NA,1.46984,1.05616,2.4629,0.90862,0.71746,4.08898,3.62748,2.37914,1.08607,0.53698,4.00219,3.79134,2025-09-26,9,8,1,36,1,0,36,2024-09-27,15,12,5,68,1,0,68,44,NA,0,0,0,0,"100 DELMAR GARDENS DRIVE,HENDERSON,NV,89074",36.0328,-115.1,NA,2026-06-01
295043,ALPINE SKILLED NURSING AND REHABILITATION CENTER,3101 PLUMAS ST,RENO,NV,89509,7758297220,150,Washoe,Y,For profit - Limited Liability company,189,153.8,NA,Medicare and Medicaid,N,REVIVE RENO LLC,1988-11-16,NA,NA,NA,NA,NA,NA,NA,Y,NA,N,N,N,Resident,Yes,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,NA,NA,1.52989,0.96513,0.47235,1.43748,2.96737,2.66762,0.4669,0.07084,55.1,NA,36.8,NA,1,NA,1.24129,0.89193,2.07994,0.76734,0.6059,3.45318,3.06344,1.70328,1.07451,0.52589,3.30367,2.96995,2026-04-02,14,9,5,64,1,0,64,2025-01-13,15,11,4,76,1,0,76,67,NA,0,0,0,0,"3101 PLUMAS ST,RENO,NV,89509",39.4938,-119.81,NA,2026-06-01
295044,HEARTHSTONE,1950 BARING BLVD,SPARKS,NV,89434,7756262224,150,Washoe,Y,For profit - Limited Liability company,125,112,NA,Medicare and Medicaid,N,"TRUCKEE MEADOWS HEALTHCARE, INC.",1989-04-06,THE ENSIGN GROUP,507,342,3.2,2.9,2.4,4.4,N,NA,N,N,N,Resident,Yes,2,NA,1,NA,5,NA,5,NA,3,NA,4,NA,NA,NA,1.94864,0.98601,0.66456,1.65057,3.59921,3.09271,0.32313,0.09447,31.6,NA,25,NA,0,NA,1.35082,0.97064,2.26348,0.83505,0.65937,3.7579,3.33376,1.99357,1.00874,0.67989,3.68221,3.16402,2026-03-05,11,11,0,48,1,0,48,2025-03-03,25,15,11,183,1,0,183,81.75,NA,1,48721,0,1,"1950 BARING BLVD,SPARKS,NV,89434",39.5583,-119.71,NA,2026-06-01
295045,TORREY PINES POST ACUTE AND REHABILITATION,1701 S. TORREY PINES DRIVE,LAS VEGAS,NV,89146,7028710005,010,Clark,Y,For profit - Partnership,95,94,NA,Medicare and Medicaid,N,TORREY PINES REHABILITATION HOSPITAL LLC,1988-12-19,DAVID JOHNSON,851,46,3.1,2.6,3.1,4.4,N,NA,Y,N,N,Resident,Yes,2,NA,2,NA,4,NA,5,NA,3,NA,4,NA,NA,NA,2.47223,0.8,0.9196,1.7196,4.19184,3.78588,0.71748,0.11801,46.6,NA,43.5,NA,0,NA,1.31204,0.94277,2.19848,0.81107,0.64044,3.64999,3.23803,2.60401,0.84264,0.96862,4.41528,3.98768,2025-06-27,13,6,7,60,0,0,60,2024-05-10,14,9,5,68,1,0,68,62,NA,0,0,0,0,"1701 S. TORREY PINES DRIVE,LAS VEGAS,NV,89146",36.1517,-115.23,NA,2026-06-01
295046,BOULDER CITY HOSPITAL SNF,901 ADAMS BLVD.,BOULDER CITY,NV,89005,7022934111,010,Clark,Y,Non profit - Corporation,47,36.4,NA,Medicare and Medicaid,Y,Legal Business Name Not Available,1989-04-19,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Both,Yes,5,NA,5,NA,4,NA,4,NA,NA,2,3,NA,NA,NA,2.33357,0.71405,0.64652,1.36057,3.69414,3.41512,0.54789,0,54.3,NA,66.7,NA,NA,26,1.23777,0.8894,2.07404,0.76517,0.60419,3.44339,3.05475,2.60543,0.79724,0.72184,4.12451,3.81298,2025-05-23,2,2,0,8,1,0,8,2024-06-07,5,5,0,44,1,0,44,17,NA,0,0,0,0,"901 ADAMS BLVD.,BOULDER CITY,NV,89005",35.9684,-114.84,NA,2026-06-01
295048,HARMON HOSPITAL - SNF,2170 EAST HARMON AVE,LAS VEGAS,NV,89119,7027940100,010,Clark,Y,For profit - Corporation,10,6.5,NA,Medicare and Medicaid,Y,"THI OF NEVADA AT LAS VEGAS I, LLC",1990-02-23,FUNDAMENTAL HEALTHCARE,231,68,2.4,2.5,2.2,3.6,N,NA,N,N,N,Resident,Yes,5,NA,5,NA,NA,2,NA,2,NA,2,4,NA,NA,NA,3.65301,0.05533,4.3372,4.39252,8.04553,7.90012,4.20541,0,NA,26,NA,26,NA,26,1.42652,1.02503,2.39031,0.88184,0.69632,3.96847,3.52057,3.53894,0.0536,4.20176,7.79429,7.65343,2026-01-09,3,3,0,12,1,0,12,2025-01-30,4,3,1,32,1,0,32,17,NA,1,8018,0,1,"2170 EAST HARMON AVE,LAS VEGAS,NV,89119",36.1074,-115.12,NA,2026-06-01
295050,LIFE CARE CENTER OF RENO,445 W. HOLCOMB LANE,RENO,NV,89511,7758510123,150,Washoe,Y,For profit - Corporation,198,119.7,NA,Medicare and Medicaid,N,"WEDGWOOD GROUP, LLC",1991-06-14,LIFE CARE CENTERS OF AMERICA,311,194,3.5,2.9,3.3,4.5,N,SFF Candidate,N,N,N,Resident,Yes,1,NA,1,NA,4,NA,3,NA,5,NA,3,NA,NA,NA,1.96566,0.67328,1.07695,1.75024,3.71589,3.2108,0.75864,0.15389,37.7,NA,40,NA,0,NA,1.61394,1.1597,2.70435,0.9977,0.7878,4.48986,3.98311,1.68314,0.57652,0.92217,3.18182,2.74933,2025-07-01,26,26,0,180,1,0,180,2024-08-01,22,12,10,120,1,0,120,165,NA,0,0,0,0,"445 W. HOLCOMB LANE,RENO,NV,89511",39.4439,-119.78,NA,2026-06-01
295052,LIFE CARE CENTER OF LAS VEGAS,6151 VEGAS DRIVE,LAS VEGAS,NV,89108,7026484900,010,Clark,Y,For profit - Corporation,178,169.1,NA,Medicare and Medicaid,N,LAS VEGAS OPERATIONS LLC,1993-03-17,LIFE CARE CENTERS OF AMERICA,311,194,3.5,2.9,3.3,4.5,N,NA,N,N,N,Both,Yes,5,NA,5,NA,4,NA,4,NA,3,NA,4,NA,NA,NA,1.93768,1.1425,0.43637,1.57887,3.51655,3.11264,0.27319,0.08786,25.2,NA,29.4,NA,0,NA,1.23424,0.88687,2.06812,0.76298,0.60246,3.43356,3.04603,2.16961,1.27926,0.4886,3.93747,3.48521,2026-01-09,3,3,0,12,1,0,12,2024-11-22,7,5,3,32,1,0,32,17,NA,0,0,0,0,"6151 VEGAS DRIVE,LAS VEGAS,NV,89108",36.1885,-115.23,NA,2026-06-01
295055,COLLEGE PARK REHABILITATION CENTER,2856 E. CHEYENNE AVE.,NORTH LAS VEGAS,NV,89030,7026441888,010,Clark,Y,For profit - Corporation,188,87.8,NA,Medicare and Medicaid,N,"THI OF NEVADA AT CHEYENNE, LLC",1994-09-15,FUNDAMENTAL HEALTHCARE,231,68,2.4,2.5,2.2,3.6,N,NA,N,N,N,Resident,Yes,4,NA,3,NA,5,NA,5,NA,5,NA,4,NA,NA,NA,2.20831,0.77763,1.50544,2.28307,4.49137,4.06545,1.01366,0.0776,29.6,NA,16,NA,0,NA,2.04687,1.47079,3.42979,1.26534,0.99913,5.69425,5.05156,1.49097,0.52503,1.01642,3.03241,2.74484,2025-11-24,9,9,0,36,1,0,36,2024-09-27,5,1,4,20,1,0,20,32,NA,1,7443,0,1,"2856 E. CHEYENNE AVE.,NORTH LAS VEGAS,NV,89030",36.2176,-115.11,NA,2026-06-01
295063,BATTLE MOUNTAIN GENERAL HOSPITAL,535 S. HUMBOLDT STREET,BATTLE MOUNTAIN,NV,89820,7756352550,070,Lander,N,Government - Hospital district,25,22,NA,Medicare and Medicaid,Y,Legal Business Name Not Available,1997-12-10,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Resident,Yes,4,NA,4,NA,5,NA,5,NA,NA,2,1,24,NA,NA,2.69317,0.86477,0.24741,1.11218,3.80535,3.3486,0.34555,0,NA,26,NA,26,NA,26,1.00278,0.72055,1.68029,0.6199,0.48948,2.78967,2.47481,3.71157,1.19177,0.34097,5.2443,4.61484,2025-02-06,8,8,0,32,1,0,32,2024-01-11,9,8,2,36,1,0,36,33,NA,0,0,0,0,"535 S. HUMBOLDT STREET,BATTLE MOUNTAIN,NV,89820",40.6411,-116.94,NA,2026-06-01
