cms_certification_number_ccn,provider_name,provider_address,city_town,state,zip_code,telephone_number,provider_ssa_county_code,county_parish,urban,ownership_type,number_of_certified_beds,average_number_of_residents_per_day,average_number_of_residents_per_day_footnote,provider_type,provider_resides_in_hospital,legal_business_name,date_first_approved_to_provide_medicare_and_medicaid_services,chain_name,chain_id,number_of_facilities_in_chain,chain_average_overall_5_star_rating,chain_average_health_inspection_rating,chain_average_staffing_rating,chain_average_qm_rating,continuing_care_retirement_community,special_focus_status,abuse_icon,most_recent_health_inspection_more_than_2_years_ago,provider_changed_ownership_in_last_12_months,with_a_resident_and_family_council,automatic_sprinkler_systems_in_all_required_areas,overall_rating,overall_rating_footnote,health_inspection_rating,health_inspection_rating_footnote,qm_rating,qm_rating_footnote,long_stay_qm_rating,long_stay_qm_rating_footnote,short_stay_qm_rating,short_stay_qm_rating_footnote,staffing_rating,staffing_rating_footnote,reported_staffing_footnote,physical_therapist_staffing_footnote,reported_nurse_aide_staffing_hours_per_resident_per_day,reported_lpn_staffing_hours_per_resident_per_day,reported_rn_staffing_hours_per_resident_per_day,reported_licensed_staffing_hours_per_resident_per_day,reported_total_nurse_staffing_hours_per_resident_per_day,total_number_of_nurse_staff_hours_per_resident_per_day_on_the_weekend,registered_nurse_hours_per_resident_per_day_on_the_weekend,reported_physical_therapist_staffing_hours_per_resident_per_day,total_nursing_staff_turnover,total_nursing_staff_turnover_footnote,registered_nurse_turnover,registered_nurse_turnover_footnote,number_of_administrators_who_have_left_the_nursing_home,administrator_turnover_footnote,nursing_case_mix_index,nursing_case_mix_index_ratio,case_mix_nurse_aide_staffing_hours_per_resident_per_day,case_mix_lpn_staffing_hours_per_resident_per_day,case_mix_rn_staffing_hours_per_resident_per_day,case_mix_total_nurse_staffing_hours_per_resident_per_day,case_mix_weekend_total_nurse_staffing_hours_per_resident_per_day,adjusted_nurse_aide_staffing_hours_per_resident_per_day,adjusted_lpn_staffing_hours_per_resident_per_day,adjusted_rn_staffing_hours_per_resident_per_day,adjusted_total_nurse_staffing_hours_per_resident_per_day,adjusted_weekend_total_nurse_staffing_hours_per_resident_per_day,rating_cycle_1_standard_survey_health_date,rating_cycle_1_total_number_of_health_deficiencies,rating_cycle_1_number_of_standard_health_deficiencies,rating_cycle_1_number_of_complaint_health_deficiencies,rating_cycle_1_health_deficiency_score,rating_cycle_1_number_of_health_revisits,rating_cycle_1_health_revisit_score,rating_cycle_1_total_health_score,rating_cycle_2_standard_health_survey_date,rating_cycle_2_3_total_number_of_health_deficiencies,rating_cycle_2_number_of_standard_health_deficiencies,rating_cycle_2_3_number_of_complaint_health_deficiencies,rating_cycle_2_3_health_deficiency_score,rating_cycle_2_3_number_of_health_revisits,rating_cycle_2_3_health_revisit_score,rating_cycle_2_3_total_health_score,total_weighted_health_survey_score,number_of_citations_from_infection_control_inspections,number_of_fines,total_amount_of_fines_in_dollars,number_of_payment_denials,total_number_of_penalties,location,latitude,longitude,geocoding_footnote,processing_date
235015,Ingham County Medical Care Facility,3860 Dobie Road,Okemos,MI,48864,5173816100,320,Ingham,Y,Government - County,236,127.3,NA,Medicare and Medicaid,N,INGHAM COUNTY MEDICAL CARE FACILITY,1967-01-01,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Resident,Yes,3,NA,2,NA,4,NA,4,NA,5,NA,5,NA,NA,NA,3.37265,1.01422,0.78296,1.79718,5.16982,4.69826,0.43289,0.07567,40.5,NA,44.4,NA,0,NA,1.28983,0.92681,2.16127,0.79735,0.6296,3.58822,3.18323,3.61358,1.08667,0.83889,5.53914,5.03389,2025-12-15,15,14,3,92,1,0,92,2024-10-11,28,12,19,140,1,0,140,104,4,0,0,1,1,"3860 Dobie Road,Okemos,MI,48864",42.6926,-84.41,NA,2026-06-01
235016,Regency at Jackson,434 W North Street,Jackson,MI,49202,5177873250,370,Jackson,Y,For profit - Corporation,82,67,NA,Medicare and Medicaid,N,JACKSON OPCO LLC,1967-01-01,CIENA HEALTHCARE/LAUREL HEALTH CARE,144,83,2.8,2.6,3.2,4,N,NA,Y,N,N,Resident,Yes,1,NA,1,NA,3,NA,5,NA,2,NA,1,NA,NA,NA,1.85626,0.79324,0.5071,1.30034,3.1566,2.78879,0.28294,0.07762,NA,26,NA,26,NA,26,1.26802,0.91114,2.12472,0.78386,0.61895,3.52753,3.12939,2.02308,0.86453,0.55268,3.44029,3.03942,2025-04-16,25,8,17,298,1,0,298,2024-05-17,23,12,12,172,1,0,172,266.5,NA,1,15593,0,1,"434 W North Street,Jackson,MI,49202",42.259,-84.415,NA,2026-06-01
235019,Jackson County Medical Care Facility,524 Lansing Avenue,Jackson,MI,49201,5177828500,370,Jackson,Y,Government - County,194,180.4,NA,Medicare and Medicaid,N,JACKSON COUNTY MEDICAL CARE FACILITY,1967-01-01,NA,NA,NA,NA,NA,NA,NA,N,NA,Y,N,N,Resident,Yes,4,NA,2,NA,5,NA,4,NA,5,NA,5,NA,NA,NA,3.39294,1.07647,0.85285,1.92931,5.32225,4.89141,0.49733,0.02452,22.2,NA,10.8,NA,0,NA,1.25488,0.9017,2.10272,0.77574,0.61254,3.491,3.09698,3.73656,1.18548,0.93922,5.86126,5.38679,2025-01-27,7,6,1,44,1,0,44,2023-12-07,6,6,0,59,1,0,59,47.75,NA,1,68744,0,1,"524 Lansing Avenue,Jackson,MI,49201",42.2537,-84.413,NA,2026-06-01
235020,Michigan Masonic Home,1200 Wright Avenue,Alma,MI,48801,9894633141,280,Gratiot,N,Non profit - Corporation,204,91.7,NA,Medicare and Medicaid,N,MICHIGAN MASONIC HOME,1967-01-01,NA,NA,NA,NA,NA,NA,NA,Y,NA,N,N,N,Resident,Yes,5,NA,4,NA,5,NA,5,NA,5,NA,5,NA,NA,NA,2.67653,0.31084,1.64925,1.96008,4.63661,4.12551,1.20838,0.07224,34.7,NA,25,NA,0,NA,1.49307,1.07285,2.50182,0.92298,0.7288,4.15361,3.68481,2.47738,0.28771,1.52653,4.29162,3.81854,2026-01-29,7,7,0,32,1,0,32,2024-12-18,4,4,0,40,1,0,40,34,NA,0,0,0,0,"1200 Wright Avenue,Alma,MI,48801",43.3898,-84.667,NA,2026-06-01
235021,Chelsea Retirement Community,805 W Middle Street,Chelsea,MI,48118,7344758633,800,Washtenaw,Y,Non profit - Corporation,85,81.8,NA,Medicare and Medicaid,N,"UNITED METHODIST RETIREMENT COMMUNITIES, INC.",1967-01-01,NA,NA,NA,NA,NA,NA,NA,Y,NA,N,N,N,Resident,Yes,5,NA,5,NA,5,NA,4,NA,5,NA,5,NA,NA,NA,2.5719,1.13138,0.7846,1.91598,4.48788,4.04899,0.45742,0.13748,34.7,NA,23.5,NA,0,NA,1.34963,0.96978,2.26147,0.83431,0.65879,3.75457,3.3308,2.63353,1.1585,0.8034,4.59544,4.14603,2025-08-06,2,2,0,20,1,0,20,2024-08-08,2,2,0,8,1,0,8,17,NA,0,0,0,0,"805 W Middle Street,Chelsea,MI,48118",42.3146,-84.034,NA,2026-06-01
235022,Medilodge of Clare,600 SE 4th Street,Clare,MI,48617,9893867723,170,Clare,N,For profit - Limited Liability company,92,72.2,NA,Medicare and Medicaid,N,CLARE OPCO LLC,1967-01-01,MEDILODGE,345,53,3.1,2.6,3.8,4.3,N,NA,N,N,N,Resident,Yes,5,NA,4,NA,5,NA,5,NA,5,NA,4,NA,NA,NA,2.33709,0.58754,0.90101,1.48855,3.82564,3.1342,0.55211,0.02176,45.6,NA,18.8,NA,0,NA,1.35267,0.97196,2.26656,0.83619,0.66027,3.76303,3.33831,2.38772,0.60027,0.92053,3.90852,3.2021,2026-04-15,4,4,1,20,1,0,20,2025-02-06,5,1,4,52,1,0,52,28,0,1,10059,0,1,"600 SE 4th Street,Clare,MI,48617",43.818,-84.759,NA,2026-06-01
235023,Majestic Care of Battle Creek,200 E Roosevelt,Battle Creek,MI,49037,2699653327,120,Calhoun,Y,For profit - Corporation,65,54.4,NA,Medicare and Medicaid,N,BATTLE CREEK SNF OPERATIONS LLC,1968-01-01,MAJESTIC CARE,331,35,2.5,2.3,1.5,4.6,N,NA,N,N,N,Resident,Yes,3,NA,3,NA,4,NA,5,NA,2,NA,2,NA,NA,NA,1.78063,0.70519,0.56695,1.27214,3.05277,2.7828,0.39136,0.01577,54,NA,45.5,NA,0,NA,1.26913,0.91193,2.12658,0.78455,0.61949,3.53062,3.13213,1.93896,0.76789,0.61736,3.32421,3.03024,2026-01-16,8,7,2,36,1,0,36,2024-10-30,16,13,4,96,1,0,96,51,0,0,0,0,0,"200 E Roosevelt,Battle Creek,MI,49037",42.3408,-85.185,NA,2026-06-01
235025,Meadow Brook Medical Care Facility,4543 South M-88 Highway,Bellaire,MI,49615,2315338661,040,Antrim,N,Government - County,133,102.1,NA,Medicare and Medicaid,N,MEADOW BROOK MEDICAL CARE FACILITY,1967-01-01,NA,NA,NA,NA,NA,NA,NA,N,NA,Y,N,N,Resident,Yes,1,NA,2,NA,2,NA,2,NA,2,NA,1,25,25,6,NA,NA,NA,NA,NA,NA,NA,NA,78.2,NA,86.4,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-09-25,5,5,0,52,1,0,52,2024-10-30,4,4,0,12,1,0,12,42,NA,0,0,1,1,"4543 South M-88 Highway,Bellaire,MI,49615",44.9246,-85.19,NA,2026-06-01
235026,Gogebic Medical Care Facility,402 North Street,Wakefield,MI,49968,9062249811,260,Gogebic,N,Government - County,100,82.3,NA,Medicare and Medicaid,N,GOGEBIC MEDICAL CARE FACILITY,1967-01-01,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Resident,Yes,3,NA,2,NA,3,NA,3,NA,NA,2,5,NA,NA,NA,2.9116,0.34695,0.85801,1.20496,4.11656,3.75689,0.66343,0.07206,40.4,NA,42.9,NA,0,NA,1.20786,0.86791,2.02392,0.74668,0.58959,3.36018,2.98093,3.33131,0.39696,0.98169,4.70996,4.29845,2025-03-04,6,6,0,155,1,0,155,2024-03-13,2,1,1,8,1,0,8,118.25,NA,1,16153,1,2,"402 North Street,Wakefield,MI,49968",46.4655,-89.964,NA,2026-06-01
235027,Eaton County Medical Care Facility,530 W Beech Street,Charlotte,MI,48813,5175432940,220,Eaton,Y,Government - County,142,122.8,NA,Medicare and Medicaid,N,EATON COUNTY HEALTH AND REHABILITATION SERVICES,1967-01-01,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Resident,Yes,5,NA,3,NA,5,NA,5,NA,5,NA,5,NA,NA,NA,4.31349,1.15505,0.92442,2.07947,6.39295,5.25719,0.5179,0.22639,38.8,NA,23.3,NA,0,NA,1.34244,0.96461,2.24942,0.82987,0.65528,3.73457,3.31306,4.44052,1.18906,0.95165,6.58123,5.41202,2026-02-13,3,3,0,28,1,0,28,2024-12-20,11,9,2,80,2,40,120,51,NA,0,0,0,0,"530 W Beech Street,Charlotte,MI,48813",42.5791,-84.843,NA,2026-06-01
235028,Huron County Medical Care Facility,1116 South Van Dyke Road,Bad Axe,MI,48413,9892696425,310,Huron,N,Government - County,112,71.3,NA,Medicare and Medicaid,N,HURON COUNTY BUILDING OFFICE OF TREASURER,1967-01-01,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Resident,Yes,5,NA,4,NA,5,NA,3,NA,5,NA,5,NA,NA,NA,3.6597,1.11657,0.76213,1.8787,5.5384,4.57711,0.34997,0.07299,39.6,NA,30,NA,0,NA,1.20511,0.86593,2.01931,0.74497,0.58824,3.35252,2.97413,4.19682,1.28045,0.87398,6.35124,5.24887,2025-07-17,5,4,1,32,1,0,32,2024-07-10,11,11,3,76,1,0,76,43,NA,0,0,0,0,"1116 South Van Dyke Road,Bad Axe,MI,48413",43.8023,-83.035,NA,2026-06-01
235031,Canal View - Houghton County,1100 Quincy Street,Hancock,MI,49930,9064825050,300,Houghton,N,Government - City/county,197,131.8,NA,Medicare and Medicaid,N,HOUGHTON COUNTY MEDICAL CARE FACILITY,1967-01-01,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Resident,Yes,4,NA,3,NA,3,NA,3,NA,2,NA,5,NA,NA,NA,3.1797,0.41293,1.26139,1.67432,4.85402,4.32571,0.83273,0.03527,48.4,NA,34.1,NA,0,NA,1.19391,0.85789,2.00055,0.73805,0.58278,3.32138,2.9465,3.68056,0.47798,1.46008,5.61861,5.00708,2026-01-28,7,5,2,64,1,0,64,2024-11-20,7,3,5,115,1,0,115,76.75,NA,2,39988,1,3,"1100 Quincy Street,Hancock,MI,49930",47.1268,-88.6,NA,2026-06-01
235032,Optalis Health & Rehabilitation of Ionia,814 East Lincoln Avenue,Ionia,MI,48846,6165270080,330,Ionia,Y,For profit - Limited Liability company,107,71.3,NA,Medicare and Medicaid,N,OPTALIS IONIA OPCO LLC,1967-01-01,OPTALIS HEALTH & REHABILITATION,601,37,2.4,1.8,2.6,4.5,N,NA,N,N,N,Resident,Yes,3,NA,3,NA,3,NA,4,NA,3,NA,3,NA,NA,NA,1.96257,0.76649,0.5138,1.2803,3.24287,2.89242,0.30433,0.02794,45.6,NA,40,NA,1,NA,1.31861,0.94749,2.20949,0.81514,0.64364,3.66827,3.25425,2.05689,0.80333,0.53849,3.39871,3.03141,2025-03-06,9,4,5,52,1,0,52,2024-03-06,4,4,0,32,1,0,32,47,NA,0,0,0,0,"814 East Lincoln Avenue,Ionia,MI,48846",42.9874,-85.046,NA,2026-06-01
235033,Bay Bluffs-Emmet County Medical Care Facility,750 East Main Street,Harbor Springs,MI,49740,2315262161,230,Emmet,N,Government - County,120,71.4,NA,Medicare and Medicaid,N,EMMET COUNTY MEDICAL CARE FACILITY,1967-01-01,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Resident,Yes,5,NA,4,NA,5,NA,5,NA,5,NA,5,NA,NA,NA,3.15753,0.56886,1.60866,2.17753,5.33506,4.44731,0.9614,0.05378,23.5,NA,20.8,NA,0,NA,1.17907,0.84722,1.97568,0.72888,0.57553,3.28009,2.90988,3.7009,0.66676,1.88549,6.25315,5.21264,2025-04-17,5,5,0,32,1,0,32,2024-04-17,2,2,0,20,1,0,20,29,NA,0,0,0,0,"750 East Main Street,Harbor Springs,MI,49740",45.4327,-84.973,NA,2026-06-01
235035,Corewell Health Rehabilitation & Nursing Center -,4118 Kalamazoo Ave SE,Grand Rapids,MI,49508,6164867002,400,Kent,Y,Non profit - Corporation,165,141.8,NA,Medicare and Medicaid,N,SPECTRUM HEALTH CONTINUING CARE,1967-01-01,COREWELL HEALTH,721,8,4.3,3.8,4.3,4.4,N,NA,N,N,N,Resident,Yes,5,NA,4,NA,4,NA,5,NA,3,NA,5,NA,NA,NA,2.91562,1.05014,1.30811,2.35825,5.27387,4.5728,0.88906,0.14954,36.6,NA,14,NA,0,NA,1.35512,0.97373,2.27067,0.83771,0.66147,3.76985,3.34436,2.97339,1.07095,1.33403,5.37838,4.66341,2025-09-10,2,2,1,12,1,0,12,2024-08-15,12,4,8,52,1,0,52,22,NA,0,0,0,0,"4118 Kalamazoo Ave SE,Grand Rapids,MI,49508",42.8886,-85.626,NA,2026-06-01
235036,The Springs at Rochester Hills Rehab and Nursing C,1480 Walton Blvd,Rochester Hills,MI,48309,2486514422,620,Oakland,Y,For profit - Individual,126,83.6,NA,Medicare and Medicaid,N,SPRINGS AT ROCHESTER HILLS REHAB AND NURSING CENTER,1971-12-01,AVON HEALTHCARE,840,9,2.4,2.1,3,3.7,N,NA,Y,N,N,Resident,Yes,1,NA,1,NA,2,NA,4,NA,1,NA,3,NA,NA,NA,2.25246,1.13767,0.4719,1.60956,3.86203,3.24295,0.25012,0.04645,62.2,NA,66.7,NA,1,NA,1.19384,0.85783,2.00042,0.73801,0.58274,3.32117,2.94632,2.60743,1.31695,0.54626,4.47064,3.75401,2025-12-04,30,18,21,196,1,0,196,2024-08-28,45,28,18,296,2,148,444,258,NA,5,115391,1,6,"1480 Walton Blvd,Rochester Hills,MI,48309",42.6814,-83.161,NA,2026-06-01
