cms_certification_number_ccn,provider_name,provider_address,city_town,state,zip_code,telephone_number,provider_ssa_county_code,county_parish,urban,ownership_type,number_of_certified_beds,average_number_of_residents_per_day,average_number_of_residents_per_day_footnote,provider_type,provider_resides_in_hospital,legal_business_name,date_first_approved_to_provide_medicare_and_medicaid_services,chain_name,chain_id,number_of_facilities_in_chain,chain_average_overall_5_star_rating,chain_average_health_inspection_rating,chain_average_staffing_rating,chain_average_qm_rating,continuing_care_retirement_community,special_focus_status,abuse_icon,most_recent_health_inspection_more_than_2_years_ago,provider_changed_ownership_in_last_12_months,with_a_resident_and_family_council,automatic_sprinkler_systems_in_all_required_areas,overall_rating,overall_rating_footnote,health_inspection_rating,health_inspection_rating_footnote,qm_rating,qm_rating_footnote,long_stay_qm_rating,long_stay_qm_rating_footnote,short_stay_qm_rating,short_stay_qm_rating_footnote,staffing_rating,staffing_rating_footnote,reported_staffing_footnote,physical_therapist_staffing_footnote,reported_nurse_aide_staffing_hours_per_resident_per_day,reported_lpn_staffing_hours_per_resident_per_day,reported_rn_staffing_hours_per_resident_per_day,reported_licensed_staffing_hours_per_resident_per_day,reported_total_nurse_staffing_hours_per_resident_per_day,total_number_of_nurse_staff_hours_per_resident_per_day_on_the_weekend,registered_nurse_hours_per_resident_per_day_on_the_weekend,reported_physical_therapist_staffing_hours_per_resident_per_day,total_nursing_staff_turnover,total_nursing_staff_turnover_footnote,registered_nurse_turnover,registered_nurse_turnover_footnote,number_of_administrators_who_have_left_the_nursing_home,administrator_turnover_footnote,nursing_case_mix_index,nursing_case_mix_index_ratio,case_mix_nurse_aide_staffing_hours_per_resident_per_day,case_mix_lpn_staffing_hours_per_resident_per_day,case_mix_rn_staffing_hours_per_resident_per_day,case_mix_total_nurse_staffing_hours_per_resident_per_day,case_mix_weekend_total_nurse_staffing_hours_per_resident_per_day,adjusted_nurse_aide_staffing_hours_per_resident_per_day,adjusted_lpn_staffing_hours_per_resident_per_day,adjusted_rn_staffing_hours_per_resident_per_day,adjusted_total_nurse_staffing_hours_per_resident_per_day,adjusted_weekend_total_nurse_staffing_hours_per_resident_per_day,rating_cycle_1_standard_survey_health_date,rating_cycle_1_total_number_of_health_deficiencies,rating_cycle_1_number_of_standard_health_deficiencies,rating_cycle_1_number_of_complaint_health_deficiencies,rating_cycle_1_health_deficiency_score,rating_cycle_1_number_of_health_revisits,rating_cycle_1_health_revisit_score,rating_cycle_1_total_health_score,rating_cycle_2_standard_health_survey_date,rating_cycle_2_3_total_number_of_health_deficiencies,rating_cycle_2_number_of_standard_health_deficiencies,rating_cycle_2_3_number_of_complaint_health_deficiencies,rating_cycle_2_3_health_deficiency_score,rating_cycle_2_3_number_of_health_revisits,rating_cycle_2_3_health_revisit_score,rating_cycle_2_3_total_health_score,total_weighted_health_survey_score,number_of_citations_from_infection_control_inspections,number_of_fines,total_amount_of_fines_in_dollars,number_of_payment_denials,total_number_of_penalties,location,latitude,longitude,geocoding_footnote,processing_date
445077,CHRISTIAN CARE CENTER OF UNICOI COUNTY,100 GREENWAY CIRCLE,ERWIN,TN,37650,4237433141,850,Unicoi,Y,For profit - Individual,50,47.6,NA,Medicare and Medicaid,N,CHRISTIAN CARE CENTER OF UNICOI COUNTY LLC,1969-09-15,NA,NA,NA,NA,NA,NA,NA,N,NA,N,Y,N,Both,Yes,4,NA,4,NA,3,NA,3,NA,3,NA,4,NA,NA,NA,2.18754,1.55367,0.55887,2.11254,4.30008,3.7664,0.26644,0.03247,28.6,NA,28.6,NA,0,NA,1.40676,1.01083,2.35721,0.86963,0.68668,3.91352,3.47181,2.14899,1.52629,0.54902,4.2243,3.70003,2023-08-30,4,4,1,16,1,0,16,2021-08-31,1,1,0,4,1,0,4,13,NA,0,0,0,0,"100 GREENWAY CIRCLE,ERWIN,TN,37650",36.1329,-82.413,NA,2026-06-01
445088,"NHC HEALTHCARE, SPRINGFIELD",608 8TH AVE EAST,SPRINGFIELD,TN,37172,6153848453,730,Robertson,Y,For profit - Limited Liability company,107,91.6,NA,Medicare and Medicaid,N,NHC HEALTHCARE-SPRINGFIELD LLC,1973-10-01,NATIONAL HEALTHCARE CORPORATION,364,69,3.9,3.4,3.3,4.5,N,NA,Y,N,N,Resident,Yes,2,NA,1,NA,5,NA,4,NA,5,NA,2,NA,NA,NA,2.00202,1.00703,0.4962,1.50323,3.50525,3.17154,0.34771,0.10516,52.4,NA,46.2,NA,0,NA,1.39749,1.00417,2.34166,0.8639,0.68215,3.8877100000000002,3.44892,1.97979,0.99585,0.49069,3.46634,3.13633,2025-12-03,7,3,4,115,1,0,115,2024-09-05,7,7,1,36,1,0,36,95.25,NA,1,122070,0,1,"608 8TH AVE EAST,SPRINGFIELD,TN,37172",36.5063,-86.878,NA,2026-06-01
445094,"NHC HEALTHCARE, LEWISBURG",1653 MOORESVILLE HIGHWAY,LEWISBURG,TN,37091,9313594506,580,Marshall,N,For profit - Limited Liability company,100,63.9,NA,Medicare and Medicaid,N,NHC HEALTHCARE-LEWISBURG LLC,1971-07-23,NATIONAL HEALTHCARE CORPORATION,364,69,3.9,3.4,3.3,4.5,N,NA,N,N,N,Resident,Yes,2,NA,1,NA,5,NA,5,NA,4,NA,3,NA,NA,NA,2.17206,0.67678,0.78757,1.46435,3.6364,3.37568,0.57791,0.10517,51.5,NA,53.8,NA,0,NA,1.43314,1.02979,2.40141,0.88594,0.69955,3.9869,3.53691,2.0945,0.65261,0.75945,3.50657,3.25515,2026-02-26,3,3,0,16,1,0,16,2020-02-01,22,8,14,339,1,0,339,96.75,NA,2,379256,2,4,"1653 MOORESVILLE HIGHWAY,LEWISBURG,TN,37091",35.4539,-86.816,NA,2026-06-01
445098,"NHC HEALTHCARE, KNOXVILLE",809 EAST EMERALD AVE,KNOXVILLE,TN,37917,8655247366,460,Knox,Y,For profit - Limited Liability company,127,95.1,NA,Medicare and Medicaid,N,NHC HEALTHCARE-KNOXVILLE LLC,1972-01-01,NATIONAL HEALTHCARE CORPORATION,364,69,3.9,3.4,3.3,4.5,N,NA,Y,Y,N,Resident,Yes,3,NA,2,NA,5,NA,4,NA,5,NA,4,NA,NA,NA,1.9924,1.00509,0.96567,1.97076,3.96316,3.27359,0.63781,0.06206,57,NA,33.3,NA,0,NA,1.38077,0.99216,2.31365,0.85356,0.67399,3.8412,3.40766,1.99414,1.00596,0.96651,3.96661,3.27645,2023-03-15,7,7,0,60,1,0,60,2019-12-18,3,2,1,12,1,0,12,48,NA,0,0,0,0,"809 EAST EMERALD AVE,KNOXVILLE,TN,37917",35.9909,-83.928,NA,2026-06-01
445099,"NHC HEALTHCARE, ATHENS",1204 FRYE ST,ATHENS,TN,37303,4237450434,530,Mc Minn,N,For profit - Limited Liability company,86,69.3,NA,Medicare and Medicaid,N,NHC HEALTHCARE-ATHENS LLC,1971-11-16,NATIONAL HEALTHCARE CORPORATION,364,69,3.9,3.4,3.3,4.5,N,NA,N,Y,N,Resident,Yes,4,NA,4,NA,4,NA,3,NA,5,NA,4,NA,NA,NA,2.29821,1.08269,0.60821,1.6909,3.9891,3.51863,0.42408,0.14673,49.3,NA,11.1,NA,0,NA,1.41922,1.01979,2.37808,0.87733,0.69276,3.94817,3.50256,2.23789,1.05428,0.59224,3.88441,3.42628,2023-08-24,6,6,0,24,1,0,24,2019-11-20,2,1,1,8,1,0,8,20,NA,0,0,0,0,"1204 FRYE ST,ATHENS,TN,37303",35.4423,-84.607,NA,2026-06-01
445101,"NHC HEALTHCARE, PULASKI",993 E COLLEGE ST,PULASKI,TN,38478,9313633572,270,Giles,N,For profit - Corporation,102,86.5,NA,Medicare and Medicaid,N,"NHC HEALTHCARE-PULASKI, LLC",1972-08-01,NATIONAL HEALTHCARE CORPORATION,364,69,3.9,3.4,3.3,4.5,N,NA,N,Y,N,Resident,Yes,3,NA,2,NA,5,NA,5,NA,5,NA,3,NA,NA,NA,2.48382,0.72024,0.7457,1.46594,3.94975,3.51551,0.64971,0.12415,50,NA,26.7,NA,0,NA,1.52562,1.09624,2.55636,0.94311,0.74469,4.24416,3.76514,2.24995,0.65243,0.67548,3.57787,3.18451,2022-10-19,6,6,0,72,1,0,72,2019-10-09,1,1,0,8,1,0,8,56,NA,0,0,0,0,"993 E COLLEGE ST,PULASKI,TN,38478",35.193600000000004,-87.014,NA,2026-06-01
445105,LEGACY PARK HEALTH AND REHABILITATION,7424 MIDDLEBROOK PIKE,KNOXVILLE,TN,37909,8656903411,460,Knox,Y,For profit - Limited Liability company,176,124.5,NA,Medicare and Medicaid,N,Legal Business Name Not Available,1973-03-26,THE ENSIGN GROUP,507,342,3.2,2.9,2.4,4.4,Y,NA,N,N,N,Resident,Yes,1,NA,2,NA,4,NA,5,NA,1,NA,1,NA,NA,NA,1.90319,1.00722,0.3524,1.35962,3.26281,2.855,0.0905,0.03646,59.5,NA,64.3,NA,1,NA,1.43953,1.03438,2.41211,0.88989,0.70267,4.00467,3.55268,1.8271,0.96695,0.33831,3.13235,2.74085,2025-08-13,4,4,0,16,1,0,16,2024-05-31,21,13,8,136,1,0,136,46,NA,1,74633,1,2,"7424 MIDDLEBROOK PIKE,KNOXVILLE,TN,37909",35.9414,-84.041,NA,2026-06-01
445107,"NHC HEALTHCARE, FT SANDERS",2120 HIGHLAND AVE,KNOXVILLE,TN,37916,8655254131,460,Knox,Y,For profit - Limited Liability company,160,131.7,NA,Medicare and Medicaid,N,"KNOXVILLE HEALTH CARE CENTER, LP",1977-02-01,NATIONAL HEALTHCARE CORPORATION,364,69,3.9,3.4,3.3,4.5,N,NA,N,Y,N,Resident,Yes,3,NA,3,NA,4,NA,4,NA,5,NA,3,NA,NA,NA,2.26304,1.21345,0.51581,1.72926,3.9923,3.81053,0.36522,0.08281,53.5,NA,23.5,NA,0,NA,1.4028,1.00799,2.35057,0.86718,0.68474,3.90249,3.46203,2.22944,1.19544,0.50815,3.93303,3.75396,2024-02-02,2,2,0,8,1,0,8,2020-03-04,13,2,11,84,1,0,84,27,NA,1,9770,0,1,"2120 HIGHLAND AVE,KNOXVILLE,TN,37916",35.9579,-83.94,NA,2026-06-01
445108,"NHC HEALTHCARE, MURFREESBORO",420 N UNIVERSITY ST,MURFREESBORO,TN,37130,6158932602,740,Rutherford,Y,For profit - Corporation,181,115.9,NA,Medicare and Medicaid,N,NATIONAL HEALTH CORPORATION,1981-02-01,NATIONAL HEALTHCARE CORPORATION,364,69,3.9,3.4,3.3,4.5,N,NA,N,N,N,Resident,Yes,5,NA,5,NA,5,NA,5,NA,5,NA,3,NA,NA,NA,2.41299,0.58703,0.78839,1.37542,3.78841,3.47745,0.63385,0.1117,59.7,NA,45,NA,0,NA,1.47591,1.06052,2.47307,0.91238,0.72043,4.10588,3.64246,2.25941,0.54967,0.73821,3.54729,3.25612,2026-03-04,0,0,0,0,0,0,0,2020-02-20,7,3,4,28,1,0,28,7,NA,0,0,0,0,"420 N UNIVERSITY ST,MURFREESBORO,TN,37130",35.8483,-86.381,NA,2026-06-01
445109,"NHC HEALTHCARE, COLUMBIA",101 WALNUT LANE,COLUMBIA,TN,38401,9313813112,590,Maury,Y,For profit - Corporation,106,94.5,NA,Medicare and Medicaid,N,NHC HEALTHCARE-COLUMBIA LLC,1975-06-01,NATIONAL HEALTHCARE CORPORATION,364,69,3.9,3.4,3.3,4.5,N,NA,N,Y,N,Resident,Yes,4,NA,3,NA,5,NA,5,NA,5,NA,3,NA,NA,NA,1.98706,1.13828,0.49836,1.63664,3.62369,3.20406,0.4462,0.04309,45.9,NA,33.3,NA,1,NA,1.26654,0.91008,2.12225,0.78295,0.61823,3.52343,3.12575,2.16816,1.24202,0.54378,3.95396,3.49608,2021-11-03,4,4,0,36,1,0,36,2020-01-08,2,2,0,12,1,0,12,30,NA,0,0,0,0,"101 WALNUT LANE,COLUMBIA,TN,38401",35.6003,-87.08,NA,2026-06-01
445110,"NHC HEALTHCARE, COOKEVILLE",815 SOUTH WALNUT AVENUE,COOKEVILLE,TN,38501,9315285516,700,Putnam,N,For profit - Corporation,104,97.9,NA,Medicare and Medicaid,N,NATIONAL HEALTH CORPORATION,1976-01-28,NATIONAL HEALTHCARE CORPORATION,364,69,3.9,3.4,3.3,4.5,Y,NA,N,N,N,Resident,Yes,5,NA,4,NA,5,NA,4,NA,5,NA,3,NA,NA,NA,2.58183,1.04233,0.50067,1.54299,4.12482,3.66375,0.35053,0.0491,41.3,NA,18.2,NA,0,NA,1.56283,1.12298,2.61872,0.96611,0.76286,4.34768,3.85698,2.28305,0.92171,0.44273,3.64748,3.23976,2025-02-12,3,3,0,12,1,0,12,2020-02-05,1,1,0,4,1,0,4,10,NA,0,0,0,0,"815 SOUTH WALNUT AVENUE,COOKEVILLE,TN,38501",36.1477,-85.51,NA,2026-06-01
445111,THE HEALTH CENTER AT STANDIFER PLACE,2626 WALKER RD,CHATTANOOGA,TN,37421,4234901599,320,Hamilton,Y,For profit - Limited Liability company,444,384,NA,Medicare and Medicaid,N,MATURECARE OF STANDIFER PLACE LLC,1976-05-26,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Resident,Yes,5,NA,4,NA,5,NA,5,NA,4,NA,2,NA,NA,NA,2.28453,1.2904,0.45728,1.74768,4.0322,3.43947,0.26387,0.06769,43.8,NA,33.3,NA,NA,26,1.53427,1.10246,2.57087,0.94846,0.74892,4.26824,3.7865,2.05775,1.16231,0.41188,3.63195,3.09805,2025-07-23,5,5,0,20,1,0,20,2022-06-09,4,4,0,16,1,0,16,19,NA,0,0,0,0,"2626 WALKER RD,CHATTANOOGA,TN,37421",35.0545,-85.138,NA,2026-06-01
445112,TREVECCA CENTER FOR REHABILITATION AND HEALING LLC,329 MURFREESBORO RD,NASHVILLE,TN,37210,6152446900,180,Davidson,Y,For profit - Limited Liability company,240,212.5,NA,Medicare and Medicaid,N,TREVECCA CENTER FOR REHABILITATION AND HEALING LLC,1976-10-01,CARERITE CENTERS,110,34,3.5,2.7,2.1,4.8,N,NA,N,Y,N,Resident,Yes,3,NA,3,NA,5,NA,5,NA,5,NA,1,NA,NA,NA,2.03085,1.15532,0.37565,1.53097,3.56182,3.11735,0.32116,0.07978,50,NA,45,NA,0,NA,1.63251,1.17305,2.73548,1.00918,0.79687,4.54153,4.02894,1.71918,0.97801,0.318,3.0152,2.63894,2023-06-21,10,10,0,40,1,0,40,2019-04-10,3,2,1,12,1,0,12,33,NA,2,9325,0,2,"329 MURFREESBORO RD,NASHVILLE,TN,37210",36.1446,-86.75,NA,2026-06-01
445114,LYONSVIEW HEALTH AND REHABILITATION CENTER,5837 LYONS VIEW PIKE,KNOXVILLE,TN,37919,8655843902,460,Knox,Y,For profit - Limited Liability company,222,165.8,NA,Medicare and Medicaid,N,LAKESHORE HEALTH AND REHABILITATION CENTER LLC,1977-01-06,CHAMPION CARE,134,21,2.3,2.3,2.2,2.9,N,SFF Candidate,Y,Y,N,Resident,Yes,1,NA,1,NA,1,NA,2,NA,1,NA,1,NA,NA,NA,2.03921,1.31545,0.21628,1.53172,3.57093,3.29981,0.17914,0.05363,56.2,NA,76.5,NA,1,NA,1.4396,1.03443,2.41223,0.88993,0.7027,4.00486,3.55285,1.95759,1.26279,0.20762,3.428,3.16773,2023-04-13,11,11,0,688,1,0,688,2021-06-30,3,1,2,28,1,0,28,523,NA,1,12038,0,1,"5837 LYONS VIEW PIKE,KNOXVILLE,TN,37919",35.9263,-83.992,NA,2026-06-01
