cms_certification_number_ccn,provider_name,provider_address,city_town,state,zip_code,telephone_number,provider_ssa_county_code,county_parish,urban,ownership_type,number_of_certified_beds,average_number_of_residents_per_day,average_number_of_residents_per_day_footnote,provider_type,provider_resides_in_hospital,legal_business_name,date_first_approved_to_provide_medicare_and_medicaid_services,chain_name,chain_id,number_of_facilities_in_chain,chain_average_overall_5_star_rating,chain_average_health_inspection_rating,chain_average_staffing_rating,chain_average_qm_rating,continuing_care_retirement_community,special_focus_status,abuse_icon,most_recent_health_inspection_more_than_2_years_ago,provider_changed_ownership_in_last_12_months,with_a_resident_and_family_council,automatic_sprinkler_systems_in_all_required_areas,overall_rating,overall_rating_footnote,health_inspection_rating,health_inspection_rating_footnote,qm_rating,qm_rating_footnote,long_stay_qm_rating,long_stay_qm_rating_footnote,short_stay_qm_rating,short_stay_qm_rating_footnote,staffing_rating,staffing_rating_footnote,reported_staffing_footnote,physical_therapist_staffing_footnote,reported_nurse_aide_staffing_hours_per_resident_per_day,reported_lpn_staffing_hours_per_resident_per_day,reported_rn_staffing_hours_per_resident_per_day,reported_licensed_staffing_hours_per_resident_per_day,reported_total_nurse_staffing_hours_per_resident_per_day,total_number_of_nurse_staff_hours_per_resident_per_day_on_the_weekend,registered_nurse_hours_per_resident_per_day_on_the_weekend,reported_physical_therapist_staffing_hours_per_resident_per_day,total_nursing_staff_turnover,total_nursing_staff_turnover_footnote,registered_nurse_turnover,registered_nurse_turnover_footnote,number_of_administrators_who_have_left_the_nursing_home,administrator_turnover_footnote,nursing_case_mix_index,nursing_case_mix_index_ratio,case_mix_nurse_aide_staffing_hours_per_resident_per_day,case_mix_lpn_staffing_hours_per_resident_per_day,case_mix_rn_staffing_hours_per_resident_per_day,case_mix_total_nurse_staffing_hours_per_resident_per_day,case_mix_weekend_total_nurse_staffing_hours_per_resident_per_day,adjusted_nurse_aide_staffing_hours_per_resident_per_day,adjusted_lpn_staffing_hours_per_resident_per_day,adjusted_rn_staffing_hours_per_resident_per_day,adjusted_total_nurse_staffing_hours_per_resident_per_day,adjusted_weekend_total_nurse_staffing_hours_per_resident_per_day,rating_cycle_1_standard_survey_health_date,rating_cycle_1_total_number_of_health_deficiencies,rating_cycle_1_number_of_standard_health_deficiencies,rating_cycle_1_number_of_complaint_health_deficiencies,rating_cycle_1_health_deficiency_score,rating_cycle_1_number_of_health_revisits,rating_cycle_1_health_revisit_score,rating_cycle_1_total_health_score,rating_cycle_2_standard_health_survey_date,rating_cycle_2_3_total_number_of_health_deficiencies,rating_cycle_2_number_of_standard_health_deficiencies,rating_cycle_2_3_number_of_complaint_health_deficiencies,rating_cycle_2_3_health_deficiency_score,rating_cycle_2_3_number_of_health_revisits,rating_cycle_2_3_health_revisit_score,rating_cycle_2_3_total_health_score,total_weighted_health_survey_score,number_of_citations_from_infection_control_inspections,number_of_fines,total_amount_of_fines_in_dollars,number_of_payment_denials,total_number_of_penalties,location,latitude,longitude,geocoding_footnote,processing_date
075064,MILFORD HEALTH AND REHABILITATION CENTER,195 PLATT STREET,MILFORD,CT,06460,2038785958,040,South Central Ct,Y,For profit - Corporation,120,115.2,NA,Medicare and Medicaid,N,"MILFORD HEALTH CARE CENTER,INC.",1971-02-01,NATIONAL HEALTH CARE ASSOCIATES,363,43,3.2,2.8,3,4.3,N,NA,N,N,N,Both,Yes,5,NA,5,NA,5,NA,5,NA,5,NA,3,NA,NA,NA,2.3489,1.08302,0.50047,1.58349,3.93239,3.59217,0.27873,0.10023,22,NA,26.7,NA,0,NA,1.56311,1.12318,2.61919,0.96628,0.76299,4.34846,3.85767,2.07671,0.95751,0.44248,3.47669,3.1759,2024-06-04,7,7,1,24,1,0,24,2022-01-26,5,4,1,16,1,0,16,22,NA,0,0,0,0,"195 PLATT STREET,MILFORD,CT,06460",41.2118,-73.02,NA,2026-06-01
075070,APPLE REHAB SAYBROOK,1775 BOSTON POST RD,OLD SAYBROOK,CT,06475,8603996216,030,Lower Ct River Vly,Y,For profit - Corporation,120,61,NA,Medicare and Medicaid,N,"SAYBROOK HEALTH CARE CENTER, INC.",1967-01-01,APPLE REHAB,39,20,2.2,2.3,2.6,2.8,N,NA,N,N,N,Both,Yes,2,NA,2,NA,3,NA,2,NA,3,NA,3,NA,NA,NA,2.17399,0.44293,0.75026,1.19319,3.36718,2.96991,0.48582,0.05626,28.8,NA,33.3,NA,1,NA,1.33464,0.95901,2.23635,0.82505,0.65147,3.71287,3.29381,2.2511,0.45864,0.77687,3.4866,3.07524,2025-01-09,17,9,8,80,1,0,80,2022-07-28,18,14,4,88,1,0,88,82,NA,0,0,0,0,"1775 BOSTON POST RD,OLD SAYBROOK,CT,06475",41.2992,-72.376,NA,2026-06-01
075074,HAVENCARE AT FILOSA,13 HAKIM ST,DANBURY,CT,06810,2037443366,000,Western Ct,Y,For profit - Limited Liability company,64,56.6,NA,Medicare and Medicaid,N,FILOSA OPCO LLC,1968-07-10,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Resident,Yes,5,NA,4,NA,5,NA,5,NA,5,NA,3,NA,NA,NA,2.43179,0.84295,1.01772,1.86068,4.29247,3.77548,0.7818,0.08684,52.5,NA,38.9,NA,0,NA,1.62578,1.16821,2.7242,1.00502,0.79358,4.52281,4.01233,2.06711,0.71654,0.8651,3.64876,3.2093,2024-08-07,8,8,0,28,1,0,28,2022-04-26,6,6,0,20,1,0,20,26,NA,0,0,0,0,"13 HAKIM ST,DANBURY,CT,06810",41.397,-73.474,NA,2026-06-01
075078,WESTVIEW HEALTH CARE CENTER,150 WARE RD,DAYVILLE,CT,06241,8607748574,070,Northeastern Ct,N,For profit - Corporation,103,98.2,NA,Medicare and Medicaid,N,WESTVIEW NURSING CARE & REHABILITATION CENTER INC,1974-09-01,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Resident,Yes,4,NA,2,NA,5,NA,4,NA,5,NA,5,NA,NA,NA,2.28929,0.70028,0.99715,1.69743,3.98672,3.47418,0.63482,0.3146,34.8,NA,25,NA,0,NA,1.23097,0.88452,2.06265,0.76096,0.60087,3.42447,3.03797,2.57011,0.78619000000000006,1.11947,4.47577,3.90035,2025-02-03,26,25,1,120,1,0,120,2022-10-03,1,1,0,8,1,0,8,92,NA,0,0,0,0,"150 WARE RD,DAYVILLE,CT,06241",41.8821,-71.874,NA,2026-06-01
075079,NORWICH SUB-ACUTE AND NURSING,93 WEST TOWN STREET,NORWICH,CT,06360,8608892614,050,Southeastern Ct,Y,For profit - Limited Liability company,120,100.4,NA,Medicare and Medicaid,N,93 W MAIN OPERATING LLC,1967-01-01,NA,NA,NA,NA,NA,NA,NA,N,NA,N,Y,N,Resident,Yes,3,NA,3,NA,4,NA,4,NA,3,NA,3,NA,NA,NA,2.01046,0.80667,0.58645,1.39312,3.40358,3.10492,0.4699,0.05796,33,NA,35.3,NA,0,NA,1.36624,0.98171,2.2893,0.84458,0.66689,3.80078,3.3718,2.03362,0.81596,0.5932,3.44278,3.14068,2023-03-22,14,10,4,76,1,0,76,2020-02-21,9,5,4,32,1,0,32,65,NA,2,55617,0,2,"93 WEST TOWN STREET,NORWICH,CT,06360",41.552,-72.103,NA,2026-06-01
075084,VILLA MARIA NURSING AND REHABILITATION COMMUNITY,20 BABCOCK AVENUE,PLAINFIELD,CT,06374,8605643387,070,Northeastern Ct,Y,For profit - Limited Liability company,62,57.2,NA,Medicare and Medicaid,N,PLAINFIELD SNF OPCO LLC,1974-03-01,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Resident,Yes,2,NA,2,NA,3,NA,2,NA,4,NA,3,NA,NA,NA,1.91805,0.76899,0.58956,1.35855,3.27661,2.99024,0.46741,0.02156,40.7,NA,33.3,NA,0,NA,1.41085,1.01377,2.36406,0.87216,0.68867,3.92489,3.48191,1.87879,0.75325,0.57749,3.20953,2.92903,2025-06-10,11,9,4,68,1,0,68,2023-09-20,35,29,6,231,1,0,231,108.75,NA,2,27274,0,2,"20 BABCOCK AVENUE,PLAINFIELD,CT,06374",41.679,-71.918,NA,2026-06-01
075085,SAINT MARY HOME,2021 ALBANY AVE,WEST HARTFORD,CT,06117,8605708200,010,Capitol,Y,Non profit - Corporation,256,193.6,NA,Medicare and Medicaid,N,SAINT MARY HOME INCORPORATED,1967-01-01,TRINITY HEALTH,525,19,3.3,3,4.1,3.7,Y,NA,Y,N,N,Resident,Yes,2,NA,2,NA,4,NA,5,NA,4,NA,4,NA,NA,NA,2.28798,0.82154,0.6793,1.50084,3.78882,3.4751,0.40733,0.05007,18.8,NA,16.7,NA,0,NA,1.31417,0.9443,2.20205,0.81239,0.64148,3.65592,3.24329,2.40603,0.86393,0.71435,3.98431,3.65441,2024-11-12,10,7,3,68,1,0,68,2022-02-16,12,7,5,76,1,0,76,70,NA,0,0,0,0,"2021 ALBANY AVE,WEST HARTFORD,CT,06117",41.7859,-72.724,NA,2026-06-01
075089,APPLE REHAB MIDDLETOWN,600 HIGHLAND AVE,MIDDLETOWN,CT,06457,8603473315,030,Lower Ct River Vly,Y,For profit - Corporation,70,64.5,NA,Medicare and Medicaid,N,HIGHVIEW HEALTH CARE CENTER INC,1969-02-26,APPLE REHAB,39,20,2.2,2.3,2.6,2.8,N,NA,N,N,N,Resident,Yes,2,NA,2,NA,4,NA,4,NA,4,NA,4,NA,NA,NA,2.06757,0.71314,0.53517,1.24832,3.31588,3.06754,0.38718,0.09326,47.5,NA,50,NA,0,NA,1.15183,0.82765,1.93004,0.71204,0.56224,3.20432,2.84266,2.48067,0.85563,0.6421,3.9784,3.68044,2024-10-07,16,16,1,68,1,0,68,2022-05-10,28,14,14,116,1,0,116,80,NA,0,0,0,0,"600 HIGHLAND AVE,MIDDLETOWN,CT,06457",41.5368,-72.655,NA,2026-06-01
075105,TORRINGTON CENTER FOR NURSING & REHABILITATION LLC,80 FERN DR,TORRINGTON,CT,06790,8602947300,020,Nw Hills,N,For profit - Limited Liability company,75,69.4,NA,Medicare and Medicaid,N,TORRINGTON CENTER FOR NURSING & REHABILITATION LLC,1971-09-01,ESSENTIAL HEALTHCARE,212,6,2.3,2.2,3.7,2.6,N,NA,N,N,N,Resident,Yes,4,NA,3,NA,2,NA,2,NA,1,NA,5,NA,NA,NA,2.58006,0.71623,1.09768,1.81391,4.39396,3.78917,0.62763,0.01524,19.2,NA,27.8,NA,1,NA,1.33397,0.95853,2.23524,0.82463,0.65114,3.71102,3.29217,2.6729,0.742,1.13718,4.55207,3.92552,2024-08-28,17,17,0,88,1,0,88,2022-03-24,8,4,4,24,1,0,24,72,NA,0,0,0,0,"80 FERN DR,TORRINGTON,CT,06790",41.8104,-73.109,NA,2026-06-01
075109,Hebrew Center For Health And Rehabilitation,1 ABRAHAMS BLVD,WEST HARTFORD,CT,06117,8605233800,010,Capitol,Y,For profit - Limited Liability company,257,214.1,NA,Medicare and Medicaid,N,HEBREW HOME FOR HEALTH AND REHABILITATION LLC,1967-01-01,NATIONAL HEALTH CARE ASSOCIATES,363,43,3.2,2.8,3,4.3,N,NA,Y,N,N,Resident,Yes,3,NA,2,NA,5,NA,5,NA,4,NA,2,NA,NA,NA,2.29597,0.87963,0.52162,1.40125,3.69721,3.24541,0.26889,0.05287,33.5,NA,46.7,NA,1,NA,1.55228,1.1154,2.60105,0.95959,0.75771,4.31834,3.83095,2.04406,0.78312,0.46439,3.29157,2.88933,2026-01-12,21,18,3,100,1,0,100,2023-11-22,14,6,8,60,1,0,60,90,NA,1,27927,0,1,"1 ABRAHAMS BLVD,WEST HARTFORD,CT,06117",41.7779,-72.757,22,2026-06-01
075111,WOLCOTT HALL NURSING CENTER INC,215 FOREST ST,TORRINGTON,CT,06790,8604828554,020,Nw Hills,N,For profit - Corporation,60,46,NA,Medicare and Medicaid,N,"WOLCOTT HALL NURSING CENTER, INC.",1975-05-01,APPLE REHAB,39,20,2.2,2.3,2.6,2.8,N,NA,N,N,N,Resident,Yes,3,NA,3,NA,2,NA,2,NA,1,NA,3,NA,NA,NA,2.00905,0.73895,0.73597,1.47491,3.48396,2.96973,0.55742,0.12482,38.3,NA,42.9,NA,1,NA,1.37217,0.98597,2.29923,0.84824,0.66979,3.81727,3.38643,2.02341,0.74423,0.74123000000000006,3.50886,2.99096,2025-02-08,7,6,1,44,1,0,44,2022-10-04,20,17,3,108,1,0,108,60,NA,1,11190,0,1,"215 FOREST ST,TORRINGTON,CT,06790",41.809,-73.128,NA,2026-06-01
075113,GREENTREE MANOR NURSING AND REHABILITATION CENTER,4 GREENTREE DRIVE,WATERFORD,CT,06385,8604420647,050,Southeastern Ct,Y,For profit - Corporation,90,76.8,NA,Medicare and Medicaid,N,GREENTREE MANOR NURSING AND REHABILITATION CENTER INC,1970-01-01,RYDERS HEALTH MANAGEMENT,458,8,1.6,1.5,3.4,2.1,N,NA,Y,N,N,Resident,Yes,1,NA,1,NA,1,NA,1,NA,1,NA,4,NA,NA,NA,2.43164,0.93983,0.73483,1.67467,4.1063,3.88822,0.48884,0.03284,60.8,NA,93.8,NA,0,NA,1.22058,0.87705,2.04523,0.75454,0.59579,3.39556,3.01232,2.75317,1.0641,0.832,4.64927,4.40234,2025-05-06,28,22,6,180,1,0,180,2023-05-25,51,28,23,240,1,0,240,195,NA,0,0,0,0,"4 GREENTREE DRIVE,WATERFORD,CT,06385",41.3942,-72.144,NA,2026-06-01
075117,"NATHANIEL WITHERELL, THE",70 PARSONAGE RD,GREENWICH,CT,06830,2036184200,000,Western Ct,Y,Government - City,202,165,NA,Medicare and Medicaid,N,TOWN OF GREENWICH,1967-01-01,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Both,Yes,2,NA,1,NA,2,NA,3,NA,1,NA,5,NA,NA,NA,2.57941,0.79131,0.89321,1.68452,4.26394,3.90528,0.69703,0.08921,16.9,NA,12.1,NA,0,NA,1.28213,0.92128,2.14837,0.79259,0.62584,3.5668,3.16423,2.78027,0.85293,0.96277,4.59597,4.20939,2024-08-06,24,18,10,128,1,0,128,2022-03-09,28,15,13,128,1,0,128,128,NA,1,4516,0,1,"70 PARSONAGE RD,GREENWICH,CT,06830",41.0595,-73.624,NA,2026-06-01
075135,MASONICARE HEALTH CENTER,22 MASONIC AVENUE,WALLINGFORD,CT,06492,2036795900,040,Naugatuck Vly,Y,Non profit - Corporation,336,242.2,NA,Medicare and Medicaid,N,MASONICARE HEALTH CENTER,1967-01-01,NA,NA,NA,NA,NA,NA,NA,Y,NA,N,N,N,Resident,Yes,3,NA,3,NA,4,NA,4,NA,5,NA,4,NA,NA,NA,2.54026,0.97035,0.48707,1.45742,3.99769,3.79004,0.29093,0.03562,39.8,NA,34.3,NA,0,NA,1.23842,0.88987,2.07513,0.76557,0.6045,3.4452,3.05635,2.83472,1.08283,0.54353,4.46108,4.22937,2024-12-09,9,9,0,64,1,0,64,2022-03-18,15,6,9,72,1,0,72,66,NA,1,13085,0,1,"22 MASONIC AVENUE,WALLINGFORD,CT,06492",41.4596,-72.837,NA,2026-06-01
075138,BLOOMFIELD CENTER FOR NURSING & REHABILITATION,355 PARK AVENUE,BLOOMFIELD,CT,06002,8602428595,010,Capitol,Y,For profit - Corporation,120,109,NA,Medicare and Medicaid,N,BLOOMFIELD HEALTH CARE CENTER OF CONNECTICUT LLC,1990-10-01,NATIONAL HEALTH CARE ASSOCIATES,363,43,3.2,2.8,3,4.3,N,NA,Y,N,N,Resident,Yes,2,NA,2,NA,4,NA,4,NA,3,NA,2,NA,NA,NA,2.10321,0.75999,0.38992,1.14991,3.25312,3.00184,0.23056,0.02154,30.7,NA,38.5,NA,0,NA,1.62138,1.16504,2.71682,1.0023,0.79143,4.51055,4.00146,1.79267,0.64778,0.33235,2.77279,2.5586,2025-05-19,19,17,3,60,1,0,60,2022-12-20,31,13,18,124,1,0,124,76,NA,0,0,0,0,"355 PARK AVENUE,BLOOMFIELD,CT,06002",41.8225,-72.713,NA,2026-06-01
