cms_certification_number_ccn,provider_name,provider_address,city_town,state,zip_code,telephone_number,provider_ssa_county_code,county_parish,urban,ownership_type,number_of_certified_beds,average_number_of_residents_per_day,average_number_of_residents_per_day_footnote,provider_type,provider_resides_in_hospital,legal_business_name,date_first_approved_to_provide_medicare_and_medicaid_services,chain_name,chain_id,number_of_facilities_in_chain,chain_average_overall_5_star_rating,chain_average_health_inspection_rating,chain_average_staffing_rating,chain_average_qm_rating,continuing_care_retirement_community,special_focus_status,abuse_icon,most_recent_health_inspection_more_than_2_years_ago,provider_changed_ownership_in_last_12_months,with_a_resident_and_family_council,automatic_sprinkler_systems_in_all_required_areas,overall_rating,overall_rating_footnote,health_inspection_rating,health_inspection_rating_footnote,qm_rating,qm_rating_footnote,long_stay_qm_rating,long_stay_qm_rating_footnote,short_stay_qm_rating,short_stay_qm_rating_footnote,staffing_rating,staffing_rating_footnote,reported_staffing_footnote,physical_therapist_staffing_footnote,reported_nurse_aide_staffing_hours_per_resident_per_day,reported_lpn_staffing_hours_per_resident_per_day,reported_rn_staffing_hours_per_resident_per_day,reported_licensed_staffing_hours_per_resident_per_day,reported_total_nurse_staffing_hours_per_resident_per_day,total_number_of_nurse_staff_hours_per_resident_per_day_on_the_weekend,registered_nurse_hours_per_resident_per_day_on_the_weekend,reported_physical_therapist_staffing_hours_per_resident_per_day,total_nursing_staff_turnover,total_nursing_staff_turnover_footnote,registered_nurse_turnover,registered_nurse_turnover_footnote,number_of_administrators_who_have_left_the_nursing_home,administrator_turnover_footnote,nursing_case_mix_index,nursing_case_mix_index_ratio,case_mix_nurse_aide_staffing_hours_per_resident_per_day,case_mix_lpn_staffing_hours_per_resident_per_day,case_mix_rn_staffing_hours_per_resident_per_day,case_mix_total_nurse_staffing_hours_per_resident_per_day,case_mix_weekend_total_nurse_staffing_hours_per_resident_per_day,adjusted_nurse_aide_staffing_hours_per_resident_per_day,adjusted_lpn_staffing_hours_per_resident_per_day,adjusted_rn_staffing_hours_per_resident_per_day,adjusted_total_nurse_staffing_hours_per_resident_per_day,adjusted_weekend_total_nurse_staffing_hours_per_resident_per_day,rating_cycle_1_standard_survey_health_date,rating_cycle_1_total_number_of_health_deficiencies,rating_cycle_1_number_of_standard_health_deficiencies,rating_cycle_1_number_of_complaint_health_deficiencies,rating_cycle_1_health_deficiency_score,rating_cycle_1_number_of_health_revisits,rating_cycle_1_health_revisit_score,rating_cycle_1_total_health_score,rating_cycle_2_standard_health_survey_date,rating_cycle_2_3_total_number_of_health_deficiencies,rating_cycle_2_number_of_standard_health_deficiencies,rating_cycle_2_3_number_of_complaint_health_deficiencies,rating_cycle_2_3_health_deficiency_score,rating_cycle_2_3_number_of_health_revisits,rating_cycle_2_3_health_revisit_score,rating_cycle_2_3_total_health_score,total_weighted_health_survey_score,number_of_citations_from_infection_control_inspections,number_of_fines,total_amount_of_fines_in_dollars,number_of_payment_denials,total_number_of_penalties,location,latitude,longitude,geocoding_footnote,processing_date
365046,DAUGHTERS OF MIRIAM CENTER FOR NURSING & REHABILIT,ONE DAVID N MYERS PARKWAY,BEACHWOOD,OH,44122,2163609080,170,Cuyahoga,Y,For profit - Corporation,233,137.9,NA,Medicare and Medicaid,N,DAUGHTERS OF MIRIAM CENTER FOR NURSING & REHABILITATION LLC,1967-01-01,THE ROSENBERG FAMILY,685,15,2.5,1.9,3.9,4.1,Y,NA,N,N,N,Resident,Yes,2,NA,1,NA,5,NA,4,NA,5,NA,4,NA,NA,NA,2.6496,1.49094,1.21196,2.70289,5.35249,4.62851,0.76928,0.06935,61.4,NA,53.1,NA,0,NA,1.4318,1.02882,2.39916,0.88511,0.6989,3.98316,3.5336,2.55739,1.43905,1.16978,5.16622,4.46743,2024-11-08,18,18,14,176,1,0,176,2023-10-24,23,13,17,120,1,0,120,162,NA,0,0,0,0,"ONE DAVID N MYERS PARKWAY,BEACHWOOD,OH,44122",41.4682,-81.514,22,2026-06-01
365047,FIRST COMMUNITY VILLAGE HEALTHCARE CTR,1800 RIVERSIDE DRIVE,COLUMBUS,OH,43212,6144869511,250,Franklin,Y,Non profit - Corporation,47,30.8,NA,Medicare and Medicaid,N,FIRST COMMUNITY VILLAGE,1967-01-01,NA,NA,NA,NA,NA,NA,NA,Y,NA,N,N,N,Resident,Yes,4,NA,3,NA,5,NA,5,NA,5,NA,4,NA,NA,NA,3.0943,1.30072,1.0644,2.36512,5.45942,5.06922,0.93774,0.0525,61.4,NA,50,NA,0,NA,1.64372,1.1811,2.75425,1.01611,0.80234,4.5727,4.0566,2.60157,1.0936,0.8949,4.59007,4.262,2025-06-23,5,5,0,36,1,0,36,2023-07-24,19,18,2,164,1,0,164,68,NA,1,17345,0,1,"1800 RIVERSIDE DRIVE,COLUMBUS,OH,43212",39.9902,-83.065,NA,2026-06-01
365048,LIFE CARE CENTER OF WESTLAKE,26520 CENTER RIDGE RD,WESTLAKE,OH,44145,4408713030,170,Cuyahoga,Y,For profit - Corporation,119,99.5,NA,Medicare and Medicaid,N,"LIFE CARE CENTERS OF AMERICA, INC.",1967-01-01,LIFE CARE CENTERS OF AMERICA,311,194,3.5,2.9,3.3,4.5,N,NA,N,Y,N,Resident,Yes,2,NA,2,NA,4,NA,5,NA,2,NA,4,NA,NA,NA,2.07337,0.82949,0.68042,1.50992,3.58329,3.22998,0.42267,0.03885,35.5,NA,38.9,NA,0,NA,1.32311,0.95072,2.21703,0.81792,0.64584,3.6808,3.26536,2.16561,0.8664,0.71069,3.74271,3.37368,2023-10-19,14,6,8,84,1,0,84,2020-02-27,13,2,11,68,1,0,68,80,NA,0,0,0,0,"26520 CENTER RIDGE RD,WESTLAKE,OH,44145",41.4521,-81.914,NA,2026-06-01
365051,OHIO LIVING ROCKYNOL,1150 W MARKET ST,AKRON,OH,44313,3308672150,780,Summit,Y,Non profit - Corporation,36,35.4,NA,Medicare and Medicaid,N,OHIO LIVING COMMUNITIES,1967-01-01,OHIO LIVING COMMUNITIES,383,11,4.7,3.7,4.4,4.9,Y,NA,N,N,N,Resident,Yes,5,NA,5,NA,5,NA,5,NA,5,NA,3,NA,NA,NA,1.74871,1.04544,0.72587,1.77132,3.52002,3.22526,0.54147,0.18534,55.6,NA,16.7,NA,0,NA,1.53512,1.10306,2.57228,0.94898,0.74933,4.27059,3.78858,1.57426,0.94115,0.65346,3.16886,2.90351,2024-06-20,0,0,0,0,0,0,0,2023-08-10,3,3,0,20,1,0,20,5,NA,0,0,0,0,"1150 W MARKET ST,AKRON,OH,44313",41.1016,-81.553,NA,2026-06-01
365065,HARRISON PAVILION CARE CENTER,2171 HARRISON AVENUE,CINCINNATI,OH,45211,5136625800,310,Hamilton,Y,For profit - Limited Liability company,84,81,NA,Medicare and Medicaid,N,HP HEALTHCARE LLC,1967-01-01,CCH HEALTHCARE,124,32,2.6,2.4,2.5,3.8,N,NA,N,N,N,Resident,Yes,1,NA,2,NA,4,NA,5,NA,4,NA,1,NA,NA,NA,1.93356,1.05803,0.20856,1.26659,3.20015,2.77468,0.15565,0.06376,66.7,NA,90,NA,0,NA,1.40162,1.00714,2.34859,0.86645,0.68417,3.89921,3.45912,1.90646,1.0432,0.20563,3.15529,2.73578,2025-09-11,14,9,7,96,1,0,96,2023-10-03,22,11,20,148,1,0,148,109,1,0,0,1,1,"2171 HARRISON AVENUE,CINCINNATI,OH,45211",39.134,-84.572,NA,2026-06-01
365071,BEACHWOOD POINTE CARE CENTER,23900 CHAGRIN BLVD,BEACHWOOD,OH,44122,2164641000,170,Cuyahoga,Y,For profit - Corporation,120,104.8,NA,Medicare and Medicaid,N,BEACHWOOD NURSING,1967-01-01,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Resident,Yes,1,NA,1,NA,4,NA,5,NA,2,NA,1,NA,NA,NA,1.77908,0.93676,0.33876,1.27553,3.05461,2.79234,0.17586,0.0167,67.9,NA,90,NA,0,NA,1.79533,1.29004,3.00831,1.10984,0.87635,4.99449,4.43078,1.36946,0.72108,0.26077,2.35131,2.14943,2024-07-23,20,10,16,160,2,80,240,2022-04-11,25,2,23,160,1,0,160,220,0,0,0,1,1,"23900 CHAGRIN BLVD,BEACHWOOD,OH,44122",41.4645,-81.511,NA,2026-06-01
365072,ANNA MARIA OF AURORA,889 NORTH AURORA ROAD,AURORA,OH,44202,3305626171,680,Portage,Y,For profit - Corporation,98,90.2,NA,Medicare and Medicaid,N,"ANNA MARIA OF AURORA, INC.",1967-01-01,NA,NA,NA,NA,NA,NA,NA,Y,NA,N,N,N,Resident,Yes,4,NA,3,NA,5,NA,5,NA,4,NA,4,NA,NA,NA,2.83795,1.0141,0.50991,1.524,4.36195,3.89361,0.4464,0.09523,30,NA,12.5,NA,2,NA,1.42124,1.02123,2.38146,0.87858,0.69374,3.95378,3.50754,2.75954,0.98608,0.49582,4.24144,3.78604,2025-12-22,7,7,0,56,1,0,56,2023-08-24,5,3,2,44,1,0,44,53,NA,0,0,0,0,"889 NORTH AURORA ROAD,AURORA,OH,44202",41.3418,-81.369,NA,2026-06-01
365077,MONTEREY CARE CENTER,3929 HOOVER ROAD,GROVE CITY,OH,43123,6148757700,250,Franklin,Y,For profit - Limited Liability company,148,102.9,NA,Medicare and Medicaid,N,MACINTOSH COMPANY,1967-01-01,OPTALIS HEALTH & REHABILITATION,601,37,2.4,1.8,2.6,4.5,N,NA,N,N,N,Resident,Yes,1,NA,2,NA,4,NA,4,NA,4,NA,1,NA,NA,NA,2.09698,0.94734,0.52217,1.46951,3.56649,3.14135,0.35487,0.04171,55.9,NA,50,NA,0,NA,1.63945,1.17803,2.7471,1.01347,0.80025,4.56083,4.04606,1.76765,0.79856,0.44016,3.00638,2.648,2024-11-24,19,17,2,120,1,0,120,2022-05-05,9,6,3,76,1,0,76,109,NA,0,0,0,0,"3929 HOOVER ROAD,GROVE CITY,OH,43123",39.8828,-83.069,NA,2026-06-01
365081,THREE RIVERS HEALTHCARE CENTER,7800 JANDARACRES DRIVE,CINCINNATI,OH,45248,5139410787,310,Hamilton,Y,For profit - Corporation,119,104.6,NA,Medicare and Medicaid,N,3R OPERATING CO LLC,1968-04-30,"HEALTH CARE FACILITY MANAGEMENT, LLC",814,5,3.2,2.6,2,5,N,NA,N,N,N,Resident,Yes,3,NA,2,NA,5,NA,5,NA,NA,2,2,NA,NA,NA,1.87054,0.86082,0.68308,1.5439,3.41444,3.10945,0.55768,0.01445,51.8,NA,52.4,NA,1,NA,1.62039,1.16434,2.71517,1.0017,0.79095,4.50782,3.99904,1.59531,0.73416,0.58257,2.91205,2.65193,2025-02-06,11,3,9,56,1,0,56,2022-05-19,34,12,22,216,1,0,216,96,0,0,0,0,0,"7800 JANDARACRES DRIVE,CINCINNATI,OH,45248",39.1677,-84.702,NA,2026-06-01
365084,PLEASANTVIEW CARE CENTER,7377 RIDGE RD,PARMA,OH,44129,4408450200,170,Cuyahoga,Y,For profit - Corporation,162,152.4,NA,Medicare and Medicaid,N,"RIDGE-PLEASANT VALLEY, INC.",1970-10-05,LEGACY HEALTH SERVICES,305,10,3.4,2.5,2.2,4.9,N,NA,N,N,N,Both,Yes,4,NA,3,NA,5,NA,5,NA,4,NA,2,NA,NA,NA,2.45414,1.32952,0.66605,1.99558,4.44972,3.904,0.34227,0.08327,62.9,NA,53.6,NA,0,NA,1.76794,1.27036,2.96241,1.09291,0.86297,4.91829,4.36318,1.91837,1.03927,0.52064,3.47828,3.0517,2024-06-13,5,4,1,32,1,0,32,2022-03-18,6,3,3,68,1,0,68,41,0,0,0,0,0,"7377 RIDGE RD,PARMA,OH,44129",41.3663,-81.735,NA,2026-06-01
365085,LIFE CARE CENTER OF MEDINA,2400 COLUMBIA RD,MEDINA,OH,44256,3304833131,530,Medina,Y,For profit - Limited Liability company,149,113.2,NA,Medicare and Medicaid,N,"MEDINA OPERATIONS, LLC",1967-01-01,LIFE CARE CENTERS OF AMERICA,311,194,3.5,2.9,3.3,4.5,N,NA,N,Y,N,Resident,Yes,3,NA,3,NA,4,NA,4,NA,4,NA,4,NA,NA,NA,2.24816,0.79641,0.73458,1.53099,3.77915,3.54201,0.43207,0.09138,29.3,NA,26.1,NA,1,NA,1.42969,1.0273,2.39562,0.8838,0.69786,3.97728,3.52838,2.17313,0.76983,0.71006,3.6530300000000002,3.4238,2024-01-25,15,14,3,60,1,0,60,2021-09-24,10,9,1,68,1,0,68,62,NA,0,0,0,0,"2400 COLUMBIA RD,MEDINA,OH,44256",41.2084,-81.926,NA,2026-06-01
365088,ENGLEWOOD HEALTH AND REHAB,425 LAURICELLA COURT,ENGLEWOOD,OH,45322,9378365143,580,Montgomery,Y,For profit - Limited Liability company,116,90.7,NA,Medicare and Medicaid,N,CT OHIO ENGLEWOOD LLC,1967-01-01,SIMCHA HYMAN & NAFTALI ZANZIPER,580,85,2.6,2.7,2.4,3.4,N,NA,N,Y,N,Resident,Data Not Available,2,NA,2,NA,5,NA,5,NA,4,NA,1,NA,NA,NA,1.79391,0.89155,0.53133,1.42288,3.21678,2.95826,0.38059,0.031,72.4,NA,55.6,NA,1,NA,1.47096,1.05696,2.46478,0.90932,0.71801,4.09211,3.63025,1.68538,0.83761,0.49919,3.02218,2.7793,2024-05-01,15,15,0,72,1,0,72,2023-06-15,17,4,14,68,1,0,68,71,0,0,0,0,0,"425 LAURICELLA COURT,ENGLEWOOD,OH,45322",39.8735,-84.313,NA,2026-06-01
365093,GOOD SHEPHERD THE,622 CENTER ST,ASHLAND,OH,44805,4192893523,020,Ashland,N,For profit - Corporation,125,107.1,NA,Medicare and Medicaid,N,THE GOOD SHEPHERD HOME FOR THE AGED,1967-01-01,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Resident,Yes,4,NA,4,NA,4,NA,5,NA,3,NA,4,NA,NA,NA,3.34888,0.85785,1.06282,1.92067,5.26955,4.22644,0.71611,0.04623,31.1,NA,20.8,NA,0,NA,1.71846,1.2348,2.8795,1.06232,0.83882,4.78064,4.24106,2.69314,0.68988,0.85471,4.23773,3.39887,2024-07-18,7,7,0,32,1,0,32,2022-03-03,7,6,1,48,1,0,48,36,0,0,0,0,0,"622 CENTER ST,ASHLAND,OH,44805",40.8637,-82.313,NA,2026-06-01
365094,KING DAVID POST ACUTE NURSING & REHABILITATION LLC,27100 CEDAR RD,BEACHWOOD,OH,44122,2168316500,170,Cuyahoga,Y,For profit - Limited Liability company,355,253.3,NA,Medicare and Medicaid,N,KING DAVID POST ACUTE NURSING & REHABILITATION LLC,1967-01-01,THE ROSENBERG FAMILY,685,15,2.5,1.9,3.9,4.1,N,NA,Y,N,N,Resident,Yes,2,NA,1,NA,5,NA,5,NA,4,NA,4,NA,NA,NA,2.67511,1.4244,0.7525,2.1769,4.85201,3.77596,0.38683,0.11876,64.9,NA,47.8,NA,0,NA,1.4679,1.05476,2.45964,0.90742,0.71652,4.08358,3.62268,2.51852,1.34103,0.70845,4.568,3.55493,2025-09-22,16,13,9,80,1,0,80,2024-05-09,40,5,37,240,1,0,240,120,2,1,10221,0,1,"27100 CEDAR RD,BEACHWOOD,OH,44122",41.5012,-81.489,NA,2026-06-01
365101,SPRING CREEK NURSING AND REHABILITATION CENTER LLC,401 N BROADWAY ST,GREEN SPRINGS,OH,44836,4196392626,730,Sandusky,N,For profit - Limited Liability company,120,72.6,NA,Medicare and Medicaid,N,SPRING CREEK NURSING AND REHABILITATION CENTER LLC,1967-01-01,NA,NA,NA,NA,NA,NA,NA,N,NA,N,Y,N,Resident,Yes,1,NA,2,NA,4,NA,4,NA,4,NA,1,NA,NA,NA,2.32287,1.05651,0.51061,1.56711,3.88998,3.2409,0.27694,0.07262,45.9,NA,58.3,NA,0,NA,1.7429,1.25237,2.92045,1.07743,0.85075,4.84864,4.30139,1.84183,0.83772,0.40487,3.08442,2.56975,2024-02-15,13,8,5,60,1,0,60,2021-11-01,14,9,5,171,1,0,171,87.75,NA,1,77618,0,1,"401 N BROADWAY ST,GREEN SPRINGS,OH,44836",41.2614,-83.052,NA,2026-06-01
