cms_certification_number_ccn,provider_name,provider_address,city_town,state,zip_code,telephone_number,provider_ssa_county_code,county_parish,urban,ownership_type,number_of_certified_beds,average_number_of_residents_per_day,average_number_of_residents_per_day_footnote,provider_type,provider_resides_in_hospital,legal_business_name,date_first_approved_to_provide_medicare_and_medicaid_services,chain_name,chain_id,number_of_facilities_in_chain,chain_average_overall_5_star_rating,chain_average_health_inspection_rating,chain_average_staffing_rating,chain_average_qm_rating,continuing_care_retirement_community,special_focus_status,abuse_icon,most_recent_health_inspection_more_than_2_years_ago,provider_changed_ownership_in_last_12_months,with_a_resident_and_family_council,automatic_sprinkler_systems_in_all_required_areas,overall_rating,overall_rating_footnote,health_inspection_rating,health_inspection_rating_footnote,qm_rating,qm_rating_footnote,long_stay_qm_rating,long_stay_qm_rating_footnote,short_stay_qm_rating,short_stay_qm_rating_footnote,staffing_rating,staffing_rating_footnote,reported_staffing_footnote,physical_therapist_staffing_footnote,reported_nurse_aide_staffing_hours_per_resident_per_day,reported_lpn_staffing_hours_per_resident_per_day,reported_rn_staffing_hours_per_resident_per_day,reported_licensed_staffing_hours_per_resident_per_day,reported_total_nurse_staffing_hours_per_resident_per_day,total_number_of_nurse_staff_hours_per_resident_per_day_on_the_weekend,registered_nurse_hours_per_resident_per_day_on_the_weekend,reported_physical_therapist_staffing_hours_per_resident_per_day,total_nursing_staff_turnover,total_nursing_staff_turnover_footnote,registered_nurse_turnover,registered_nurse_turnover_footnote,number_of_administrators_who_have_left_the_nursing_home,administrator_turnover_footnote,nursing_case_mix_index,nursing_case_mix_index_ratio,case_mix_nurse_aide_staffing_hours_per_resident_per_day,case_mix_lpn_staffing_hours_per_resident_per_day,case_mix_rn_staffing_hours_per_resident_per_day,case_mix_total_nurse_staffing_hours_per_resident_per_day,case_mix_weekend_total_nurse_staffing_hours_per_resident_per_day,adjusted_nurse_aide_staffing_hours_per_resident_per_day,adjusted_lpn_staffing_hours_per_resident_per_day,adjusted_rn_staffing_hours_per_resident_per_day,adjusted_total_nurse_staffing_hours_per_resident_per_day,adjusted_weekend_total_nurse_staffing_hours_per_resident_per_day,rating_cycle_1_standard_survey_health_date,rating_cycle_1_total_number_of_health_deficiencies,rating_cycle_1_number_of_standard_health_deficiencies,rating_cycle_1_number_of_complaint_health_deficiencies,rating_cycle_1_health_deficiency_score,rating_cycle_1_number_of_health_revisits,rating_cycle_1_health_revisit_score,rating_cycle_1_total_health_score,rating_cycle_2_standard_health_survey_date,rating_cycle_2_3_total_number_of_health_deficiencies,rating_cycle_2_number_of_standard_health_deficiencies,rating_cycle_2_3_number_of_complaint_health_deficiencies,rating_cycle_2_3_health_deficiency_score,rating_cycle_2_3_number_of_health_revisits,rating_cycle_2_3_health_revisit_score,rating_cycle_2_3_total_health_score,total_weighted_health_survey_score,number_of_citations_from_infection_control_inspections,number_of_fines,total_amount_of_fines_in_dollars,number_of_payment_denials,total_number_of_penalties,location,latitude,longitude,geocoding_footnote,processing_date
375119,HERITAGE AT BRANDON PLACE HEALTH & REHABILITATION,13500 BRANDON PLACE,OKLAHOMA CITY,OK,73142,4057200010,540,Oklahoma,Y,For profit - Limited Liability company,118,47,NA,Medicare and Medicaid,N,"SOUTHWEST LTC - QUAIL CREEK, LLC",1995-01-01,SOUTHWEST LTC,481,13,3.1,3.6,1.8,2.5,N,NA,N,N,N,Resident,Yes,3,NA,3,NA,4,NA,4,NA,NA,2,2,NA,NA,NA,1.7695,0.85452,0.38522,1.23975,3.00925,2.7264,0.41188,0.03266,92.4,NA,71.4,NA,1,NA,1.12858,0.81095,1.89108,0.69767,0.55089,3.13964,2.78528,2.16679,1.04638,0.47171,3.68488,3.33853,2026-01-14,2,2,1,24,1,0,24,2024-05-31,11,4,11,135,1,0,135,51.75,NA,2,35311,0,2,"13500 BRANDON PLACE,OKLAHOMA CITY,OK,73142",35.6058,-97.63,NA,2026-06-01
375122,GRACE SKILLED AND NURSING THERAPY NORMAN,4554 WEST MAIN,NORMAN,OK,73072,4053668800,130,Cleveland,Y,For profit - Corporation,136,110.5,NA,Medicare and Medicaid,N,SECURITY HEALTH CARE LLC,1992-06-01,BRIDGES HEALTH,91,34,3.5,3.5,3.3,3.1,N,NA,N,N,N,Resident,Yes,5,NA,5,NA,4,NA,5,NA,1,NA,3,NA,NA,NA,1.93005,1.20798,0.38807,1.59604,3.52609,3.24891,0.12255,0.04545,42.1,NA,45.5,NA,1,NA,1.21303,0.87162,2.03258,0.74987,0.59211,3.37456,2.99368,2.19886,1.37622,0.44212,4.01719,3.7014,2026-02-11,3,3,0,12,1,0,12,2024-05-16,3,3,0,12,1,0,12,12,NA,0,0,0,0,"4554 WEST MAIN,NORMAN,OK,73072",35.2184,-97.509,NA,2026-06-01
375123,MEMORIAL HEIGHTS NURSING CENTER,1305 SOUTHEAST ADAMS,IDABEL,OK,74745,5802861065,440,Mccurtain,N,Non profit - Corporation,118,90.8,NA,Medicare and Medicaid,N,HEARTWAY CORPORATION,1992-06-22,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Resident,Yes,1,NA,2,NA,1,NA,2,NA,1,NA,1,NA,NA,NA,1.92922,0.69215,0.1381,0.83025,2.75947,2.53009,0.19888,0.00532,54.7,NA,NA,27,1,NA,1.16899,0.83998,1.95879,0.72265,0.57061,3.25205,2.88501,2.28071,0.81825,0.16326,3.26222,2.99105,2026-04-15,8,8,2,56,1,0,56,2025-06-12,12,5,7,100,1,0,100,67,NA,1,7443,0,1,"1305 SOUTHEAST ADAMS,IDABEL,OK,74745",33.8938,-94.813,NA,2026-06-01
375124,SEQUOYAH POINTE SKILLED NURSING AND THERAPY,614 E CHERRIE STREET,TAHLEQUAH,OK,74465,9184562573,100,Cherokee,N,For profit - Partnership,125,54.4,NA,Medicare and Medicaid,N,EAST SHAWNEE NURSING CENTER L L C,1992-08-04,BRIDGES HEALTH,91,34,3.5,3.5,3.3,3.1,N,NA,N,N,N,Resident,Yes,4,NA,4,NA,3,NA,3,NA,3,NA,3,NA,NA,NA,1.91838,1.3517,0.22031,1.57202,3.4904,3.22021,0.30274,0.01041,46.8,NA,NA,27,0,NA,1.02888,0.73931,1.72402,0.63604,0.50222,2.86228,2.53923,2.57672,1.81558,0.29592,4.68822,4.32531,2025-01-08,3,3,0,12,1,0,12,2023-11-02,8,7,3,56,1,0,56,23,NA,0,0,0,0,"614 E CHERRIE STREET,TAHLEQUAH,OK,74465",35.9144,-94.962,NA,2026-06-01
375132,YORK MANOR NURSING HOME,500 SOUTH YORK,MUSKOGEE,OK,74403,9186826724,500,Muskogee,N,Non profit - Corporation,60,40.2,NA,Medicare and Medicaid,N,HEARTWAY CORPORATION,1993-01-20,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Resident,Yes,1,NA,1,NA,2,NA,2,NA,NA,2,4,NA,NA,NA,2.31373,0.5414,0.33294,0.87434,3.18807,3.3735,0.32387,0.00426,57.1,NA,NA,27,0,NA,0.88204,0.63379,1.47796,0.54526,0.43054,2.45377,2.17682,3.62515,0.84826,0.52165,4.99506,5.28558,2025-09-15,18,18,1,144,1,0,144,2025-01-29,16,6,10,104,1,0,104,134,NA,0,0,0,0,"500 SOUTH YORK,MUSKOGEE,OK,74403",35.7373,-95.34,NA,2026-06-01
375135,EMERALD CARE CENTER SOUTHWEST LLC,5600 SOUTH WALKER,OKLAHOMA CITY,OK,73109,4056327771,540,Oklahoma,Y,For profit - Individual,112,68.9,NA,Medicare and Medicaid,N,GARDEN MANOR REHAB AND NURSING OF SOUTHWEST LLC,1993-02-01,EMERALD HEALTHCARE,630,14,1.5,1.6,1.9,1.9,N,NA,N,N,N,Resident,Yes,1,NA,1,NA,2,NA,3,NA,1,NA,3,NA,NA,NA,2.20641,0.8465,0.30620000000000003,1.15269,3.3591,3.18757,0.37399,0.01091,60.9,NA,28.6,NA,0,NA,1.21474,0.87285,2.03544,0.75093,0.59294,3.37931,2.9979,2.51017,0.96304,0.34835,3.82156,3.62642,2024-12-13,9,8,1,68,1,0,68,2023-08-18,30,13,25,192,1,0,192,99,NA,1,8278,1,2,"5600 SOUTH WALKER,OKLAHOMA CITY,OK,73109",35.4085,-97.521,NA,2026-06-01
375140,CHECOTAH NURSING CENTER,321 SOUTHEAST 2ND STREET,CHECOTAH,OK,74426,9184732251,450,Mcintosh,N,For profit - Limited Liability company,82,40.7,NA,Medicare and Medicaid,N,CHECOTAH NURSING AND REHABILITATION LLC,1993-08-01,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Resident,Yes,1,NA,2,NA,2,NA,2,NA,2,NA,1,24,25,6,NA,NA,NA,NA,NA,NA,NA,NA,66.7,NA,NA,27,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-12-12,6,2,6,60,1,0,60,2024-08-09,11,5,6,96,1,0,96,69,NA,2,102895,1,3,"321 SOUTHEAST 2ND STREET,CHECOTAH,OK,74426",35.4661,-95.52,NA,2026-06-01
375141,RIVER VALLEY SKILLED NURSING AND THERAPY,2400 WEST MODELLE,CLINTON,OK,73601,5803231110,190,Custer,N,For profit - Partnership,100,48.9,NA,Medicare and Medicaid,N,CLINTON NURSING CENTER LLC,1993-11-01,BRIDGES HEALTH,91,34,3.5,3.5,3.3,3.1,N,NA,N,N,N,Resident,Yes,5,NA,5,NA,5,NA,5,NA,3,NA,4,NA,NA,NA,2.43561,0.96311,0.39693,1.36004,3.79565,3.60508,0.28832,0,40,NA,NA,27,1,NA,1.05359,0.75706,1.76542,0.65130999999999994,0.51428,2.931,2.60019,3.19476,1.2633,0.52064,4.9787,4.72873,2026-03-19,3,3,1,12,1,0,12,2024-12-19,2,2,0,12,1,0,12,12,NA,0,0,0,0,"2400 WEST MODELLE,CLINTON,OK,73601",35.5086,-98.99,NA,2026-06-01
375144,COTTONWOOD CREEK SKILLED NURSING & THERAPY,2300 IOWA AVENUE,CHICKASHA,OK,73023,4052246456,250,Grady,Y,For profit - Partnership,120,67.4,NA,Medicare and Medicaid,N,CONVALESCENT CENTER OF GRADY COUNTY,1993-11-01,BRIDGES HEALTH,91,34,3.5,3.5,3.3,3.1,N,NA,N,N,N,Resident,Yes,4,NA,4,NA,2,NA,3,NA,1,NA,3,NA,NA,NA,2.29857,1.3606,0.23436,1.59496,3.89354,3.68325,0.19523,0.01815,47.1,NA,NA,27,1,NA,1.25671,0.90301,2.10577,0.77687,0.61343,3.49607,3.10148,2.52769,1.49623,0.25772,4.28164,4.05039,2025-02-06,5,5,4,24,1,0,24,2023-12-14,6,5,2,40,1,0,40,28,NA,0,0,0,0,"2300 IOWA AVENUE,CHICKASHA,OK,73023",35.0477,-97.964,NA,2026-06-01
375146,Broadway Care & Rehab Center,1622 East Broadway,Muskogee,OK,74403,9186832851,500,Muskogee,N,For profit - Limited Liability company,105,82.2,NA,Medicare and Medicaid,N,"BROADWAY HEALTHCARE, LLC",1993-12-06,MGM HEALTHCARE,348,32,2.4,2.2,1.7,3.9,N,NA,N,N,N,Both,Yes,1,NA,1,NA,3,NA,5,NA,1,NA,3,NA,NA,NA,2.75957,0.91334,0.27228,1.18562,3.94519,2.91537,0.25534,0.01578,48.4,NA,60,NA,0,NA,1.28619,0.9242,2.15518,0.7951,0.62782,3.57809,3.17425,2.96507,0.98136,0.29256,4.23899,3.13247,2025-05-29,4,2,4,137,1,0,137,2024-02-15,9,4,5,56,1,0,56,116.75,NA,2,37638,1,3,"1622 East Broadway,Muskogee,OK,74403",35.7422,-95.35,NA,2026-06-01
375148,GLENWOOD SKILLED NURSING AND THERAPY,1700 EAST 141ST STREET,GLENPOOL,OK,74033,9182914230,710,Tulsa,Y,For profit - Partnership,119,62.2,NA,Medicare and Medicaid,N,GLENPOOL OPERATIONS LLC,1994-01-01,BRIDGES HEALTH,91,34,3.5,3.5,3.3,3.1,N,NA,N,Y,N,Resident,Yes,3,NA,3,NA,3,NA,4,NA,2,NA,2,NA,NA,NA,1.96321,1.16032,0.16695,1.32727,3.29049,3.08947,0.15578,0.00676,71.6,NA,100,NA,0,NA,1.0288,0.73924,1.72388,0.63598,0.50218,2.86204,2.53901,2.63717,1.55865,0.22426,4.42008,4.15006,2024-03-15,7,7,2,48,1,0,48,2023-02-23,8,3,5,60,1,0,60,51,NA,1,7713,0,1,"1700 EAST 141ST STREET,GLENPOOL,OK,74033",35.9592,-95.983,NA,2026-06-01
375150,MEDICALODGES DEWEY,430 BARTLES ROAD,DEWEY,OK,74029,9185342848,730,Washington,N,For profit - Corporation,58,36.8,NA,Medicare and Medicaid,N,MEDICALODGES INC,1994-01-01,"MEDICALODGES, INC.",344,20,2.7,2.4,3.8,3.2,N,NA,N,N,N,Resident,Yes,5,NA,4,NA,3,NA,3,NA,NA,2,5,NA,NA,NA,2.02369,0.70208,0.56993,1.272,3.29569,2.57231,0.41319,0.06147,40.7,NA,NA,27,0,NA,0.94743,0.68078,1.58753,0.58568,0.46246,2.63567,2.33819,2.95188,1.02409,0.83133,4.8073,3.75212,2024-11-05,2,2,0,12,1,0,12,2023-08-10,6,6,3,36,1,0,36,18,NA,0,0,0,0,"430 BARTLES ROAD,DEWEY,OK,74029",36.7716,-95.957,NA,2026-06-01
375151,CAPITOL HILL SKILLED NURSING AND THERAPY,2400 SOUTHWEST 55TH STREET,OKLAHOMA CITY,OK,73119,4056815381,540,Oklahoma,Y,For profit - Partnership,120,64.2,NA,Medicare and Medicaid,N,"CAPITOL HILL NURSING CENTER, LLC",1994-02-01,BRIDGES HEALTH,91,34,3.5,3.5,3.3,3.1,N,NA,N,N,N,Resident,Yes,4,NA,4,NA,2,NA,4,NA,1,NA,3,NA,NA,NA,2.2839,1.0924,0.26324,1.35565,3.63955,3.30628,0.25345,0.0081,61.8,NA,60,NA,0,NA,1.09919,0.78982,1.84183,0.6795,0.53654,3.05786,2.71273,2.87147,1.37344,0.33097,4.57588,4.15688,2024-11-12,10,10,6,40,1,0,40,2023-08-29,3,3,0,12,1,0,12,33,NA,0,0,0,0,"2400 SOUTHWEST 55TH STREET,OKLAHOMA CITY,OK,73119",35.4098,-97.555,NA,2026-06-01
375155,KINGWOOD SKILLED NURSING AND THERAPY,1921 NORTHEAST 21ST STREET,OKLAHOMA CITY,OK,73111,4054241449,540,Oklahoma,Y,For profit - Partnership,105,72.3,NA,Medicare and Medicaid,N,TERRACE GARDENS NURSING CENTER LLC,1994-01-01,BRIDGES HEALTH,91,34,3.5,3.5,3.3,3.1,N,NA,N,N,N,Resident,Yes,3,NA,3,NA,4,NA,4,NA,NA,2,4,NA,NA,NA,2.01973,0.71081,0.58212,1.29293,3.31266,3.36817,0.44486,0.00584,45.3,NA,20,NA,0,NA,1.07072,0.76937,1.79413,0.6619,0.52265,2.97868,2.64249,2.60684,0.91743,0.75134,4.27561,4.34726,2024-12-11,11,11,0,76,1,0,76,2023-10-19,0,0,0,0,0,0,0,57,0,1,15180,0,1,"1921 NORTHEAST 21ST STREET,OKLAHOMA CITY,OK,73111",35.4913,-97.478,NA,2026-06-01
375158,The Timbers Skilled Nursing and Therapy,2520 South Rankin,Edmond,OK,73013,4053411433,540,Oklahoma,Y,For profit - Partnership,129,117.8,NA,Medicare and Medicaid,N,TIMBERLANE MANOR LLC,1994-04-01,BRIDGES HEALTH,91,34,3.5,3.5,3.3,3.1,N,NA,N,N,N,Resident,Yes,1,NA,1,NA,3,NA,4,NA,1,NA,4,NA,NA,NA,2.08916,1.2477,0.34545,1.59315,3.68232,3.06729,0.19929,0.00755,54.2,NA,36.4,NA,0,NA,1.07259,0.77071,1.79725,0.66305,0.52356,2.98386,2.64708,2.69178,1.6076,0.4451,4.74448,3.95204,2026-02-27,5,3,2,149,1,0,149,2024-06-20,4,1,3,48,1,0,48,123.75,2,2,34706,0,2,"2520 South Rankin,Edmond,OK,73013",35.6298,-97.475,NA,2026-06-01
