cms_certification_number_ccn,provider_name,provider_address,city_town,state,zip_code,telephone_number,provider_ssa_county_code,county_parish,urban,ownership_type,number_of_certified_beds,average_number_of_residents_per_day,average_number_of_residents_per_day_footnote,provider_type,provider_resides_in_hospital,legal_business_name,date_first_approved_to_provide_medicare_and_medicaid_services,chain_name,chain_id,number_of_facilities_in_chain,chain_average_overall_5_star_rating,chain_average_health_inspection_rating,chain_average_staffing_rating,chain_average_qm_rating,continuing_care_retirement_community,special_focus_status,abuse_icon,most_recent_health_inspection_more_than_2_years_ago,provider_changed_ownership_in_last_12_months,with_a_resident_and_family_council,automatic_sprinkler_systems_in_all_required_areas,overall_rating,overall_rating_footnote,health_inspection_rating,health_inspection_rating_footnote,qm_rating,qm_rating_footnote,long_stay_qm_rating,long_stay_qm_rating_footnote,short_stay_qm_rating,short_stay_qm_rating_footnote,staffing_rating,staffing_rating_footnote,reported_staffing_footnote,physical_therapist_staffing_footnote,reported_nurse_aide_staffing_hours_per_resident_per_day,reported_lpn_staffing_hours_per_resident_per_day,reported_rn_staffing_hours_per_resident_per_day,reported_licensed_staffing_hours_per_resident_per_day,reported_total_nurse_staffing_hours_per_resident_per_day,total_number_of_nurse_staff_hours_per_resident_per_day_on_the_weekend,registered_nurse_hours_per_resident_per_day_on_the_weekend,reported_physical_therapist_staffing_hours_per_resident_per_day,total_nursing_staff_turnover,total_nursing_staff_turnover_footnote,registered_nurse_turnover,registered_nurse_turnover_footnote,number_of_administrators_who_have_left_the_nursing_home,administrator_turnover_footnote,nursing_case_mix_index,nursing_case_mix_index_ratio,case_mix_nurse_aide_staffing_hours_per_resident_per_day,case_mix_lpn_staffing_hours_per_resident_per_day,case_mix_rn_staffing_hours_per_resident_per_day,case_mix_total_nurse_staffing_hours_per_resident_per_day,case_mix_weekend_total_nurse_staffing_hours_per_resident_per_day,adjusted_nurse_aide_staffing_hours_per_resident_per_day,adjusted_lpn_staffing_hours_per_resident_per_day,adjusted_rn_staffing_hours_per_resident_per_day,adjusted_total_nurse_staffing_hours_per_resident_per_day,adjusted_weekend_total_nurse_staffing_hours_per_resident_per_day,rating_cycle_1_standard_survey_health_date,rating_cycle_1_total_number_of_health_deficiencies,rating_cycle_1_number_of_standard_health_deficiencies,rating_cycle_1_number_of_complaint_health_deficiencies,rating_cycle_1_health_deficiency_score,rating_cycle_1_number_of_health_revisits,rating_cycle_1_health_revisit_score,rating_cycle_1_total_health_score,rating_cycle_2_standard_health_survey_date,rating_cycle_2_3_total_number_of_health_deficiencies,rating_cycle_2_number_of_standard_health_deficiencies,rating_cycle_2_3_number_of_complaint_health_deficiencies,rating_cycle_2_3_health_deficiency_score,rating_cycle_2_3_number_of_health_revisits,rating_cycle_2_3_health_revisit_score,rating_cycle_2_3_total_health_score,total_weighted_health_survey_score,number_of_citations_from_infection_control_inspections,number_of_fines,total_amount_of_fines_in_dollars,number_of_payment_denials,total_number_of_penalties,location,latitude,longitude,geocoding_footnote,processing_date
145027,Allure Of The Quad Cities,833 SIXTEENTH AVENUE,MOLINE,IL,61265,3097646744,890,Rock Island,Y,For profit - Limited Liability company,149,117.6,NA,Medicare and Medicaid,N,ALLURE OF THE QUAD CITIES LLC,1967-01-01,ALLURE HEALTHCARE SERVICES,25,15,2.5,2.9,1.7,2.5,N,NA,Y,N,N,Resident,Yes,1,NA,1,NA,2,NA,2,NA,2,NA,1,NA,NA,NA,2.20079,0.76333,0.52611,1.28944,3.49023,3.14394,0.42954,0.03949,58.5,NA,60,NA,2,NA,1.57223,1.12973,2.63446,0.97192,0.76744,4.37382,3.88016,1.93447,0.67096,0.46245000000000003,3.06788,2.7635,2024-11-15,23,6,17,289,1,0,289,2023-12-08,24,13,11,224,1,0,224,272.75,NA,3,49450,1,4,"833 SIXTEENTH AVENUE,MOLINE,IL,61265",41.4969,-90.526,NA,2026-06-01
145029,Avantara Joliet,210 NORTH SPRINGFIELD AVENUE,JOLIET,IL,60435,8157253400,989,Will,Y,Non profit - Corporation,154,113.1,NA,Medicare and Medicaid,N,"PRIME HEALTHCARE SENIOR LIVING, LLC",1967-01-01,PRIME HEALTHCARE,420,6,3.3,3,3.2,3.6,N,NA,N,N,N,Resident,Yes,2,NA,2,NA,2,NA,2,NA,3,NA,2,NA,NA,NA,2.15636,0.72472,0.88658,1.6113,3.76765,3.67644,0.87406,0.03368,67.5,NA,56.3,NA,NA,26,1.6331,1.17347,2.73647,1.00955,0.79716,4.54318,4.0304,1.82476,0.61327,0.75025,3.18828,3.11109,2024-08-29,14,9,5,108,1,0,108,2023-10-06,23,9,14,192,1,0,192,129,NA,3,33535,0,3,"210 NORTH SPRINGFIELD AVENUE,JOLIET,IL,60435",41.525,-88.138,NA,2026-06-01
145031,LOFT REHAB & NURSING OF NORMAL,510 BROADWAY,NORMAL,IL,61761,3094524406,650,Mc Lean,Y,For profit - Limited Liability company,116,89.2,NA,Medicare and Medicaid,N,LOFT REHABILITATION AND NURSING OF NORMAL LLC,1967-01-01,THE LOFT REHABILITATION AND NURSING,322,7,1.9,2,1.1,3,N,NA,N,N,N,Resident,Yes,1,NA,1,NA,4,NA,4,NA,5,NA,1,NA,NA,NA,2.10552,0.55606,0.6529,1.20896,3.31447,3.00724,0.47847,0.04025,55.7,NA,64.7,NA,1,NA,1.5862,1.13977,2.65787,0.98056,0.77426,4.41269,3.91465,1.83443,0.48447,0.56884,2.88773,2.62005,2024-10-09,31,8,23,308,1,0,308,2023-09-27,34,25,9,563,1,0,563,371.75,NA,4,354725,2,6,"510 BROADWAY,NORMAL,IL,61761",40.5066,-88.986,NA,2026-06-01
145039,ACCOLADE HEALTHCARE OF PEORIA,5600 GLEN ELM DRIVE,PEORIA,IL,61614,3096938777,800,Peoria,Y,For profit - Limited Liability company,138,124.6,NA,Medicare and Medicaid,N,"ACCOLADE HEALTHCARE OF PEORIA, LLC",1967-01-01,ACCOLADE HEALTHCARE,7,7,2.7,3,1.6,3.4,N,NA,N,N,N,Both,Yes,2,NA,3,NA,3,NA,4,NA,1,NA,1,NA,NA,NA,2.0761,0.84425,0.59615,1.44039,3.5165,3.19558,0.41671,0.0319,42.7,NA,35,NA,0,NA,1.88955,1.35774,3.16618,1.16808,0.92234,5.2566,4.66331,1.51841,0.61746,0.43601,2.57188,2.33717,2024-09-06,8,7,1,64,1,0,64,2023-10-13,21,11,10,100,1,0,100,73,NA,0,0,0,0,"5600 GLEN ELM DRIVE,PEORIA,IL,61614",40.7537,-89.59,NA,2026-06-01
145043,CITADEL CARE CENTER-KANKAKEE,900 WEST RIVER PLACE,KANKAKEE,IL,60901,8159331711,540,Kankakee,Y,For profit - Limited Liability company,107,88.2,NA,Medicare and Medicaid,N,CITADEL CARE CENTER-KANKAKEE LLC,1967-01-01,CITADEL HEALTHCARE,147,13,3.6,3.7,1.9,3.3,N,NA,N,N,N,Resident,Yes,4,NA,4,NA,2,NA,3,NA,1,NA,2,NA,NA,NA,2.24103,0.7071,0.45363,1.16073,3.40176,2.99949,0.32348,0.0143,34.1,NA,22.2,NA,0,NA,1.87799,1.34943,3.1468,1.16093,0.91669,5.22443,4.63477,1.64913,0.52034,0.33382,2.50329,2.2072600000000002,2024-11-22,9,9,0,60,1,0,60,2024-01-12,9,8,1,72,1,0,72,63,NA,0,0,0,0,"900 WEST RIVER PLACE,KANKAKEE,IL,60901",41.1256,-87.877,NA,2026-06-01
145044,ALLURE OF PERU,1301    21ST STREET,PERU,IL,61354,8152234901,580,La Salle,N,For profit - Individual,127,74.4,NA,Medicare and Medicaid,N,ALLURE OF PERU LLC,1967-01-01,ALLURE HEALTHCARE SERVICES,25,15,2.5,2.9,1.7,2.5,N,NA,N,N,N,Resident,Yes,3,NA,4,NA,1,NA,2,NA,1,NA,3,NA,NA,NA,2.83821,0.43885,0.91239,1.35124,4.18945,3.74892,0.68065,0.04807,36,NA,26.1,NA,0,NA,1.7035,1.22405,2.85443,1.05307,0.83152,4.73902,4.20414,2.30252,0.35602,0.74018,3.39872,3.04133,2025-04-25,12,8,4,60,1,0,60,2024-05-16,10,8,2,68,1,0,68,62,0,1,10059,0,1,"1301    21ST STREET,PERU,IL,61354",41.3402,-89.122,NA,2026-06-01
145045,"PEARL OF NAPERVILLE, THE",200 MARTIN AVENUE,NAPERVILLE,IL,60540,6303554111,250,Du Page,Y,For profit - Limited Liability company,115,91.3,NA,Medicare and Medicaid,N,PEARL OF NAPERVILLE LLC,1967-01-01,PEARL HEALTHCARE,595,15,2.6,2.7,2.1,3.6,N,NA,N,N,N,None,Yes,3,NA,3,NA,3,NA,4,NA,1,NA,2,NA,NA,NA,1.63531,0.77722,0.82119,1.59841,3.23372,2.77512,0.64218,0.05934,47.9,NA,40,NA,0,NA,1.7678,1.27026,2.96218,1.09282,0.86291,4.9179,4.36284,1.2784,0.60759,0.64197,2.52795,2.16944,2024-09-19,9,8,1,84,1,0,84,2023-11-30,27,6,21,184,1,0,184,109,NA,0,0,0,0,"200 MARTIN AVENUE,NAPERVILLE,IL,60540",41.763,-88.152,NA,2026-06-01
145050,DUPAGE CARE CENTER,400 N COUNTY FARM RD,WHEATON,IL,60187,6306656400,250,Du Page,Y,Government - County,366,213.9,NA,Medicare and Medicaid,N,DUPAGE COUNTY,1967-01-01,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Both,Yes,5,NA,4,NA,5,NA,5,NA,5,NA,4,NA,NA,NA,2.48303,0.38557,1.0805,1.46607,3.9491,3.36593,0.80358,0.06495,16.4,NA,16,NA,0,NA,1.45787,1.04755,2.44284,0.90122,0.71162,4.05568,3.59793,2.35377,0.3655,1.02425,3.74352,3.19071,2025-09-11,7,7,0,36,1,0,36,2024-08-23,12,10,2,84,1,0,84,48,NA,0,0,0,0,"400 N COUNTY FARM RD,WHEATON,IL,60187",41.8613,-88.143,NA,2026-06-01
145058,ARC AT CHILLICOTHE,1028 HILLCREST DRIVE,CHILLICOTHE,IL,61523,3092742194,800,Peoria,Y,For profit - Limited Liability company,106,83.7,NA,Medicare and Medicaid,N,ARC AT CHILLICOTHE LLC,1967-01-01,ARCADIA CARE,42,22,1.5,1.8,1.3,3.1,N,NA,N,N,N,Resident,Yes,4,NA,4,NA,5,NA,5,NA,5,NA,1,NA,NA,NA,1.89116,0.61809,0.44968,1.06777,2.95893,2.77039,0.38738,0.03882,36.5,NA,36.4,NA,0,NA,1.71689,1.23367,2.87686,1.06135,0.83805,4.77626,4.23718,1.52225,0.49752,0.36196,2.38173,2.22997,2025-01-31,5,3,2,28,1,0,28,2024-02-07,14,9,5,80,1,0,80,41,NA,0,0,0,0,"1028 HILLCREST DRIVE,CHILLICOTHE,IL,61523",40.9043,-89.497,NA,2026-06-01
145062,ARC AT STREATOR,1525 EAST MAIN STREET,STREATOR,IL,61364,8156724516,580,La Salle,N,For profit - Limited Liability company,130,102.2,NA,Medicare and Medicaid,N,ARC AT STREATOR LLC,1967-01-01,ARCADIA CARE,42,22,1.5,1.8,1.3,3.1,N,NA,N,N,N,Resident,Yes,3,NA,3,NA,4,NA,4,NA,3,NA,2,NA,NA,NA,1.68677,0.48418,0.56584,1.05002,2.73679,2.58116,0.48067,0.04993,24.7,NA,33.3,NA,0,NA,1.68901,1.21364,2.83015,1.04411,0.82445,4.69871,4.16839,1.38014,0.39616,0.46298,2.23928,2.11194,2025-04-25,11,4,7,80,1,0,80,2024-05-31,10,5,5,80,1,0,80,80,NA,0,0,0,0,"1525 EAST MAIN STREET,STREATOR,IL,61364",41.121,-88.812,NA,2026-06-01
145070,Nexus at Berwyn,3601 SOUTH HARLEM AVENUE,BERWYN,IL,60402,7087494160,141,Cook,Y,For profit - Corporation,145,131.8,NA,Medicare and Medicaid,N,BERWYN SKILLED NURSING FACILITY LLC,1967-01-01,LEGACY HEALTHCARE,306,89,2.9,2.9,2.6,3.4,N,NA,N,N,N,Resident,Yes,1,NA,1,NA,4,NA,5,NA,2,NA,1,NA,NA,NA,1.64416,0.98044,0.49304,1.47348,3.11764,2.68825,0.36171,0.08153,61.1,NA,77.8,NA,0,NA,1.74445,1.25348,2.92304,1.07838,0.85151,4.85293,4.3052,1.30252,0.77672,0.39059,2.46983,2.12966,2025-02-28,23,7,18,282,1,0,282,2024-04-25,23,9,17,204,1,0,204,262.5,NA,5,428544,2,7,"3601 SOUTH HARLEM AVENUE,BERWYN,IL,60402",41.826,-87.803,NA,2026-06-01
145087,ALIYA OF OAK LAWN,6300 WEST 95TH STREET,OAK LAWN,IL,60453,7085998800,141,Cook,Y,For profit - Limited Liability company,191,144.5,NA,Medicare and Medicaid,N,"ALIYA OF OAK LAWN, LLC",1968-02-21,ALIYA HEALTHCARE,663,12,2.6,2.5,1.4,4.3,N,NA,Y,N,N,None,Yes,2,NA,1,NA,5,NA,5,NA,4,NA,1,NA,NA,NA,1.93898,0.62164,0.87551,1.49714,3.43613,3.2973,0.91274,0.06951,60.3,NA,51.3,NA,3,NA,2.11338,1.51858,3.54124,1.30645,1.03159,5.87928,5.21571,1.26793,0.4065,0.57251,2.24694,2.15615,2025-01-16,12,2,10,238,1,0,238,2024-04-12,59,5,55,633,1,0,633,336.75,NA,3,299044,3,6,"6300 WEST 95TH STREET,OAK LAWN,IL,60453",41.7196,-87.777,NA,2026-06-01
145102,MEMORIAL CARE CENTER,4315 MEMORIAL DRIVE,BELLEVILLE,IL,62226,6186195000,900,St. Clair,Y,Non profit - Corporation,82,64.8,NA,Medicare and Medicaid,N,"PROTESTANT MEMORIAL MEDICAL CENTER, INC.",1967-01-01,BJC HEALTHCARE,783,4,4,4,3.8,3,N,NA,N,N,N,None,Yes,5,NA,5,NA,4,NA,NA,2,4,NA,4,NA,NA,NA,2.65279,2.10748,0.82233,2.92981,5.58261,5.10949,0.48434,0.2242,50,NA,61.1,NA,0,NA,1.59127,1.14341,2.66638,0.98369,0.77674,4.42681,3.92717,2.30387,1.83029,0.71417,4.84832,4.43743,2026-03-05,2,2,0,12,1,0,12,2024-12-06,1,1,1,4,1,0,4,10,NA,0,0,0,0,"4315 MEMORIAL DRIVE,BELLEVILLE,IL,62226",38.5489,-90.02,NA,2026-06-01
145111,ELMHURST EXTENDED CARE CENTER,200 EAST LAKE STREET,ELMHURST,IL,60126,6305165000,250,Du Page,Y,For profit - Corporation,108,47.1,NA,Medicare and Medicaid,N,"SBNB, INC.",1967-01-10,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Resident,Yes,1,NA,1,NA,2,NA,2,NA,2,NA,3,NA,NA,NA,2.28171,0.66733,1.14506,1.81239,4.0941,3.90857,1.05234,0.15542,48.9,NA,57.1,NA,0,NA,1.59693,1.14748,2.67586,0.98719,0.7795,4.44255,3.94114,1.97458,0.5775,0.99093,3.54301,3.38245,2024-10-10,14,12,2,136,2,68,204,2023-11-29,18,8,10,203,2,102,305,229.25,NA,3,192174,3,6,"200 EAST LAKE STREET,ELMHURST,IL,60126",41.9112,-87.936,NA,2026-06-01
145121,ALTON MEMORIAL REHAB & THERAPY,1251 COLLEGE AVENUE,ALTON,IL,62002,6184637330,680,Madison,Y,Non profit - Corporation,64,43.6,NA,Medicare and Medicaid,N,ALTON MEMORIAL HOSPITAL,1967-01-24,BJC HEALTHCARE,783,4,4,4,3.8,3,N,NA,N,N,N,Resident,Yes,3,NA,3,NA,2,NA,1,NA,3,NA,4,NA,NA,NA,2.59814,1.37647,0.81919,2.19566,4.7938,4.1511,0.52149,0.08024,41.7,NA,33.3,NA,0,NA,1.50415,1.08081,2.52038,0.92983,0.73421,4.18443,3.71215,2.38711,1.26466,0.75265,4.40443,3.81393,2024-10-10,8,6,2,92,1,0,92,2023-11-30,11,6,5,104,1,0,104,95,NA,1,15626,0,1,"1251 COLLEGE AVENUE,ALTON,IL,62002",38.9034,-90.158,NA,2026-06-01
