cms_certification_number_ccn,provider_name,provider_address,city_town,state,zip_code,telephone_number,provider_ssa_county_code,county_parish,urban,ownership_type,number_of_certified_beds,average_number_of_residents_per_day,average_number_of_residents_per_day_footnote,provider_type,provider_resides_in_hospital,legal_business_name,date_first_approved_to_provide_medicare_and_medicaid_services,chain_name,chain_id,number_of_facilities_in_chain,chain_average_overall_5_star_rating,chain_average_health_inspection_rating,chain_average_staffing_rating,chain_average_qm_rating,continuing_care_retirement_community,special_focus_status,abuse_icon,most_recent_health_inspection_more_than_2_years_ago,provider_changed_ownership_in_last_12_months,with_a_resident_and_family_council,automatic_sprinkler_systems_in_all_required_areas,overall_rating,overall_rating_footnote,health_inspection_rating,health_inspection_rating_footnote,qm_rating,qm_rating_footnote,long_stay_qm_rating,long_stay_qm_rating_footnote,short_stay_qm_rating,short_stay_qm_rating_footnote,staffing_rating,staffing_rating_footnote,reported_staffing_footnote,physical_therapist_staffing_footnote,reported_nurse_aide_staffing_hours_per_resident_per_day,reported_lpn_staffing_hours_per_resident_per_day,reported_rn_staffing_hours_per_resident_per_day,reported_licensed_staffing_hours_per_resident_per_day,reported_total_nurse_staffing_hours_per_resident_per_day,total_number_of_nurse_staff_hours_per_resident_per_day_on_the_weekend,registered_nurse_hours_per_resident_per_day_on_the_weekend,reported_physical_therapist_staffing_hours_per_resident_per_day,total_nursing_staff_turnover,total_nursing_staff_turnover_footnote,registered_nurse_turnover,registered_nurse_turnover_footnote,number_of_administrators_who_have_left_the_nursing_home,administrator_turnover_footnote,nursing_case_mix_index,nursing_case_mix_index_ratio,case_mix_nurse_aide_staffing_hours_per_resident_per_day,case_mix_lpn_staffing_hours_per_resident_per_day,case_mix_rn_staffing_hours_per_resident_per_day,case_mix_total_nurse_staffing_hours_per_resident_per_day,case_mix_weekend_total_nurse_staffing_hours_per_resident_per_day,adjusted_nurse_aide_staffing_hours_per_resident_per_day,adjusted_lpn_staffing_hours_per_resident_per_day,adjusted_rn_staffing_hours_per_resident_per_day,adjusted_total_nurse_staffing_hours_per_resident_per_day,adjusted_weekend_total_nurse_staffing_hours_per_resident_per_day,rating_cycle_1_standard_survey_health_date,rating_cycle_1_total_number_of_health_deficiencies,rating_cycle_1_number_of_standard_health_deficiencies,rating_cycle_1_number_of_complaint_health_deficiencies,rating_cycle_1_health_deficiency_score,rating_cycle_1_number_of_health_revisits,rating_cycle_1_health_revisit_score,rating_cycle_1_total_health_score,rating_cycle_2_standard_health_survey_date,rating_cycle_2_3_total_number_of_health_deficiencies,rating_cycle_2_number_of_standard_health_deficiencies,rating_cycle_2_3_number_of_complaint_health_deficiencies,rating_cycle_2_3_health_deficiency_score,rating_cycle_2_3_number_of_health_revisits,rating_cycle_2_3_health_revisit_score,rating_cycle_2_3_total_health_score,total_weighted_health_survey_score,number_of_citations_from_infection_control_inspections,number_of_fines,total_amount_of_fines_in_dollars,number_of_payment_denials,total_number_of_penalties,location,latitude,longitude,geocoding_footnote,processing_date
325043,Casa Arena Healthcare LLC,205 Moonglow Avenue,Alamogordo,NM,88310,5754344510,170,Otero,N,For profit - Corporation,117,100.5,NA,Medicare and Medicaid,N,CASA ARENA HEALTHCARE LLC,1985-09-04,OPCO SKILLED MANAGEMENT,773,66,2.3,2.3,1.8,4.3,N,NA,N,N,N,Resident,Yes,1,NA,1,NA,4,NA,5,NA,3,NA,1,NA,NA,NA,1.69493,0.83232,0.32058,1.15289,2.84782,2.59349,0.19318,0.0727,66.2,NA,50,NA,0,NA,1.24552,0.89497,2.08702,0.76995,0.60797,3.46494,3.07386,1.88062,0.9235,0.3557,3.15982,2.87763,2025-06-05,26,19,7,156,0,0,156,2024-04-24,37,26,14,517,1,0,517,246.25,NA,2,124375,0,2,"205 Moonglow Avenue,Alamogordo,NM,88310",32.891,-105.94,NA,2026-06-01
325044,Spring River Rehabilitation and Care Center,3200 Mission Arch Drive,Roswell,NM,88201,5756242583,020,Chaves,N,For profit - Corporation,120,89.3,NA,Medicare and Medicaid,N,Legal Business Name Not Available,1985-12-16,GENESIS HEALTHCARE,237,187,2.4,2.3,2.5,3.6,N,NA,N,N,N,Resident,Yes,1,NA,2,NA,1,NA,1,NA,1,NA,2,NA,NA,NA,2.06736,0.72876,0.46093,1.1897,3.25706,2.96551,0.27275,0.04909,55.1,NA,58.3,NA,2,NA,1.17257,0.84256,1.96479,0.72486,0.57236,3.26201,2.89384,2.43656,0.85891,0.54325,3.83871,3.49509,2024-12-12,22,17,5,176,1,0,176,2024-02-09,31,13,18,216,1,0,216,186,NA,1,34398,0,1,"3200 Mission Arch Drive,Roswell,NM,88201",33.4354,-104.51,NA,2026-06-01
325045,Princeton Health & Rehabilitation,500 Louisiana Boulevard NE,Albuquerque,NM,87108,5052551717,000,Bernalillo,Y,For profit - Corporation,369,276.4,NA,Medicare and Medicaid,N,369 ALBUQUERQUE OPS LLC,1986-03-05,NA,NA,NA,NA,NA,NA,NA,N,NA,Y,N,N,Resident,Yes,2,NA,2,NA,4,NA,5,NA,3,NA,4,NA,NA,NA,2.44189,0.53664,0.71588,1.25252,3.69441,3.33418,0.64087,0.01716,49.8,NA,59.1,NA,0,NA,1.14009,0.81922,1.91037,0.70478,0.55651,3.17166,2.81369,2.95995,0.65049,0.86776,4.4782,4.04155,2025-07-25,26,18,8,156,1,0,156,2024-04-25,18,7,12,187,1,0,187,163.75,NA,2,154457,1,3,"500 Louisiana Boulevard NE,Albuquerque,NM,87108",35.0836,-106.57,NA,2026-06-01
325047,Casa De Oro Center,1005 Lujan Hill Road,Las Cruces,NM,88005,5755234573,060,Dona Ana,Y,For profit - Corporation,158,133.6,NA,Medicare and Medicaid,N,PEAK MEDICAL LAS CRUCES NO 2 LLC,1988-05-18,GENESIS HEALTHCARE,237,187,2.4,2.3,2.5,3.6,N,SFF Candidate,N,N,N,Resident,Yes,1,NA,1,NA,2,NA,3,NA,1,NA,3,NA,NA,NA,2.03528,0.96425,0.43355,1.3978,3.43308,2.99585,0.23486,0.07534,57.4,NA,64.7,NA,0,NA,1.09276,0.7852,1.83105,0.67552,0.5334,3.03997,2.69686,2.57396,1.21946,0.5483,4.34171,3.78876,2026-02-05,21,13,9,140,1,0,140,2024-10-28,56,19,47,743,1,0,743,290.75,NA,2,68554,3,5,"1005 Lujan Hill Road,Las Cruces,NM,88005",32.4214,-106.86,NA,2026-06-01
325054,"Canyon Transitional Rehabilitation Center, LLC",10101 Lagrima De Oro Road NE,Albuquerque,NM,87111,5052981231,000,Bernalillo,Y,For profit - Limited Liability company,74,65,NA,Medicare and Medicaid,N,"CANYON TRANSITIONAL REHABILITATION CENTER, LLC",1991-03-28,GENESIS HEALTHCARE,237,187,2.4,2.3,2.5,3.6,N,NA,N,N,N,Resident,Yes,5,NA,5,NA,3,NA,3,NA,2,NA,3,NA,NA,NA,2.18153,0.65571,0.82446,1.48017,3.6617,3.38593,0.70656,0.12905,48.3,NA,57.1,NA,1,NA,1.49737,1.07594,2.50902,0.92564,0.7309,4.16557,3.69541,2.01342,0.60517,0.76092,3.37951,3.125,2026-02-27,5,5,0,32,1,0,32,2024-12-02,14,11,4,100,1,0,100,49,NA,0,0,0,0,"10101 Lagrima De Oro Road NE,Albuquerque,NM,87111",35.1321,-106.53,NA,2026-06-01
325056,Los Alamos Wellness & Rehabilitation,1011 Sombrillo Court,Los Alamos,NM,87544,5056624300,131,Los Alamos,N,For profit - Corporation,66,59.5,NA,Medicare and Medicaid,N,LOS ALAMOS WELLNESS & REHABILITATION LLC,1991-10-07,OPCO SKILLED MANAGEMENT,773,66,2.3,2.3,1.8,4.3,N,NA,Y,N,N,None,Yes,1,NA,1,NA,4,NA,4,NA,4,NA,2,NA,NA,NA,1.82409,0.46714,0.57054,1.03769,2.86177,2.68911,0.49902,0.1058,46.5,NA,66.7,NA,0,NA,1.21352,0.87198,2.03341,0.75017,0.59235,3.37593,2.9949,2.07729,0.53199,0.64974,3.25902,3.06239,2024-12-09,20,12,12,297,1,0,297,2023-10-26,31,16,16,184,1,0,184,268.75,NA,6,130691,0,6,"1011 Sombrillo Court,Los Alamos,NM,87544",35.883,-106.29,NA,2026-06-01
325057,Lovington Healthcare LLC,1600 West Avenue I,Lovington,NM,88260,5753965212,120,Lea,N,For profit - Corporation,62,57.8,NA,Medicare and Medicaid,N,LOVINGTON HEALTHCARE LLC,1991-12-01,OPCO SKILLED MANAGEMENT,773,66,2.3,2.3,1.8,4.3,N,NA,N,N,N,Resident,Yes,2,NA,3,NA,4,NA,5,NA,3,NA,1,NA,NA,NA,1.47085,0.8502,0.40681,1.25701,2.72785,2.51395,0.27663,0.18049,62.7,NA,42.9,NA,0,NA,1.32465,0.95183,2.21961,0.81887,0.64659,3.68507,3.26915,1.5345,0.88699,0.42442,2.84591,2.62274,2025-05-07,10,7,3,80,1,0,80,2024-03-29,20,14,6,160,1,0,160,100,NA,0,0,0,0,"1600 West Avenue I,Lovington,NM,88260",32.9389,-103.37,NA,2026-06-01
325058,Grants Wellness & Rehabilitation LLC,840 Lobo Canyon Road,Grants,NM,87020,5052878868,025,Cibola,N,For profit - Limited Liability company,80,66,NA,Medicare and Medicaid,N,GRANTS WELLNESS & REHABILITATION LLC,1991-12-01,OPCO SKILLED MANAGEMENT,773,66,2.3,2.3,1.8,4.3,N,NA,N,N,N,Resident,Yes,5,NA,5,NA,5,NA,5,NA,5,NA,3,NA,NA,NA,2.17101,0.54962,0.57287,1.12249,3.2935,2.87624,0.26777,0.16814,50,NA,75,NA,1,NA,1.20533,0.86609,2.01968,0.74511,0.58835,3.35314,2.97468,2.48918,0.63017,0.65682,3.77617,3.29776,2025-11-18,8,5,3,56,1,0,56,2024-07-12,7,5,2,64,1,0,64,58,NA,1,10839,0,1,"840 Lobo Canyon Road,Grants,NM,87020",35.1624,-107.83,NA,2026-06-01
325060,Odelia Healthcare,1509 University Boulevard Ne,Albuquerque,NM,87102,5052432257,000,Bernalillo,Y,For profit - Corporation,119,115.8,NA,Medicare and Medicaid,N,ODELIA HEALTHCARE LLC,1991-12-16,OPCO SKILLED MANAGEMENT,773,66,2.3,2.3,1.8,4.3,N,NA,N,N,N,Resident,Yes,4,NA,4,NA,4,NA,5,NA,3,NA,3,NA,NA,NA,1.8791,0.73631,0.714,1.45031,3.3294,2.94481,0.63466,0.0426,47.1,NA,34.8,NA,0,NA,1.2901,0.927,2.16172,0.79751,0.62973,3.58896,3.18388,2.01292,0.78874,0.76485,3.56651,3.15453,2025-05-30,12,9,3,72,1,0,72,2024-01-12,13,9,4,96,1,0,96,78,0,1,4088,0,1,"1509 University Boulevard Ne,Albuquerque,NM,87102",35.0999,-106.63,NA,2026-06-01
325061,Betty Dare Wellness & Rehabilitation LLC,3101 North Florida Avenue,Alamogordo,NM,88310,5752864457,170,Otero,N,For profit - Limited Liability company,90,72.2,NA,Medicare and Medicaid,N,BETTY DARE WELLNESS & REHABILITATION LLC,1992-01-31,OPCO SKILLED MANAGEMENT,773,66,2.3,2.3,1.8,4.3,N,NA,N,N,N,Resident,Yes,1,NA,2,NA,3,NA,4,NA,3,NA,1,NA,NA,NA,1.91589,0.9619,0.5436,1.50551,3.4214,3.08448,0.35979,0.09934,77.4,NA,72.7,NA,2,NA,1.32975,0.95549,2.22816,0.82202,0.64908,3.69927,3.28174,1.99113,0.99968,0.56495,3.55577,3.20562,2025-11-21,36,22,15,224,1,0,224,2024-08-15,17,9,8,96,1,0,96,192,NA,0,0,0,0,"3101 North Florida Avenue,Alamogordo,NM,88310",32.9297,-105.95,NA,2026-06-01
325062,Paloma Springs Healthcare LLC,1400 North Silver Street,T OR C,NM,87901,5758947855,250,Sierra,N,For profit - Corporation,94,89.6,NA,Medicare and Medicaid,N,PALOMA SPRINGS HEALTHCARE LLC,1992-06-01,OPCO SKILLED MANAGEMENT,773,66,2.3,2.3,1.8,4.3,N,NA,N,N,N,Resident,Yes,4,NA,3,NA,5,NA,5,NA,4,NA,4,NA,NA,NA,2.18619,0.49533,0.46845,0.96378,3.14997,2.82491,0.22819,0.08103,38.6,NA,25,NA,0,NA,1.16842,0.83957,1.95783,0.72229,0.57033,3.25045,2.88359,2.58577,0.58587,0.55407,3.7257,3.34123,2025-04-28,16,12,4,100,1,0,100,2024-02-12,24,16,9,200,1,0,200,125,NA,1,19971,0,1,"1400 North Silver Street,T OR C,NM,87901",33.1351,-107.24,NA,2026-06-01
325064,Skies Healthcare & Rehabilitation Center,9150 Mcmahon Boulevard NW,Albuquerque,NM,87114,5058987986,000,Bernalillo,Y,For profit - Limited Liability company,120,111.6,NA,Medicare and Medicaid,N,"SKIES HEALTHCARE AND REHABILITATION CENTER, LLC",1992-06-01,GENESIS HEALTHCARE,237,187,2.4,2.3,2.5,3.6,N,NA,N,N,N,Resident,Yes,1,NA,1,NA,4,NA,3,NA,5,NA,3,NA,NA,NA,1.85767,1.05413,0.50893,1.56306,3.42073,3.05589,0.39184,0.04575,52.1,NA,46.2,NA,0,NA,1.23649,0.88849,2.0719,0.76437,0.60356,3.43983,3.05159,2.07624,1.17815,0.56881,3.8232,3.41543,2026-01-08,30,27,3,232,1,0,232,2024-09-09,34,17,17,371,1,0,371,266.75,NA,1,30409,0,1,"9150 Mcmahon Boulevard NW,Albuquerque,NM,87114",35.2111,-106.69,NA,2026-06-01
325065,La Vida Buena Healthcare,2301 Collins Drive,Las Vegas,NM,87701,5054259362,230,San Miguel,N,For profit - Corporation,102,88.8,NA,Medicare and Medicaid,N,LA VIDA BUENA HEALTHCARE LLC,1992-03-01,OPCO SKILLED MANAGEMENT,773,66,2.3,2.3,1.8,4.3,N,NA,N,N,N,Resident,Yes,2,NA,1,NA,5,NA,5,NA,4,NA,2,NA,NA,NA,1.57755,0.35112,0.64917,1.00029,2.57784,2.14744,0.46916,0.07554,42.6,NA,42.9,NA,2,NA,1.2711,0.91335,2.12988,0.78577,0.62045,3.5361,3.13699,1.71516,0.38175,0.70579,2.8027,2.33476,2024-06-21,38,19,19,292,1,0,292,2023-04-18,23,14,9,180,1,0,180,264,NA,9,112429,1,10,"2301 Collins Drive,Las Vegas,NM,87701",35.6166,-105.22,NA,2026-06-01
325066,Bloomfield Nursing and Rehabilitation Center,803 Hacienda Lane,Bloomfield,NM,87413,5056321823,220,San Juan,Y,For profit - Corporation,95,78.7,NA,Medicare and Medicaid,N,803 HACIENDA LANE OPERATIONS LLC,1992-03-01,GENESIS HEALTHCARE,237,187,2.4,2.3,2.5,3.6,N,NA,N,N,N,Both,Yes,3,NA,3,NA,4,NA,4,NA,4,NA,2,NA,NA,NA,1.89452,0.45483,0.41208,0.86691,2.76143,2.57591,0.32585,0.04864,52.4,NA,71.4,NA,1,NA,1.05182,0.75579,1.76246,0.65021,0.51342,2.92609,2.59584,2.48918,0.5976,0.54142,3.6282,3.38445,2026-01-09,15,12,3,112,1,0,112,2024-09-19,19,10,9,219,1,0,219,138.75,NA,2,73226,0,2,"803 Hacienda Lane,Bloomfield,NM,87413",36.7188,-107.98,NA,2026-06-01
325067,Las Cruces Village Nursing & Rehabilitation LLC,3025 TERRACE DRIVE,LAS CRUCES,NM,88011,5755562103,060,Dona Ana,Y,For profit - Limited Liability company,94,87.7,NA,Medicare and Medicaid,N,LAS CRUCES VILLAGE NURSING & REHABILITATION LLC,1992-04-01,OPCO SKILLED MANAGEMENT,773,66,2.3,2.3,1.8,4.3,Y,SFF Candidate,Y,N,N,Resident,Yes,1,NA,1,NA,4,NA,4,NA,4,NA,2,NA,NA,NA,2.5274,1.0964,0.31986,1.41626,3.94366,3.51203,0.20307,0.1689,71.2,NA,84.2,NA,2,NA,1.31112,0.94211,2.19694,0.81051,0.63999,3.64744,3.23576,2.66399,1.15565,0.33715,4.15678,3.70182,2025-06-27,46,30,18,308,0,0,308,2024-03-12,21,15,6,168,1,0,168,273,NA,0,0,0,0,"3025 TERRACE DRIVE,LAS CRUCES,NM,88011",32.2935,-106.73,NA,2026-06-01
