cms_certification_number_ccn,provider_name,provider_address,city_town,state,zip_code,telephone_number,provider_ssa_county_code,county_parish,urban,ownership_type,number_of_certified_beds,average_number_of_residents_per_day,average_number_of_residents_per_day_footnote,provider_type,provider_resides_in_hospital,legal_business_name,date_first_approved_to_provide_medicare_and_medicaid_services,chain_name,chain_id,number_of_facilities_in_chain,chain_average_overall_5_star_rating,chain_average_health_inspection_rating,chain_average_staffing_rating,chain_average_qm_rating,continuing_care_retirement_community,special_focus_status,abuse_icon,most_recent_health_inspection_more_than_2_years_ago,provider_changed_ownership_in_last_12_months,with_a_resident_and_family_council,automatic_sprinkler_systems_in_all_required_areas,overall_rating,overall_rating_footnote,health_inspection_rating,health_inspection_rating_footnote,qm_rating,qm_rating_footnote,long_stay_qm_rating,long_stay_qm_rating_footnote,short_stay_qm_rating,short_stay_qm_rating_footnote,staffing_rating,staffing_rating_footnote,reported_staffing_footnote,physical_therapist_staffing_footnote,reported_nurse_aide_staffing_hours_per_resident_per_day,reported_lpn_staffing_hours_per_resident_per_day,reported_rn_staffing_hours_per_resident_per_day,reported_licensed_staffing_hours_per_resident_per_day,reported_total_nurse_staffing_hours_per_resident_per_day,total_number_of_nurse_staff_hours_per_resident_per_day_on_the_weekend,registered_nurse_hours_per_resident_per_day_on_the_weekend,reported_physical_therapist_staffing_hours_per_resident_per_day,total_nursing_staff_turnover,total_nursing_staff_turnover_footnote,registered_nurse_turnover,registered_nurse_turnover_footnote,number_of_administrators_who_have_left_the_nursing_home,administrator_turnover_footnote,nursing_case_mix_index,nursing_case_mix_index_ratio,case_mix_nurse_aide_staffing_hours_per_resident_per_day,case_mix_lpn_staffing_hours_per_resident_per_day,case_mix_rn_staffing_hours_per_resident_per_day,case_mix_total_nurse_staffing_hours_per_resident_per_day,case_mix_weekend_total_nurse_staffing_hours_per_resident_per_day,adjusted_nurse_aide_staffing_hours_per_resident_per_day,adjusted_lpn_staffing_hours_per_resident_per_day,adjusted_rn_staffing_hours_per_resident_per_day,adjusted_total_nurse_staffing_hours_per_resident_per_day,adjusted_weekend_total_nurse_staffing_hours_per_resident_per_day,rating_cycle_1_standard_survey_health_date,rating_cycle_1_total_number_of_health_deficiencies,rating_cycle_1_number_of_standard_health_deficiencies,rating_cycle_1_number_of_complaint_health_deficiencies,rating_cycle_1_health_deficiency_score,rating_cycle_1_number_of_health_revisits,rating_cycle_1_health_revisit_score,rating_cycle_1_total_health_score,rating_cycle_2_standard_health_survey_date,rating_cycle_2_3_total_number_of_health_deficiencies,rating_cycle_2_number_of_standard_health_deficiencies,rating_cycle_2_3_number_of_complaint_health_deficiencies,rating_cycle_2_3_health_deficiency_score,rating_cycle_2_3_number_of_health_revisits,rating_cycle_2_3_health_revisit_score,rating_cycle_2_3_total_health_score,total_weighted_health_survey_score,number_of_citations_from_infection_control_inspections,number_of_fines,total_amount_of_fines_in_dollars,number_of_payment_denials,total_number_of_penalties,location,latitude,longitude,geocoding_footnote,processing_date
475027,Bennington Health & Rehab,2 Blackberry Lane,Bennington,VT,05201,8024428525,010,Bennington,N,For profit - Limited Liability company,91,79.4,NA,Medicare and Medicaid,N,"BENNINGTON CARE CENTER, LLC",1973-01-06,ICARE HEALTH NETWORK,277,12,3.2,2.8,3,4.1,N,SFF Candidate,N,N,N,Resident,Yes,1,NA,1,NA,4,NA,4,NA,4,NA,4,NA,NA,NA,2.75472,0.84686,0.66991,1.51677,4.2715,3.74208,0.3171,0.02362,58.8,NA,50,NA,0,NA,1.24979,0.89804,2.09417,0.77259,0.61005,3.47682,3.0844,3.04608,0.93643,0.74076,4.72328,4.13787,2025-12-10,9,3,6,104,2,52,156,2024-10-23,27,1,26,281,1,0,281,187.25,NA,3,282224,0,3,"2 Blackberry Lane,Bennington,VT,05201",42.8693,-73.205,NA,2026-06-01
475029,Center for Living & Rehabilitation,160 Hospital Drive,Bennington,VT,05201,8024471547,010,Bennington,N,For profit - Limited Liability company,130,122.7,NA,Medicare and Medicaid,N,CLR OPCO LLC,1986-03-12,ALLAIRE HEALTH SERVICES,21,20,2.7,2.3,2.8,4.2,N,NA,Y,N,N,Resident,Yes,2,NA,2,NA,4,NA,4,NA,4,NA,4,NA,NA,NA,2.35346,1.14477,0.70724,1.85202,4.20547,3.39008,0.34939,0.13257,53.1,NA,21.1,NA,0,NA,1.44087,1.03534,2.41435,0.89071,0.70332,4.00839,3.55598,2.25726,1.09798,0.67834,4.03358,3.25152,2026-04-08,8,1,7,64,0,0,64,2025-04-30,17,6,11,92,1,0,92,71,NA,1,87750,0,1,"160 Hospital Drive,Bennington,VT,05201",42.8734,-73.207,NA,2026-06-01
475030,Elderwood at Burlington,98 Starr Farm Rd.,Burlington,VT,05408,8026586717,030,Chittenden,Y,For profit - Limited Liability company,150,119.2,NA,Medicare and Medicaid,N,"98 STARR FARM ROAD OPERATING COMPANY, LLC",1987-06-17,ELDERWOOD,196,17,2.6,2.6,2.2,3.4,N,NA,N,N,N,Resident,Yes,2,NA,2,NA,2,NA,1,NA,4,NA,3,NA,NA,NA,1.8561,0.79901,0.91718,1.71619,3.57229,3.32329,0.73615,0.21886,66.3,NA,68,NA,1,NA,1.362,0.97867,2.28219,0.84196,0.66482,3.78897,3.36133,1.88333,0.81073,0.93064,3.62469,3.37204,2026-03-25,15,9,6,88,1,0,88,2025-04-02,20,12,10,148,1,0,148,103,NA,1,220961,1,2,"98 Starr Farm Rd.,Burlington,VT,05408",44.5132,-73.266,NA,2026-06-01
475032,Vermont Veterans' Home,325 North Street,Bennington,VT,05201,8024476510,010,Bennington,N,Government - State,177,84.5,NA,Medicare and Medicaid,N,VERMONT VETERANS' HOME,1989-03-13,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Both,Yes,2,NA,3,NA,2,NA,1,NA,2,NA,1,25,25,6,NA,NA,NA,NA,NA,NA,NA,NA,28.8,NA,11.1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2026-03-11,6,6,0,60,1,0,60,2025-01-29,6,3,4,32,1,0,32,53,NA,1,12735,0,1,"325 North Street,Bennington,VT,05201",42.885,-73.197,NA,2026-06-01
475033,Crescent Manor Care Ctrs,312 Crescent Blvd,Bennington,VT,05201,8024471501,010,Bennington,N,For profit - Limited Liability company,90,86.8,NA,Medicare and Medicaid,N,CM HEALTHCARE LLC,1989-07-17,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Resident,Yes,3,NA,3,NA,2,NA,3,NA,2,NA,3,NA,NA,NA,2.61685,0.90231,0.43492,1.33723,3.95409,3.54383,0.27839,0.1219,66.3,NA,50,NA,0,NA,1.33659,0.96041,2.23962,0.82625,0.65242,3.71829,3.29862,2.70571,0.93295,0.44969,4.08835,3.66417,2026-01-07,10,7,3,80,1,0,80,2024-10-02,10,5,5,104,1,0,104,86,NA,2,47258,1,3,"312 Crescent Blvd,Bennington,VT,05201",42.8717,-73.191,NA,2026-06-01
475036,Union House Nursing Home,3086 Glover Street,Glover,VT,05839,8025256600,090,Orleans,N,For profit - Limited Liability company,44,42.6,NA,Medicare and Medicaid,N,"UNION HOUSE NURSING HOME, INC",1991-07-01,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Resident,Partial,4,NA,4,NA,3,NA,3,NA,NA,2,3,NA,NA,NA,2.69851,0.59844,0.66593,1.26437,3.96288,3.52241,0.63715,0.0244,82.5,NA,62.5,NA,1,NA,1.27801,0.91832,2.14146,0.79004,0.62383,3.55533,3.15405,2.91803,0.64712,0.7201,4.28526,3.80896,2026-02-19,7,6,1,44,1,0,44,2024-12-18,11,4,7,52,1,0,52,46,NA,2,18418,1,3,"3086 Glover Street,Glover,VT,05839",44.6644,-72.216,NA,2026-06-01
475037,"Barre Gardens Nursing and Rehab, LLC",378 Prospect Street,Barre,VT,05641,8024764166,110,Washington,N,For profit - Partnership,96,84.2,NA,Medicare and Medicaid,N,BARRE GARDENS NURSING AND REHAB LLC,1991-08-01,PRIORITY HEALTHCARE GROUP,424,14,2.5,2.6,2.6,3.2,N,SFF Candidate,N,N,N,Resident,Yes,1,NA,1,NA,1,NA,1,NA,2,NA,2,NA,NA,NA,2.03784,0.98376,0.43501,1.41877,3.45661,3.17971,0.19532,0.05117,80.4,NA,75,NA,0,NA,1.29659,0.93167,2.17261,0.80153,0.6329,3.60703,3.19992,2.17203,1.04854,0.46365,3.68422,3.38909,2025-06-25,22,9,15,614,1,0,614,2024-05-09,26,22,12,232,1,0,232,518.5,NA,2,194590,0,2,"378 Prospect Street,Barre,VT,05641",44.196,-72.521,NA,2026-06-01
475039,Rutland Healthcare & Rehabilitation Center,46 Nichols Street,Rutland,VT,05701,8027752941,100,Rutland,N,For profit - Limited Liability company,103,91,NA,Medicare and Medicaid,N,46 NICHOLS STREET OPCO LLC,1991-10-01,ALLAIRE HEALTH SERVICES,21,20,2.7,2.3,2.8,4.2,N,NA,N,N,N,Resident,Yes,4,NA,4,NA,3,NA,4,NA,3,NA,3,NA,NA,NA,2.29103,0.81044,0.7626,1.57304,3.86407,3.40674,0.59823,0.05877,46,NA,54.2,NA,0,NA,1.40643,1.0106,2.35665,0.86943,0.68651,3.9126,3.471,2.25119,0.79634,0.74934,3.79687,3.34749,2025-06-19,5,5,0,60,1,0,60,2024-05-22,3,0,3,20,0,0,20,50,NA,2,32708,0,2,"46 Nichols Street,Rutland,VT,05701",43.6113,-72.975,NA,2026-06-01
475042,Maple Lane Nursing Home,60 Maple Lane,Barton,VT,05822,8027548575,090,Orleans,N,For profit - Limited Liability company,71,67.2,NA,Medicare and Medicaid,N,"KINGDOM REHAB CENTER, LLC",1993-04-01,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Resident,Yes,4,NA,5,NA,1,NA,1,NA,2,NA,3,NA,NA,NA,2.97206,1.19064,0.32998,1.52062,4.49268,3.62285,0.13446,0.06108,63.2,NA,50,NA,0,NA,1.2218,0.87793,2.04727,0.75529,0.59639,3.39895,3.01532,3.36169,1.34674,0.37324,5.08167,4.0978,2026-04-29,3,3,0,20,0,0,20,2025-04-16,4,1,3,16,1,0,16,19,NA,0,0,0,0,"60 Maple Lane,Barton,VT,05822",44.7864,-72.189,NA,2026-06-01
475043,Greensboro Nursing Home,47 Maggie's Pond Road,Greensboro,VT,05841,8025337051,090,Orleans,N,Non profit - Corporation,30,26.9,NA,Medicare and Medicaid,N,GREENSBORO HOSPITAL ASSOC INC,1994-01-01,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Resident,Yes,4,NA,3,NA,5,NA,5,NA,NA,2,3,NA,NA,NA,2.84077,0.48697,0.93225,1.41922,4.26,3.6302,0.45875,0.17387,NA,26,NA,26,NA,26,1.3199,0.94842,2.21165,0.81593,0.64427,3.67186,3.25743,2.97437,0.50988,0.97609,4.46034,3.80093,2025-06-11,15,9,6,100,1,0,100,2024-07-10,4,4,0,56,1,0,56,89,NA,0,0,0,0,"47 Maggie's Pond Road,Greensboro,VT,05841",44.5803,-72.287,NA,2026-06-01
475044,Pines Rehab & Health Center,601 Red Village Road,Lyndonville,VT,05851,8026263367,020,Caledonia,N,For profit - Partnership,60,56.7,NA,Medicare and Medicaid,N,"PINE KNOLL NURSING HOME, INC",1994-04-01,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Resident,Yes,3,NA,4,NA,1,NA,1,NA,1,NA,4,NA,NA,NA,2.75516,0.84908,0.66289,1.51197,4.26713,3.57706,0.46969,0.0608,61.8,NA,55.6,NA,1,NA,1.1574,0.83165,1.93937,0.71548,0.56495,3.2198,2.85639,3.28976,1.01383,0.79151,5.0951,4.27113,2026-02-11,2,2,0,32,1,0,32,2025-02-26,4,4,0,40,1,0,40,34,NA,0,0,0,0,"601 Red Village Road,Lyndonville,VT,05851",44.5134,-71.996,NA,2026-06-01
475045,Woodridge Nursing Home,142 Woodridge Drive,Barre,VT,05641,8023714700,110,Washington,N,Non profit - Corporation,153,140.3,NA,Medicare and Medicaid,Y,CENTRAL VERMONT MEDICAL CENTER INC,1993-10-28,UNIVERSITY OF VERMONT HEALTH NETWORK,535,3,2.3,2.7,3,3.3,N,NA,Y,N,N,Resident,Yes,2,NA,2,NA,3,NA,2,NA,4,NA,4,NA,NA,NA,3.14634,0.85174,1.10542,1.95716,5.1035,4.42475,0.77899,0.26675,60.9,NA,41.3,NA,3,NA,1.39,0.99879,2.32911,0.85927,0.67849,3.86687,3.43044,3.12818,0.84682,1.09904,5.07404,4.3992000000000004,2025-09-12,19,15,4,132,1,0,132,2024-11-06,11,7,7,36,1,0,36,108,NA,1,21453,1,2,"142 Woodridge Drive,Barre,VT,05641",44.191,-72.489,22,2026-06-01
475046,Cedar Hill Health Care Center,49 Cedar Hill Drive,Windsor,VT,05089,8026746609,130,Windsor,N,For profit - Corporation,39,33.4,NA,Medicare and Medicaid,N,CEDAR HILL HEALTH CARE CORPORATION,1994-03-01,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Resident,Yes,4,NA,4,NA,1,NA,1,NA,1,NA,5,NA,NA,NA,2.87576,0.95688,1.12538,2.0822600000000002,4.95802,3.90157,0.50381,0,49,NA,40,NA,2,NA,1.28362,0.92235,2.15087,0.79351,0.62657,3.57094,3.1679,3.0961,1.0302,1.21161,5.33791,4.20051,2024-06-20,5,5,0,36,1,0,36,2023-04-19,4,4,0,0,0,0,0,27,NA,1,15935,0,1,"49 Cedar Hill Drive,Windsor,VT,05089",43.4351,-72.397,NA,2026-06-01
475047,"Franklin County Rehab Center, LLC",110 Fairfax Road,St. Albans,VT,05478,8027521600,050,Franklin,Y,For profit - Limited Liability company,64,59.4,NA,Medicare and Medicaid,N,FRANKLIN COUNTY REHAB CENTER LLC,1994-05-01,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Resident,Yes,5,NA,5,NA,3,NA,1,NA,5,NA,4,NA,NA,NA,3.12126,0.49794,1.56887,2.06681,5.18807,4.41074,0.99414,0.13365,47.1,NA,45,NA,NA,26,1.39364,1.0014,2.33521,0.86152,0.68027,3.877,3.43941,3.09514,0.49377,1.55574,5.14465,4.37383,2025-03-12,5,3,2,28,1,0,28,2023-12-06,1,1,0,4,1,0,4,22,NA,0,0,1,1,"110 Fairfax Road,St. Albans,VT,05478",44.8036,-73.07,NA,2026-06-01
475049,Bel Aire Center,35 Bel-Aire Drive,Newport,VT,05855,8023342878,090,Orleans,N,For profit - Corporation,58,42.2,NA,Medicare and Medicaid,N,THIRTY FIVE BEL-AIRE DRIVE SNF OPERATIONS LLC,1995-01-27,GENESIS HEALTHCARE,237,187,2.4,2.3,2.5,3.6,N,NA,N,N,N,Resident,Yes,2,NA,2,NA,4,NA,5,NA,2,NA,3,NA,NA,NA,2.12288,0.91409,0.88096,1.79505,3.91793,3.57742,0.79425,0.10154,66.7,NA,54.5,NA,1,NA,1.40549,1.00992,2.35507,0.86884,0.68605,3.90996,3.46866,2.08737,0.8988,0.86622,3.85239,3.51757,2025-07-17,13,7,8,147,1,0,147,2024-04-24,14,10,4,92,1,0,92,133.25,NA,2,286973,0,2,"35 Bel-Aire Drive,Newport,VT,05855",44.9417,-72.203,22,2026-06-01
475050,Thompson House Nursing Home,80 Maple Street,Brattleboro,VT,05301,8022544977,120,Windham,N,Non profit - Corporation,43,40.4,NA,Medicare and Medicaid,N,"BRATTLEBORO MUTUAL AID ASSOCIATION, INC.",1995-07-01,NA,NA,NA,NA,NA,NA,NA,N,SFF Candidate,N,N,N,Resident,Yes,1,NA,1,NA,4,NA,4,NA,4,NA,3,NA,NA,NA,2.1646,0.87049,1.09431,1.9648,4.1294,3.35922,0.62811,0.02268,49.1,NA,54.5,NA,2,NA,1.47474,1.05968,2.47111,0.91165,0.71986000000000006,4.10261,3.63957,2.02844,0.81574,1.02547,3.86965,3.14792,2026-03-18,3,0,3,225,0,0,225,2025-01-08,1,1,1,8,1,0,8,170.75,NA,1,112499,0,1,"80 Maple Street,Brattleboro,VT,05301",42.8446,-72.566,NA,2026-06-01
