cms_certification_number_ccn,provider_name,provider_address,city_town,state,zip_code,telephone_number,provider_ssa_county_code,county_parish,urban,ownership_type,number_of_certified_beds,average_number_of_residents_per_day,average_number_of_residents_per_day_footnote,provider_type,provider_resides_in_hospital,legal_business_name,date_first_approved_to_provide_medicare_and_medicaid_services,chain_name,chain_id,number_of_facilities_in_chain,chain_average_overall_5_star_rating,chain_average_health_inspection_rating,chain_average_staffing_rating,chain_average_qm_rating,continuing_care_retirement_community,special_focus_status,abuse_icon,most_recent_health_inspection_more_than_2_years_ago,provider_changed_ownership_in_last_12_months,with_a_resident_and_family_council,automatic_sprinkler_systems_in_all_required_areas,overall_rating,overall_rating_footnote,health_inspection_rating,health_inspection_rating_footnote,qm_rating,qm_rating_footnote,long_stay_qm_rating,long_stay_qm_rating_footnote,short_stay_qm_rating,short_stay_qm_rating_footnote,staffing_rating,staffing_rating_footnote,reported_staffing_footnote,physical_therapist_staffing_footnote,reported_nurse_aide_staffing_hours_per_resident_per_day,reported_lpn_staffing_hours_per_resident_per_day,reported_rn_staffing_hours_per_resident_per_day,reported_licensed_staffing_hours_per_resident_per_day,reported_total_nurse_staffing_hours_per_resident_per_day,total_number_of_nurse_staff_hours_per_resident_per_day_on_the_weekend,registered_nurse_hours_per_resident_per_day_on_the_weekend,reported_physical_therapist_staffing_hours_per_resident_per_day,total_nursing_staff_turnover,total_nursing_staff_turnover_footnote,registered_nurse_turnover,registered_nurse_turnover_footnote,number_of_administrators_who_have_left_the_nursing_home,administrator_turnover_footnote,nursing_case_mix_index,nursing_case_mix_index_ratio,case_mix_nurse_aide_staffing_hours_per_resident_per_day,case_mix_lpn_staffing_hours_per_resident_per_day,case_mix_rn_staffing_hours_per_resident_per_day,case_mix_total_nurse_staffing_hours_per_resident_per_day,case_mix_weekend_total_nurse_staffing_hours_per_resident_per_day,adjusted_nurse_aide_staffing_hours_per_resident_per_day,adjusted_lpn_staffing_hours_per_resident_per_day,adjusted_rn_staffing_hours_per_resident_per_day,adjusted_total_nurse_staffing_hours_per_resident_per_day,adjusted_weekend_total_nurse_staffing_hours_per_resident_per_day,rating_cycle_1_standard_survey_health_date,rating_cycle_1_total_number_of_health_deficiencies,rating_cycle_1_number_of_standard_health_deficiencies,rating_cycle_1_number_of_complaint_health_deficiencies,rating_cycle_1_health_deficiency_score,rating_cycle_1_number_of_health_revisits,rating_cycle_1_health_revisit_score,rating_cycle_1_total_health_score,rating_cycle_2_standard_health_survey_date,rating_cycle_2_3_total_number_of_health_deficiencies,rating_cycle_2_number_of_standard_health_deficiencies,rating_cycle_2_3_number_of_complaint_health_deficiencies,rating_cycle_2_3_health_deficiency_score,rating_cycle_2_3_number_of_health_revisits,rating_cycle_2_3_health_revisit_score,rating_cycle_2_3_total_health_score,total_weighted_health_survey_score,number_of_citations_from_infection_control_inspections,number_of_fines,total_amount_of_fines_in_dollars,number_of_payment_denials,total_number_of_penalties,location,latitude,longitude,geocoding_footnote,processing_date
105038,BEACHSIDE CENTER FOR REHABILITATION AND NURSING,2810 SOUTH ATLANTIC AVENUE,NEW SMYRNA BEACH,FL,32169,3864286424,630,Volusia,Y,For profit - Limited Liability company,239,159,NA,Medicare and Medicaid,N,BEACHSIDE OPCO LLC,1980-09-01,VENTURA SERVICES,860,14,3.3,2.8,3.6,4.3,N,NA,N,N,N,Both,Yes,5,NA,4,NA,5,NA,5,NA,5,NA,2,NA,NA,NA,2.05826,0.9508,0.4925,1.4433,3.50156,3.0905,0.24758,0.13877,55.8,NA,41.7,NA,0,NA,1.36232,0.9789,2.28274,0.84216,0.66498,3.78989,3.36214,2.08794,0.96451,0.4996,3.55206,3.13507,2026-02-04,1,1,0,4,1,0,4,2024-03-28,5,2,3,36,1,0,36,12,NA,0,0,0,0,"2810 SOUTH ATLANTIC AVENUE,NEW SMYRNA BEACH,FL,32169",29.0165,-80.884,NA,2026-06-01
105039,"Rehabilitation Center of The Palm Beaches, The",301 NORTHPOINTE PARKWAY,WEST PALM BEACH,FL,33407,5617121717,490,Palm Beach,Y,Non profit - Corporation,85,102,NA,Medicare and Medicaid,N,"FI-PALM BEACHES, LLC",1967-01-01,FLORIDA INSTITUTE FOR LONG-TERM CARE,223,18,2.3,2,3,4,N,NA,N,N,N,Resident,Yes,4,NA,4,NA,4,NA,5,NA,3,NA,4,NA,NA,NA,2.05812,0.26031,1.14883,1.40914,3.46726,3.19755,0.80358,0.11254,14.5,NA,13,NA,1,NA,1.42142,1.02136,2.38176,0.87869,0.69383,3.95428,3.50798,2.00101,0.25309,1.11695,3.37104,3.10882,2025-03-27,5,5,0,20,1,0,20,2023-11-30,3,3,1,12,1,0,12,18,NA,1,6900,0,1,"301 NORTHPOINTE PARKWAY,WEST PALM BEACH,FL,33407",26.761,-80.086,22,2026-06-01
105045,BRADEN RIVER REHABILITATION CENTER LLC,2010 MANATEE AVE E,BRADENTON,FL,34208,9417473706,400,Manatee,Y,For profit - Limited Liability company,208,145.3,NA,Medicare and Medicaid,N,BRADEN RIVER REHABILITATION CENTER LLC,1967-01-01,SOVEREIGN HEALTHCARE HOLDINGS,482,43,3.7,3.2,3,4.5,N,NA,N,N,N,Resident,Yes,4,NA,3,NA,5,NA,5,NA,4,NA,3,NA,NA,NA,2.2105,0.95418,0.57215,1.52632,3.73682,3.36951,0.34921,0.13296,45.7,NA,60.9,NA,1,NA,1.22263,0.87852,2.04867,0.75581,0.5968,3.40127,3.01738,2.49859,1.07853,0.64671,4.22383,3.80865,2024-10-03,10,9,1,48,1,0,48,2022-07-28,11,9,2,44,1,0,44,47,NA,0,0,0,0,"2010 MANATEE AVE E,BRADENTON,FL,34208",27.4962,-82.54,NA,2026-06-01
105050,SHORE ACRES CARE CENTER AND REHAB,4500 INDIANAPOLIS ST NE,SAINT PETERSBURG,FL,33703,7275275801,510,Pinellas,Y,For profit - Limited Liability company,109,NA,10,Medicare and Medicaid,N,SHORE ACRES NURSING AND REHAB LLC,1971-03-01,GOLD FL TRUST II,594,36,3.4,2.8,2.7,4.7,N,NA,N,Y,N,Resident,Yes,3,NA,3,NA,NA,2,NA,2,NA,2,NA,2,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,27,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-05-30,8,8,0,48,1,0,48,2022-02-25,3,3,0,16,1,0,16,40,NA,0,0,0,0,"4500 INDIANAPOLIS ST NE,SAINT PETERSBURG,FL,33703",27.8132,-82.603,NA,2026-06-01
105052,SEASIDE HEALTH AND REHABILITATION CENTER,324 WILDER BLVD,DAYTONA BEACH,FL,32114,3862522600,630,Volusia,Y,For profit - Limited Liability company,192,153.9,NA,Medicare and Medicaid,N,SEASIDE CENTER OPERATIONS LLC,1967-01-01,ASTON HEALTH,800,38,2.6,2.4,2,4.2,N,NA,N,N,N,Both,Yes,4,NA,4,NA,4,NA,5,NA,3,NA,2,NA,NA,NA,2.11085,0.90491,0.35657,1.26147,3.37232,3.17732,0.28942,0.0285,60.9,NA,77.8,NA,0,NA,1.14461,0.82246,1.91793,0.70757,0.55871,3.18422,2.82483,2.54859,1.09256,0.43051,4.07166,3.83622,2024-08-22,3,3,0,12,1,0,12,2022-08-25,1,1,0,4,1,0,4,10,NA,0,0,0,0,"324 WILDER BLVD,DAYTONA BEACH,FL,32114",29.1885,-81.012,NA,2026-06-01
105057,PINES NURSING HOME,301 NE 141 STREET,MIAMI,FL,33161,3058931102,120,Miami-Dade,Y,For profit - Limited Liability company,46,43.6,NA,Medicare and Medicaid,N,PINES NURSING HOME 2015 LLC,1967-01-01,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Resident,Yes,3,NA,3,NA,4,NA,5,NA,2,NA,4,NA,NA,NA,2.39068,0.77182,0.91249,1.68431,4.07498,3.45627,0.7246,0.02568,12.5,NA,0,NA,0,NA,1.44851,1.04083,2.42717,0.89544,0.70706,4.02966,3.57485,2.28085,0.73636,0.87057,3.88779,3.2975,2025-04-30,4,4,0,16,1,0,16,2023-12-07,10,9,4,111,1,0,111,39.75,1,1,11187,0,1,"301 NE 141 STREET,MIAMI,FL,33161",25.8909,-80.178,22,2026-06-01
105067,BOULEVARD REHABILITATION CENTER,2839 S SEACREST BLVD,BOYNTON BEACH,FL,33435,5617322464,490,Palm Beach,Y,For profit - Corporation,167,132,NA,Medicare and Medicaid,N,SOVEREIGN HEALTHCARE OF WEST PALM BEACH LLC,1975-07-16,SOVEREIGN HEALTHCARE HOLDINGS,482,43,3.7,3.2,3,4.5,N,NA,N,N,N,Resident,Yes,4,NA,3,NA,5,NA,5,NA,4,NA,4,NA,NA,NA,2.17595,0.8122,0.69031,1.50251,3.67846,3.18721,0.39717,0.12343,34,NA,44.4,NA,0,NA,1.23371,0.88648,2.06723,0.76265,0.6022,3.43208,3.04472,2.43746,0.90981,0.77328,4.12054,3.57025,2025-02-27,7,7,0,32,1,0,32,2023-10-20,6,2,4,24,1,0,24,30,NA,0,0,0,0,"2839 S SEACREST BLVD,BOYNTON BEACH,FL,33435",26.503,-80.069,NA,2026-06-01
105071,BAYSIDE CARE CENTER,811 JACKSON ST N,SAINT PETERSBURG,FL,33705,7272093600,510,Pinellas,Y,For profit - Limited Liability company,92,87.7,NA,Medicare and Medicaid,N,BAYSIDE NURSING AND REHAB LLC,1967-01-01,FL SNF TRUST,852,10,3.3,2.6,3.1,4.5,N,NA,N,N,N,Resident,Yes,3,NA,3,NA,4,NA,5,NA,3,NA,4,NA,NA,NA,1.97774,0.82391,0.54576,1.36966,3.34741,3.10146,0.41344,0.10838,30.8,NA,0,NA,0,NA,1.23127,0.88473,2.06314,0.76114,0.60101,3.42529,3.03869,2.21982,0.92475,0.61256,3.75713,3.48108,2026-03-19,6,6,0,28,1,0,28,2023-12-01,11,10,1,56,1,0,56,35,NA,1,3728,0,1,"811 JACKSON ST N,SAINT PETERSBURG,FL,33705",27.7804,-82.649,NA,2026-06-01
105072,LEXINGTON HEALTHCARE AND REHABILITATION CENTER,6300 46TH AVE N,SAINT PETERSBURG,FL,33709,7275441444,510,Pinellas,Y,For profit - Limited Liability company,159,147.2,NA,Medicare and Medicaid,N,LEXINGTON HEALTHCARE AND REHABILITATION CENTER LLC,1982-06-01,GOLD FL TRUST II,594,36,3.4,2.8,2.7,4.7,N,NA,N,N,N,Resident,Yes,3,NA,2,NA,5,NA,5,NA,4,NA,2,NA,NA,NA,2.08541,1.01587,0.35777,1.37364,3.45906,3.16555,0.31349,0.10415,43.5,NA,57.1,NA,1,NA,1.44158,1.03586,2.41556,0.89116,0.70367,4.01039,3.55775,1.99918,0.97386,0.34298,3.31602,3.03465,2025-07-17,14,14,0,96,1,0,96,2023-03-22,11,9,2,52,1,0,52,85,NA,1,17345,0,1,"6300 46TH AVE N,SAINT PETERSBURG,FL,33709",27.8137,-82.723,NA,2026-06-01
105083,BROWARD NURSING & REHABILITATION CENTER,1330 S ANDREWS AVE,FORT LAUDERDALE,FL,33316,9545245587,050,Broward,Y,For profit - Corporation,198,156.9,NA,Medicare and Medicaid,N,"BROWARD NURSING & REHABILITATION CENTER,LLC",1976-09-01,MILLENNIUM HEALTH SYSTEMS,351,4,4,3,4.3,4.5,N,NA,N,N,N,Both,Yes,5,NA,4,NA,4,NA,5,NA,3,NA,5,NA,NA,NA,2.72577,0.75977,0.97244,1.73221,4.45797,3.94246,0.67305,0.03462,21.7,NA,28.1,NA,0,NA,1.26095,0.90606,2.11288,0.77949,0.6155,3.50787,3.11195,2.98738,0.83269,1.06577,4.88584,4.32085,2025-02-13,3,3,0,12,1,0,12,2023-10-26,6,6,1,20,1,0,20,14,NA,0,0,0,0,"1330 S ANDREWS AVE,FORT LAUDERDALE,FL,33316",26.1056,-80.143,NA,2026-06-01
105089,PEARL AT FORT LAUDERDALE REHABILITATION AND NURSIN,1701 NE 26TH ST,FORT LAUDERDALE,FL,33305,9545668353,050,Broward,Y,For profit - Limited Liability company,206,184.3,NA,Medicare and Medicaid,N,"M PINES OPCO, LLC",1970-07-01,CARERITE CENTERS,110,34,3.5,2.7,2.1,4.8,N,NA,N,N,N,Resident,Yes,3,NA,2,NA,5,NA,5,NA,3,NA,3,NA,NA,NA,2.13754,0.7744,0.69881,1.47321,3.61076,3.3072,0.47171,0.05825,41.8,NA,61.4,NA,1,NA,1.38844,0.99767,2.32651,0.85831,0.67773,3.86255,3.4266,2.12758,0.77079,0.69556,3.59393,3.29179,2024-12-12,21,21,0,84,1,0,84,2023-08-31,12,12,1,88,1,0,88,85,0,1,34937,0,1,"1701 NE 26TH ST,FORT LAUDERDALE,FL,33305",26.1597,-80.125,NA,2026-06-01
105117,SOUTH HERITAGE HEALTH & REHABILITATION CENTER,718 LAKEVIEW AVE S,SAINT PETERSBURG,FL,33705,7278945125,510,Pinellas,Y,Non profit - Corporation,74,61.1,NA,Medicare and Medicaid,N,"SENIOR HEALTH-SOUTH HERITAGE, LLC",1982-06-01,SENIOR HEALTH SOUTH,729,8,2.1,1.9,3.1,3.9,N,NA,Y,N,N,Both,Yes,1,NA,1,NA,3,NA,4,NA,2,NA,3,NA,NA,NA,2.08099,0.76593,0.42933,1.19527,3.27625,3.16635,0.26898,0.06054,50,NA,76.9,NA,1,NA,1.09932,0.78992,1.84204,0.67958,0.5366,3.05822,2.71305,2.61605,0.96287,0.53972,4.11864,3.98048,2025-02-13,18,11,7,120,1,0,120,2023-02-10,12,7,5,92,1,0,92,113,NA,2,145109,0,2,"718 LAKEVIEW AVE S,SAINT PETERSBURG,FL,33705",27.7484,-82.643,NA,2026-06-01
105119,WILTON MANORS HEALTHCARE & REHABILITATION CENTER,2675 N ANDREWS AVE,WILTON MANORS,FL,33311,9545635711,050,Broward,Y,For profit - Individual,147,136.8,NA,Medicare and Medicaid,N,WILTON MANORS HEALTHCARE & REHABILITATION CENTER LLC,1982-06-01,GOLD FL TRUST II,594,36,3.4,2.8,2.7,4.7,N,NA,N,Y,N,Resident,Yes,4,NA,3,NA,5,NA,5,NA,3,NA,4,NA,NA,NA,2.60864,0.8958,0.64815,1.54395,4.15259,3.77787,0.474,0.09267,14,NA,31.6,NA,0,NA,1.42758,1.0258,2.3921,0.8825,0.69684,3.97144,3.5232,2.52529,0.86718,0.62745,4.01991,3.65717,2024-03-21,6,5,1,40,1,0,40,2022-12-08,11,11,0,52,1,0,52,43,NA,1,17345,0,1,"2675 N ANDREWS AVE,WILTON MANORS,FL,33311",26.1605,-80.146,NA,2026-06-01
105120,SERENITY BAY NURSING AND REHABILITATION CENTER,16650 W DIXIE HWY,NORTH MIAMI BEACH,FL,33160,3059457447,120,Miami-Dade,Y,For profit - Individual,143,130.3,NA,Medicare and Medicaid,N,SB SNF OPCO LLC,1967-01-31,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Resident,Yes,3,NA,2,NA,NA,20,NA,20,3,NA,5,NA,NA,NA,2.39272,0.77536,0.75337,1.52873,3.92145,3.35255,0.5275,0.04075,16,NA,27.6,NA,0,NA,1.24382,0.89375,2.08417,0.7689,0.60714,3.46021,3.06967,2.6585,0.86148,0.83705,4.35703,3.72494,2025-12-04,9,9,0,52,1,0,52,2024-06-20,12,12,1,60,1,0,60,54,0,0,0,0,0,"16650 W DIXIE HWY,NORTH MIAMI BEACH,FL,33160",25.9292,-80.156,NA,2026-06-01
105125,TERRACES OF LAKE WORTH CARE CENTER AND REHAB,1711 6TH AVENUE SOUTH,LAKE WORTH,FL,33460,5615860808,490,Palm Beach,Y,For profit - Limited Liability company,91,89.4,NA,Medicare and Medicaid,N,TERRACES NURSING AND REHAB LLC,1979-01-01,FL SNF TRUST,852,10,3.3,2.6,3.1,4.5,N,NA,N,N,N,Both,Yes,4,NA,3,NA,5,NA,5,NA,2,NA,4,NA,NA,NA,2.10577,0.68176,0.67926,1.36102,3.46679,3.29248,0.54251,0.07326,22,NA,29.4,NA,1,NA,1.33871,0.96193,2.24317,0.82756,0.65345,3.72418,3.30385,2.17383,0.7038,0.70121,3.57884,3.39889,2025-06-06,10,10,0,40,1,0,40,2024-02-22,3,3,0,12,1,0,12,33,0,0,0,0,0,"1711 6TH AVENUE SOUTH,LAKE WORTH,FL,33460",26.6088,-80.065,NA,2026-06-01
