cms_certification_number_ccn,provider_name,provider_address,city_town,state,zip_code,telephone_number,provider_ssa_county_code,county_parish,urban,ownership_type,number_of_certified_beds,average_number_of_residents_per_day,average_number_of_residents_per_day_footnote,provider_type,provider_resides_in_hospital,legal_business_name,date_first_approved_to_provide_medicare_and_medicaid_services,chain_name,chain_id,number_of_facilities_in_chain,chain_average_overall_5_star_rating,chain_average_health_inspection_rating,chain_average_staffing_rating,chain_average_qm_rating,continuing_care_retirement_community,special_focus_status,abuse_icon,most_recent_health_inspection_more_than_2_years_ago,provider_changed_ownership_in_last_12_months,with_a_resident_and_family_council,automatic_sprinkler_systems_in_all_required_areas,overall_rating,overall_rating_footnote,health_inspection_rating,health_inspection_rating_footnote,qm_rating,qm_rating_footnote,long_stay_qm_rating,long_stay_qm_rating_footnote,short_stay_qm_rating,short_stay_qm_rating_footnote,staffing_rating,staffing_rating_footnote,reported_staffing_footnote,physical_therapist_staffing_footnote,reported_nurse_aide_staffing_hours_per_resident_per_day,reported_lpn_staffing_hours_per_resident_per_day,reported_rn_staffing_hours_per_resident_per_day,reported_licensed_staffing_hours_per_resident_per_day,reported_total_nurse_staffing_hours_per_resident_per_day,total_number_of_nurse_staff_hours_per_resident_per_day_on_the_weekend,registered_nurse_hours_per_resident_per_day_on_the_weekend,reported_physical_therapist_staffing_hours_per_resident_per_day,total_nursing_staff_turnover,total_nursing_staff_turnover_footnote,registered_nurse_turnover,registered_nurse_turnover_footnote,number_of_administrators_who_have_left_the_nursing_home,administrator_turnover_footnote,nursing_case_mix_index,nursing_case_mix_index_ratio,case_mix_nurse_aide_staffing_hours_per_resident_per_day,case_mix_lpn_staffing_hours_per_resident_per_day,case_mix_rn_staffing_hours_per_resident_per_day,case_mix_total_nurse_staffing_hours_per_resident_per_day,case_mix_weekend_total_nurse_staffing_hours_per_resident_per_day,adjusted_nurse_aide_staffing_hours_per_resident_per_day,adjusted_lpn_staffing_hours_per_resident_per_day,adjusted_rn_staffing_hours_per_resident_per_day,adjusted_total_nurse_staffing_hours_per_resident_per_day,adjusted_weekend_total_nurse_staffing_hours_per_resident_per_day,rating_cycle_1_standard_survey_health_date,rating_cycle_1_total_number_of_health_deficiencies,rating_cycle_1_number_of_standard_health_deficiencies,rating_cycle_1_number_of_complaint_health_deficiencies,rating_cycle_1_health_deficiency_score,rating_cycle_1_number_of_health_revisits,rating_cycle_1_health_revisit_score,rating_cycle_1_total_health_score,rating_cycle_2_standard_health_survey_date,rating_cycle_2_3_total_number_of_health_deficiencies,rating_cycle_2_number_of_standard_health_deficiencies,rating_cycle_2_3_number_of_complaint_health_deficiencies,rating_cycle_2_3_health_deficiency_score,rating_cycle_2_3_number_of_health_revisits,rating_cycle_2_3_health_revisit_score,rating_cycle_2_3_total_health_score,total_weighted_health_survey_score,number_of_citations_from_infection_control_inspections,number_of_fines,total_amount_of_fines_in_dollars,number_of_payment_denials,total_number_of_penalties,location,latitude,longitude,geocoding_footnote,processing_date
315019,DWELLING PLACE AT ST CLARES,400 WEST BLACKWELL ST,DOVER,NJ,07801,9739893500,300,Morris,Y,For profit - Corporation,28,27.3,NA,Medicare and Medicaid,Y,"PRIME HEALTHCARE SERVICES - SAINT CLARE'S, LLC",1967-01-01,PRIME HEALTHCARE,420,6,3.3,3,3.2,3.6,N,NA,N,N,N,None,Yes,4,NA,4,NA,4,NA,4,NA,NA,2,3,NA,NA,NA,2.00826,0.34712,3.38942,3.73654,5.7448,5.38014,3.28114,0,23.5,NA,10.5,NA,0,NA,3.78916,2.72271,6.34921,2.34238,1.84958,10.54117,9.35143,0.73245,0.1266,1.23618,2.09523,1.96223,2025-04-10,3,3,0,28,1,0,28,2023-11-27,2,2,0,12,1,0,12,24,NA,0,0,0,0,"400 WEST BLACKWELL ST,DOVER,NJ,07801",40.8861,-74.575,NA,2026-06-01
315021,ATLAS REHABILITATION HEALTHCARE AT DAUGHTERS OF MO,155 HAZEL STREET,CLIFTON,NJ,07011,9737723700,320,Passaic,Y,For profit - Limited Liability company,210,198.6,NA,Medicare and Medicaid,N,HAZEL STREET OPERATIONS LLC,1967-01-01,ATLAS HEALTHCARE,598,29,3.6,3.1,2.4,4.4,N,NA,N,N,N,Resident,Yes,3,NA,2,NA,5,NA,5,NA,5,NA,2,NA,NA,NA,2.20896,0.74419,0.36413,1.10831,3.31728,3.10783,0.29027,0.098,45.5,NA,39.1,NA,0,NA,1.34749,0.96825,2.25789,0.83299,0.65774,3.74863,3.32554,2.26549,0.76323,0.37344,3.40216,3.18736,2025-02-18,19,17,3,84,1,0,84,2023-05-05,11,8,3,94,1,0,94,86.5,0,0,0,0,0,"155 HAZEL STREET,CLIFTON,NJ,07011",40.8829,-74.16,NA,2026-06-01
315022,MEADOW LAKES,300 MEADOW LAKES,EAST WINDSOR,NJ,08520,6094484100,260,Mercer,Y,Non profit - Corporation,60,50.1,NA,Medicare and Medicaid,N,"SPRINGPOINT AT MEADOW LAKES, INC.",1967-01-01,SPRINGPOINT SENIOR LIVING,485,8,3.6,3,4.5,4.4,Y,NA,N,N,N,Resident,Yes,2,NA,2,NA,3,NA,2,NA,5,NA,4,NA,NA,NA,2.72611,0.92574,1.15805,2.0838,4.8099,4.32171,0.82104,0.149,44.4,NA,60,NA,0,NA,1.34188,0.96421,2.24848,0.82952,0.655,3.733,3.31167,2.80757,0.95341,1.19266,4.95363,4.45084,2025-03-18,11,11,0,100,1,0,100,2023-01-11,8,8,0,48,1,0,48,87,NA,0,0,0,0,"300 MEADOW LAKES,EAST WINDSOR,NJ,08520",40.2581,-74.517,NA,2026-06-01
315029,DAUGHTERS OF ISRAEL PLEASANT VALLEY HOME,1155 PLEASANT VALLEY WAY,WEST ORANGE,NJ,07052,9737315100,200,Essex,Y,Non profit - Corporation,303,97.3,NA,Medicare and Medicaid,N,DAUGHTERS OF ISRAEL INC,1967-01-01,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Resident,Yes,3,NA,2,NA,5,NA,4,NA,5,NA,3,NA,NA,NA,2.40098,0.5976,0.78088,1.37848,3.77945,3.5541,0.60278,0.0344,NA,26,NA,26,NA,26,1.26736,0.91066,2.12361,0.78345,0.61863,3.52569,3.12776,2.61812,0.65164,0.8515,4.12126,3.87552,2026-03-12,10,9,1,64,1,0,64,2024-10-18,9,8,1,60,1,0,60,63,0,0,0,0,0,"1155 PLEASANT VALLEY WAY,WEST ORANGE,NJ,07052",40.7878,-74.273,NA,2026-06-01
315036,Arbor Glen Center,25 E LINDSLEY ROAD,CEDAR GROVE,NJ,07009,9732567220,200,Essex,Y,For profit - Limited Liability company,122,96.9,NA,Medicare and Medicaid,N,25 EAST LINDSLEY ROAD OPERATIONS LLC,1967-01-01,GENESIS HEALTHCARE,237,187,2.4,2.3,2.5,3.6,N,NA,N,N,N,Resident,Yes,2,NA,2,NA,4,NA,5,NA,4,NA,4,NA,NA,NA,2.00008,0.49764,0.88478,1.38242,3.3825,3.07206,0.57093,0.03688,12.3,NA,15,NA,1,NA,1.37275,0.9864,2.30022,0.84861,0.67007,3.8189,3.38788,2.01351,0.50098,0.89072,3.40522,3.09269,2025-12-10,14,13,1,72,1,0,72,2024-08-09,11,10,3,127,1,0,127,85.75,NA,1,8281,0,1,"25 E LINDSLEY ROAD,CEDAR GROVE,NJ,07009",40.8752,-74.238,NA,2026-06-01
315037,FAMILY OF CARING AT TEANECK LLC,1104 TEANECK ROAD,TEANECK,NJ,07666,2018332400,100,Bergen,Y,For profit - Corporation,107,100.7,NA,Medicare and Medicaid,N,FAMILY OF CARING AT TEANECK LLC,1968-07-23,FAMILY OF CARING HEALTHCARE,220,8,3.8,3.4,3.5,4.3,N,NA,N,N,N,Resident,Yes,4,NA,4,NA,4,NA,5,NA,3,NA,4,NA,NA,NA,1.89809,0.95706,0.85752,1.81458,3.71268,3.23702,0.56837,0.18638,33,NA,42.9,NA,1,NA,1.45318,1.04419,2.43498,0.89833,0.70933,4.04264,3.58636,1.80509,0.91016,0.8155,3.53075,3.0784,2025-12-02,9,9,1,40,1,0,40,2024-05-16,1,1,1,4,1,0,4,31,0,0,0,0,0,"1104 TEANECK ROAD,TEANECK,NJ,07666",40.892,-74.003,NA,2026-06-01
315038,COMPLETE CARE AT SUMMIT RIDGE,20 SUMMIT STREET,WEST ORANGE,NJ,07052,9737362000,200,Essex,Y,For profit - Limited Liability company,152,136.1,NA,Medicare and Medicaid,N,SUMMIT RIDGE CARE LLC,1973-07-01,COMPLETE CARE,157,85,3.2,2.8,2.5,4.4,N,NA,N,N,N,Resident,Yes,4,NA,3,NA,5,NA,5,NA,3,NA,3,NA,NA,NA,2.34847,0.94111,0.50437,1.44549,3.7939600000000002,3.46348,0.36487000000000003,0.02616,36.4,NA,35,NA,0,NA,1.39001,0.9988,2.32914,0.85928,0.6785,3.86691,3.43047,2.33489,0.93567,0.50146,3.77202,3.44345,2025-05-27,11,8,3,44,1,0,44,2023-04-04,13,13,0,80,1,0,80,53,NA,0,0,0,0,"20 SUMMIT STREET,WEST ORANGE,NJ,07052",40.7885,-74.28,NA,2026-06-01
315039,ROOSEVELT CARE CENTER,118 PARSONAGE ROAD,EDISON,NJ,08837,7323216800,270,Middlesex,Y,Government - City/county,180,167.9,NA,Medicare and Medicaid,N,MIDDLESEX COUNTY IMPROVEMENT AUTHORITY,1967-01-01,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Resident,Yes,5,NA,4,NA,5,NA,5,NA,5,NA,4,NA,NA,NA,2.64919,1.19092,0.77776,1.96868,4.61787,4.36221,0.53184,0.09307,34.9,NA,23.5,NA,0,NA,1.44505,1.03835,2.42137,0.8933,0.70537,4.02004,3.56631,2.53355,1.13894,0.7438,4.41629,4.17178,2025-12-18,2,2,0,8,1,0,8,2024-05-02,14,13,3,100,1,0,100,31,0,1,27360,0,1,"118 PARSONAGE ROAD,EDISON,NJ,08837",40.5521,-74.336,NA,2026-06-01
315042,LINCOLN PARK RENAISSANCE,521 PINE BROOK ROAD,LINCOLN PARK,NJ,07035,9736963300,300,Morris,Y,For profit - Limited Liability company,189,181.6,NA,Medicare and Medicaid,N,521 PINE BROOK OPERATING LLC,1967-01-01,CENTER MANAGEMENT GROUP,619,17,3.2,2.9,1.8,4.4,N,NA,N,N,N,Resident,Yes,4,NA,3,NA,5,NA,5,NA,5,NA,2,NA,NA,NA,2.103,1.01499,0.46031,1.4753,3.57829,3.261,0.29472,0.13316,52,NA,33.3,NA,0,NA,1.49486,1.07413,2.50482,0.92409,0.72968,4.15859,3.68922,1.94419,0.93834,0.42555,3.30808,3.01474,2026-02-09,10,10,0,48,1,0,48,2024-10-10,10,9,2,48,1,0,48,48,0,0,0,0,0,"521 PINE BROOK ROAD,LINCOLN PARK,NJ,07035",40.9169,-74.308,NA,2026-06-01
315044,MOHAWK MEADOWS,1 O'BRIEN LANE,LAFAYETTE,NJ,07848,9733836200,360,Sussex,Y,For profit - Limited Liability company,159,146,NA,Medicare and Medicaid,N,BEMET LLC,1967-01-01,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Resident,Yes,1,NA,1,NA,4,NA,5,NA,4,NA,3,NA,NA,NA,1.85797,0.48013,0.46236,0.94249,2.80046,2.51015,0.33079,0.05621,19.1,NA,29.4,NA,0,NA,1.23369,0.88647,2.06721,0.76264,0.6022,3.43205,3.04468,2.08128,0.53783,0.51794,3.13705,2.81184,2024-11-19,10,7,3,44,1,0,44,2023-07-17,12,5,4,574,1,0,574,176.5,3,2,738307,1,3,"1 O'BRIEN LANE,LAFAYETTE,NJ,07848",41.0449,-74.698,NA,2026-06-01
315047,WYNWOOD REHABILITATION AND HEALTHCARE CENTER,1700 WYNWOOD DRIVE,CINNAMINSON,NJ,08077,8568299000,150,Burlington,Y,For profit - Limited Liability company,114,104.1,NA,Medicare and Medicaid,N,CINNAMINSON NURSING LLC,1970-07-01,ATLAS HEALTHCARE,598,29,3.6,3.1,2.4,4.4,N,NA,N,N,N,Resident,Yes,2,NA,1,NA,5,NA,5,NA,4,NA,2,NA,NA,NA,2.00637,1.24474,0.19104,1.43578,3.44215,3.24032,0.12435,0,58.3,NA,66.7,NA,1,NA,1.21158,0.87058,2.03015,0.74897,0.5914,3.37053,2.99011,2.28854,1.41979,0.21791,3.92624,3.69603,2025-12-09,8,7,1,32,1,0,32,2024-07-15,18,14,10,476,1,0,476,143,NA,1,103300,0,1,"1700 WYNWOOD DRIVE,CINNAMINSON,NJ,08077",40.0014,-74.988,NA,2026-06-01
315050,"COMPLETE CARE AT BURLINGTON WOODS, LLC",115 SUNSET ROAD,BURLINGTON,NJ,08016,6093873620,150,Burlington,Y,For profit - Limited Liability company,215,169.5,NA,Medicare and Medicaid,N,COMPLETE CARE AT BURLINGTON WOODS LLC,1976-12-01,COMPLETE CARE,157,85,3.2,2.8,2.5,4.4,N,NA,N,N,N,Resident,Yes,3,NA,3,NA,4,NA,5,NA,3,NA,3,NA,NA,NA,2.09978,1.01583,0.44253,1.45836,3.55814,3.30805,0.39795,0.02721,33.3,NA,19,NA,0,NA,1.36327,0.97958,2.28432,0.84274,0.66544,3.79251,3.36446,2.1286,1.02977,0.4486,3.60697,3.35345,2025-06-04,4,3,2,16,1,0,16,2023-12-13,14,11,8,120,1,0,120,42,NA,1,63469,0,1,"115 SUNSET ROAD,BURLINGTON,NJ,08016",40.0505,-74.846,NA,2026-06-01
315053,PINE ACRES REHABILITATION AND HEALTHCARE,51 MADISON AVE,MADISON,NJ,07940,9733772124,300,Morris,Y,For profit - Partnership,102,83.8,NA,Medicare and Medicaid,N,HALLMARK HEALTHCARE LIMITED LIABILITY COMPANY,1968-05-15,MB HEALTHCARE,341,12,3.7,2.9,3.1,4.8,N,NA,N,N,N,Resident,Yes,5,NA,4,NA,5,NA,5,NA,4,NA,2,NA,NA,NA,2.16694,1.06527,0.37816,1.44343,3.61036,3.17564,0.24465,0.02493,52.9,NA,58.3,NA,1,NA,1.44048,1.03506,2.41371,0.89048,0.70313,4.00732,3.55502,2.07892,1.022,0.3628,3.46372,3.04665,2026-01-15,6,6,1,40,1,0,40,2024-08-30,4,4,0,8,1,0,8,32,0,0,0,0,0,"51 MADISON AVE,MADISON,NJ,07940",40.7634,-74.423,NA,2026-06-01
315054,OUR LADYS CENTER FOR REHABILITATION & HEALTHCARE,1100 CLEMATIS AVE,PLEASANTVILLE,NJ,08232,6096462450,000,Atlantic,Y,For profit - Limited Liability company,214,166.5,NA,Medicare and Medicaid,N,PLEASANTVILLE OPERATING LLC,1967-01-01,CENTER MANAGEMENT GROUP,619,17,3.2,2.9,1.8,4.4,N,NA,N,N,N,Resident,Yes,4,NA,3,NA,5,NA,5,NA,5,NA,3,NA,NA,NA,2.14189,0.8248,0.57306,1.39786,3.53975,3.20105,0.31798,0.12027,33.3,NA,26.9,NA,1,NA,1.46201,1.05053,2.44979,0.90379,0.71364,4.06722,3.60817,2.02463,0.77965,0.54169,3.34596,3.0258,2024-12-31,8,8,1,40,1,0,40,2023-11-22,10,9,1,60,1,0,60,45,NA,0,0,0,0,"1100 CLEMATIS AVE,PLEASANTVILLE,NJ,08232",39.3805,-74.53,NA,2026-06-01
