cms_certification_number_ccn,provider_name,provider_address,city_town,state,zip_code,telephone_number,provider_ssa_county_code,county_parish,urban,ownership_type,number_of_certified_beds,average_number_of_residents_per_day,average_number_of_residents_per_day_footnote,provider_type,provider_resides_in_hospital,legal_business_name,date_first_approved_to_provide_medicare_and_medicaid_services,chain_name,chain_id,number_of_facilities_in_chain,chain_average_overall_5_star_rating,chain_average_health_inspection_rating,chain_average_staffing_rating,chain_average_qm_rating,continuing_care_retirement_community,special_focus_status,abuse_icon,most_recent_health_inspection_more_than_2_years_ago,provider_changed_ownership_in_last_12_months,with_a_resident_and_family_council,automatic_sprinkler_systems_in_all_required_areas,overall_rating,overall_rating_footnote,health_inspection_rating,health_inspection_rating_footnote,qm_rating,qm_rating_footnote,long_stay_qm_rating,long_stay_qm_rating_footnote,short_stay_qm_rating,short_stay_qm_rating_footnote,staffing_rating,staffing_rating_footnote,reported_staffing_footnote,physical_therapist_staffing_footnote,reported_nurse_aide_staffing_hours_per_resident_per_day,reported_lpn_staffing_hours_per_resident_per_day,reported_rn_staffing_hours_per_resident_per_day,reported_licensed_staffing_hours_per_resident_per_day,reported_total_nurse_staffing_hours_per_resident_per_day,total_number_of_nurse_staff_hours_per_resident_per_day_on_the_weekend,registered_nurse_hours_per_resident_per_day_on_the_weekend,reported_physical_therapist_staffing_hours_per_resident_per_day,total_nursing_staff_turnover,total_nursing_staff_turnover_footnote,registered_nurse_turnover,registered_nurse_turnover_footnote,number_of_administrators_who_have_left_the_nursing_home,administrator_turnover_footnote,nursing_case_mix_index,nursing_case_mix_index_ratio,case_mix_nurse_aide_staffing_hours_per_resident_per_day,case_mix_lpn_staffing_hours_per_resident_per_day,case_mix_rn_staffing_hours_per_resident_per_day,case_mix_total_nurse_staffing_hours_per_resident_per_day,case_mix_weekend_total_nurse_staffing_hours_per_resident_per_day,adjusted_nurse_aide_staffing_hours_per_resident_per_day,adjusted_lpn_staffing_hours_per_resident_per_day,adjusted_rn_staffing_hours_per_resident_per_day,adjusted_total_nurse_staffing_hours_per_resident_per_day,adjusted_weekend_total_nurse_staffing_hours_per_resident_per_day,rating_cycle_1_standard_survey_health_date,rating_cycle_1_total_number_of_health_deficiencies,rating_cycle_1_number_of_standard_health_deficiencies,rating_cycle_1_number_of_complaint_health_deficiencies,rating_cycle_1_health_deficiency_score,rating_cycle_1_number_of_health_revisits,rating_cycle_1_health_revisit_score,rating_cycle_1_total_health_score,rating_cycle_2_standard_health_survey_date,rating_cycle_2_3_total_number_of_health_deficiencies,rating_cycle_2_number_of_standard_health_deficiencies,rating_cycle_2_3_number_of_complaint_health_deficiencies,rating_cycle_2_3_health_deficiency_score,rating_cycle_2_3_number_of_health_revisits,rating_cycle_2_3_health_revisit_score,rating_cycle_2_3_total_health_score,total_weighted_health_survey_score,number_of_citations_from_infection_control_inspections,number_of_fines,total_amount_of_fines_in_dollars,number_of_payment_denials,total_number_of_penalties,location,latitude,longitude,geocoding_footnote,processing_date
415028,West Shore Health Center Inc,109 West Shore Road,Warwick,RI,02889,4017399440,010,Kent,Y,For profit - Corporation,145,124.9,NA,Medicare and Medicaid,N,WARWICK HEALTH CENTRE INC.,1970-05-01,"HEALTH CONCEPTS, LTD.",255,5,3.8,3.8,3.6,2.6,N,NA,N,N,N,Resident,Yes,4,NA,4,NA,2,NA,2,NA,1,NA,3,NA,NA,NA,2.12523,0.492,0.60314,1.09514,3.22037,2.84936,0.40551,0.03842,30.8,NA,27.8,NA,0,NA,1.38313,0.99385,2.31761,0.85502,0.67514,3.84777,3.41349,2.12345,0.49159,0.60263,3.21767,2.84697,2025-06-09,6,6,0,32,1,0,32,2024-06-07,4,4,0,36,1,0,36,33,NA,0,0,0,0,"109 West Shore Road,Warwick,RI,02889",41.7332,-71.402,NA,2026-06-01
415029,Golden Crest Nursing Centre,100 Smithfield Road,North Providence,RI,02904,4013531710,030,Providence,Y,For profit - Corporation,152,142.6,NA,Medicare and Medicaid,N,"PEZZELLI NURSING HOME, INC",1969-10-17,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Resident,Yes,4,NA,4,NA,4,NA,3,NA,4,NA,3,NA,NA,NA,2.63869,0.58253,0.46405,1.04658,3.68527,3.3514,0.27634,0.04102,45.2,NA,41.2,NA,0,NA,1.25463,0.90152,2.10228,0.77558,0.61241,3.49028,3.09635,2.90652,0.64166,0.51115,4.05933,3.69158,2025-12-11,6,4,2,44,1,0,44,2024-09-20,14,7,7,68,1,0,68,50,NA,2,70868,0,2,"100 Smithfield Road,North Providence,RI,02904",41.856,-71.449,NA,2026-06-01
415031,Silver Creek Rehab and Healthcare Center,7 Creek Lane,Bristol,RI,02809,4012533000,000,Bristol,Y,For profit - Limited Liability company,128,110.2,NA,Medicare and Medicaid,N,SILVER CREEK MANOR SNF LLC,1971-01-13,GREEN TREE HEALTHCARE MANAGEMENT,241,4,1.8,2,2.5,3.5,N,NA,N,N,N,Resident,Yes,2,NA,2,NA,4,NA,4,NA,4,NA,3,NA,NA,NA,2.3696,0.37082,0.66206,1.03288,3.40248,3.05557,0.43373,0.05741,45.5,NA,27.8,NA,2,NA,1.35647,0.9747,2.27294,0.83854,0.66213,3.77361,3.3477,2.41415,0.37779,0.67451,3.46645,3.11301,2026-01-23,11,11,0,52,1,0,52,2024-10-31,11,3,8,516,1,0,516,168,NA,5,216258,0,5,"7 Creek Lane,Bristol,RI,02809",41.6795,-71.277,NA,2026-06-01
415032,Cedar Crest Nursing Centre Inc,125 Scituate Avenue,Cranston,RI,02920,4019448500,030,Providence,Y,For profit - Corporation,156,148.3,NA,Medicare and Medicaid,N,CEDAR CREST NURSING CENTRE INC,1970-08-24,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Resident,Yes,5,NA,4,NA,3,NA,4,NA,2,NA,5,NA,NA,NA,2.93903,0.3602,0.71798,1.07818,4.01721,3.6197,0.46261,0.07734,26.8,NA,13,NA,0,NA,1.17308,0.84292,1.96565,0.72518,0.57261,3.26344,2.8951,3.46237,0.42434,0.84583,4.73255,4.26426,2025-09-25,2,2,0,8,1,0,8,2024-09-20,10,6,5,127,1,0,127,37.75,NA,1,14433,0,1,"125 Scituate Avenue,Cranston,RI,02920",41.7791,-71.477,NA,2026-06-01
415033,"AdviniaCare Newport, LLC",398 Bellevue Avenue,Newport,RI,02840,4018496600,020,Newport,Y,For profit - Corporation,114,100.8,NA,Medicare and Medicaid,N,HEATHERWOOD RI LLC,1975-01-01,ATHENA HEALTHCARE SYSTEMS,52,24,1.6,1.7,2.8,2.7,N,NA,N,N,N,Resident,Yes,2,NA,2,NA,4,NA,4,NA,4,NA,4,NA,NA,NA,2.21559,0.26415,0.73351,0.99766,3.21325,2.94447,0.55487,0.08717,24.3,NA,22.2,NA,1,NA,1.13721,0.81715,1.90554,0.703,0.5551,3.16364,2.80657,2.69245,0.321,0.89138,3.90483,3.5782,2025-12-19,16,13,3,120,1,0,120,2024-09-06,17,15,6,306,1,0,306,166.5,NA,1,16801,0,1,"398 Bellevue Avenue,Newport,RI,02840",41.4768,-71.308,NA,2026-06-01
415034,Grand Islander Center,333 Green End Avenue,Middletown,RI,02842,4018497100,020,Newport,Y,For profit - Corporation,146,110.6,NA,Medicare and Medicaid,N,333 GREEN END AVENUE OPERATIONS LLC,1975-01-01,GENESIS HEALTHCARE,237,187,2.4,2.3,2.5,3.6,N,NA,N,N,N,Both,Yes,2,NA,2,NA,3,NA,3,NA,2,NA,3,NA,NA,NA,2.16576,0.65612,0.72225,1.37837,3.54413,3.30843,0.55046,0.07225,45.8,NA,41.7,NA,2,NA,1.36708,0.98232,2.29071,0.8451,0.6673,3.80311,3.37386,2.18936,0.66327,0.73012,3.58275,3.34449,2025-05-14,20,13,7,128,1,0,128,2024-05-31,15,9,6,80,1,0,80,116,NA,2,33150,0,2,"333 Green End Avenue,Middletown,RI,02842",41.5066,-71.286,NA,2026-06-01
415035,Lincolnwood Rehabilitation and Healthcare Center,610 Smithfield Road,North Providence,RI,02904,4013536300,030,Providence,Y,For profit - Limited Liability company,200,173.7,NA,Medicare and Medicaid,N,LINCOLNWOOD OPERATOR LLC,1975-05-01,MARQUIS HEALTH SERVICES,336,88,3,2.5,2.5,4.3,N,NA,N,N,N,Both,Yes,1,NA,1,NA,4,NA,4,NA,4,NA,2,NA,NA,NA,2.42465,0.69203,0.40262,1.09465,3.51929,3.1279,0.14688,0.01163,37.6,NA,44,NA,0,NA,1.52636,1.09677,2.55761,0.94356,0.74505,4.24623,3.76697,2.19529,0.62657,0.36453,3.18638,2.83201,2026-03-19,13,5,9,134,1,0,134,2025-01-16,35,8,27,310,1,0,310,178,NA,7,82360,0,7,"610 Smithfield Road,North Providence,RI,02904",41.8651,-71.469,NA,2026-06-01
415038,"Adviniacare Providence Dodge Rehab Center, LLC",135 Dodge Street,Providence,RI,02907,4015219600,030,Providence,Y,For profit - Limited Liability company,161,145.6,NA,Medicare and Medicaid,N,ADVINIACARE PROVIDENCE DODGE REHAB CENTER LLC,1974-03-31,ADVINIACARE,16,10,2.3,2.4,2.1,2.9,N,NA,Y,N,N,Resident,Yes,2,NA,2,NA,5,NA,5,NA,NA,2,1,NA,NA,NA,2.13297,0.55694,0.42418,0.98112,3.11409,2.81124,0.28548,0.05392,23.1,NA,50,NA,0,NA,1.81379,1.3033,3.03923,1.12125,0.88536,5.04584,4.47633,1.62516,0.42435,0.3232,2.37271,2.14196,2025-08-07,9,5,4,48,1,0,48,2024-08-01,16,5,11,266,1,0,266,102.5,NA,3,67874,0,3,"135 Dodge Street,Providence,RI,02907",41.8136,-71.425,NA,2026-06-01
415039,Heritage Hills Nursing & Rehabilitation Center,80 Douglas Pike,Smithfield,RI,02917,4012312700,030,Providence,Y,For profit - Corporation,100,87.5,NA,Medicare and Medicaid,N,HERITAGE HILLS OPERATOR LLC,1974-03-31,MARQUIS HEALTH SERVICES,336,88,3,2.5,2.5,4.3,N,NA,N,N,N,Both,Yes,2,NA,1,NA,5,NA,5,NA,5,NA,2,NA,NA,NA,2.24652,1.00689,0.6362,1.64309,3.8896,3.4515,0.33929,0.0167,46.5,NA,52.9,NA,2,NA,1.48773,1.06901,2.49287,0.91968,0.7262,4.13875,3.67163,2.08682,0.93532,0.59097,3.61311,3.20615,2025-09-18,20,15,5,237,1,0,237,2024-09-13,40,13,27,335,1,0,335,261.5,NA,2,17475,1,3,"80 Douglas Pike,Smithfield,RI,02917",41.8761,-71.47,NA,2026-06-01
415040,Royal Middletown Nursing Center,193 Forest Avenue,Middletown,RI,02842,4018472777,020,Newport,Y,For profit - Partnership,50,44.7,NA,Medicare and Medicaid,N,ROYAL MIDDLETOWN NURSING CENTER LLC,1974-03-31,ROYAL HEALTH GROUP,457,12,2.8,3,2,3.2,N,NA,N,N,N,Resident,Yes,2,NA,2,NA,2,NA,1,NA,3,NA,2,NA,NA,NA,2.08299,0.14808,1.14284,1.29092,3.37391,3.13911,0.81107,0.02085,71.4,NA,88.9,NA,0,NA,1.39406,1.0017,2.33592,0.86178,0.68047,3.87817,3.44045,2.06494,0.1468,1.13293,3.34467,3.1119,2026-04-30,16,7,9,135,1,0,135,2025-04-02,10,3,7,72,1,0,72,119.25,NA,1,30590,0,1,"193 Forest Avenue,Middletown,RI,02842",41.5282,-71.289,NA,2026-06-01
415041,Woonsocket Health Center,262 Poplar Street,Woonsocket,RI,02895,4017652100,030,Providence,Y,For profit - Corporation,150,127.9,NA,Medicare and Medicaid,N,"CON-V-CARE, INC",1975-06-26,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Resident,Yes,4,NA,4,NA,3,NA,5,NA,2,NA,4,NA,NA,NA,2.51756,0.30438,0.60703,0.91141,3.42897,3.21704,0.51957,0.08762,35.7,NA,21.1,NA,NA,26,1.1244,0.80794,1.88408,0.69508,0.54885,3.12801,2.77496,3.09426,0.3741,0.74608,4.21445,3.95397,2025-04-03,6,6,0,48,1,0,48,2024-04-30,13,10,3,104,1,0,104,62,NA,0,0,0,0,"262 Poplar Street,Woonsocket,RI,02895",42.009,-71.487,NA,2026-06-01
415042,"AdviniaCare Waterview Villas, LLC",1275 South Broadway,East Providence,RI,02914,4014387020,030,Providence,Y,For profit - Limited Liability company,132,117,NA,Medicare and Medicaid,N,"WATERVIEW RI SNF, LLC",1976-04-01,ATHENA HEALTHCARE SYSTEMS,52,24,1.6,1.7,2.8,2.7,N,NA,N,N,N,Resident,Yes,2,NA,2,NA,4,NA,4,NA,3,NA,3,NA,NA,NA,1.80662,0.68706,0.54377,1.23083,3.03745,2.84257,0.43036,0.08297,36.7,NA,29.4,NA,0,NA,1.2862,0.9242,2.15518,0.7951,0.62782,3.57811,3.17426,1.94115,0.73822,0.58427,3.26364,3.05425,2026-03-26,9,4,5,100,1,0,100,2025-01-31,14,11,3,128,1,0,128,107,NA,2,99003,0,2,"1275 South Broadway,East Providence,RI,02914",41.8064,-71.373,NA,2026-06-01
415044,The Friendly Home,303 Rhodes Avenue,Woonsocket,RI,02895,4017697220,030,Providence,Y,For profit - Limited Liability company,126,110,NA,Medicare and Medicaid,N,FRIENDLY EDEN OPERATIONS LLC,1979-06-01,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Resident,Partial,1,NA,1,NA,2,NA,2,NA,3,NA,3,NA,NA,NA,2.2772,0.67719,0.56894,1.24614,3.52334,3.0357,0.42802,0.03511,56.5,NA,41.7,NA,0,NA,1.32343,0.95096,2.21757,0.81812,0.646,3.68169,3.26615,2.37793,0.70715,0.59411,3.67919,3.16998,2025-12-19,13,12,2,175,1,0,175,2024-10-04,17,8,9,229,1,0,229,188.5,NA,3,42369,0,3,"303 Rhodes Avenue,Woonsocket,RI,02895",42.0057,-71.533,NA,2026-06-01
415045,Overlook Nursing and Rehabilitation Center,14 Rock Avenue,Pascoag,RI,02859,4015682549,030,Providence,Y,For profit - Limited Liability company,100,85.8,NA,Medicare and Medicaid,N,OVERLOOK EDEN OPERATIONS LLC,1989-03-11,EDEN HEALTHCARE,191,7,2.9,2.9,3.4,2.7,N,NA,N,N,N,Resident,Yes,3,NA,3,NA,3,NA,2,NA,3,NA,4,NA,NA,NA,2.4003,0.38151,0.66692,1.04843,3.44873,3.06139,0.54618,0.05288,39,NA,26.7,NA,0,NA,1.30241,0.93585,2.18235,0.80512,0.63574,3.62321,3.21427,2.54693,0.40482,0.70766,3.65941,3.2484,2025-05-06,13,13,0,88,1,0,88,2024-06-14,5,3,2,24,1,0,24,72,NA,1,10358,0,1,"14 Rock Avenue,Pascoag,RI,02859",41.9549,-71.706,NA,2026-06-01
415049,Cedar Haven Operations LLC DBA Lake Forrest Health,180 Log Road,Smithfield,RI,02917,4012317016,030,Providence,Y,For profit - Individual,133,97.3,NA,Medicare and Medicaid,N,CEDAR HAVEN OPERATIONS LLC,1977-11-01,NA,NA,NA,NA,NA,NA,NA,N,NA,Y,N,N,Resident,Yes,1,NA,1,NA,3,NA,3,NA,NA,2,4,NA,NA,NA,2.01544,0.50105,0.72092,1.22197,3.2374,2.90075,0.4526,0.00736,53.3,NA,33.3,NA,1,NA,1.17557,0.84471,1.96981,0.72671,0.57382,3.27035,2.90124,2.3693,0.58902,0.8475,3.80582,3.41007,2026-01-02,15,9,6,197,1,0,197,2024-10-10,22,5,19,385,1,0,385,244,NA,4,126815,1,5,"180 Log Road,Smithfield,RI,02917",41.9108,-71.552,NA,2026-06-01
415050,The Dawn Hill Home for Rehab and Healthcare,One Dawn Hill Road,Bristol,RI,02809,4012532300,000,Bristol,Y,For profit - Limited Liability company,133,122.9,NA,Medicare and Medicaid,N,GREENTREE NURSING AND REHAB LLC,1977-02-21,GREEN TREE HEALTHCARE MANAGEMENT,241,4,1.8,2,2.5,3.5,N,NA,N,N,N,Both,Yes,3,NA,3,NA,4,NA,4,NA,4,NA,3,NA,NA,NA,2.5474,0.58737,0.5809,1.16828,3.71567,3.12279,0.44069,0.04192,60.5,NA,65.5,NA,1,NA,1.31962,0.94822,2.21119,0.81576,0.64414,3.67109,3.25675,2.66776,0.61513,0.60835,3.89124,3.27034,2024-12-19,10,4,6,48,1,0,48,2024-01-22,19,7,13,154,1,0,154,74.5,NA,2,33765,1,3,"One Dawn Hill Road,Bristol,RI,02809",41.6875,-71.27,22,2026-06-01
