cms_certification_number_ccn,provider_name,provider_address,city_town,state,zip_code,telephone_number,provider_ssa_county_code,county_parish,urban,ownership_type,number_of_certified_beds,average_number_of_residents_per_day,average_number_of_residents_per_day_footnote,provider_type,provider_resides_in_hospital,legal_business_name,date_first_approved_to_provide_medicare_and_medicaid_services,chain_name,chain_id,number_of_facilities_in_chain,chain_average_overall_5_star_rating,chain_average_health_inspection_rating,chain_average_staffing_rating,chain_average_qm_rating,continuing_care_retirement_community,special_focus_status,abuse_icon,most_recent_health_inspection_more_than_2_years_ago,provider_changed_ownership_in_last_12_months,with_a_resident_and_family_council,automatic_sprinkler_systems_in_all_required_areas,overall_rating,overall_rating_footnote,health_inspection_rating,health_inspection_rating_footnote,qm_rating,qm_rating_footnote,long_stay_qm_rating,long_stay_qm_rating_footnote,short_stay_qm_rating,short_stay_qm_rating_footnote,staffing_rating,staffing_rating_footnote,reported_staffing_footnote,physical_therapist_staffing_footnote,reported_nurse_aide_staffing_hours_per_resident_per_day,reported_lpn_staffing_hours_per_resident_per_day,reported_rn_staffing_hours_per_resident_per_day,reported_licensed_staffing_hours_per_resident_per_day,reported_total_nurse_staffing_hours_per_resident_per_day,total_number_of_nurse_staff_hours_per_resident_per_day_on_the_weekend,registered_nurse_hours_per_resident_per_day_on_the_weekend,reported_physical_therapist_staffing_hours_per_resident_per_day,total_nursing_staff_turnover,total_nursing_staff_turnover_footnote,registered_nurse_turnover,registered_nurse_turnover_footnote,number_of_administrators_who_have_left_the_nursing_home,administrator_turnover_footnote,nursing_case_mix_index,nursing_case_mix_index_ratio,case_mix_nurse_aide_staffing_hours_per_resident_per_day,case_mix_lpn_staffing_hours_per_resident_per_day,case_mix_rn_staffing_hours_per_resident_per_day,case_mix_total_nurse_staffing_hours_per_resident_per_day,case_mix_weekend_total_nurse_staffing_hours_per_resident_per_day,adjusted_nurse_aide_staffing_hours_per_resident_per_day,adjusted_lpn_staffing_hours_per_resident_per_day,adjusted_rn_staffing_hours_per_resident_per_day,adjusted_total_nurse_staffing_hours_per_resident_per_day,adjusted_weekend_total_nurse_staffing_hours_per_resident_per_day,rating_cycle_1_standard_survey_health_date,rating_cycle_1_total_number_of_health_deficiencies,rating_cycle_1_number_of_standard_health_deficiencies,rating_cycle_1_number_of_complaint_health_deficiencies,rating_cycle_1_health_deficiency_score,rating_cycle_1_number_of_health_revisits,rating_cycle_1_health_revisit_score,rating_cycle_1_total_health_score,rating_cycle_2_standard_health_survey_date,rating_cycle_2_3_total_number_of_health_deficiencies,rating_cycle_2_number_of_standard_health_deficiencies,rating_cycle_2_3_number_of_complaint_health_deficiencies,rating_cycle_2_3_health_deficiency_score,rating_cycle_2_3_number_of_health_revisits,rating_cycle_2_3_health_revisit_score,rating_cycle_2_3_total_health_score,total_weighted_health_survey_score,number_of_citations_from_infection_control_inspections,number_of_fines,total_amount_of_fines_in_dollars,number_of_payment_denials,total_number_of_penalties,location,latitude,longitude,geocoding_footnote,processing_date
195203,WALDON HEALTH CARE CENTER,2401 IDAHO STREET,KENNER,LA,70062,5044660222,250,Jefferson,Y,For profit - Corporation,205,86.5,NA,Medicare and Medicaid,N,WALDON OPERATIONS LLC,1986-08-16,INSPIRED HEALTHCARE MANAGEMENT,286,6,1.7,2,2.5,1.3,N,NA,N,N,N,Resident,Yes,1,NA,1,NA,1,NA,2,NA,1,NA,2,NA,NA,NA,2.07939,1.25669,0.2188,1.47549,3.55488,3.29579,0.17261,0.05775,49.4,NA,NA,27,0,NA,1.36619,0.98168,2.28921,0.84455,0.66687,3.80063,3.37167,2.10342,1.27121,0.22133,3.59596,3.33387,2026-01-14,4,3,1,12,1,0,12,2025-01-16,29,9,20,509,1,0,509,136.25,NA,2,120279,1,3,"2401 IDAHO STREET,KENNER,LA,70062",29.9995,-90.239,NA,2026-06-01
195204,JO ELLEN SMITH CONVALESCENT CENTER,4502 GENERAL MEYER AVENUE,NEW ORLEANS,LA,70131,5043617923,350,Orleans,Y,For profit - Corporation,180,125.2,NA,Medicare and Medicaid,N,"PRIORITY GROUP HOLDINGS, L.L.C.",1986-08-19,PRIORITY MANAGEMENT,425,38,2.7,3.1,1.4,3.4,N,NA,N,N,N,Resident,Yes,4,NA,4,NA,4,NA,5,NA,3,NA,2,NA,NA,NA,2.03982,1.35004,0.13296,1.48299,3.52281,3.00038,0.1426,0.09502,34.9,NA,NA,27,0,NA,1.44837,1.04073,2.42693,0.89536,0.70699,4.02928,3.57451,1.9463,1.28814,0.12686,3.36131,2.86283,2026-03-12,5,2,3,28,1,0,28,2025-03-19,8,3,5,44,1,0,44,32,NA,0,0,0,0,"4502 GENERAL MEYER AVENUE,NEW ORLEANS,LA,70131",29.9341,-90.008,NA,2026-06-01
195210,Wynhoven Community Care Center,1050 Medical Center,Marrero,LA,70072,5043470777,250,Jefferson,Y,Non profit - Corporation,188,119.1,NA,Medicare and Medicaid,N,COMMCARE CORPORATION,1987-01-22,COMMCARE CORPORATION,150,16,3.2,3.1,3.3,3.6,N,NA,N,N,N,Resident,Yes,1,NA,1,NA,4,NA,3,NA,5,NA,3,NA,NA,NA,2.55935,1.41344,0.29309,1.70653,4.26588,3.38254,0.14796,0.0426,57.6,NA,63.6,NA,1,NA,1.23065,0.88429,2.06212,0.76077,0.60071,3.42359,3.03719,2.87404,1.58723,0.32913,4.79041,3.79845,2025-04-17,13,12,2,247,1,0,247,2024-04-11,7,3,4,36,1,0,36,194.25,0,1,14015,0,1,"1050 Medical Center,Marrero,LA,70072",29.8924,-90.096,NA,2026-06-01
195213,COURTYARD OF NATCHITOCHES,708 KEYSER AVENUE,NATCHITOCHES,LA,71457,3182144361,340,Natchitoches,N,Government - Hospital district,112,85.8,NA,Medicare and Medicaid,Y,NATCHITOCHES PARISH HOSPITAL SERVICE DISTRICT,1987-01-30,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Resident,Yes,2,NA,2,NA,2,NA,1,NA,2,NA,4,NA,NA,NA,2.86827,0.97105,0.26611,1.23716,4.10543,3.49396,0.16599,0.0195,24.7,NA,NA,27,0,NA,1.14182,0.82046,1.91327,0.70585,0.55735,3.17647,2.81795,3.47153,1.17528,0.32208,4.96889,4.22881,2026-01-07,14,9,8,64,1,0,64,2024-09-25,19,10,9,96,1,0,96,72,NA,0,0,0,0,"708 KEYSER AVENUE,NATCHITOCHES,LA,71457",31.7532,-93.074,NA,2026-06-01
195214,Ferncrest Manor Living Center,14500 Haynes Blvd.,New Orleans,LA,70128,5042461426,350,Orleans,Y,For profit - Limited Liability company,200,128.7,NA,Medicare and Medicaid,N,PRESTIGE CARE LLC,1987-04-08,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Resident,Yes,1,NA,1,NA,2,NA,2,NA,NA,2,1,NA,NA,NA,1.57581,0.627,0.17934,0.80635,2.38216,2.10485,0.05591,0.04479,43.4,NA,11.1,NA,NA,26,1.39564,1.00284,2.33858,0.86276,0.68125,3.88258,3.44437,1.56038,0.62086,0.17759,2.35883,2.08423,2025-05-29,15,12,3,96,1,0,96,2024-05-16,25,5,20,243,1,0,243,132.75,NA,3,402870,1,4,"14500 Haynes Blvd.,New Orleans,LA,70128",30.0516,-89.958,22,2026-06-01
195220,HERITAGE MANOR OF SLIDELL,106 MEDICAL CENTER DRIVE,SLIDELL,LA,70461,9856430307,510,St. Tammany,Y,For profit - Limited Liability company,120,100.3,NA,Medicare and Medicaid,N,HERITAGE MANOR OF SLIDELL LLC,1988-03-09,THE BEEBE FAMILY,779,49,2.7,3,3,2,N,NA,N,N,N,Both,Yes,4,NA,4,NA,3,NA,4,NA,1,NA,3,NA,NA,NA,2.34224,1.11275,0.32425,1.43699,3.77923,3.11782,0.25023,0.04745,43.9,NA,0,NA,0,NA,1.31103,0.94204,2.19679,0.81045,0.63994,3.64718,3.23554,2.46899,1.17296,0.34179,3.98375,3.28654,2025-08-20,4,4,0,16,1,0,16,2024-08-07,11,6,7,68,1,0,68,29,NA,1,11333,0,1,"106 MEDICAL CENTER DRIVE,SLIDELL,LA,70461",30.2874,-89.744,NA,2026-06-01
195221,ORMOND NURSING & CARE CENTER,22 PLANTATION ROAD,DESTREHAN,LA,70047,9857641793,440,St. Charles,Y,For profit - Limited Liability company,146,104.6,NA,Medicare and Medicaid,N,"COMMUNITY CARE CENTER OF DESTREHAN, LLC",1988-04-01,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Resident,Yes,5,NA,5,NA,3,NA,3,NA,3,NA,2,NA,NA,NA,2.14396,1.01631,0.18137,1.19768,3.34164,2.89993,0.10222,0.01376,49.5,NA,NA,27,0,NA,1.16808,0.83933,1.95726,0.72208,0.57017,3.24951,2.88275,2.53655,1.20241,0.21458,3.95355,3.43095,2025-07-23,2,2,0,8,1,0,8,2024-07-17,5,2,3,20,1,0,20,11,NA,0,0,0,0,"22 PLANTATION ROAD,DESTREHAN,LA,70047",29.9746,-90.379,NA,2026-06-01
195247,Adira Medical Resort,4405 Airline Drive,Bossier City,LA,71111,3187475440,070,Bossier,Y,For profit - Limited Liability company,77,27.8,NA,Medicare,N,4405 AIRLINE DRIVE OPCO LLC,1990-01-09,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Resident,Yes,1,NA,1,NA,1,NA,2,NA,1,NA,1,NA,NA,NA,1.68147,1.59286,0.53601,2.12887,3.81033,3.45349,0.54268,0.12506,88.9,NA,90,NA,5,NA,1.49994,1.07779,2.51334,0.92723,0.73216,4.17273,3.70177,1.54922,1.46758,0.49385,3.51066,3.18188,2026-01-21,7,3,4,153,1,0,153,2024-10-17,25,14,11,144,1,0,144,150.75,NA,1,8281,0,1,"4405 Airline Drive,Bossier City,LA,71111",32.5793,-93.714,NA,2026-06-01
195248,"GARDEN PARK NURSING & REHAB CTR, LLC",9111 LINWOOD AVENUE,SHREVEPORT,LA,71106,3186880961,080,Caddo,Y,For profit - Limited Liability company,160,136.9,NA,Medicare and Medicaid,N,"GARDEN PARK NURSING & REHABILITATION CENTER, LLC",1989-12-06,CENTRAL MANAGEMENT COMPANY,130,21,2.5,2.7,3.1,2.3,N,NA,N,N,N,Resident,Yes,3,NA,3,NA,3,NA,2,NA,4,NA,4,NA,NA,NA,2.4452,1.07233,0.41098,1.48331,3.92851,3.38956,0.2283,0.07952,28.3,NA,8.3,NA,1,NA,1.31837,0.94732,2.20909,0.81499,0.64353,3.66761,3.25366,2.56316,1.12407,0.4308,4.11803,3.55308,2025-09-10,9,9,0,68,1,0,68,2024-08-08,3,3,2,20,1,0,20,56,NA,0,0,0,0,"9111 LINWOOD AVENUE,SHREVEPORT,LA,71106",32.4156,-93.763,NA,2026-06-01
195249,LEGACY NURSING AND REHABILITATION OF POLLOCK,8275 HIGHWAY 165,POLLOCK,LA,71467,3187653557,210,Grant,Y,For profit - Limited Liability company,103,85.9,NA,Medicare and Medicaid,N,WOODS HAVEN NURSING CARE & REHABILITATION,1990-02-13,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Resident,Yes,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,NA,NA,2.36437,1.07624,0.20762,1.28385,3.64822,2.99143,0.09583,0.03768,51.9,NA,60,NA,0,NA,1.33183,0.95699,2.23165,0.82331,0.6501,3.70507,3.28689,2.45338,1.11675,0.21543,3.78557,3.10404,2025-10-01,8,7,1,48,1,0,48,2024-07-24,16,6,10,205,1,0,205,87.25,NA,0,0,0,0,"8275 HIGHWAY 165,POLLOCK,LA,71467",31.5129,-92.41,NA,2026-06-01
195257,"PLANTATION MANOR NURSING AND REHAB CENTER, LLC",6340 HIGHWAY 4,WINNSBORO,LA,71295,3184352225,200,Franklin,N,For profit - Limited Liability company,135,129.2,NA,Medicare and Medicaid,N,"PLANTATION MANOR NURSING & REHABILITATION CENTER, LLC",1990-05-17,CENTRAL MANAGEMENT COMPANY,130,21,2.5,2.7,3.1,2.3,N,NA,N,N,N,Resident,Yes,4,NA,4,NA,2,NA,2,NA,2,NA,3,NA,NA,NA,2.63233,0.9479,0.21506,1.16296,3.79529,3.12425,0.11672,0.06,25.9,NA,25,NA,0,NA,1.23954,0.89067,2.077,0.76626,0.60505,3.4483,3.05911,2.93481,1.05682,0.23978,4.23141,3.48326,2025-08-06,4,4,0,20,1,0,20,2024-07-10,5,4,1,32,1,0,32,23,0,0,0,0,0,"6340 HIGHWAY 4,WINNSBORO,LA,71295",32.1643,-91.707,NA,2026-06-01
195258,Grace Nursing Home,1181 Hwy 19,Slaughter,LA,70777,2253060030,180,East Feliciana,Y,For profit - Corporation,128,119.3,NA,Medicare and Medicaid,N,GRACE NURSING HOME INC,1990-07-26,NA,NA,NA,NA,NA,NA,NA,N,NA,Y,N,N,Resident,Yes,2,NA,2,NA,2,NA,1,NA,3,NA,2,NA,NA,NA,2.17222,0.91415,0.16578,1.07993,3.25215,2.73101,0.10177,0.02001,47.9,NA,NA,27,0,NA,1.18029,0.8481,1.97772,0.72963,0.57613,3.28348,2.91289,2.54341,1.07036,0.19411,3.80787,3.19768,2025-12-10,7,4,3,44,1,0,44,2024-10-16,20,9,11,159,1,0,159,72.75,NA,2,53262,0,2,"1181 Hwy 19,Slaughter,LA,70777",30.7268,-91.141,NA,2026-06-01
195265,HAVEN NURSING CENTER,7726 US HWY. 165,COLUMBIA,LA,71418,3186499800,100,Caldwell,N,For profit - Corporation,99,76.7,NA,Medicare and Medicaid,N,"HAVEN NURSING CENTER, INC",1991-03-22,NA,NA,NA,NA,NA,NA,NA,N,NA,N,N,N,Resident,Yes,3,NA,4,NA,1,NA,2,NA,1,NA,2,NA,NA,NA,2.93282,1.25889,0.26098,1.51987,4.45269,3.85082,0.10649,0.11148,NA,26,NA,26,NA,26,1.1799,0.84782,1.97706,0.72939,0.57594,3.28239,2.91192,3.43511,1.4745,0.30568,5.21529,4.51033,2025-05-07,5,5,0,32,1,0,32,2024-04-23,5,3,2,32,1,0,32,32,NA,0,0,0,0,"7726 US HWY. 165,COLUMBIA,LA,71418",32.0836,-92.092,NA,2026-06-01
195272,Jefferson Healthcare Center,2200 Jefferson Hwy,Jefferson,LA,70121,5048373144,250,Jefferson,Y,For profit - Limited Liability company,222,170.1,NA,Medicare and Medicaid,N,JEFFERSON HEALTHCARE CENTER LLC,1992-07-01,PLANTATION MANAGEMENT COMPANY,406,16,1.8,2.5,1.3,1.9,N,NA,N,N,N,Resident,Yes,1,NA,1,NA,1,NA,2,NA,1,NA,1,NA,NA,NA,1.90106,1.07708,0.09323,1.1703,3.07136,2.65162,0.07119,0,62.7,NA,71.4,NA,1,NA,1.32749,0.95387,2.22437,0.82063,0.64798,3.69298,3.27617,1.97909,1.12128,0.09705,3.19742,2.76045,2025-05-01,17,14,3,80,2,40,120,2024-04-18,22,6,18,108,1,0,108,117,0,0,0,0,0,"2200 Jefferson Hwy,Jefferson,LA,70121",29.963,-90.151,NA,2026-06-01
195275,Audubon Health and Rehab,2110 AUDUBON AVENUE,THIBODAUX,LA,70301,9854463109,280,Lafourche,Y,For profit - Limited Liability company,172,107.8,NA,Medicare and Medicaid,N,COMMUNITY CARE CENTER OF THIBODAUX LLC,1992-10-01,THE BEEBE FAMILY,779,49,2.7,3,3,2,N,NA,N,N,N,Resident,Yes,4,NA,5,NA,1,NA,3,NA,1,NA,4,NA,NA,NA,2.33103,1.2227,0.25992,1.48262,3.81365,3.29567,0.10718,0.01089,23.4,NA,14.3,NA,0,NA,1.25719,0.90336,2.10658,0.77717,0.61367,3.49742,3.10268,2.56239,1.34406,0.28571,4.19216,3.62278,2025-09-18,2,2,0,8,1,0,8,2024-09-25,2,2,0,8,1,0,8,8,NA,0,0,0,0,"2110 AUDUBON AVENUE,THIBODAUX,LA,70301",29.7812,-90.809,NA,2026-06-01
