cms_certification_number_ccn,provider_name,provider_address,city_town,state,zip_code,telephone_number,provider_ssa_county_code,county_parish,urban,ownership_type,number_of_certified_beds,average_number_of_residents_per_day,average_number_of_residents_per_day_footnote,provider_type,provider_resides_in_hospital,legal_business_name,date_first_approved_to_provide_medicare_and_medicaid_services,chain_name,chain_id,number_of_facilities_in_chain,chain_average_overall_5_star_rating,chain_average_health_inspection_rating,chain_average_staffing_rating,chain_average_qm_rating,continuing_care_retirement_community,special_focus_status,abuse_icon,most_recent_health_inspection_more_than_2_years_ago,provider_changed_ownership_in_last_12_months,with_a_resident_and_family_council,automatic_sprinkler_systems_in_all_required_areas,overall_rating,overall_rating_footnote,health_inspection_rating,health_inspection_rating_footnote,qm_rating,qm_rating_footnote,long_stay_qm_rating,long_stay_qm_rating_footnote,short_stay_qm_rating,short_stay_qm_rating_footnote,staffing_rating,staffing_rating_footnote,reported_staffing_footnote,physical_therapist_staffing_footnote,reported_nurse_aide_staffing_hours_per_resident_per_day,reported_lpn_staffing_hours_per_resident_per_day,reported_rn_staffing_hours_per_resident_per_day,reported_licensed_staffing_hours_per_resident_per_day,reported_total_nurse_staffing_hours_per_resident_per_day,total_number_of_nurse_staff_hours_per_resident_per_day_on_the_weekend,registered_nurse_hours_per_resident_per_day_on_the_weekend,reported_physical_therapist_staffing_hours_per_resident_per_day,total_nursing_staff_turnover,total_nursing_staff_turnover_footnote,registered_nurse_turnover,registered_nurse_turnover_footnote,number_of_administrators_who_have_left_the_nursing_home,administrator_turnover_footnote,nursing_case_mix_index,nursing_case_mix_index_ratio,case_mix_nurse_aide_staffing_hours_per_resident_per_day,case_mix_lpn_staffing_hours_per_resident_per_day,case_mix_rn_staffing_hours_per_resident_per_day,case_mix_total_nurse_staffing_hours_per_resident_per_day,case_mix_weekend_total_nurse_staffing_hours_per_resident_per_day,adjusted_nurse_aide_staffing_hours_per_resident_per_day,adjusted_lpn_staffing_hours_per_resident_per_day,adjusted_rn_staffing_hours_per_resident_per_day,adjusted_total_nurse_staffing_hours_per_resident_per_day,adjusted_weekend_total_nurse_staffing_hours_per_resident_per_day,rating_cycle_1_standard_survey_health_date,rating_cycle_1_total_number_of_health_deficiencies,rating_cycle_1_number_of_standard_health_deficiencies,rating_cycle_1_number_of_complaint_health_deficiencies,rating_cycle_1_health_deficiency_score,rating_cycle_1_number_of_health_revisits,rating_cycle_1_health_revisit_score,rating_cycle_1_total_health_score,rating_cycle_2_standard_health_survey_date,rating_cycle_2_3_total_number_of_health_deficiencies,rating_cycle_2_number_of_standard_health_deficiencies,rating_cycle_2_3_number_of_complaint_health_deficiencies,rating_cycle_2_3_health_deficiency_score,rating_cycle_2_3_number_of_health_revisits,rating_cycle_2_3_health_revisit_score,rating_cycle_2_3_total_health_score,total_weighted_health_survey_score,number_of_citations_from_infection_control_inspections,number_of_fines,total_amount_of_fines_in_dollars,number_of_payment_denials,total_number_of_penalties,location,latitude,longitude,geocoding_footnote,processing_date
015028,KELLER LANDING,813 KELLER LANE,TUSCUMBIA,AL,35674,2563831535,160,Colbert,Y,For profit - Corporation,109,75.9,NA,Medicare and Medicaid,N,SUNBRIDGE HEALTHCARE LLC,1977-07-01,GENESIS HEALTHCARE,237,187,2.4,2.3,2.5,3.6,N,NA,N,Y,N,Resident,Yes,5,NA,5,NA,4,NA,4,NA,4,NA,4,NA,NA,NA,1.59731,0.48719,1.17533,1.66252,3.25983,2.63694,0.6136,0.01111,33.8,NA,15.8,NA,0,NA,1.15684,0.83125,1.93844,0.71514,0.56468,3.21826,2.85503,1.90815,0.582,1.40405,3.89421,3.15011,2022-02-24,0,0,0,0,0,0,0,2019-06-20,1,1,0,4,1,0,4,1,NA,0,0,0,0,"813 KELLER LANE,TUSCUMBIA,AL,35674",34.7419,-87.706,NA,2026-06-01
015031,MITCHELL-HOLLINGSWORTH NURSING & REHABILITATION,805 FLAGG CIRCLE,FLORENCE,AL,35631,2567405400,380,Lauderdale,Y,For profit - Limited Liability company,222,192.1,NA,Medicare and Medicaid,N,MITCHELL-HOLLINGSWORTH NURSING & REHAB CENTER,1967-01-01,PRESTON HEALTH SERVICES,702,5,3.2,3.2,3.4,2.6,N,NA,N,N,N,Resident,Yes,3,NA,3,NA,3,NA,4,NA,3,NA,4,NA,NA,NA,1.81593,0.92125,0.71666,1.63791,3.45385,2.94071,0.39425,0.03037,33.3,NA,19.4,NA,0,NA,1.2035,0.86478,2.01662,0.74398,0.58746,3.34805,2.97017,2.08523,1.05787,0.82294,3.96603,3.3768,2025-09-18,6,6,1,24,1,0,24,2019-09-05,1,1,0,4,1,0,4,19,NA,0,0,0,0,"805 FLAGG CIRCLE,FLORENCE,AL,35631",34.8082,-87.687,NA,2026-06-01
015032,DIVERSICARE OF FOLEY,1701 NORTH ALSTON STREET,FOLEY,AL,36535,2519432781,010,Baldwin,Y,For profit - Corporation,154,121.5,NA,Medicare and Medicaid,N,DIVERSICARE OF FOLEY LLC,1973-09-01,DIVERSICARE HEALTHCARE,185,46,2.5,2.4,2.9,3.5,N,NA,N,Y,N,Resident,Yes,1,NA,1,NA,4,NA,5,NA,3,NA,3,NA,NA,NA,2.02609,0.80999,0.53545,1.34544,3.37153,2.98099,0.30457,0.01421,48.2,NA,40,NA,0,NA,1.31498,0.94488,2.20341,0.81289,0.64187,3.65817,3.24529,2.12932,0.85126,0.56273,3.54331,3.13287,2023-06-19,5,5,2,32,1,0,32,2019-10-10,3,2,1,95,1,0,95,47.75,NA,1,10065,0,1,"1701 NORTH ALSTON STREET,FOLEY,AL,36535",30.4269,-87.685,NA,2026-06-01
015034,"HUNTER CREEK HEALTH AND REHABILITATION, LLC",3200 HUNTER CREEK RD,NORTHPORT,AL,35473,2053395900,620,Tuscaloosa,Y,For profit - Limited Liability company,78,72.3,NA,Medicare and Medicaid,N,HUNTER CREEK HEALTH AND REHABILITATION LLC,1968-07-01,NHS MANAGEMENT,372,43,3,2.8,3.7,3.5,N,NA,N,Y,N,Resident,Yes,3,NA,3,NA,4,NA,3,NA,4,NA,4,NA,NA,NA,2.54293,0.61893,0.7553,1.37423,3.91716,3.27,0.41206,0.01282,46.7,NA,62.5,NA,0,NA,1.29198,0.92835,2.16487,0.79867,0.63065,3.59419,3.18853,2.72006,0.66204,0.80791,4.19002,3.49778,2022-04-14,1,1,0,16,1,0,16,2019-06-06,3,3,0,8,1,0,8,14,0,0,0,0,0,"3200 HUNTER CREEK RD,NORTHPORT,AL,35473",33.2375,-87.565,NA,2026-06-01
015035,WEST GATE VILLAGE,100 PINEVIEW AND THIRD,BREWTON,AL,36427,2518676077,260,Escambia,N,For profit - Corporation,125,94.6,NA,Medicare and Medicaid,N,"WEST GATE VILLAGE, LLC",1967-01-01,CROWNE HEALTH CARE,174,18,4.2,3.8,4.4,2.9,N,NA,N,Y,N,Both,Yes,5,NA,4,NA,3,NA,3,NA,3,NA,5,NA,NA,NA,3.25589,1.21774,0.69352,1.91126,5.16714,4.03279,0.15904,0.00469,29.5,NA,29.4,NA,0,NA,1.25275,0.90017,2.09914,0.77442,0.6115,3.48506,3.09171,3.59174,1.34335,0.76506,5.70015,4.44879,2022-03-09,0,0,0,0,0,0,0,2019-06-20,3,3,0,24,1,0,24,6,NA,0,0,0,0,"100 PINEVIEW AND THIRD,BREWTON,AL,36427",31.1079,-87.071,22,2026-06-01
015040,DIVERSICARE OF MONTGOMERY,2020 NORTH COUNTRY CLUB DRIVE,MONTGOMERY,AL,36106,3342631643,500,Montgomery,Y,For profit - Corporation,138,107.7,NA,Medicare and Medicaid,N,DIVERSICARE OF MONTGOMERY LLC,1979-07-17,DIVERSICARE HEALTHCARE,185,46,2.5,2.4,2.9,3.5,N,NA,N,Y,N,Resident,Yes,2,NA,2,NA,4,NA,5,NA,4,NA,3,NA,NA,NA,2.04288,0.48732,0.47691,0.96422,3.0071,2.57936,0.2964,0.03055,50,NA,28.6,NA,0,NA,1.22956,0.8835,2.06027,0.76009,0.60018,3.42054,3.03447,2.29611,0.54772,0.53602,3.37986,2.8991,2023-04-05,4,4,0,36,1,0,36,2021-07-22,2,2,0,20,1,0,20,32,0,0,0,0,0,"2020 NORTH COUNTRY CLUB DRIVE,MONTGOMERY,AL,36106",32.3595,-86.279,NA,2026-06-01
015042,"SUMTER HEALTH AND REHABILITATION, L L C",1505 EAST 4TH AVENUE,YORK,AL,36925,2053925281,590,Sumter,N,For profit - Corporation,125,102.3,NA,Medicare and Medicaid,N,"SUMTER HEALTH AND REHABILITATION, LLC",1967-01-16,NHS MANAGEMENT,372,43,3,2.8,3.7,3.5,N,NA,N,Y,N,Both,Yes,3,NA,3,NA,4,NA,5,NA,3,NA,4,NA,NA,NA,2.39661,0.55099,0.51367,1.06466,3.46127,3.13517,0.2887,0.0081,36.4,NA,18.2,NA,0,NA,1.14868,0.82539,1.92476,0.71009,0.5607,3.19555,2.83488,2.88335,0.6629,0.61799,4.16423,3.7719,2022-04-21,2,2,0,12,1,0,12,2019-09-05,2,2,0,20,1,0,20,14,NA,0,0,0,0,"1505 EAST 4TH AVENUE,YORK,AL,36925",32.4948,-88.286,NA,2026-06-01
015044,"CAREGIVERS OF PLEASANT GROVE, INC",700 FIRST AVENUE,PLEASANT GROVE,AL,35127,2057448120,360,Jefferson,Y,For profit - Corporation,64,53.3,NA,Medicare and Medicaid,N,CAREGIVERS OF PLEASANT GROVE INC,1967-01-13,NA,NA,NA,NA,NA,NA,NA,N,NA,N,Y,N,Resident,Yes,1,NA,2,NA,1,NA,1,NA,NA,2,2,NA,NA,NA,2.69037,0.6414,0.34664,0.98805,3.67841,3.17851,0.2278,0.00377,61.9,NA,62.5,NA,1,NA,1.23856,0.88997,2.07537,0.76566,0.60457,3.4456,3.05671,3.00188,0.71567,0.38678,4.10432,3.54654,2021-03-11,5,5,0,36,1,0,36,2020-01-15,2,2,0,20,1,0,20,32,NA,0,0,0,0,"700 FIRST AVENUE,PLEASANT GROVE,AL,35127",33.4878,-86.956,NA,2026-06-01
015045,EAMC LANIER NURSING HOME,4800 48TH STREET,VALLEY,AL,36854,3347561401,080,Chambers,N,Non profit - Corporation,103,86.7,NA,Medicare and Medicaid,N,THE EAST ALABAMA HEALTH CARE AUTHORITY,1977-05-01,NA,NA,NA,NA,NA,NA,NA,N,NA,N,Y,N,Both,Yes,3,NA,4,NA,3,NA,2,NA,3,NA,1,24,NA,NA,1.64464,0.41703,0.61186,1.02889,2.67353,2.3361,0.40869,0,35,NA,17.6,NA,0,NA,1.16284,0.83556,1.94849,0.71885,0.56761,3.23495,2.86983,1.95456,0.49562,0.72716,3.17734,2.77632,2021-08-19,1,1,0,0,0,0,0,2019-03-21,5,5,0,20,1,0,20,5,NA,0,0,0,0,"4800 48TH STREET,VALLEY,AL,36854",32.8251,-85.171,NA,2026-06-01
015047,"NORTHWAY HEALTH AND REHABILITATION, LLC",1424 NORTH 25TH STREET,BIRMINGHAM,AL,35234,2053285870,360,Jefferson,Y,For profit - Limited Liability company,113,107.3,NA,Medicare and Medicaid,N,"NORTHWAY HEALTH AND REHABILITATION, LLC",1976-11-01,NHS MANAGEMENT,372,43,3,2.8,3.7,3.5,N,NA,N,Y,N,Resident,Yes,2,NA,2,NA,4,NA,4,NA,NA,2,3,NA,NA,NA,2.91036,0.66372,0.31748,0.9812,3.89156,3.01145,0.12859,0.03592,47.7,NA,55.6,NA,0,NA,1.05785,0.76012,1.77255,0.65394,0.51636,2.94285,2.6107,3.80211,0.86708,0.41476,5.08395,3.93416,2024-04-17,6,6,6,28,1,0,28,2019-05-23,2,1,1,12,1,0,12,24,NA,0,0,0,0,"1424 NORTH 25TH STREET,BIRMINGHAM,AL,35234",33.5335,-86.809,NA,2026-06-01
015048,CULLMAN HEALTH CARE CENTER,1607 MAIN AVE NE,CULLMAN,AL,35055,2567348745,210,Cullman,N,For profit - Corporation,95,90.2,NA,Medicare and Medicaid,N,CULLMAN SNF OPERATIONS LLC,1971-02-01,VENZA CARE MANAGEMENT,614,22,2.4,2.5,3.3,2.4,N,NA,N,Y,N,Resident,Yes,2,NA,2,NA,2,NA,2,NA,1,NA,4,NA,NA,NA,2.46292,0.79548,0.92822,1.7237,4.18663,3.40897,0.5172,0.02051,52.4,NA,27.8,NA,1,NA,1.30908,0.94064,2.19353,0.80925,0.63899,3.64177,3.23074,2.60006,0.83978,0.97991,4.41975,3.59879,2023-10-19,5,5,0,32,1,0,32,2021-10-07,0,0,0,0,0,0,0,24,NA,1,26982,0,1,"1607 MAIN AVE NE,CULLMAN,AL,35055",34.1921,-86.847,NA,2026-06-01
015049,EASTERN SHORE REHABILITATION AND HEALTH CENTER,101 VILLA DRIVE,DAPHNE,AL,36526,2516214200,010,Baldwin,Y,Non profit - Corporation,117,98.2,NA,Medicare and Medicaid,N,NOLAND EASTERN SHORE LLC,1967-01-23,NOLAND HEALTH,374,10,2.7,2.4,4.1,3.3,N,NA,N,Y,N,Resident,Yes,3,NA,3,NA,3,NA,2,NA,5,NA,4,NA,NA,NA,2.47726,0.83425,0.74923,1.58347,4.06073,3.50862,0.55569,0.05378,50,NA,23.5,NA,1,NA,1.18388,0.85068,1.98374,0.73185,0.57788,3.29347,2.92175,2.89177,0.97384,0.87459,4.7402,4.0957,2021-03-26,3,3,0,16,1,0,16,2019-01-31,3,3,0,12,1,0,12,15,NA,0,0,0,0,"101 VILLA DRIVE,DAPHNE,AL,36526",30.613,-87.907,NA,2026-06-01
015050,STONEHAVEN HEALTH AND REHABILITATION CENTER,325 SELMA ROAD,BESSEMER,AL,35020,2054289383,360,Jefferson,Y,For profit - Limited Liability company,79,61.9,NA,Medicare and Medicaid,N,OAK CREST HEALTH & WELLNESS OPCO LLC,1967-01-24,ARABELLA HEALTHCARE MANAGEMENT,633,13,2.8,2.5,2.9,3.7,N,NA,N,Y,N,Resident,Yes,2,NA,1,NA,5,NA,5,NA,NA,2,2,NA,NA,NA,1.90093,0.82187,0.46037,1.28224,3.18317,2.75708,0.21398,0.05321,68.1,NA,80,NA,NA,26,1.15559,0.83035,1.93634,0.71436,0.56407,3.21477,2.85193,2.27333,0.98288,0.55055,3.80676,3.29719,2023-02-12,6,6,0,253,1,0,253,2019-10-16,1,1,0,4,1,0,4,190.75,NA,0,0,0,0,"325 SELMA ROAD,BESSEMER,AL,35020",33.4296,-86.942,NA,2026-06-01
015053,CLEBURNE COUNTY NURSING HOME,122 BROCKFORD ROAD,HEFLIN,AL,36264,2564632121,140,Cleburne,N,Government - County,82,74.4,NA,Medicare and Medicaid,N,"CLEBURNE COUNTY HOSPITAL BOARD, INC",1967-01-20,NA,NA,NA,NA,NA,NA,NA,N,NA,N,Y,N,Resident,Yes,5,NA,5,NA,3,NA,3,NA,3,NA,4,NA,NA,NA,2.65728,0.9578,0.55261,1.51042,4.1677,3.26054,0.21177,0.00584,45.1,NA,50,NA,1,NA,1.15249,0.82812,1.93114,0.71245,0.56256,3.20614,2.84428,3.1864,1.14852,0.66265,4.99757,3.90977,2022-03-11,0,0,0,0,0,0,0,2019-07-10,2,1,0,8,1,0,8,2,1,0,0,0,0,"122 BROCKFORD ROAD,HEFLIN,AL,36264",33.6363,-85.588,NA,2026-06-01
